tick,arrivals,completions
5650,0.1,0.1
5651,0.2,0.0
5652,0.0,0.0
5653,0.0,0.3
5654,0.0,0.0
5655,0.2,0.0
5656,0.1,0.0
5657,0.1,0.0
5658,0.0,0.1
5659,0.0,0.0
5660,0.1,0.1
5661,0.3,0.0
5662,0.2,0.0
5663,0.2,0.1
5664,0.1,0.1
5665,0.1,0.5
5666,0.1,0.0
5667,0.2,0.1
5668,0.1,0.1
5669,0.0,0.1
5670,0.1,0.1
5671,0.3,0.1
5672,0.3,0.1
5673,0.1,0.0
5674,0.2,0.2
5675,0.0,0.0
5676,0.0,0.1
5677,0.1,0.1
5678,0.3,0.0
5679,0.0,0.2
5680,0.1,0.0
5681,0.1,0.1
5682,0.1,0.1
5683,0.0,0.1
5684,0.0,0.0
5685,0.3,0.0
5686,0.3,0.1
5687,0.1,0.0
5688,0.1,0.3
5689,0.0,0.2
5690,0.2,0.1
5691,0.2,0.0
5692,0.1,0.1
5693,0.1,0.1
5694,0.1,0.0
5695,0.3,0.1
5696,0.3,0.0
5697,0.0,0.2
5698,0.1,0.1
5699,0.1,0.0
5700,0.1,0.0
5701,0.2,0.2
5702,0.0,0.0
5703,0.2,0.1
5704,0.3,0.0
5705,0.0,0.1
5706,0.0,0.1
5707,0.2,0.0
5708,0.0,0.1
5709,0.0,0.0
5710,0.1,0.1
5711,0.2,0.1
5712,0.1,0.0
5713,0.1,0.0
5714,0.2,0.1
5715,0.2,0.2
5716,0.0,0.1
5717,0.0,0.2
5718,0.0,0.0
5719,0.3,0.1
5720,0.2,0.1
5721,0.1,0.1
5722,0.0,0.0
5723,0.1,0.2
5724,0.0,0.0
5725,0.6,0.0
5726,0.3,0.1
5727,0.0,0.0
5728,0.1,0.1
5729,0.0,0.0
5730,0.0,0.1
5731,0.0,0.1
5732,0.1,0.2
5733,0.1,0.2
5734,0.1,0.0
5735,0.0,0.1
5736,0.0,0.0
5737,0.3,0.1
5738,0.1,0.1
5739,0.0,0.0
5740,0.0,0.1
5741,0.2,0.1
5742,0.0,0.0
5743,0.1,0.1
5744,0.1,0.1
5745,0.1,0.0
5746,0.1,0.1
5747,0.0,0.0
5748,0.2,0.0
5749,0.1,0.0
5750,0.3,0.1
5751,0.2,0.2
5752,0.0,0.2
5753,0.1,0.1
5754,0.0,0.0
5755,0.0,0.2
5756,0.1,0.0
5757,0.0,0.0
5758,0.0,0.2
5759,0.3,0.0
5760,0.1,0.0
5761,0.1,0.1
5762,0.1,0.1
5763,0.1,0.0
5764,0.0,0.3
5765,0.1,0.1
5766,0.3,0.1
5767,0.2,0.0
5768,0.1,0.2
5769,0.1,0.0
5770,0.0,0.0
5771,0.2,0.1
5772,0.1,0.3
5773,0.2,0.0
5774,0.1,0.3
5775,0.1,0.1
5776,0.2,0.0
5777,0.1,0.2
5778,0.2,0.0
5779,0.1,0.2
5780,0.1,0.1
5781,0.1,0.1
5782,0.1,0.0
5783,0.3,0.0
5784,0.1,0.0
5785,0.1,0.0
5786,0.1,0.0
5787,0.2,0.1
5788,0.0,0.0
5789,0.2,0.1
5790,0.1,0.0
5791,0.1,0.0
5792,0.2,0.1
5793,0.2,0.2
5794,0.1,0.1
5795,0.1,0.0
5796,0.0,0.2
5797,0.1,0.1
5798,0.3,0.1
5799,0.0,0.0
5800,0.2,0.0
5801,0.3,0.0
5802,0.0,0.0
5803,0.1,0.1
5804,0.0,0.2
5805,0.1,0.0
5806,0.1,0.0
5807,0.2,0.1
5808,0.3,0.0
5809,0.0,0.1
5810,0.0,0.0
5811,0.2,0.0
5812,0.1,0.2
5813,0.2,0.2
5814,0.1,0.1
5815,0.2,0.1
5816,0.2,0.3
5817,0.0,0.0
5818,0.0,0.0
5819,0.0,0.0
5820,0.2,0.0
5821,0.0,0.2
5822,0.2,0.1
5823,0.1,0.1
5824,0.0,0.0
5825,0.1,0.2
5826,0.1,0.0
5827,0.2,0.1
5828,0.1,0.2
5829,0.2,0.2
5830,0.0,0.0
5831,0.1,0.2
5832,0.0,0.0
5833,0.0,0.1
5834,0.2,0.1
5835,0.2,0.0
5836,0.1,0.1
5837,0.2,0.0
5838,0.0,0.0
5839,0.1,0.1
5840,0.1,0.1
5841,0.2,0.1
5842,0.3,0.1
5843,0.0,0.0
5844,0.0,0.0
5845,0.1,0.1
5846,0.2,0.0
5847,0.2,0.0
5848,0.0,0.0
5849,0.1,0.3
5850,0.1,0.0
5851,0.1,0.2
5852,0.1,0.2
5853,0.0,0.1
5854,0.1,0.0
5855,0.0,0.3
5856,0.0,0.1
5857,0.1,0.1
5858,0.1,0.1
5859,0.0,0.0
5860,0.3,0.0
5861,0.1,0.0
5862,0.0,0.1
5863,0.2,0.0
5864,0.1,0.1
5865,0.0,0.1
5866,0.2,0.0
5867,0.3,0.1
5868,0.1,0.1
5869,0.0,0.0
5870,0.0,0.1
5871,0.1,0.0
5872,0.2,0.1
5873,0.1,0.0
5874,0.1,0.1
5875,0.1,0.1
5876,0.1,0.1
5877,0.0,0.0
5878,0.1,0.1
5879,0.2,0.0
5880,0.0,0.4
5881,0.1,0.1
5882,0.2,0.0
5883,0.1,0.1
5884,0.0,0.1
5885,0.0,0.1
5886,0.1,0.4
5887,0.1,0.1
5888,0.0,0.0
5889,0.0,0.0
5890,0.0,0.1
5891,0.1,0.1
5892,0.0,0.1
5893,0.3,0.1
5894,0.0,0.0
5895,0.1,0.0
5896,0.0,0.0
5897,0.2,0.2
5898,0.3,0.0
5899,0.2,0.0
5900,0.1,0.1
5901,0.0,0.0
5902,0.1,0.3
5903,0.1,0.1
5904,0.0,0.0
5905,0.1,0.0
5906,0.1,0.2
5907,0.0,0.0
5908,0.1,0.1
5909,0.1,0.0
5910,0.6,0.1
5911,0.2,0.0
5912,0.1,0.0
5913,0.0,0.0
5914,0.1,0.0
5915,0.0,0.1
5916,0.0,0.0
5917,0.2,0.1
5918,0.1,0.0
5919,0.0,0.2
5920,0.1,0.1
5921,0.1,0.5
5922,0.2,0.0
5923,0.0,0.0
5924,0.2,0.2
5925,0.0,0.1
5926,0.1,0.1
5927,0.1,0.0
5928,0.3,0.1
5929,0.1,0.0
5930,0.1,0.2
5931,0.0,0.1
5932,0.3,0.0
5933,0.1,0.2
5934,0.2,0.1
5935,0.1,0.1
5936,0.3,0.0
5937,0.2,0.0
5938,0.1,0.1
5939,0.0,0.0
5940,0.0,0.1
5941,0.0,0.0
5942,0.1,0.2
5943,0.0,0.2
5944,0.3,0.1
5945,0.2,0.1
5946,0.0,0.1
5947,0.0,0.0
5948,0.2,0.1
5949,0.0,0.1
5950,0.1,0.0
5951,0.1,0.3
5952,0.1,0.0
5953,0.3,0.2
5954,0.0,0.1
5955,0.2,0.0
5956,0.1,0.0
5957,0.3,0.1
5958,0.2,0.0
5959,0.2,0.1
5960,0.2,0.0
5961,0.1,0.0
5962,0.3,0.0
5963,0.1,0.0
5964,0.1,0.0
5965,0.2,0.1
5966,0.0,0.0
5967,0.1,0.1
5968,0.2,0.0
5969,0.1,0.1
5970,0.3,0.1
5971,0.0,0.2
5972,0.3,0.0
5973,0.1,0.2
5974,0.0,0.0
5975,0.1,0.1
5976,0.1,0.0
5977,0.1,0.0
5978,0.1,0.0
5979,0.1,0.1
5980,0.0,0.0
5981,0.1,0.0
5982,0.4,0.1
5983,0.1,0.0
5984,0.4,0.2
5985,0.0,0.0
5986,0.0,0.0
5987,0.1,0.2
5988,0.1,0.1
5989,0.2,0.3
5990,0.3,0.1
5991,0.0,0.0
5992,0.1,0.4
5993,0.0,0.0
5994,0.0,0.2
5995,0.2,0.1
5996,0.3,0.1
5997,0.1,0.0
5998,0.1,0.0
5999,0.2,0.1
6000,0.2,0.1
6001,0.2,0.5
6002,0.1,0.1
6003,0.2,0.0
6004,0.0,0.1
6005,0.1,0.0
6006,0.1,0.2
6007,0.0,0.1
6008,0.2,0.0
6009,0.4,0.0
6010,0.3,0.1
6011,0.2,0.0
6012,0.0,0.0
6013,0.0,0.0
6014,0.2,0.0
6015,0.0,0.0
6016,0.0,0.0
6017,0.1,0.1
6018,0.0,0.0
6019,0.1,0.0
6020,0.1,0.2
6021,0.0,0.0
6022,0.2,0.1
6023,0.1,0.0
6024,0.1,0.0
6025,0.0,0.0
6026,0.1,0.1
6027,0.1,0.2
6028,0.1,0.0
6029,0.2,0.0
6030,0.2,0.0
6031,0.1,0.0
6032,0.1,0.1
6033,0.0,0.1
6034,0.1,0.0
6035,0.0,0.1
6036,0.0,0.1
6037,0.1,0.4
6038,0.0,0.0
6039,0.1,0.0
6040,0.0,0.1
6041,0.0,0.1
6042,0.2,0.0
6043,0.0,0.3
6044,0.1,0.0
6045,0.1,0.0
6046,0.2,0.0
6047,0.0,0.2
6048,0.2,0.0
6049,0.0,0.0
6050,0.2,0.1
6051,0.0,0.0
6052,0.2,0.3
6053,0.0,0.0
6054,0.1,0.0
6055,0.1,0.3
6056,0.0,0.1
6057,0.0,0.0
6058,0.0,0.3
6059,0.0,0.1
6060,0.1,0.2
6061,0.2,0.0
6062,0.0,0.2
6063,0.2,0.0
6064,0.1,0.0
6065,0.1,0.0
6066,0.0,0.1
6067,0.3,0.0
6068,0.0,0.1
6069,0.3,0.2
6070,0.3,0.0
6071,0.1,0.0
6072,0.1,0.1
6073,0.0,0.1
6074,0.1,0.2
6075,0.0,0.1
6076,0.2,0.2
6077,0.0,0.0
6078,0.0,0.0
6079,0.1,0.0
6080,0.1,0.1
6081,0.1,0.0
6082,0.1,0.2
6083,0.1,0.2
6084,0.3,0.0
6085,0.4,0.1
6086,0.0,0.0
6087,0.2,0.1
6088,0.1,0.0
6089,0.1,0.2
6090,0.0,0.1
6091,0.2,0.2
6092,0.1,0.0
6093,0.0,0.0
6094,0.0,0.0
6095,0.5,0.1
6096,0.0,0.1
6097,0.0,0.0
6098,0.0,0.1
6099,0.0,0.0
6100,0.1,0.1
6101,0.0,0.0
6102,0.0,0.0
6103,0.0,0.0
6104,0.0,0.2
6105,0.0,0.0
6106,0.1,0.1
6107,0.0,0.0
6108,0.1,0.1
6109,0.0,0.1
6110,0.3,0.2
6111,0.3,0.4
6112,0.2,0.0
6113,0.1,0.0
6114,0.1,0.2
6115,0.0,0.1
6116,0.1,0.0
6117,0.0,0.0
6118,0.4,0.0
6119,0.0,0.0
6120,0.0,0.1
6121,0.0,0.0
6122,0.3,0.0
6123,0.0,0.0
6124,0.2,0.1
6125,0.2,0.1
6126,0.0,0.0
6127,0.3,0.3
6128,0.0,0.0
6129,0.1,0.1
6130,0.1,0.2
6131,0.1,0.2
6132,0.3,0.0
6133,0.1,0.0
6134,0.1,0.2
6135,0.4,0.0
6136,0.3,0.1
6137,0.0,0.1
6138,0.1,0.0
6139,0.1,0.1
6140,0.2,0.0
6141,0.1,0.3
6142,0.1,0.0
6143,0.1,0.0
6144,0.0,0.0
6145,0.1,0.0
6146,0.0,0.2
6147,0.3,0.0
6148,0.1,0.1
6149,0.2,0.1
6150,0.0,0.3
6151,0.2,0.1
6152,0.1,0.0
6153,0.0,0.1
6154,0.2,0.0
6155,0.3,0.1
6156,0.0,0.0
6157,0.0,0.3
6158,0.2,0.0
6159,0.2,0.0
6160,0.0,0.0
6161,0.2,0.0
6162,0.0,0.0
6163,0.4,0.1
6164,0.2,0.0
6165,0.2,0.1
6166,0.0,0.2
6167,0.0,0.1
6168,0.1,0.3
6169,0.0,0.0
6170,0.1,0.1
6171,0.1,0.0
6172,0.0,0.1
6173,0.0,0.0
6174,0.1,0.0
6175,0.1,0.2
6176,0.3,0.0
6177,0.1,0.0
6178,0.0,0.0
6179,0.1,0.1
6180,0.1,0.1
6181,0.1,0.1
6182,0.1,0.1
6183,0.1,0.3
6184,0.1,0.1
6185,0.0,0.0
6186,0.2,0.0
6187,0.0,0.1
6188,0.0,0.0
6189,0.1,0.1
6190,0.1,0.1
6191,0.2,0.1
6192,0.0,0.0
6193,0.2,0.0
6194,0.1,0.1
6195,0.1,0.2
6196,0.2,0.1
6197,0.3,0.1
6198,0.3,0.2
6199,0.0,0.0
6200,0.1,0.0
6201,0.0,0.0
6202,0.1,0.1
6203,0.3,0.3
6204,0.1,0.2
6205,0.5,0.0
6206,0.1,0.0
6207,0.1,0.0
6208,0.0,0.0
6209,0.3,0.2
6210,0.1,0.0
6211,0.1,0.1
6212,0.0,0.0
6213,0.2,0.1
6214,0.2,0.1
6215,0.2,0.0
6216,0.1,0.0
6217,0.1,0.0
6218,0.1,0.1
6219,0.0,0.0
6220,0.0,0.2
6221,0.2,0.1
6222,0.3,0.4
6223,0.2,0.1
6224,0.1,0.2
6225,0.1,0.0
6226,0.3,0.2
6227,0.0,0.0
6228,0.3,0.0
6229,0.1,0.1
6230,0.2,0.1
6231,0.3,0.1
6232,0.0,0.1
6233,0.1,0.1
6234,0.1,0.1
6235,0.0,0.1
6236,0.2,0.0
6237,0.1,0.1
6238,0.1,0.1
6239,0.1,0.0
6240,0.1,0.0
6241,0.1,0.1
6242,0.0,0.2
6243,0.2,0.0
6244,0.3,0.1
6245,0.0,0.0
6246,0.0,0.1
6247,0.2,0.2
6248,0.0,0.1
6249,0.0,0.0
6250,0.2,0.1
6251,0.0,0.1
6252,0.1,0.1
6253,0.1,0.0
6254,0.1,0.1
6255,0.0,0.0
6256,0.1,0.0
6257,0.0,0.0
6258,0.2,0.1
6259,0.1,0.2
6260,0.1,0.1
6261,0.0,0.2
6262,0.2,0.0
6263,0.1,0.1
6264,0.1,0.0
6265,0.2,0.0
6266,0.0,0.0
6267,0.2,0.2
6268,0.1,0.0
6269,0.1,0.1
6270,0.0,0.0
6271,0.0,0.4
6272,0.0,0.2
6273,0.0,0.0
6274,0.3,0.0
6275,0.1,0.0
6276,0.2,0.1
6277,0.1,0.1
6278,0.0,0.0
6279,0.1,0.2
6280,0.2,0.1
6281,0.1,0.1
6282,0.2,0.0
6283,0.3,0.1
6284,0.1,0.0
6285,0.2,0.0
6286,0.3,0.0
6287,0.0,0.2
6288,0.0,0.1
6289,0.2,0.1
6290,0.0,0.1
6291,0.0,0.2
6292,0.1,0.0
6293,0.2,0.1
6294,0.1,0.2
6295,0.1,0.0
6296,0.1,0.0
6297,0.0,0.0
6298,0.1,0.0
6299,0.1,0.1
6300,0.0,0.1
6301,0.2,0.1
6302,0.1,0.3
6303,0.0,0.0
6304,0.2,0.1
6305,0.1,0.2
6306,0.2,0.1
6307,0.1,0.0
6308,0.3,0.0
6309,0.1,0.1
6310,0.0,0.0
6311,0.2,0.1
6312,0.1,0.0
6313,0.1,0.2
6314,0.1,0.3
6315,0.1,0.0
6316,0.0,0.0
6317,0.0,0.0
6318,0.1,0.0
6319,0.1,0.0
6320,0.2,0.0
6321,0.0,0.3
6322,0.1,0.1
6323,0.1,0.1
6324,0.2,0.0
6325,0.0,0.0
6326,0.1,0.1
6327,0.0,0.2
6328,0.3,0.0
6329,0.1,0.0
6330,0.0,0.1
6331,0.1,0.0
6332,0.1,0.0
6333,0.2,0.0
6334,0.0,0.0
6335,0.1,0.3
6336,0.2,0.0
6337,0.0,0.2
6338,0.1,0.0
6339,0.0,0.2
6340,0.0,0.0
6341,0.1,0.0
6342,0.1,0.1
6343,0.2,0.0
6344,0.4,0.2
6345,0.0,0.0
6346,0.3,0.1
6347,0.0,0.0
6348,0.0,0.1
6349,0.1,0.0
6350,0.2,0.1
6351,0.3,0.1
6352,0.2,0.0
6353,0.1,0.3
6354,0.1,0.0
6355,0.0,0.2
6356,0.2,0.1
6357,0.2,0.0
6358,0.1,0.0
6359,0.3,0.1
6360,0.0,0.0
6361,0.1,0.2
6362,0.0,0.0
6363,0.0,0.3
6364,0.2,0.0
6365,0.1,0.1
6366,0.1,0.0
6367,0.1,0.0
6368,0.1,0.1
6369,0.1,0.0
6370,0.0,0.0
6371,0.2,0.0
6372,0.0,0.0
6373,0.2,0.1
6374,0.0,0.1
6375,0.2,0.0
6376,0.2,0.1
6377,0.1,0.0
6378,0.2,0.1
6379,0.3,0.0
6380,0.1,0.3
6381,0.1,0.1
6382,0.2,0.1
6383,0.0,0.0
6384,0.1,0.0
6385,0.3,0.3
6386,0.0,0.0
6387,0.1,0.1
6388,0.2,0.0
6389,0.1,0.3
6390,0.0,0.0
6391,0.0,0.2
6392,0.0,0.1
6393,0.1,0.0
6394,0.1,0.0
6395,0.2,0.0
6396,0.0,0.1
6397,0.2,0.1
6398,0.4,0.1
6399,0.1,0.1
6400,0.1,0.2
6401,0.0,0.1
6402,0.3,0.0
6403,0.1,0.2
6404,0.1,0.1
6405,0.0,0.2
6406,0.1,0.1
6407,0.1,0.0
6408,0.2,0.0
6409,0.3,0.0
6410,0.1,0.0
6411,0.1,0.2
6412,0.4,0.0
6413,0.2,0.0
6414,0.0,0.1
6415,0.1,0.0
6416,0.1,0.1
6417,0.3,0.0
6418,0.0,0.0
6419,0.1,0.0
6420,0.2,0.0
6421,0.1,0.0
6422,0.2,0.0
6423,0.1,0.0
6424,0.0,0.0
6425,0.1,0.0
6426,0.3,0.0
6427,0.1,0.0
6428,0.3,0.3
6429,0.1,0.3
6430,0.1,0.1
6431,0.3,0.0
6432,0.0,0.1
6433,0.1,0.0
6434,0.0,0.1
6435,0.2,0.0
6436,0.0,0.1
6437,0.0,0.1
6438,0.0,0.0
6439,0.1,0.1
6440,0.1,0.1
6441,0.2,0.2
6442,0.0,0.1
6443,0.1,0.2
6444,0.1,0.1
6445,0.1,0.1
6446,0.1,0.0
6447,0.3,0.1
6448,0.1,0.2
6449,0.1,0.1
6450,0.1,0.0
6451,0.3,0.2
6452,0.1,0.0
6453,0.0,0.0
6454,0.1,0.1
6455,0.1,0.1
6456,0.2,0.0
6457,0.2,0.2
6458,0.2,0.1
6459,0.1,0.2
6460,0.0,0.1
6461,0.0,0.1
6462,0.1,0.1
6463,0.1,0.0
6464,0.1,0.2
6465,0.0,0.0
6466,0.0,0.0
6467,0.2,0.0
6468,0.1,0.0
6469,0.2,0.0
6470,0.1,0.0
6471,0.1,0.1
6472,0.0,0.1
6473,0.3,0.0
6474,0.3,0.0
6475,0.1,0.0
6476,0.1,0.0
6477,0.2,0.0
6478,0.1,0.0
6479,0.1,0.0
6480,0.0,0.2
6481,0.4,0.1
6482,0.1,0.0
6483,0.4,0.0
6484,0.0,0.1
6485,0.1,0.0
6486,0.2,0.3
6487,0.1,0.2
6488,0.1,0.1
6489,0.1,0.1
6490,0.1,0.0
6491,0.0,0.0
6492,0.1,0.1
6493,0.3,0.0
6494,0.2,0.2
6495,0.0,0.2
6496,0.0,0.0
6497,0.0,0.2
6498,0.1,0.0
6499,0.2,0.0
6500,0.1,0.1
6501,0.0,0.0
6502,0.2,0.0
6503,0.0,0.1
6504,0.1,0.1
6505,0.2,0.1
6506,0.2,0.0
6507,0.1,0.0
6508,0.3,0.1
6509,0.2,0.1
6510,0.1,0.0
6511,0.3,0.0
6512,0.0,0.1
6513,0.2,0.1
6514,0.1,0.0
6515,0.2,0.1
6516,0.3,0.2
6517,0.0,0.1
6518,0.1,0.1
6519,0.0,0.1
6520,0.1,0.2
6521,0.1,0.0
6522,0.2,0.4
6523,0.1,0.0
6524,0.0,0.0
6525,0.0,0.0
6526,0.2,0.1
6527,0.0,0.0
6528,0.1,0.0
6529,0.2,0.0
6530,0.2,0.1
6531,0.0,0.0
6532,0.1,0.2
6533,0.0,0.2
6534,0.0,0.2
6535,0.1,0.0
6536,0.2,0.0
6537,0.3,0.1
6538,0.0,0.2
6539,0.2,0.1
6540,0.1,0.0
6541,0.2,0.0
6542,0.0,0.0
6543,0.1,0.1
6544,0.2,0.0
6545,0.1,0.0
6546,0.1,0.1
6547,0.0,0.0
6548,0.2,0.0
6549,0.1,0.1
6550,0.2,0.1
6551,0.1,0.2
6552,0.2,0.1
6553,0.1,0.3
6554,0.3,0.0
6555,0.1,0.1
6556,0.1,0.0
6557,0.3,0.0
6558,0.1,0.0
6559,0.0,0.0
6560,0.0,0.1
6561,0.1,0.0
6562,0.0,0.1
6563,0.0,0.0
6564,0.1,0.0
6565,0.1,0.2
6566,0.2,0.1
6567,0.1,0.1
6568,0.2,0.0
6569,0.4,0.2
6570,0.1,0.2
6571,0.0,0.0
6572,0.2,0.1
6573,0.2,0.0
6574,0.1,0.0
6575,0.0,0.3
6576,0.2,0.0
6577,0.0,0.0
6578,0.1,0.0
6579,0.1,0.1
6580,0.2,0.1
6581,0.1,0.1
6582,0.3,0.0
6583,0.2,0.1
6584,0.0,0.0
6585,0.0,0.0
6586,0.2,0.2
6587,0.2,0.1
6588,0.1,0.2
6589,0.1,0.0
6590,0.1,0.0
6591,0.0,0.2
6592,0.1,0.0
6593,0.4,0.1
6594,0.0,0.4
6595,0.1,0.1
6596,0.0,0.0
6597,0.1,0.1
6598,0.2,0.1
6599,0.1,0.2
6600,0.1,0.0
6601,0.0,0.0
6602,0.1,0.0
6603,0.2,0.1
6604,0.3,0.3
6605,0.1,0.0
6606,0.1,0.0
6607,0.0,0.0
6608,0.3,0.0
6609,0.1,0.0
6610,0.0,0.0
6611,0.1,0.1
6612,0.1,0.0
6613,0.3,0.2
6614,0.4,0.0
6615,0.1,0.2
6616,0.0,0.0
6617,0.0,0.0
6618,0.2,0.1
6619,0.0,0.0
6620,0.1,0.1
6621,0.0,0.1
6622,0.2,0.0
6623,0.0,0.1
6624,0.0,0.3
6625,0.2,0.1
6626,0.2,0.0
6627,0.2,0.2
6628,0.1,0.0
6629,0.0,0.0
6630,0.0,0.1
6631,0.0,0.3
6632,0.0,0.2
6633,0.1,0.0
6634,0.1,0.0
6635,0.3,0.1
6636,0.2,0.1
6637,0.0,0.2
6638,0.1,0.1
6639,0.0,0.0
6640,0.3,0.1
6641,0.2,0.0
6642,0.2,0.2
6643,0.1,0.0
6644,0.1,0.0
6645,0.1,0.1
6646,0.2,0.1
6647,0.0,0.0
6648,0.1,0.0
6649,0.0,0.0
6650,0.0,0.0
6651,0.0,0.1
6652,0.0,0.0
6653,0.2,0.0
6654,0.2,0.1
6655,0.1,0.1
6656,0.2,0.1
6657,0.2,0.3
6658,0.0,0.0
6659,0.1,0.1
6660,0.0,0.1
6661,0.1,0.0
6662,0.0,0.1
6663,0.2,0.1
6664,0.1,0.2
6665,0.2,0.0
6666,0.2,0.0
6667,0.1,0.0
6668,0.1,0.1
6669,0.1,0.4
6670,0.3,0.0
6671,0.0,0.1
6672,0.1,0.1
6673,0.0,0.1
6674,0.2,0.1
6675,0.1,0.0
6676,0.1,0.2
6677,0.3,0.1
6678,0.1,0.2
6679,0.1,0.2
6680,0.0,0.0
6681,0.0,0.0
6682,0.3,0.1
6683,0.2,0.0
6684,0.2,0.1
6685,0.0,0.0
6686,0.1,0.2
6687,0.0,0.1
6688,0.0,0.0
6689,0.2,0.0
6690,0.1,0.0
6691,0.1,0.0
6692,0.2,0.1
6693,0.1,0.0
6694,0.1,0.1
6695,0.0,0.1
6696,0.1,0.2
6697,0.0,0.0
6698,0.2,0.1
6699,0.0,0.0
6700,0.2,0.2
6701,0.4,0.0
6702,0.1,0.1
6703,0.1,0.1
6704,0.0,0.1
6705,0.0,0.1
6706,0.0,0.0
6707,0.1,0.0
6708,0.2,0.1
6709,0.3,0.1
6710,0.1,0.2
6711,0.2,0.0
6712,0.1,0.3
6713,0.1,0.3
6714,0.2,0.1
6715,0.3,0.0
6716,0.0,0.0
6717,0.0,0.0
6718,0.1,0.1
6719,0.2,0.1
6720,0.1,0.1
6721,0.2,0.0
6722,0.1,0.0
6723,0.1,0.1
6724,0.0,0.0
6725,0.2,0.2
6726,0.1,0.1
6727,0.1,0.0
6728,0.2,0.1
6729,0.0,0.1
6730,0.1,0.0
6731,0.2,0.2
6732,0.0,0.0
6733,0.3,0.0
6734,0.0,0.0
6735,0.6,0.1
6736,0.3,0.0
6737,0.1,0.0
6738,0.2,0.2
6739,0.0,0.0
6740,0.1,0.1
6741,0.2,0.2
6742,0.0,0.1
6743,0.2,0.0
6744,0.1,0.0
6745,0.0,0.1
6746,0.0,0.0
6747,0.2,0.1
6748,0.1,0.1
6749,0.2,0.0
6750,0.0,0.0
6751,0.0,0.0
6752,0.2,0.4
6753,0.4,0.2
6754,0.1,0.1
6755,0.1,0.0
6756,0.1,0.1
6757,0.0,0.2
6758,0.0,0.1
6759,0.1,0.1
6760,0.0,0.0
6761,0.2,0.0
6762,0.0,0.1
6763,0.1,0.1
6764,0.2,0.3
6765,0.1,0.3
6766,0.2,0.0
6767,0.2,0.2
6768,0.2,0.0
6769,0.0,0.0
6770,0.1,0.0
6771,0.1,0.0
6772,0.1,0.0
6773,0.0,0.2
6774,0.0,0.0
6775,0.1,0.1
6776,0.2,0.0
6777,0.3,0.0
6778,0.2,0.1
6779,0.0,0.0
6780,0.1,0.0
6781,0.2,0.0
6782,0.1,0.0
6783,0.0,0.0
6784,0.2,0.0
6785,0.0,0.0
6786,0.1,0.1
6787,0.3,0.1
6788,0.1,0.1
6789,0.0,0.1
6790,0.2,0.1
6791,0.0,0.0
6792,0.0,0.0
6793,0.0,0.0
6794,0.3,0.1
6795,0.0,0.0
6796,0.0,0.2
6797,0.1,0.1
6798,0.1,0.1
6799,0.0,0.1
6800,0.1,0.1
6801,0.0,0.0
6802,0.1,0.3
6803,0.0,0.1
6804,0.3,0.2
6805,0.0,0.3
6806,0.1,0.1
6807,0.1,0.0
6808,0.1,0.0
6809,0.2,0.1
6810,0.4,0.2
6811,0.0,0.1
6812,0.2,0.2
6813,0.1,0.1
6814,0.0,0.1
6815,0.0,0.0
6816,0.2,0.0
6817,0.0,0.0
6818,0.1,0.1
6819,0.2,0.1
6820,0.0,0.0
6821,0.2,0.0
6822,0.1,0.0
6823,0.3,0.0
6824,0.2,0.1
6825,0.1,0.1
6826,0.0,0.0
6827,0.3,0.1
6828,0.2,0.1
6829,0.1,0.0
6830,0.1,0.0
6831,0.2,0.1
6832,0.0,0.0
6833,0.2,0.1
6834,0.0,0.1
6835,0.2,0.0
6836,0.2,0.1
6837,0.1,0.2
6838,0.1,0.0
6839,0.1,0.0
6840,0.0,0.0
6841,0.1,0.1
6842,0.1,0.1
6843,0.0,0.0
6844,0.1,0.0
6845,0.2,0.1
6846,0.1,0.1
6847,0.0,0.1
6848,0.2,0.0
6849,0.2,0.0
6850,0.2,0.0
6851,0.2,0.0
6852,0.0,0.2
6853,0.0,0.1
6854,0.2,0.2
6855,0.0,0.1
6856,0.3,0.0
6857,0.0,0.0
6858,0.1,0.0
6859,0.1,0.1
6860,0.0,0.0
6861,0.0,0.1
6862,0.0,0.0
6863,0.1,0.3
6864,0.1,0.0
6865,0.0,0.2
6866,0.0,0.1
6867,0.2,0.0
6868,0.0,0.1
6869,0.0,0.1
6870,0.1,0.0
6871,0.1,0.0
6872,0.0,0.1
6873,0.0,0.0
6874,0.1,0.1
6875,0.0,0.1
6876,0.1,0.0
6877,0.1,0.0
6878,0.1,0.1
6879,0.1,0.2
6880,0.0,0.1
6881,0.1,0.2
6882,0.4,0.1
6883,0.2,0.0
6884,0.0,0.2
6885,0.3,0.0
6886,0.1,0.0
6887,0.1,0.1
6888,0.2,0.0
6889,0.0,0.2
6890,0.0,0.0
6891,0.0,0.0
6892,0.1,0.0
6893,0.0,0.0
6894,0.1,0.0
6895,0.2,0.0
6896,0.1,0.0
6897,0.2,0.0
6898,0.0,0.1
6899,0.0,0.2
6900,0.0,0.0
6901,0.0,0.0
6902,0.0,0.0
6903,0.1,0.2
6904,0.0,0.0
6905,0.1,0.1
6906,0.2,0.0
6907,0.2,0.2
6908,0.0,0.1
6909,0.2,0.1
6910,0.1,0.0
6911,0.0,0.1
6912,0.1,0.0
6913,0.4,0.2
6914,0.1,0.0
6915,0.2,0.1
6916,0.2,0.1
6917,0.0,0.1
6918,0.1,0.1
6919,0.2,0.1
6920,0.0,0.1
