row,col,avg_count
11,19,2.4
11,22,2.9
11,23,0.2
11,27,1.4
11,29,0.3
11,32,5.1
12,2,3.1
12,5,0.6
12,6,0.2
12,7,1.3
12,10,1.1
12,11,0.1
12,12,4.0
12,15,1.8
12,19,3.6
12,22,1.2
12,23,0.4
12,24,0.5
12,27,2.9
12,29,0.2
12,32,4.2
12,33,0.1
13,2,1.7
13,5,0.4
13,7,2.2
13,10,1.8
13,12,3.3
13,15,2.4
13,19,1.0
13,22,0.5
13,23,0.1
13,24,0.3
13,27,0.9
13,28,0.1
13,29,0.6
13,32,2.3
14,1,0.1
14,2,3.2
14,5,0.1
14,7,2.0
14,10,0.7
14,11,0.1
14,12,1.6
14,15,2.7
14,22,1.6
14,24,0.5
14,27,0.4
14,28,0.3
14,29,0.6
14,32,1.6
14,33,0.1
15,1,0.1
15,2,2.2
15,5,0.2
15,6,0.2
15,7,2.6
15,10,1.7
15,12,4.3
15,15,0.5
15,19,1.2
15,22,1.4
15,23,0.1
15,24,0.4
15,28,0.3
15,29,0.4
15,32,2.2
16,2,1.3
16,5,0.3
16,6,0.1
16,7,2.4
16,10,1.9
16,12,1.4
16,15,1.5
16,16,0.1
16,19,1.6
16,22,1.1
16,27,0.3
16,28,0.1
16,29,0.3
16,32,0.4
16,33,0.1
17,1,0.2
17,2,1.7
17,5,0.1
17,7,0.7
17,10,1.0
17,11,0.2
17,12,1.0
17,15,0.9
17,16,0.1
17,19,1.7
17,22,1.0
17,24,0.1
17,27,0.7
17,28,0.1
17,29,0.3
17,32,0.3
18,1,0.1
18,2,0.9
18,5,0.5
18,6,0.1
18,7,0.3
18,10,0.7
18,11,0.1
18,12,0.8
18,15,0.6
18,16,0.1
18,18,0.1
18,19,1.1
18,22,0.3
18,23,0.1
18,24,0.3
18,27,0.6
18,28,0.4
18,29,0.7
18,32,0.4
19,2,0.4
19,5,0.9
19,6,0.2
19,7,0.7
19,10,0.9
19,12,1.0
19,15,1.1
19,16,0.1
19,19,0.6
19,22,0.3
19,24,0.8
19,27,1.1
19,29,0.7
19,32,0.8
19,33,0.1
20,5,0.2
20,6,0.2
20,7,1.2
20,10,0.5
20,11,0.1
20,12,0.8
20,15,1.3
20,22,0.9
20,23,0.1
20,24,0.3
20,29,0.1
20,32,0.6
21,5,0.3
21,7,0.5
21,10,2.0
21,11,0.1
21,12,0.8
21,15,0.1
21,22,0.8
21,24,0.2
21,29,1.4
21,32,0.2
21,33,0.1
22,10,0.7
22,12,0.2
22,19,0.1
22,24,0.1
22,28,0.1
22,29,1.0
22,32,0.8
23,19,0.1
23,29,0.1
23,32,0.4
