tick,agent_1,agent_2,agent_3,agent_4
15101,1.1523,1.2074,0.9653,0.9991
15102,1.1706,0.8055,1.0423,1.1753
15103,1.171,1.1435,1.0611,1.2785
15104,0.8783,1.07,1.0613,1.2863
15105,1.0877,0.8094,1.0632,1.2861
15106,0.6848,1.1334,1.1734,1.1673
15107,0.804,1.1331,0.9361,1.2863
15108,1.135,0.9645,1.1391,0.8576
15109,0.9299,1.1417,0.987,1.2396
15110,1.2008,0.9786,1.1354,1.2395
15111,1.0476,1.0782,1.1526,1.0247
15112,1.1976,1.117,1.1523,0.4672
15113,1.1028,1.0473,1.1608,0.8449
15114,1.1479,1.0744,1.1504,0.8904
15115,0.941,0.7981,0.9674,1.1399
15116,1.0375,1.0684,0.783,1.1399
15117,0.9659,0.9727,1.0841,1.1399
15118,1.2205,0.8878,0.8522,1.1399
15119,1.2208,0.8488,1.0334,0.8143
15120,1.2208,1.089,1.1783,1.1365
15121,1.2066,1.1111,1.0648,1.0134
15122,1.2207,1.105,1.158,1.0169
15123,1.1959,1.1155,0.9947,1.0097
15124,1.1643,1.102,1.1542,1.1863
15125,0.7601,0.783,1.1542,1.202
15126,1.175,1.1486,1.0099,1.1562
15127,1.0072,1.0068,1.0984,1.0953
15128,0.998,1.1593,1.0301,1.1599
15129,1.1567,1.0063,0.8943,1.1639
15130,1.1831,1.1143,0.9348,1.1528
15131,0.9625,0.928,0.5591,0.9562
15132,0.9112,0.9173,0.9112,1.2057
15133,0.8981,0.7911,1.0127,0.9135
15134,0.7854,1.0765,1.0348,1.1432
15135,0.8359,1.0447,0.9548,1.0137
15136,1.1227,0.9996,1.0365,1.1899
15137,1.1088,1.1108,1.2478,1.0341
15138,1.0401,1.1151,0.8002,1.0548
15139,0.9124,0.9173,0.822,0.9936
15140,1.1114,0.7264,1.0573,1.0011
15141,1.2118,1.0625,0.8947,1.0561
15142,1.1724,1.1275,1.1112,1.1744
15143,1.2079,1.1082,1.134,1.134
15144,1.1661,1.0671,1.1755,1.1983
15145,1.1233,1.1332,0.9951,1.0275
15146,1.0535,1.0736,1.1592,0.984
15147,1.2046,0.97,1.1643,1.218
15148,1.1964,1.1737,1.0695,1.1677
15149,1.1035,1.175,1.1021,1.2186
15150,1.1545,0.6979,1.1258,1.0848
15151,1.1525,1.0808,1.1544,1.0105
15152,1.2263,1.1745,1.1109,0.9555
15153,1.1902,1.0896,1.1109,1.0138
15154,1.1902,0.9858,1.1109,1.0044
15155,1.1853,0.6779,1.1471,0.9765
15156,1.1853,0.8193,1.1471,0.8761
15157,0.5928,0.5994,1.1471,1.0744
15158,1.1669,0.9893,0.6941,1.2149
15159,0.9254,0.9428,1.1569,1.2285
15160,1.1841,0.9358,1.1313,1.2285
15161,1.2008,0.9294,0.5477,1.2285
15162,0.9642,0.7425,0.9658,1.2285
15163,0.7537,0.9321,1.1398,1.174
15164,1.0859,0.9386,1.1093,0.9392
15165,0.9969,0.9207,0.9948,0.9665
15166,1.0926,1.0059,1.1175,1.103
15167,1.0729,1.1018,1.171,0.985
15168,1.1941,0.9105,1.1268,1.1761
15169,1.1941,0.7526,1.1496,0.941
15170,1.1941,1.0111,1.1103,1.0352
15171,1.1941,1.1001,1.1351,1.0621
15172,0.5975,0.943,1.2047,1.1612
15173,1.1525,1.0997,1.2047,0.8747
15174,1.1525,1.072,1.2047,1.1915
15175,1.1525,1.1269,0.944,1.1915
15176,0.9611,0.8951,0.9533,1.1755
15177,0.75,0.9063,0.9309,1.1088
15178,1.1706,1.1012,1.0015,1.1289
15179,1.2178,0.934,1.1858,1.0389
15180,1.2163,1.0056,1.1675,1.0775
15181,1.1646,1.1683,1.1519,1.1951
15182,1.2046,1.1683,0.9172,1.1596
15183,1.0674,1.167,1.0353,1.1607
15184,1.231,0.8574,0.8536,0.8466
15185,1.2246,0.8532,0.7432,0.9498
15186,1.2041,1.1076,0.9746,1.0229
15187,1.1374,1.0314,0.8144,0.9651
15188,1.2321,1.079,1.0068,1.19
15189,1.0273,1.0547,0.8472,1.2835
15190,1.1705,1.0547,0.7813,1.0896
15191,1.1336,1.0547,1.0656,1.1324
15192,1.087,1.0547,1.0469,1.2278
15193,0.8537,1.0306,1.034,0.8214
15194,1.0573,1.0306,1.0479,1.2723
15195,1.0271,1.027,1.1468,1.222
15196,0.8865,1.0306,0.9691,0.6165
15197,0.7847,0.6442,1.1443,0.7634
15198,1.1867,1.0024,1.0504,0.9659
15199,1.1857,0.9855,1.1419,0.9633
15200,1.1867,1.1666,0.9954,0.8314
15201,1.0173,1.122,1.1389,0.9648
15202,1.213,1.122,1.0334,1.1094
15203,1.2018,0.9279,1.1364,1.0877
15204,1.0778,1.1124,0.8612,1.1284
15205,1.1875,1.1156,0.7676,0.946
15206,0.9387,1.0596,0.934,0.9864
15207,1.0934,0.9321,1.0046,1.0025
15208,1.2585,0.8402,1.1473,0.986
15209,1.2715,1.0699,1.1868,1.009
15210,1.2715,0.8513,1.1842,0.9551
15211,1.2979,0.9143,1.1819,0.7789
15212,1.2736,1.1623,0.9386,0.9896
15213,1.2736,1.1573,0.9915,0.97
15214,0.5967,0.8332,1.1276,1.2026
15215,1.0929,1.1658,1.1282,0.8082
15216,0.9285,1.1659,1.1947,0.8087
15217,0.8363,1.1422,1.1134,1.0642
15218,0.8777,1.1658,1.0316,1.1944
15219,0.9161,1.0578,1.193,1.0065
15220,1.1639,1.1555,0.8821,0.8758
15221,0.9841,0.8309,0.9939,0.9642
15222,0.967,0.9501,0.9418,0.9848
15223,1.1823,0.9829,1.0588,1.0116
15224,1.0686,0.9658,1.106,0.7063
15225,1.212,1.1198,1.1461,1.0411
15226,1.212,1.1414,0.5722,1.0382
15227,1.2201,1.1698,1.0893,1.0631
15228,1.2167,1.1168,0.8895,0.9392
15229,1.172,1.1111,1.0701,1.1659
15230,1.172,0.8516,0.8135,1.1805
15231,1.172,0.9026,0.8972,0.9862
15232,1.1626,1.033,0.9332,1.0094
15233,1.1702,1.1555,0.9861,1.1379
15234,1.2809,1.1751,1.1858,1.1793
15235,1.2804,1.1417,1.0516,0.9333
15236,1.2044,0.7893,0.7243,0.8084
15237,0.7588,0.7458,1.1563,0.7771
15238,0.7337,0.9042,1.2074,1.0133
15239,0.5672,0.9025,1.2134,0.8908
15240,0.9936,0.8904,1.021,0.8634
15241,1.2661,0.991,1.1511,1.0451
15242,1.1719,1.0584,1.1577,1.0336
15243,0.7922,1.03,1.2199,1.0367
15244,1.0332,0.9404,1.0166,1.0329
15245,1.19,1.065,1.2013,1.0343
15246,1.0578,1.065,1.1955,0.9702
15247,1.1971,1.065,1.1882,0.6893
15248,1.1401,0.9129,0.9557,1.0141
15249,1.1819,1.0864,0.9517,1.1488
15250,1.2133,1.0615,0.8434,0.9588
15251,1.0779,1.0891,1.0795,1.1666
15252,1.1267,1.0098,1.0101,1.0001
15253,1.1791,1.1161,0.966,1.1076
15254,1.1491,0.7991,1.1172,1.0623
15255,1.1099,0.5912,1.1163,0.9409
15256,1.0713,1.0053,1.0549,0.809
15257,1.1821,0.9338,0.8878,1.0401
15258,0.9432,0.9918,0.9345,1.0385
15259,1.151,0.9931,1.1366,0.7781
15260,1.1491,0.7668,1.0064,0.9618
15261,1.1063,0.8525,1.0948,1.0855
15262,1.1949,0.9724,1.1385,1.0909
15263,0.7173,0.8015,1.0267,0.9048
15264,0.9393,0.8549,0.8577,0.971
15265,1.2508,1.0054,1.1845,1.0248
15266,0.8712,0.9895,1.185,1.0502
15267,1.0985,0.9019,1.1852,0.9813
15268,0.8661,0.9686,1.1791,1.0797
15269,1.3034,0.9713,1.2017,1.0303
15270,1.2831,0.879,1.2236,0.9081
15271,0.9717,1.0176,1.2205,1.0478
15272,0.8964,0.9531,1.183,0.8822
15273,1.0518,1.0056,0.873,0.9936
15274,1.1936,0.9907,1.0817,1.0047
15275,0.9393,0.8214,1.1829,0.7892
15276,1.0012,0.8527,1.1883,0.9725
15277,1.1161,0.8481,1.1218,0.9802
15278,0.9858,0.7949,1.0577,0.985
15279,0.8841,0.5499,0.9161,0.7649
15280,0.9438,0.7682,0.814,0.9439
15281,0.9495,0.8434,0.7781,0.8168
15282,0.7766,0.5512,0.877,0.9636
15283,0.9141,0.3834,0.8332,0.8553
15284,0.911,0.6614,0.8386,0.9876
15285,0.664,0.5858,0.9706,0.8338
15286,1.1318,0.537,1.0437,1.0653
15287,0.9114,0.8006,1.1401,0.991
15288,1.0069,0.7274,1.0872,1.0867
15289,1.0703,0.7902,1.0826,1.0928
15290,0.9532,0.9758,1.097,1.1025
15291,1.2507,0.9912,0.9202,0.9284
15292,1.0466,0.9929,0.8287,0.7957
15293,0.9676,0.9712,1.1032,0.9628
15294,1.1361,0.965,1.1054,1.0609
15295,1.0667,0.9865,1.1031,1.1008
15296,0.8681,0.8884,0.9127,0.9422
15297,0.6912,1.0049,0.9907,0.9748
15298,1.0723,0.9021,0.9856,0.7672
15299,1.1791,0.8448,1.1415,0.8597
15300,1.001,0.7327,1.0685,0.9596
15301,1.1146,0.7594,1.165,0.8972
15302,1.1838,0.7936,1.2218,0.8771
15303,1.0369,0.7647,1.0181,0.8695
15304,1.0843,0.7821,1.1625,0.7079
15305,1.1131,0.803,1.0623,0.9408
15306,0.9943,0.7988,1.1004,0.7919
15307,1.1735,0.882,1.0803,1.02
15308,1.1747,0.6413,0.9641,0.872
15309,1.1036,0.9547,0.9091,0.8828
15310,1.187,0.9457,0.97,0.9323
15311,1.0545,0.8738,0.8626,0.996
15312,0.9366,0.8304,0.9108,0.9152
15313,0.9911,0.9355,0.8691,1.0817
15314,0.8793,0.9747,0.9051,1.1137
15315,0.9028,0.992,0.7847,0.9722
15316,0.9509,0.9483,0.8416,1.0508
15317,0.9497,0.6885,0.819,1.0071
15318,0.8145,0.9975,1.0755,0.9253
15319,0.6525,1.0012,1.1365,0.9702
15320,0.8901,0.9807,0.5587,1.0076
15321,0.7332,0.979,0.8672,0.9481
15322,1.1938,0.971,0.8421,0.8275
15323,1.1558,0.7221,1.1797,0.9134
15324,0.9933,0.9557,1.1908,0.7364
15325,1.1505,0.7884,0.8521,0.6815
15326,0.9859,0.9632,1.0749,0.9142
15327,1.1793,0.9539,0.9978,0.9887
15328,0.8066,1.0086,0.8605,0.9212
15329,0.9576,0.8412,1.0364,1.144
15330,1.0621,0.8819,1.0029,1.1368
15331,1.0114,0.874,1.0435,1.0832
15332,1.2282,0.9539,1.112,0.8875
15333,1.2282,0.7652,1.1234,1.0424
15334,1.0652,0.8895,1.0155,0.9264
15335,1.2731,0.9706,1.062,0.8364
15336,1.163,0.9028,1.1511,0.981
15337,0.7421,0.7809,1.1358,0.8979
15338,1.0566,0.6137,0.8423,0.8953
15339,1.0412,0.6092,1.0691,0.5359
15340,0.9179,0.6292,0.9374,0.9915
15341,0.8577,0.6136,1.0956,0.9627
15342,0.7774,0.5819,1.0963,0.688
15343,0.8822,0.5402,1.1342,0.683
15344,0.7567,0.7345,1.0352,0.9211
15345,0.957,0.6754,0.9578,1.0315
15346,0.9709,0.7359,0.9477,0.8819
15347,1.2141,0.607,1.118,0.8238
15348,1.2142,0.7417,0.6882,0.9429
15349,1.1793,0.8967,1.0222,0.9677
15350,1.1595,0.8705,0.811,0.959
15351,0.992,0.8395,0.7516,0.9394
15352,1.2184,0.8124,0.7967,0.8525
15353,1.193,0.7639,0.9534,0.7459
15354,1.0203,0.7807,0.8969,0.9629
15355,1.1999,0.7714,0.872,0.9615
15356,0.88,0.5822,0.6159,0.8181
15357,1.1515,0.5548,0.8922,0.849
15358,1.2022,0.947,0.8819,0.844
15359,1.0993,0.8143,0.8201,0.7266
15360,1.1472,0.8467,0.489,0.8387
15361,1.1698,0.8623,0.978,0.6396
15362,1.1212,0.8826,0.8113,0.8514
15363,1.001,0.8925,0.9701,0.7931
15364,1.2159,0.9613,0.7456,0.7846
15365,1.1351,0.8966,0.8838,0.802
15366,1.0686,0.853,0.841,0.5547
15367,1.117,0.8925,0.8543,0.7429
15368,0.9476,0.9051,0.8009,0.8002
15369,1.0795,0.9195,0.6696,0.788
15370,1.0622,0.8807,0.8678,0.789
15371,0.8974,0.9181,0.9063,0.7996
15372,1.1967,0.8478,0.9101,1.0699
15373,0.9698,0.736,0.8205,0.9173
15374,1.1242,0.7699,0.8282,1.0834
15375,1.1513,0.7072,0.7767,1.0264
15376,1.0614,0.8852,0.782,0.9611
15377,0.9219,0.9059,0.3739,1.1869
15378,0.9819,0.9394,0.7284,1.2146
15379,1.0201,0.9384,1.0723,1.2092
15380,0.925,0.7829,1.103,0.9996
15381,1.1991,0.9235,1.0125,1.1538
15382,0.966,1.071,1.1668,1.115
15383,1.2144,0.7387,0.9934,0.897
15384,1.2145,1.048,1.2045,1.0265
15385,0.7837,1.0871,1.0539,1.1747
15386,1.2444,1.0854,1.1855,1.1766
15387,1.2523,0.9084,1.1825,0.8515
15388,1.1668,1.1003,0.9027,1.0365
15389,0.8697,1.0129,1.0923,0.7321
15390,0.858,1.0355,1.1638,0.9683
15391,0.9587,0.7224,1.1804,1.1629
15392,0.787,1.1509,1.0221,0.906
15393,1.1793,0.9891,1.0931,1.1948
15394,1.1793,1.1686,1.1469,1.1948
15395,0.8009,1.167,1.1585,1.2038
15396,1.1523,0.864,0.9013,1.1418
15397,1.0147,1.0821,0.9734,0.9055
15398,1.2155,1.158,0.9501,1.1767
15399,1.21,0.9594,1.1609,1.1415
15400,1.264,0.9452,1.0668,1.0467
15401,0.795,1.1189,0.9161,1.0054
15402,0.9718,1.1405,1.1535,1.0089
15403,0.8173,0.9984,0.8462,1.2319
15404,1.2447,1.0919,1.1944,1.1535
15405,1.2202,1.0845,1.1463,1.0411
15406,1.2233,0.9908,0.9405,1.1228
15407,1.2233,0.9758,1.005,0.9812
15408,1.2233,1.0996,1.0324,1.214
15409,0.9786,1.1235,0.953,1.214
15410,1.0226,0.9013,1.0152,1.214
15411,1.0163,0.9616,1.0264,0.8613
15412,1.0402,1.1186,1.0246,1.0372
15413,1.2066,1.1391,0.922,0.7436
15414,1.0558,1.0854,1.022,0.9396
15415,1.039,1.0854,1.0071,0.9435
15416,1.0613,1.0828,1.0263,0.4637
15417,1.032,0.8406,1.0481,0.9649
15418,1.196,0.8909,1.167,0.6246
15419,1.0826,1.1251,1.127,1.116
15420,1.0907,0.9218,0.9645,1.18
15421,0.9688,1.1296,1.1131,1.1439
15422,0.911,1.1296,0.7832,1.1001
15423,1.1044,0.9414,1.1789,1.1606
15424,1.0706,0.9827,0.7115,1.1606
15425,1.309,1.1877,0.8065,1.1606
15426,1.0496,1.0127,1.1749,0.7856
15427,1.2586,1.0424,1.1741,1.1667
15428,1.3186,0.9831,0.8833,1.1454
15429,1.3147,1.0967,0.6974,0.9172
15430,0.9867,1.1028,1.0271,1.1773
15431,0.7456,1.1135,1.144,0.9765
15432,1.2273,1.0554,1.0582,1.013
15433,1.1987,0.9879,0.9157,1.1216
15434,1.1398,0.8859,0.7816,1.1745
15435,0.9116,0.8101,1.0691,1.025
15436,1.1075,0.7575,1.0723,1.0627
15437,0.923,0.742,1.0013,0.8337
15438,0.9226,0.7465,0.9427,0.8257
15439,0.9476,0.7308,0.9122,0.7134
15440,1.1174,0.7447,0.9505,0.9385
15441,1.131,0.7705,1.0211,0.9129
15442,1.0446,0.9824,1.0532,1.1659
15443,0.9143,0.9005,1.012,1.2215
15444,0.9573,0.6231,0.9418,1.2415
15445,1.1773,0.7299,0.8707,1.2421
15446,1.2036,0.7874,0.8734,1.1625
15447,1.2036,0.8146,0.8234,0.9627
15448,1.2036,0.9822,0.8334,0.7596
15449,1.1838,0.761,0.6628,0.9642
15450,1.1912,0.5768,0.6848,1.1434
15451,0.9948,0.6087,0.4804,1.1966
15452,1.0274,0.5588,0.8048,1.0103
15453,1.2004,0.4989,0.8342,1.0446
15454,1.1972,0.5671,0.643,0.9044
15455,1.2004,0.8825,0.9239,1.1539
15456,1.051,0.7378,0.9464,0.992
15457,1.1906,0.7516,0.9578,1.1647
15458,1.1784,0.6394,0.9496,0.9434
15459,1.042,0.7087,0.8017,1.0429
15460,1.0,0.9385,0.9971,1.1628
15461,1.2249,0.8123,0.9901,1.1283
15462,1.1489,0.6863,0.8593,1.0964
15463,0.9691,0.7926,0.8606,0.8678
15464,1.0934,0.7819,0.7944,1.0753
15465,1.2476,0.9774,1.0121,1.1131
15466,1.1262,1.0128,0.9424,1.0614
15467,1.2832,1.0108,0.846,0.8103
15468,0.8594,0.9564,0.7766,1.326
15469,1.1949,0.9606,0.6945,1.326
15470,0.6021,0.9652,0.8298,1.326
15471,1.0065,0.9389,0.9642,1.326
15472,1.0451,0.9484,0.967,1.326
15473,1.2238,0.9188,0.7907,0.884
15474,1.0034,0.8105,1.0046,1.0067
15475,1.1022,0.8387,0.8178,1.2899
15476,1.2091,0.9813,0.8749,0.7372
15477,1.0786,0.9118,1.0672,0.8449
15478,1.1928,0.8567,0.9471,0.9936
15479,1.1912,0.9658,1.0109,1.1944
15480,1.1612,0.7821,0.9301,1.1961
15481,1.0246,0.8092,0.688,1.1654
15482,1.0223,0.7247,0.6508,0.9586
15483,1.026,0.8701,0.9633,1.0795
15484,1.0121,0.9545,1.0007,1.1467
15485,1.0005,0.9285,0.8163,1.1614
15486,0.8507,0.5834,0.946,1.1616
15487,1.102,0.7923,0.8325,1.026
15488,0.9435,0.8043,0.6444,1.0873
15489,1.1722,0.6303,0.8296,0.8903
15490,1.0004,0.8292,0.8769,1.0199
15491,1.0898,0.5506,1.0117,0.9832
15492,0.8899,0.6973,0.8093,1.0097
15493,1.205,0.8474,1.0245,1.0328
15494,1.1453,0.8973,0.9789,1.0309
15495,1.1497,0.7411,1.0217,0.8572
15496,1.07,0.7183,0.9219,1.1446
15497,0.9216,0.976,0.5694,1.2263
15498,1.1781,0.8424,0.4054,1.051
15499,0.9641,0.8968,0.4611,1.2777
15500,0.9868,0.8489,0.4287,0.9361
15501,0.9629,0.9774,0.3995,0.9234
15502,1.069,0.9689,0.4417,1.2196
15503,1.048,0.9531,0.6096,1.2538
15504,0.9257,0.8726,0.5927,0.6597
15505,0.5319,0.8558,0.6192,1.2085
15506,0.9171,0.8332,0.8402,1.2087
15507,0.9211,0.8672,0.5003,0.8915
15508,0.8783,0.7568,1.0075,1.0536
15509,0.5475,0.587,1.0016,0.5512
15510,0.9893,0.4481,0.989,1.1562
15511,1.0103,0.6513,1.0013,0.9396
15512,0.9643,0.6645,0.835,1.0241
15513,1.1772,0.7991,0.9631,1.177
15514,1.1063,0.7095,0.9361,1.1765
15515,0.9192,0.8743,0.7087,1.1756
15516,1.0801,0.8776,0.7713,1.1878
15517,1.0864,0.9338,0.9051,1.008
15518,1.1031,0.9221,0.9029,1.1936
15519,1.0456,0.7175,0.8799,0.9556
15520,1.1613,0.7989,0.7279,1.1498
15521,1.1708,0.9045,0.8692,1.1854
15522,1.1708,0.831,0.8678,1.2727
15523,0.9823,0.7518,0.7658,0.9513
15524,1.1099,0.7879,0.8722,1.2707
15525,1.1784,0.871,0.7841,1.2767
15526,0.6369,0.8876,0.6731,0.9711
15527,1.0674,0.7652,0.7582,0.9116
15528,1.0043,0.9085,0.7282,1.2065
15529,0.9896,0.8848,0.5587,0.9935
15530,0.9788,0.807,0.6193,1.0127
15531,0.9801,0.8815,0.6185,0.857
15532,0.8701,0.8789,0.6143,0.9612
15533,0.8529,0.6569,0.6517,0.9134
15534,0.4524,0.9662,0.7535,0.8765
15535,0.5888,0.819,0.6088,0.9318
15536,0.27,0.9282,0.8222,0.9911
15537,0.9603,0.8707,0.6305,0.9938
15538,0.6635,0.8639,0.7683,0.9845
15539,0.8813,0.7211,0.6303,1.2264
15540,1.0004,0.8513,0.7572,0.9115
15541,0.9464,0.8583,0.915,1.0258
15542,0.8294,0.8366,0.9088,1.0356
15543,1.0654,0.7992,0.8943,0.9685
15544,0.9282,0.805,0.7224,1.1477
15545,1.0203,0.9947,0.9221,0.9564
15546,0.9027,0.7167,0.807,1.1399
15547,0.9082,0.6454,0.9011,1.1706
15548,0.9464,0.6367,0.933,1.1633
15549,0.8185,0.7856,0.7951,1.1634
15550,0.9359,0.8312,0.6621,0.3119
15551,0.9612,0.9526,0.8162,1.3186
15552,1.0002,0.8771,0.7773,1.3186
15553,1.0101,0.8682,0.7091,1.3186
15554,0.747,0.9474,0.6171,0.8871
15555,0.8649,0.8043,0.6033,1.1082
15556,0.5837,0.6918,0.5436,0.9832
15557,0.8747,0.8532,0.4627,0.9947
15558,0.8268,0.8068,0.3406,0.7725
15559,0.8316,0.8031,0.4266,1.1612
15560,0.6996,0.655,0.8397,1.0532
15561,0.8151,0.6439,0.848,1.1672
15562,0.6113,0.7073,0.67,1.0689
15563,0.6516,0.6033,0.6272,1.1932
15564,0.6882,0.7228,0.6851,0.9218
15565,0.8601,0.5721,0.8566,1.0849
15566,0.5821,0.5475,0.7728,0.9201
15567,0.7877,0.717,0.6635,0.9418
15568,0.6445,0.9259,0.792,0.8698
15569,0.7998,0.9326,0.8104,0.8521
15570,0.8338,0.7018,0.7372,0.8102
15571,0.832,0.7647,0.6636,0.7112
15572,0.745,0.8261,0.6515,1.0026
15573,0.8945,0.9735,0.6501,0.8638
15574,0.7356,0.977,0.6269,0.7194
15575,0.7853,0.9586,0.6168,0.9329
15576,0.8786,0.8105,0.4728,0.9793
15577,0.9411,0.7569,0.6139,0.9105
15578,1.0091,1.0179,0.7119,1.2542
15579,0.9598,0.9897,0.7434,1.2542
15580,0.8805,0.8707,0.7348,1.1719
15581,0.8839,0.8957,0.7359,0.9507
15582,0.8118,0.9158,0.7254,0.8746
15583,0.9053,0.9021,0.7273,1.2011
15584,0.9626,0.8961,0.5538,1.1519
15585,0.9498,0.8036,0.5739,1.1587
15586,0.8898,0.7102,0.8473,0.8211
15587,0.6198,0.7982,0.7926,0.8961
15588,0.5995,0.8005,0.6266,1.2207
15589,0.5762,0.6514,0.9001,1.2155
15590,0.6189,0.8992,0.8727,1.1298
15591,0.7485,0.7554,0.8067,0.7767
15592,0.5359,0.3664,0.7046,0.9721
15593,0.8846,0.5591,0.8874,0.9715
15594,0.8791,0.6489,0.8833,0.9607
15595,0.7672,0.6513,0.9006,0.862
15596,1.0105,0.9916,0.8862,0.9241
15597,0.885,0.968,0.7777,0.9722
15598,0.9236,0.8951,0.9306,0.8586
15599,0.8241,0.9013,0.943,0.8283
15600,0.7921,0.9083,0.8456,0.7126
15601,0.6043,0.6814,0.7185,0.7109
15602,0.6834,0.8225,0.7198,0.7203
15603,0.6548,0.9286,0.8506,0.6148
15604,0.8625,0.9191,0.824,0.7453
15605,0.8558,0.9248,0.6861,0.6707
15606,0.6235,0.9282,0.5956,0.5887
15607,0.7632,0.9028,0.5001,0.8395
15608,1.017,0.7533,0.5068,0.9887
15609,0.8857,0.9428,0.6077,0.8287
15610,1.0145,0.9809,0.2762,0.7307
15611,1.011,0.8887,0.6242,0.5061
15612,1.0336,0.6255,0.5146,0.8315
15613,1.0247,0.7078,0.7578,0.9593
15614,1.0188,0.7334,0.6351,1.065
15615,1.024,0.9062,0.7052,1.1487
15616,0.9242,0.9803,0.8904,1.138
15617,0.857,0.7774,0.8815,1.1082
15618,1.0604,0.9347,0.8367,0.7015
15619,0.9389,0.9828,0.6629,0.8295
15620,0.7866,0.9143,0.7846,1.0308
15621,0.8936,0.6007,0.8081,0.8382
15622,0.8465,0.7501,0.9366,0.843
15623,0.769,0.9061,0.8929,0.7433
15624,0.7627,0.7055,0.8958,1.2633
15625,0.8739,0.8965,0.8219,0.9937
15626,0.9098,0.9152,0.899,1.3077
15627,0.8552,0.9137,0.8482,1.3077
15628,0.8636,0.9118,0.7372,1.0099
15629,0.5691,0.7505,0.817,0.8715
15630,0.7219,0.8115,0.8467,0.9863
15631,0.974,0.699,0.8607,0.8936
15632,0.9173,0.5638,0.762,1.0714
15633,0.9646,0.8007,0.6666,1.1894
15634,0.9673,0.9541,0.8094,1.0944
15635,0.9411,0.911,0.854,1.0267
15636,0.9728,0.9392,0.8202,1.1009
15637,0.5243,0.9911,0.695,1.1055
15638,0.8403,0.9041,0.8257,1.1538
15639,0.8671,0.876,0.8876,1.1577
15640,0.9685,0.8921,0.7745,1.1379
15641,0.7134,0.7117,0.8967,1.0174
15642,0.8688,0.95,0.7408,0.9529
15643,0.8331,0.8303,0.8926,0.9246
15644,0.7825,0.809,0.9059,0.8104
15645,0.8367,0.6572,0.8522,0.7713
15646,0.8692,0.7372,0.8097,0.8275
15647,0.6069,0.8766,0.89,0.8579
15648,0.9029,0.5593,0.8937,1.0855
15649,0.9058,0.7396,0.8758,0.9541
15650,1.0163,0.9615,0.7812,0.9739
15651,0.8862,0.8176,0.877,1.1018
15652,0.9218,0.818,0.6708,1.2546
15653,1.0067,0.6947,0.8016,1.2568
15654,1.0017,0.9308,0.8959,1.2624
15655,0.9979,0.6515,0.8666,1.2624
15656,0.8727,0.553,0.7345,1.0498
15657,0.6487,0.6526,0.7115,1.2144
15658,0.839,0.7004,0.7244,1.2077
15659,0.8634,0.453,0.7467,1.1331
15660,0.7448,0.7456,0.7126,1.2231
15661,1.0047,0.3761,0.5695,1.0272
15662,0.9379,0.9427,0.3889,0.917
15663,0.9776,0.7486,0.7566,0.8962
15664,0.62,0.7236,0.7722,0.9341
15665,0.7462,0.6581,0.7434,1.0773
15666,0.6445,0.8425,0.4677,1.0742
15667,1.0224,0.8607,0.5475,1.0912
15668,1.0108,0.7221,0.72,1.0338
15669,0.8315,0.7804,0.6829,0.8808
15670,0.955,0.78,0.7459,0.9067
15671,0.99,0.7651,0.4645,1.0092
15672,0.9008,0.7557,0.7834,0.982
15673,0.9632,0.604,0.604,1.1615
15674,0.866,0.6483,0.8117,1.0272
15675,1.0072,0.8693,0.8336,1.1853
15676,1.0765,0.8567,0.7047,1.0555
15677,0.9969,0.9421,0.7512,1.1786
15678,0.9391,0.9659,0.6439,1.1451
15679,0.9794,0.9628,0.7808,1.1386
15680,0.9648,0.9018,0.7357,1.1048
15681,0.8923,0.6177,0.6166,1.15
15682,0.7757,0.686,0.9195,0.7971
15683,0.6222,0.6012,0.8564,1.0667
15684,0.8245,0.5443,0.8391,0.9974
15685,0.849,0.7376,0.8661,0.9487
15686,0.5869,0.5653,0.8603,0.8221
15687,0.6523,0.5862,0.7087,0.7706
15688,0.8436,0.8763,0.8144,0.6492
15689,1.0515,0.8879,0.9549,1.076
15690,1.1696,0.8776,1.0243,0.8708
15691,1.0671,0.6837,1.0267,1.0503
15692,1.0958,0.9027,1.007,1.115
15693,1.2667,0.8004,0.7899,1.1598
15694,1.2667,0.7306,0.9958,1.1754
15695,1.2667,0.8622,1.0214,1.1889
15696,1.0867,0.5392,1.0035,1.1687
15697,1.0715,0.8572,0.8411,1.1138
15698,1.1538,0.5687,0.8826,0.8662
15699,1.0994,0.975,1.0184,0.9676
15700,1.118,0.8242,0.9702,1.0041
15701,1.0744,0.843,0.8774,1.1562
15702,1.1073,0.8165,0.9459,1.0237
15703,0.8753,0.7276,0.8146,1.0287
15704,1.1016,0.9115,0.8679,0.9907
15705,1.1782,0.9067,1.0165,0.7505
15706,1.101,0.8465,1.0298,0.998
15707,1.1535,0.8529,1.0262,0.8852
15708,0.9768,0.8617,0.926,1.0253
15709,1.2187,0.7786,0.6815,1.0467
15710,1.1692,0.9833,0.8387,1.0382
15711,1.2169,0.9772,0.5361,1.0619
15712,1.2269,0.8002,0.7207,0.7024
15713,1.0906,0.7344,0.9593,1.0338
15714,1.2171,0.904,0.9473,1.0195
15715,1.1934,0.8113,0.9517,1.0728
15716,1.1148,0.8045,0.9459,1.0687
15717,1.2039,0.8306,0.9577,1.0939
15718,1.2295,0.7472,0.6304,1.057
15719,1.2162,0.6777,1.0018,1.2531
