tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6
11038,0.6775,0.5342,0.8959,0.6395,0.2227,1.2245
11039,0.5365,0.5917,1.0959,0.4662,0.3183,0.6566
11040,0.5463,0.7418,0.9985,0.6034,0.3965,1.1886
11041,0.4228,0.7491,0.7937,0.3342,0.3528,1.0961
11042,0.6223,0.611,0.6213,0.6639,0.3847,1.1189
11043,0.5525,0.6943,0.7199,0.5274,0.4247,1.1895
11044,0.6147,0.5705,0.7019,0.5574,0.3838,1.1895
11045,0.6527,0.5716,0.879,0.7817,0.3401,1.163
11046,0.6377,0.499,0.8032,0.6745,0.4649,1.1569
11047,0.6448,0.3195,0.799,0.5306,0.6727,1.0238
11048,0.6277,0.5692,0.7087,0.5202,0.6796,0.7888
11049,0.4694,0.5643,0.8593,0.3114,0.5882,0.9464
11050,0.5278,0.5385,0.8891,0.1784,0.5968,1.0142
11051,0.7056,0.5252,1.0682,0.0974,0.6389,0.9192
11052,0.6913,0.4105,1.1555,0.5024,0.6293,1.0642
11053,0.5654,0.1362,1.0952,0.562,0.6398,1.1592
11054,0.465,0.3696,1.1361,0.4642,0.5729,1.1592
11055,0.5588,0.6166,1.1105,0.7132,0.4667,0.9999
11056,0.5174,0.6147,1.1549,0.692,0.7031,0.8704
11057,0.5318,0.6993,1.1358,0.6756,0.7173,0.6021
11058,0.553,0.7196,1.1078,0.6139,0.7312,0.6163
11059,0.4882,0.6106,1.1596,0.5499,0.7277,0.8738
11060,0.4903,0.5298,1.1735,0.4107,0.5436,0.9088
11061,0.454,0.7295,1.1218,0.4458,0.7776,0.7036
11062,0.4938,0.6939,1.1218,0.4789,0.7922,0.7551
11063,0.5292,0.7107,1.121,0.4429,0.7169,0.9798
11064,0.3348,0.8035,1.1816,0.4366,0.8603,0.8411
11065,0.6296,0.7654,1.096,0.4522,0.8213,0.7257
11066,1.1651,0.7819,1.1778,0.4123,0.816,0.919
11067,1.1055,0.6261,0.8549,0.7035,0.8172,0.7985
11068,0.4689,0.4376,1.1568,0.5841,0.7952,0.5497
11069,0.8944,0.4988,1.2023,0.7691,0.8199,0.6451
11070,0.8975,0.4879,0.4421,0.5611,0.7426,0.6305
11071,0.9003,0.5103,0.8532,0.6647,0.8067,0.6268
11072,0.9131,0.4602,1.1476,0.6642,0.9396,0.5129
11073,0.7827,0.5163,1.0494,0.6544,0.9916,0.6047
11074,0.8513,0.5669,0.8865,0.6637,0.8763,0.5212
11075,1.1973,0.1404,1.137,0.8901,0.8271,0.7564
11076,1.2012,0.4255,1.1369,0.865,0.8679,0.784
11077,1.2012,0.3632,1.137,0.6727,1.0261,0.787
11078,1.1644,0.4011,0.7663,0.6663,0.9494,0.6248
11079,1.0113,0.358,0.9976,0.6779,1.0213,0.7651
11080,1.0969,0.7941,1.0017,0.7357,0.8201,0.7095
11081,0.9672,0.7707,1.0961,0.6845,0.9384,0.6738
11082,1.1407,0.7652,1.1376,0.6521,0.9736,0.6694
11083,1.1295,0.5523,0.8103,0.6151,0.8357,0.6698
11084,1.0376,0.7643,1.1178,0.7211,0.9078,0.864
11085,0.8374,0.4194,1.1523,0.5056,0.8826,0.8911
11086,0.7467,0.6972,1.0647,0.5413,0.9677,0.9134
11087,0.6778,0.7023,1.0969,0.7173,0.9821,0.55
11088,0.5057,0.7641,0.815,0.7333,0.9537,0.3084
11089,0.3949,0.7127,0.8554,1.1629,0.9231,0.5576
11090,0.7537,0.6898,0.8635,1.1577,0.7355,0.5653
11091,0.7334,0.7547,0.8351,1.0922,0.8367,0.7751
11092,0.9149,0.7989,0.7446,0.8397,0.9509,0.8001
11093,0.9737,0.7286,0.5323,0.9428,0.7108,0.7994
11094,0.8655,0.9397,0.8151,1.0771,0.7288,0.9612
11095,0.8575,0.892,0.5389,1.0238,0.6785,0.9616
11096,0.9137,0.856,0.8834,1.0042,0.6167,0.9621
11097,0.9496,1.0213,0.8661,0.8547,0.5922,0.962
11098,1.0828,1.0201,0.8648,1.0526,0.5971,0.9226
11099,1.0795,1.0121,0.8611,1.1224,0.6105,0.9093
11100,1.0313,0.9745,0.7022,1.1692,0.455,0.9622
11101,1.0763,0.8508,0.9756,0.8772,0.7105,0.8012
11102,1.0524,1.0011,0.8971,1.1137,0.7184,0.655
11103,1.0156,0.9022,0.8779,1.1378,0.7188,0.658
11104,0.9056,0.891,0.754,1.1692,0.6111,0.6447
11105,0.4059,0.9272,0.5797,1.1182,0.8333,0.7065
11106,0.4489,0.8827,0.7288,0.5592,0.7999,0.808
11107,0.8718,0.735,0.669,1.2093,0.7226,0.6475
11108,0.6483,0.9257,0.6344,1.177,0.6908,0.6161
11109,0.9217,0.9245,0.6636,0.9,0.626,0.3168
11110,0.5958,0.6891,0.6351,0.4976,0.5055,0.1996
11111,0.8956,0.8668,0.6465,1.1619,0.4067,0.1456
11112,0.9022,0.7904,0.6505,0.8462,0.4744,0.3744
11113,0.94,0.7367,0.6455,0.7352,0.4044,0.8759
11114,0.7903,0.7388,0.5305,0.8256,0.4719,0.9043
11115,0.9053,0.8108,0.4971,0.8055,0.0739,1.0375
11116,0.8204,0.9294,0.471,1.126,0.0754,0.9977
11117,0.6329,0.7469,0.5229,0.9926,0.1256,1.064
11118,0.6463,0.9687,0.4281,1.1491,0.0776,0.9298
11119,0.5994,0.9507,0.4276,1.1401,0.0971,0.7804
11120,0.7505,0.7517,0.6473,0.7302,0.0683,0.5836
11121,0.7606,0.9124,0.7235,0.8769,0.427,0.9678
11122,0.6607,1.0128,0.7186,0.8764,0.3874,0.9884
11123,0.5707,0.82,0.7105,0.8878,0.4119,0.9681
11124,0.7796,0.9828,0.7266,0.7919,0.4249,0.9699
11125,0.7897,0.8461,0.705,0.6485,0.4362,0.9896
11126,0.7907,0.7813,0.9395,0.6365,0.4403,0.9705
11127,0.8185,0.662,0.6414,0.5755,0.4189,0.9799
11128,0.8699,0.6336,1.0061,0.3487,0.3923,0.9771
11129,0.7023,0.8466,0.9073,0.3596,0.4063,0.9632
11130,0.5069,0.8881,0.8325,0.4194,0.4324,0.7909
11131,0.6695,0.9342,1.0261,0.3449,0.4543,0.6623
11132,0.4639,0.9168,1.0279,0.5868,0.4507,0.8132
11133,0.5364,0.9231,1.0182,0.3088,0.5084,0.5733
11134,0.6127,0.9268,0.9916,0.4946,0.6188,0.5764
11135,0.508,0.7211,0.6809,0.6774,0.4065,0.6559
11136,0.5341,0.7729,0.8306,0.8482,0.6175,
11137,0.3333,0.7236,0.7676,0.9163,0.6539,
11138,0.3133,0.5346,0.5201,0.7896,0.6607,
11139,0.3095,0.4318,0.6993,1.1108,0.6053,
11140,0.0536,0.3496,0.737,1.0386,0.5336,
11141,0.0723,0.1598,0.6447,1.0031,0.3485,
11142,0.0646,0.312,0.6183,1.0568,0.117,0.0233
11143,0.1567,0.4971,0.536,0.8567,0.157,1.2534
11144,0.0786,0.2977,0.5854,0.8565,0.1046,1.267
11145,0.0434,0.3114,0.6911,0.6164,0.1067,1.267
11146,0.5266,0.3108,0.7049,0.7015,0.0954,0.6337
11147,0.3316,0.2378,0.6619,0.6496,0.0841,1.193
11148,0.5764,0.4695,0.5894,0.564,0.0676,1.1923
11149,0.4007,0.4789,0.7149,0.4079,0.0489,1.1742
11150,0.4903,0.574,0.7128,0.6463,0.1516,1.1822
11151,0.4696,0.4595,0.7635,0.6788,0.0152,1.193
11152,0.4732,0.707,0.6999,0.649,0.031,0.5597
11153,0.5086,0.7327,0.7829,0.6694,0.0932,1.2187
11154,0.4981,0.725,0.7568,0.7489,0.2224,1.2187
11155,0.3874,0.6969,0.5904,0.5806,0.6369,1.2187
11156,0.2531,0.6576,0.6774,0.885,0.4102,1.2187
11157,0.2852,0.4614,0.666,0.7871,0.6426,1.2187
11158,0.3461,0.6313,0.661,0.5574,0.6185,1.2187
11159,0.2267,0.9625,0.5099,0.8944,0.646,0.925
11160,0.2247,0.7733,0.4198,0.9878,0.5945,0.9843
11161,0.5351,0.8243,0.4505,1.0397,0.0664,1.2187
11162,0.5356,0.8522,0.4118,1.0157,0.0643,0.8125
11163,0.5475,0.8818,0.3921,1.0034,0.033,1.0903
11164,0.5271,0.8895,0.2056,0.8838,0.6214,1.2347
11165,0.3091,0.8882,0.2217,1.0279,0.5785,1.2222
11166,0.2634,0.7922,0.402,0.9568,0.3622,1.3173
11167,0.3725,0.5624,0.3569,0.6929,0.3517,0.7106
11168,0.3912,0.5786,0.5079,0.9638,0.7438,1.31
11169,0.3853,0.5814,0.4121,0.8751,0.7972,1.3185
11170,0.4248,0.3758,0.3615,0.8588,0.7671,1.3185
11171,0.3513,0.553,0.228,0.7189,0.7558,1.3185
11172,0.3604,0.6604,0.2463,0.5964,0.7205,1.3185
11173,0.3644,0.7826,0.2586,0.658,0.6433,1.3185
11174,0.2381,0.8555,0.2231,0.5702,0.7544,
11175,0.2018,0.9363,0.2234,0.4635,0.4509,
11176,0.3869,0.7868,0.2715,0.3334,0.8591,
11177,0.3859,0.8777,0.2469,0.7011,0.7324,
11178,0.3778,1.1239,0.226,0.6685,0.7457,
11179,0.3546,1.1239,0.2721,0.6142,0.8518,
11180,0.2696,1.1239,0.2873,0.5219,0.7526,
11181,0.3427,1.1239,0.1995,0.4017,0.7648,
11182,0.2468,1.0669,0.2626,0.3948,0.7429,
11183,0.221,1.0104,0.3244,0.6567,0.5565,
11184,0.2289,1.071,0.4321,0.6686,0.7273,0.0096
11185,0.2372,1.071,0.3823,0.511,0.5451,1.1826
11186,0.3444,1.071,0.3669,0.6184,0.7336,1.126
11187,0.3973,0.7117,0.3844,0.8243,0.8927,1.2096
11188,0.4155,1.0346,0.3889,0.7982,0.882,1.2096
11189,0.3851,0.7905,0.3829,0.7452,0.8683,0.8438
11190,0.3799,0.8368,0.4601,0.7867,0.7015,0.8253
11191,0.3831,0.7326,0.4179,0.8149,0.9257,0.8323
11192,0.3438,0.7877,0.391,0.796,0.6971,0.8289
11193,0.4394,0.8451,0.4443,0.8128,0.9243,0.9633
11194,0.4049,0.7272,0.4415,0.6843,0.9496,1.0572
11195,0.2656,0.8039,0.3688,0.7137,0.9229,1.1122
11196,0.2907,0.9726,0.6258,0.8421,0.93,1.011
11197,0.3191,0.7603,0.5545,0.8538,0.6628,1.1118
11198,0.377,1.1389,0.5574,0.833,0.8254,0.9165
11199,0.4669,1.0513,0.8052,0.6776,0.8744,0.9667
11200,0.4181,1.0735,0.7539,0.7185,0.8383,1.1124
11201,0.5708,1.0957,0.802,0.6286,0.9243,1.1125
11202,0.6029,1.1145,0.7896,0.3425,0.6771,1.1125
11203,0.5087,1.0368,0.7932,0.4982,0.7588,0.5624
11204,0.5657,1.0646,0.7967,0.4895,0.9077,1.2197
11205,0.5639,1.1534,0.7115,0.0449,0.9311,1.2202
11206,0.5111,1.0862,0.7457,0.0453,0.9012,1.2202
11207,0.4592,1.1377,0.7115,0.0549,0.8994,1.2202
11208,0.4541,1.1587,0.5627,0.0818,0.9072,1.2202
11209,0.4907,1.0526,0.4745,0.5094,0.9176,1.2187
11210,0.2733,1.088,0.5876,0.504,0.9052,1.268
11211,0.2625,1.0106,0.6233,0.4856,0.8888,1.2677
11212,0.2574,1.0044,0.6225,0.4771,0.7501,1.2681
11213,0.22,0.8059,0.4551,0.2273,0.7559,1.2645
11214,0.2674,0.9674,1.0594,0.6185,0.8295,0.8439
11215,0.4129,1.1203,0.447,0.496,0.9083,1.2113
11216,0.3676,0.9843,0.9378,0.8443,0.857,1.1715
11217,0.4072,0.8737,0.9549,0.7655,0.805,0.9055
11218,0.5456,1.132,0.6832,0.7772,0.8705,1.0361
11219,0.5681,1.1501,0.9309,0.5722,0.7007,1.0917
11220,0.409,1.0883,0.8987,0.5671,0.6142,0.9203
11221,0.5381,1.0955,0.8348,0.5653,0.5251,1.1754
11222,0.5691,1.0531,0.7336,0.5922,0.3545,1.0003
11223,0.5749,0.9074,0.6114,0.4339,0.3602,1.1191
11224,0.5614,0.9497,0.7285,0.5279,0.3757,1.1147
11225,0.5876,0.9757,0.976,0.7524,0.6126,1.1147
11226,0.5963,0.9774,0.9915,0.8069,0.6695,1.1147
11227,0.574,0.9617,0.9199,0.4255,0.6879,1.1147
11228,0.5842,0.9145,0.7493,0.8765,0.6695,1.1147
11229,0.5628,0.7755,0.9486,0.8924,0.5325,1.1147
11230,0.514,0.9272,0.9465,0.8582,0.4809,1.1147
11231,0.5708,0.5338,0.8825,1.2725,0.5434,1.1138
11232,0.5957,0.9552,0.883,1.018,0.4365,0.7611
11233,0.5805,0.8656,0.8055,0.9477,0.6479,0.8732
11234,0.4582,0.8617,0.747,,0.6514,0.4522
11235,0.2715,0.7513,0.797,,0.6443,0.873
11236,0.1678,0.6583,0.6464,,0.6372,0.7533
11237,0.0693,0.6897,0.592,0.0001,0.642,0.417
11238,0.0928,0.7483,0.3998,1.1182,0.5516,0.2083
11239,0.1082,0.8012,0.6946,1.1182,0.5918,0.1385
11240,0.1348,0.7916,0.4709,1.1182,0.496,0.0943
11241,0.2691,0.68,0.4471,0.566,0.3648,0.0715
11242,0.256,0.7552,0.7582,1.1805,0.5692,0.0266
11243,0.2801,0.8512,0.4285,1.1829,0.683,0.0659
11244,0.2684,0.7762,0.6564,0.7886,0.7076,0.4029
11245,0.3692,0.7532,0.8076,1.1766,0.7336,0.4412
11246,0.5608,0.6514,0.8827,0.791,0.7224,0.462
11247,0.5554,0.7565,0.891,0.9035,0.6886,0.5269
11248,0.5434,0.78,0.8584,0.5636,0.6922,0.5143
11249,0.4737,0.7623,0.7343,0.6899,0.6972,0.5699
11250,0.6331,0.6428,0.8504,0.9407,0.625,0.4861
11251,0.4566,0.6335,0.895,0.738,0.5365,0.4346
11252,0.5514,0.4865,0.7543,0.5926,0.5267,0.404
11253,0.5153,0.3647,0.7494,0.4864,0.4845,0.3804
11254,0.5194,0.4068,0.6235,0.8819,0.2933,0.3952
11255,0.6465,0.3835,0.3795,1.0555,0.365,0.4347
11256,0.6217,0.3232,0.5704,1.0011,0.3477,0.4137
11257,0.5812,0.3789,0.7046,1.0517,0.1956,0.4066
11258,0.5379,0.3755,0.5384,0.829,0.1044,0.0429
11259,0.6694,0.4017,0.7345,0.7851,0.0872,0.1398
11260,0.6473,0.2348,0.6191,0.8888,0.0989,0.1247
11261,0.338,0.4077,0.5746,0.7734,0.0517,0.0787
11262,0.1535,0.4231,0.4554,0.8655,0.0455,0.1165
11263,0.4821,0.4664,0.5069,0.9232,0.292,0.1504
11264,0.4699,0.4579,0.7325,0.998,0.2536,0.0952
11265,0.5457,0.4822,0.6883,1.042,0.4248,0.2473
11266,0.5496,0.4771,0.7653,1.006,0.4301,0.46
11267,0.4185,0.47,0.7727,1.0314,0.4502,0.3351
11268,0.4348,0.4687,0.7302,0.9393,0.3408,0.6576
11269,0.7605,0.4482,0.5959,1.0472,0.2972,0.6665
11270,0.732,0.2943,0.5853,0.973,0.3358,0.6602
11271,0.5386,0.3142,0.5766,1.0552,0.3634,0.6446
11272,0.8975,0.3311,0.4592,1.0381,0.3732,0.6597
11273,0.8827,0.3333,0.5316,0.9209,0.3761,0.6821
11274,0.7414,0.3189,0.6668,0.9545,0.4188,0.656
11275,0.6932,0.1194,0.5239,0.7469,0.4382,0.5428
11276,0.6525,0.3706,0.4616,0.8687,0.4639,0.5848
11277,0.65,0.2833,0.5202,0.6954,0.358,0.6881
11278,0.651,0.4193,0.5103,0.644,0.4968,0.8303
11279,0.6537,0.4442,0.4463,0.6794,0.4919,0.8905
11280,0.6483,0.3814,0.6088,0.6403,0.498,0.8338
11281,0.5904,0.5423,0.4968,0.6646,0.4458,0.9248
11282,0.6342,0.5466,0.3122,0.6337,0.3861,0.9399
11283,0.5559,0.5301,0.3146,0.0201,0.3492,0.7835
11284,0.4812,0.4359,0.35,0.7091,0.3723,0.7838
11285,0.5401,0.5681,0.4094,0.4727,0.3462,0.7921
11286,0.5442,0.5521,0.4404,0.7134,0.3706,0.4959
11287,0.5303,0.6133,0.5622,0.3577,0.4159,0.4582
11288,0.44,0.6468,0.7496,0.7863,0.4133,0.2939
11289,0.4237,0.6301,0.6303,1.0258,0.299,
11290,0.4346,0.6402,0.7497,0.6477,0.109,
11291,0.4098,0.5686,0.6153,0.8605,0.1044,
11292,0.4403,0.6705,0.6319,0.8421,0.0691,
11293,0.4278,0.6316,0.7799,0.66,0.1523,0.0001
11294,0.424,0.6649,0.7594,0.9739,0.19,1.267
11295,0.4594,0.5802,0.6731,1.0431,0.1966,1.267
11296,0.495,0.7196,0.6731,1.112,0.0635,0.6335
11297,0.4588,0.8097,0.6954,1.0448,0.1019,1.2423
11298,0.3492,0.8719,0.7047,0.8795,0.0866,0.8283
11299,0.4959,0.8715,0.6576,0.7171,0.2009,0.7959
11300,0.6629,0.8739,0.5682,0.9746,0.3494,1.1392
11301,0.6328,0.8235,0.6415,0.9394,0.4725,0.971
11302,0.6686,0.5817,0.758,0.9122,0.4132,1.2224
11303,0.6304,0.8762,0.8332,0.9666,0.4719,0.8671
11304,0.6636,0.907,0.7387,0.9673,0.4832,0.8415
11305,0.6061,0.7785,0.7942,1.0273,0.4625,0.8172
11306,0.6094,0.7606,0.8164,1.155,0.5913,0.6377
11307,0.607,0.8136,1.1033,0.9412,0.5814,0.6575
11308,0.653,0.7852,1.1041,1.1123,0.3181,0.8503
11309,0.5698,0.9068,0.9414,0.943,0.5183,0.9422
11310,0.8298,0.8978,0.7692,1.0162,0.5058,0.7904
11311,0.7146,0.959,0.6504,0.9315,0.4883,0.7425
11312,0.7856,0.9602,0.7474,0.9263,0.5108,0.744
11313,0.7962,0.966,0.5964,0.8241,0.4846,0.7268
11314,0.5856,0.9568,0.9959,0.8921,0.4957,0.6858
11315,0.8994,0.9526,0.9142,0.886,0.4876,0.9609
11316,0.6842,0.8441,0.7302,0.7059,0.3902,1.0909
11317,0.7125,0.9094,0.9293,0.4868,0.6106,1.1447
11318,0.7453,0.8511,0.8595,0.4606,0.5764,1.1209
11319,0.6888,0.7834,0.7723,0.4349,0.5824,0.894
11320,0.7151,0.8212,0.7945,0.445,0.5423,0.6078
11321,0.6549,0.8009,0.8389,0.4201,0.7096,1.1641
11322,0.6506,0.8031,0.8954,0.2736,0.6349,1.2123
11323,0.6286,0.676,0.9061,0.6969,0.6447,1.2123
11324,0.5113,0.7068,0.9348,0.6569,0.6436,1.2123
11325,0.4721,0.734,0.5881,0.8798,0.6634,0.9145
11326,0.3363,0.6244,0.9507,0.8263,0.4973,1.0346
11327,0.6472,0.5592,0.928,0.6977,0.4285,1.1346
11328,0.5408,0.4724,0.8525,0.8633,0.5013,0.7074
11329,0.3833,0.3094,1.0946,0.8681,0.373,0.8239
11330,0.5821,0.3668,1.1317,0.8829,0.2845,1.0544
11331,0.4158,0.4066,1.1317,0.8464,0.2729,1.0663
11332,0.5152,0.5147,0.9167,0.8104,0.3341,0.9936
11333,0.3527,0.5412,1.0266,0.9547,0.2935,0.8703
11334,0.3571,0.4268,1.1294,0.9945,0.345,0.6161
11335,0.3449,0.493,0.948,0.3898,0.2844,0.7095
11336,0.3545,0.3226,1.0537,1.1412,0.4858,0.751
11337,0.3129,0.5151,1.0812,0.939,0.5842,0.6474
11338,0.587,0.5053,1.0606,0.4358,0.7401,0.7457
11339,0.5443,0.4608,1.1239,0.8416,0.78,0.8348
11340,0.5454,0.5371,0.7324,0.8453,0.7678,0.994
11341,0.5514,0.5134,0.89,0.8449,0.6694,1.0359
11342,0.522,0.5134,0.7994,0.838,0.6931,0.9854
11343,0.4949,0.531,0.7177,0.6388,0.7014,0.956
11344,0.4338,0.5047,0.5661,0.9344,0.6358,0.7637
11345,0.8144,0.5888,0.7189,0.7795,0.9094,0.7378
11346,0.8085,0.6141,0.7252,1.0371,0.8269,0.8117
11347,0.7054,0.4905,0.5006,1.0278,1.0927,0.6704
11348,0.6865,0.4004,0.8373,0.956,1.0927,0.9997
11349,0.6807,0.6516,0.7904,1.0673,0.8196,0.9965
11350,0.6782,0.4752,0.5617,1.1767,1.1237,0.8127
11351,0.5163,0.5728,0.8064,1.0712,1.1203,0.4686
11352,0.3917,0.4734,0.9083,1.1769,0.865,0.4514
11353,0.3755,0.4761,1.0032,1.1641,0.9243,0.4378
11354,0.475,0.3982,0.9764,1.0052,0.9619,0.2647
11355,0.7068,0.4354,0.9366,1.132,1.0921,0.6518
11356,0.6591,0.3824,0.9288,1.0865,1.0526,0.7407
11357,0.4034,0.3039,0.832,1.1964,1.0101,0.7037
11358,0.5324,0.3814,0.9876,1.1964,1.1189,0.7371
11359,0.7348,0.4755,0.9658,0.9227,1.1227,0.819
11360,0.6279,0.5408,0.7179,1.1561,1.1223,0.8349
11361,0.5892,0.5371,0.9255,1.117,0.7206,0.6409
11362,0.7029,0.3879,0.7782,1.2124,1.121,1.0139
11363,0.6419,0.4394,0.697,1.2099,1.0854,0.9517
11364,0.587,0.4286,0.5913,1.0624,1.0479,0.9639
11365,0.4724,0.4332,0.4496,1.1034,0.8474,1.2908
11366,0.6344,0.3655,0.3923,1.2124,0.8906,1.2908
11367,0.5395,0.5791,0.4131,0.9165,0.7774,1.2908
11368,0.7179,0.4727,0.3222,0.9337,0.412,1.2908
11369,0.8593,0.5346,0.6007,1.2139,0.806,0.9682
11370,0.7898,0.535,0.4657,1.1136,0.8305,1.2725
11371,0.7998,0.6467,0.5258,1.2146,0.6394,1.2725
11372,0.8067,0.5309,0.6511,1.2148,0.6709,1.2725
11373,0.6698,0.7683,0.5186,1.2422,0.649,1.2614
11374,0.6078,0.7658,0.4246,1.235,0.8028,1.1329
11375,0.5508,0.8574,0.6353,0.8809,0.8982,1.1845
11376,0.5991,0.7515,0.6943,1.1651,0.8173,1.1602
11377,0.6352,0.7499,0.7559,1.246,0.9024,1.171
11378,0.3988,0.6267,0.7521,0.7022,1.1817,1.171
11379,0.3249,0.6361,0.7276,0.9607,1.2395,0.7819
11380,0.4904,0.6648,0.7729,1.2062,1.1361,1.1542
11381,0.4573,0.6346,0.5926,1.2084,0.8823,1.1844
11382,0.4305,0.5521,0.6146,1.0059,0.419,1.1844
11383,0.2943,0.374,0.6494,0.6059,0.8393,0.5923
11384,0.2107,0.3042,0.4144,0.7385,0.801,1.2394
11385,0.2214,0.1811,0.7876,0.9448,0.8396,1.2394
11386,0.2531,0.2003,0.8302,0.6546,0.8408,1.2394
11387,0.5268,0.4646,0.8186,1.0454,0.6281,1.2394
11388,0.4361,0.4097,0.8041,1.1424,0.8807,1.2394
11389,0.6224,0.6114,0.5175,1.2769,0.7045,1.2394
11390,0.6151,0.5973,0.6586,1.2773,0.8929,0.8263
11391,0.5327,0.6231,0.4716,1.2044,0.8073,0.9246
11392,0.5853,0.5078,0.728,1.173,0.7655,1.2043
11393,0.5504,0.5722,0.7055,1.0891,0.6922,1.0386
11394,0.7206,0.5133,0.887,1.2476,0.5487,1.0372
11395,0.5754,0.4569,0.8849,1.0955,0.9587,1.2037
11396,0.5795,0.4683,0.898,0.8704,0.7433,1.0288
11397,0.5308,0.4609,0.8776,0.7223,0.7311,1.1089
11398,0.5516,0.3672,0.8929,0.6775,0.8184,1.1746
11399,0.7949,0.5515,0.7168,0.5602,0.6854,1.1672
11400,0.7247,0.4034,0.8417,0.8213,0.5798,1.0981
11401,0.6814,0.0797,0.7487,0.8295,0.5946,0.7905
11402,0.834,0.1068,0.6558,0.7501,0.4223,0.5671
11403,0.7962,0.3592,0.5333,1.0204,0.0924,0.5808
11404,0.7381,0.3713,0.3994,0.9767,0.2101,0.5677
11405,0.628,0.432,0.3218,0.9948,0.2755,0.5758
11406,0.7679,0.3771,0.46,0.9212,0.5278,0.5847
11407,0.77,0.2147,0.4969,0.9628,0.4923,0.6406
11408,0.7632,0.4458,0.5558,1.004,0.5676,0.646
11409,0.7517,0.4812,0.5298,0.9268,0.5743,0.3854
11410,0.6834,0.4082,0.5176,0.8699,0.5841,0.8025
11411,0.7908,0.3094,0.4015,0.5853,0.6049,0.5783
11412,0.8972,0.5778,0.8909,0.8469,0.5863,0.6099
11413,0.8978,0.4889,0.9159,0.7389,0.4087,0.797
11414,0.7515,0.5143,0.818,0.9413,0.7629,0.8971
11415,0.7199,0.6377,0.8196,1.0222,0.5938,0.8969
11416,0.6713,0.7239,0.889,1.1785,0.7774,0.84
11417,0.7143,0.6002,0.75,1.1785,0.7777,0.5263
11418,0.5651,0.6246,0.758,1.1785,0.754,0.3657
11419,0.4463,0.7459,0.676,1.1691,0.7648,0.3445
11420,0.4205,0.7652,0.6406,0.8888,0.7727,0.3378
11421,0.4467,0.8089,0.5513,0.926,0.591,0.3568
11422,0.4955,0.9349,0.6252,0.8001,0.8742,0.4451
11423,0.506,0.8697,0.6241,0.9209,0.7747,0.0216
11424,0.5701,0.9096,0.6374,0.7955,0.8911,0.0296
11425,0.7775,0.8809,0.8872,1.2405,0.9033,0.0137
11426,0.7626,0.8169,0.8627,1.2408,0.8152,0.0183
11427,0.883,0.7674,0.5987,1.0811,0.8093,0.0196
11428,0.8161,0.7121,0.9483,0.8381,0.6551,0.0436
11429,0.7274,0.8188,0.9567,1.1103,0.6644,0.0744
11430,0.5579,0.6615,0.958,1.2373,0.6402,0.0364
11431,0.7641,0.7342,0.9191,0.6877,0.5667,0.0932
11432,0.7766,0.4875,0.7461,1.3633,0.6144,0.093
11433,0.7697,0.5993,0.8457,1.0445,0.5097,0.3764
11434,0.6798,0.644,0.9625,0.8446,0.6678,0.8418
11435,0.5792,0.7361,0.9008,1.3247,0.6392,0.6041
11436,0.5692,0.8018,0.7978,1.3225,0.0171,0.9225
11437,0.4642,0.6657,0.9648,1.214,0.6324,0.9456
11438,0.4906,0.6595,0.9715,0.8743,0.4037,0.9245
11439,0.5784,0.5646,0.9668,1.277,0.7575,0.9301
11440,0.711,0.7261,0.8179,1.2282,0.6391,0.9239
11441,0.5956,0.729,0.7148,0.8188,0.6564,0.9097
11442,0.6063,0.8614,0.9354,1.1785,0.7649,0.9239
11443,0.4564,0.8553,0.9128,1.1785,0.5941,0.6527
11444,0.4425,0.8019,0.8535,1.1478,0.8545,0.8751
11445,0.874,0.798,0.818,0.7628,0.8589,0.873
11446,0.8928,0.8433,0.8628,0.9178,0.6892,0.8078
11447,0.9005,0.8009,0.8635,1.2112,0.8102,0.8154
11448,0.8567,0.819,0.6031,0.969,0.7404,0.8123
11449,0.8038,0.9292,0.7972,1.2392,0.8213,0.8068
11450,0.6803,0.6754,0.5107,1.1986,0.6199,0.5695
11451,0.5142,0.9698,0.6152,1.0382,0.599,0.5669
11452,0.4656,0.9666,0.7691,1.1198,0.4583,0.5749
11453,0.375,0.935,0.636,1.1605,0.6445,0.5655
11454,0.7578,0.7391,0.564,1.1192,0.5118,0.5647
11455,0.9935,0.7671,0.6988,0.9121,0.5214,1.1698
11456,0.9359,0.5438,0.6264,0.7941,0.6538,0.9937
11457,0.5745,0.1301,0.5377,0.8412,0.3813,0.6525
11458,0.7527,0.4018,0.6117,0.7887,0.71,0.0299
11459,0.6549,0.3615,0.6396,0.7386,0.7353,0.1016
11460,0.6391,0.5291,0.6158,0.8925,0.6646,0.0016
11461,0.4971,0.5312,0.6282,0.8789,0.6952,0.7038
11462,0.4732,0.4109,0.4181,0.7343,0.7606,0.7273
11463,0.5922,0.6763,0.4455,1.0187,0.8623,0.7095
11464,0.6308,0.4679,0.437,1.0465,0.721,0.6522
11465,0.7426,0.7134,0.4583,0.8581,0.6737,0.6596
11466,0.8117,0.5972,0.5054,0.8584,0.6424,0.5337
11467,0.7527,0.7563,0.3597,0.8903,0.6751,0.6606
11468,0.8254,0.7585,0.2974,0.9002,0.4261,0.0062
11469,0.7282,0.9031,0.3215,0.899,0.4354,0.5746
11470,0.7602,0.9256,0.3134,0.6568,0.3664,0.626
