tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
13796,0.3599,0.5112,0.3926,0.7389,0.3801,0.4057,0.6647,0.0435
13797,0.4238,0.3844,0.4471,1.0528,0.4742,0.524,0.683,1.31
13798,0.4613,0.4145,0.4834,1.046,0.086,0.5501,0.6672,1.3106
13799,0.3583,0.4161,0.4563,1.0399,0.0605,0.4095,0.4675,1.3106
13800,0.2556,0.3139,0.4058,1.0576,0.0371,0.3202,0.0679,1.3106
13801,0.2243,0.2718,0.5061,1.0243,0.0846,0.3265,0.1098,1.3106
13802,0.2695,0.5245,0.6768,0.9084,0.1469,0.3515,0.1141,1.3106
13803,0.2121,0.5289,0.6665,0.8827,0.6509,0.2109,0.046,1.3106
13804,0.2444,0.4869,0.6463,1.0316,0.5895,0.221,0.0801,1.3106
13805,0.2497,0.3936,0.586,1.1184,0.6478,0.491,0.2451,1.3106
13806,0.2365,0.4128,0.6227,0.9993,0.7615,0.3008,0.2925,1.3106
13807,0.2392,0.3208,0.4112,0.8892,0.7641,0.3263,0.9682,1.2888
13808,0.249,0.6022,0.5829,0.8051,0.5785,0.4107,1.1264,0.6658
13809,0.2587,0.5719,0.5308,0.6712,0.8859,0.3073,0.5275,0.1599
13810,0.2318,0.3141,0.4384,0.4355,0.7681,0.3366,0.547,0.015
13811,0.238,0.479,0.4485,0.6767,0.7969,0.2982,1.1951,0.0869
13812,0.4118,0.5172,0.4327,0.5314,0.5731,0.3379,1.066,0.0244
13813,0.1766,0.6612,0.243,0.4866,0.5987,0.0868,0.6783,0.0358
13814,0.0831,0.6869,0.4477,0.6573,0.5925,0.1217,0.0025,0.0106
13815,0.0941,0.7523,0.4684,0.9755,0.6247,0.0797,0.0018,0.0384
13816,0.0989,0.6798,0.4065,0.8085,0.6442,0.0876,0.6238,0.1781
13817,0.0972,0.8157,0.4231,0.9649,0.0669,0.2946,0.6238,0.0034
13818,0.1695,0.7813,0.4758,0.9888,0.062,0.3042,0.6237,0.0206
13819,0.2018,0.728,0.4471,0.7838,0.0316,0.298,0.5795,0.0952
13820,0.1589,0.941,0.2982,1.0346,0.0487,0.2101,0.3447,0.0479
13821,0.3802,0.8836,0.2691,0.9518,0.0192,0.1189,0.2843,0.1582
13822,0.3565,0.6744,0.109,0.6785,0.5912,0.0964,0.5741,0.1422
13823,0.3275,0.8606,0.0616,0.8662,0.7302,0.1122,0.2811,0.0152
13824,0.4663,0.9234,0.2466,0.8859,0.7329,0.0849,0.0134,0.0291
13825,0.4492,0.7971,0.2258,0.9171,0.915,0.0897,0.5644,0.1008
13826,0.3761,0.8437,0.2316,1.0693,0.9164,0.0944,0.5656,0.0195
13827,0.3295,0.709,0.3745,0.9087,0.6836,0.0636,0.5696,0.032
13828,0.4146,0.5555,0.4503,1.0755,0.9256,0.0726,0.5758,0.015
13829,0.4744,0.4399,0.3556,1.0986,0.8963,0.1005,0.5675,0.0867
13830,0.5403,0.6607,0.5266,1.0464,0.8907,0.1138,0.0085,0.0319
13831,0.5834,0.5545,0.5828,0.8826,0.9232,0.1753,0.0019,0.5692
13832,0.617,0.6074,0.4295,0.8709,0.8063,0.0919,0.0087,0.6173
13833,0.555,0.6429,0.4433,0.8441,0.9056,0.0637,0.0021,0.5556
13834,0.444,0.6446,0.4472,0.7455,0.8423,0.0812,0.0034,0.314
13835,0.5077,0.6747,0.391,0.6399,0.91,0.0447,0.0108,0.5653
13836,0.389,0.533,0.3607,0.4589,0.7976,0.0483,0.002,0.6052
13837,0.3808,0.6991,0.4379,0.3266,0.8051,0.0815,0.0093,0.5526
13838,0.3933,0.5658,0.4462,0.4741,0.7265,0.0675,0.0135,0.5631
13839,0.2721,0.7599,0.4608,0.4695,0.9162,0.0559,0.0105,0.5733
13840,0.3156,0.5779,0.5968,0.466,0.8668,0.0721,0.0138,0.031
13841,0.3721,0.8132,0.5274,0.4672,0.706,0.0587,0.0163,0.0125
13842,0.3586,0.7488,0.3939,0.3819,0.5163,0.079,0.005,0.046
13843,0.2804,0.7283,0.2937,0.3407,0.4045,0.0738,0.0061,0.136
13844,0.0646,0.5733,0.2744,0.3567,0.5966,0.0716,0.1004,0.01
13845,0.0556,0.5735,0.3079,0.3349,0.5529,0.1119,0.1443,0.2137
13846,0.071,0.4287,0.2105,0.275,0.5474,0.0827,0.1624,0.0141
13847,0.2657,0.4483,0.2231,0.5683,0.5848,0.0755,0.0773,0.1673
13848,0.2783,0.4433,0.3005,0.4772,0.5594,0.0788,0.0912,0.0892
13849,0.1613,0.4674,0.3448,0.5412,0.5396,0.0613,0.0823,0.0566
13850,0.1453,0.7023,0.4115,0.6174,0.5781,0.1242,0.0915,0.1846
13851,0.0968,0.7251,0.4003,0.7077,0.7087,0.1762,0.0947,0.5417
13852,0.1237,0.5793,0.2978,0.6235,0.7452,0.3395,0.0748,0.5484
13853,0.045,0.6322,0.4338,0.576,0.6938,0.2731,0.0795,0.6016
13854,0.2126,0.5451,0.6364,0.5287,0.5533,0.2503,0.0963,0.5945
13855,0.3903,0.5496,0.6337,0.5276,0.7419,0.2259,0.1034,0.6294
13856,0.3476,0.5185,0.6624,0.5251,0.7915,0.2706,0.0887,0.4977
13857,0.3477,0.5505,0.7293,0.431,0.7593,0.3401,0.0848,0.2381
13858,0.4829,0.4871,0.6119,0.2758,0.6245,0.3872,0.0592,0.0483
13859,0.4945,0.3737,0.4871,0.2287,0.7785,0.3448,0.0565,0.0452
13860,0.4779,0.4551,0.6283,0.1416,0.7728,0.3507,0.1248,0.0638
13861,0.4229,0.3207,0.6376,0.0893,0.7222,0.303,0.0908,0.0637
13862,0.3821,0.5605,0.4275,0.057,0.6433,0.2386,0.0427,0.0994
13863,0.3789,0.4455,0.4224,0.0743,0.8185,0.4263,0.6351,0.1176
13864,0.3627,0.6831,0.4462,0.1072,0.7446,0.4015,0.6414,0.0892
13865,0.3013,0.6657,0.253,0.2306,0.7533,0.4538,0.6006,0.0531
13866,0.2216,0.5385,0.11,0.2407,0.718,0.3665,0.6307,0.047
13867,0.1754,0.4143,0.0657,0.2901,0.616,0.4055,0.4791,0.1276
13868,0.1864,0.6442,0.3392,0.2045,0.8125,0.4458,0.5119,0.0779
13869,0.2495,0.5578,0.533,0.3414,0.8106,0.3114,0.6451,0.0427
13870,0.2186,0.696,0.5781,0.3702,0.7741,0.2852,0.4632,0.1372
13871,0.2261,0.6447,0.5902,0.3754,0.7915,0.3216,0.8067,0.0828
13872,0.0489,0.6125,0.5601,0.3151,0.6527,0.4163,0.6346,0.1605
13873,0.2707,0.6212,0.5831,0.2726,0.8221,0.3619,0.5972,0.3803
13874,0.2923,0.613,0.597,0.3601,0.6939,0.364,0.657,0.3584
13875,0.2719,0.6336,0.4232,0.3494,0.5373,0.1573,0.7893,0.5105
13876,0.2875,0.5508,0.5789,0.1174,0.4495,0.1946,0.7338,0.4196
13877,0.291,0.7057,0.5493,0.1551,0.6544,0.2471,0.9225,0.4115
13878,0.267,0.7122,0.4378,0.1047,0.6206,0.148,1.0215,0.2987
13879,0.2683,0.7262,0.6451,0.0843,0.5488,0.0723,1.1296,0.3556
13880,0.3232,0.6568,0.4869,0.1203,0.5391,0.3288,1.1118,0.4044
13881,0.3958,0.7312,0.2717,0.0645,0.4076,0.2669,1.0136,0.4742
13882,0.4849,0.866,0.067,0.0579,0.4747,0.2161,1.1299,0.3129
13883,0.4832,1.0045,0.2822,0.4721,0.3764,0.3037,1.0863,0.1008
13884,0.6418,0.8437,0.3409,0.4819,0.2574,0.213,1.1077,0.0585
13885,0.5429,0.6828,0.2763,0.4764,0.475,0.0756,1.0364,0.2953
13886,0.3266,0.6276,0.4528,0.5065,0.5943,0.2461,0.8292,0.3213
13887,0.2436,0.6281,0.6262,0.4794,0.6461,0.2541,1.0334,0.6102
13888,0.254,0.536,0.6658,0.4678,0.5442,0.2458,1.049,0.6139
13889,0.2647,0.217,0.5463,0.4509,0.3506,0.2507,1.1043,0.6242
13890,0.0866,0.0852,0.8311,0.4111,0.5706,0.2471,1.0996,0.4824
13891,0.056,0.0837,0.9248,0.2289,0.5556,0.238,0.8718,0.117
13892,0.1021,0.1662,0.6749,0.202,0.5131,0.2746,0.9633,0.1935
13893,0.0824,0.1514,0.8961,0.2516,0.4881,0.2579,0.8893,0.191
13894,0.0932,0.1076,0.869,0.153,0.3334,0.2811,1.1293,0.1599
13895,0.0829,0.0933,0.7866,0.112,0.3304,0.2636,1.1353,0.0892
13896,0.0685,0.3993,0.8095,0.0461,0.3739,0.2896,1.1353,0.0595
13897,0.3299,0.4966,0.8216,0.0812,0.3445,0.2638,0.8925,0.0441
13898,0.4885,0.441,0.826,0.0452,0.3441,0.2625,0.9332,0.0358
13899,0.4521,0.5231,0.7601,0.1802,0.4077,0.1644,1.1339,0.0975
13900,0.4244,0.6071,0.812,0.2674,0.3738,0.1748,1.1126,0.1437
13901,0.59,0.7629,0.5989,0.1061,0.2439,0.1169,1.161,0.0646
13902,0.5376,0.7933,0.6174,0.0871,0.2738,0.0761,1.161,0.4077
13903,0.7852,0.7798,0.0113,0.0615,0.253,0.0735,1.161,0.4294
13904,0.6005,0.8234,0.068,0.0373,0.2378,0.1018,1.1956,0.4241
13905,0.5727,0.7976,0.0738,0.1356,0.2666,0.0675,0.3988,0.4116
13906,0.6979,0.5684,0.0313,0.1421,0.2451,0.0911,1.1454,0.4285
13907,0.6899,0.5679,0.0786,0.1656,0.2652,0.1003,1.1454,0.4057
13908,0.6941,0.3552,0.0413,0.185,0.2578,0.0565,1.1454,0.4413
13909,0.6779,0.4274,0.0549,0.0994,0.096,0.0629,1.062,0.428
13910,0.5545,0.4369,0.083,0.0491,0.0893,0.1111,0.7469,0.4119
13911,0.5311,0.4382,0.0241,0.6392,0.0514,0.1026,0.4333,0.4162
13912,0.5579,0.4522,0.6471,0.6573,0.264,0.0947,0.7934,0.2454
13913,0.5335,0.3943,0.7393,0.6825,0.2634,0.0489,0.583,0.4633
13914,0.4008,0.3867,0.9438,0.6903,0.2373,0.0531,0.404,0.3153
13915,0.6882,0.4408,0.7382,0.5296,0.2768,0.0783,0.752,0.2202
13916,0.5366,0.299,0.4746,0.4654,0.2999,0.0427,0.667,0.0636
13917,0.514,0.6488,0.4728,0.6605,0.2285,0.0586,0.4377,0.0843
13918,0.5277,0.5111,0.4278,0.6426,0.19,0.0697,0.4599,0.0605
13919,0.598,0.6563,0.4639,0.6849,0.3537,0.0581,0.5236,0.1062
13920,0.6203,0.7298,0.4529,0.7258,0.3762,0.1357,0.5546,0.0993
13921,0.4884,0.6094,0.4609,1.2544,0.1249,0.1381,0.4531,0.1327
13922,0.497,0.5446,0.4506,1.2566,0.2078,0.1283,0.7089,0.1642
13923,0.3782,0.5073,0.4389,1.0665,0.2099,0.1185,0.8242,0.3487
13924,0.435,0.4962,0.4762,1.2425,0.154,0.1004,1.0475,0.3319
13925,0.4816,0.4341,0.4316,1.0385,0.0928,0.1261,1.1051,0.3666
13926,0.3472,0.4374,0.2476,0.8367,0.0459,0.0681,1.1052,0.3673
13927,0.7752,0.6202,0.443,0.4552,0.1557,0.1359,1.1052,0.3771
13928,0.6491,0.4916,0.6361,1.0,0.0883,0.091,1.0839,0.356
13929,0.6267,0.4571,0.5214,1.1265,0.1118,0.0771,1.0839,0.401
13930,0.5867,0.5405,0.789,1.2087,0.076,0.0589,1.0839,0.3768
13931,0.4564,0.5413,0.7811,0.6425,0.0273,0.0964,1.0839,0.3622
13932,0.6468,0.4859,0.7401,0.4776,0.2658,0.101,0.5419,0.3907
13933,0.6727,0.465,0.5877,0.6511,0.223,0.106,1.1739,0.3251
13934,0.6439,0.5503,0.7602,0.7089,0.2128,0.0563,1.1724,0.3437
13935,0.5827,0.4784,0.8438,0.7028,0.0294,0.3461,1.1655,0.3454
13936,0.4615,0.5391,0.7771,0.6315,0.0805,0.3126,1.1689,0.4736
13937,0.4575,0.6038,0.671,0.9835,0.0846,0.3618,0.9478,0.3679
13938,0.5191,0.4326,0.6182,0.5845,0.2042,0.3535,0.7826,0.6338
13939,0.5675,0.4505,0.3849,0.1949,0.0438,0.3191,1.1581,0.6615
13940,0.5101,0.4434,0.5364,0.4582,0.1344,0.3282,1.0001,0.636
13941,0.5839,0.4581,0.6872,0.6017,0.0936,0.3407,0.8942,0.6181
13942,0.5153,0.4399,0.6714,0.4689,0.0991,0.3212,0.8577,0.6262
13943,0.3806,0.441,0.5994,0.3677,0.0965,0.0955,0.8985,0.5256
13944,0.434,0.3,0.6884,0.4689,0.0422,0.1083,0.8429,0.3956
13945,0.477,0.2231,0.6101,0.5469,0.099,0.3292,0.8311,0.3984
13946,0.2387,0.4457,0.6363,0.6447,0.0764,0.3758,0.7564,0.3847
13947,0.2448,0.2508,0.7053,0.5342,0.2194,0.4522,0.8187,0.3914
13948,0.2519,0.4061,0.7018,0.3586,0.1754,0.4016,0.6505,0.4132
13949,0.0293,0.6952,0.6908,0.6673,0.4395,0.4374,0.5904,0.4141
13950,0.2268,0.6556,0.6821,0.6838,0.4075,0.4316,0.8627,0.0859
13951,0.2197,0.5883,0.5419,0.6514,0.4662,0.4165,0.8172,0.1213
13952,0.2002,0.5826,0.4723,0.681,0.5292,0.4744,0.8155,0.0762
13953,0.2345,0.5459,0.5924,0.6601,0.522,0.3393,0.8157,0.1289
13954,0.2637,0.4283,0.5958,0.6611,0.5263,0.5975,0.5382,0.051
13955,0.3369,0.7055,0.5932,0.5268,0.3378,0.6077,0.5951,0.4617
13956,0.3065,0.7423,0.6115,0.3971,0.406,0.6606,0.5571,0.5954
13957,0.4759,0.5879,0.7072,0.3964,0.3598,0.5312,0.4659,0.5137
13958,0.5317,0.5704,0.8502,0.3529,0.33,0.6643,0.5782,0.5478
13959,0.4273,0.5165,0.7157,0.3816,0.3689,0.7302,0.5903,0.5047
13960,0.5325,0.5324,0.4221,0.5347,0.3285,0.6736,0.6428,0.42
13961,0.445,0.508,0.305,0.5674,0.3293,0.6251,0.6438,0.5403
13962,0.4553,0.4604,0.6319,0.3312,0.3293,0.5919,0.6307,0.6361
13963,0.4839,0.3827,0.3349,0.3646,0.3554,0.5788,0.6284,0.5323
13964,0.3726,0.4027,0.5355,0.2714,0.3507,0.5541,0.0579,0.643
13965,0.5066,0.2757,0.7513,0.3137,0.0462,0.3721,0.6871,0.4927
13966,0.4779,0.2832,0.7757,0.2992,0.3551,0.3883,0.6983,0.3479
13967,0.4844,0.1937,0.7537,0.7136,0.3586,0.0665,0.6964,0.3235
13968,0.4453,0.2468,0.6354,0.7549,0.3911,0.0912,0.6246,0.3257
13969,0.5054,0.2888,0.7666,0.7874,0.3676,0.0717,0.4972,0.1906
13970,0.3286,0.322,0.8263,0.6951,0.2853,0.0797,0.3166,0.0936
13971,0.4674,0.2916,0.8296,0.6135,0.38,0.0613,0.2523,0.1197
13972,0.5037,0.2913,0.753,0.4573,0.0693,0.0756,0.2315,0.1482
13973,0.5176,0.3653,0.7083,0.6455,0.0284,0.0453,0.2562,0.1396
13974,0.6163,0.7553,0.8937,0.4295,0.0708,0.0362,0.1204,0.0831
13975,0.5634,0.6344,0.8883,0.3334,0.0675,0.0459,0.4417,0.0823
13976,0.5633,0.7782,0.8174,0.5433,0.3994,0.2979,0.4383,0.1602
13977,0.624,0.7833,0.6845,0.5858,0.4534,0.4291,0.4726,0.0863
13978,0.5768,0.7883,0.7728,0.7152,0.4556,0.6517,0.4679,0.1914
13979,0.5088,0.7627,0.8721,0.6429,0.4244,0.6397,0.4332,0.0897
13980,0.5884,0.6634,0.9074,0.5066,0.4319,0.6484,0.3892,0.0203
13981,0.5124,0.7201,0.8719,0.6605,0.4206,0.5505,0.4165,0.0878
13982,0.6173,0.6772,0.8245,0.7495,0.3323,0.5037,0.0693,0.0677
13983,0.5597,0.6717,0.6667,0.6235,0.6136,0.5034,0.1189,0.0536
13984,0.4817,0.5815,0.5849,0.6885,0.6331,0.4648,0.0937,0.6805
13985,0.3599,0.444,0.412,0.71,0.4024,0.4191,0.1183,0.6584
13986,0.401,0.5857,0.619,0.5449,0.728,0.3756,0.1911,0.6685
13987,0.5045,0.635,0.8118,0.2012,0.6247,0.331,0.3812,0.4428
13988,0.5539,0.5079,0.9602,0.0608,0.7312,0.1802,0.3518,0.8032
13989,0.5608,0.5233,0.9673,0.0651,0.8168,0.3003,0.2275,0.5899
13990,0.4075,0.637,0.6607,0.3153,0.6629,0.3077,0.3177,0.7511
13991,0.3937,0.6582,0.6281,0.3198,0.5808,0.3005,0.4159,0.6624
13992,0.4189,0.6105,0.8149,0.0986,0.5325,0.3197,0.3973,0.7185
13993,0.4526,0.5838,0.8051,0.2941,0.4688,0.298,0.3749,0.3903
13994,0.5742,0.4599,0.6847,0.3256,0.7168,0.3159,0.5053,0.7265
13995,0.4955,0.6124,0.7562,0.3032,0.8529,0.344,0.5046,0.7385
13996,0.4652,0.6237,0.8149,0.3676,0.8734,0.3061,0.5526,0.7781
13997,0.6094,0.5514,0.6808,0.4648,0.9649,0.2682,0.5567,0.6771
13998,0.6128,0.6096,0.7319,0.333,1.0352,0.3993,0.5117,0.7655
13999,0.6219,0.7133,0.6086,0.5069,1.0176,0.4582,0.5121,0.7907
14000,0.5829,0.7561,0.596,0.4838,1.0901,0.5153,0.5484,0.46
14001,0.6565,0.7128,0.4521,0.5172,1.0913,0.5288,0.3672,0.747
14002,0.808,0.5705,0.2395,0.4622,1.0043,0.4232,0.7551,0.7092
14003,0.8418,0.4482,0.3424,0.4884,0.9369,0.5077,0.7492,0.667
14004,0.8348,0.4255,0.5807,0.4791,0.9492,0.4345,0.5671,0.6294
14005,0.9674,0.297,0.5992,0.3413,0.9782,0.5052,0.4684,0.6575
14006,0.9367,0.5538,0.3841,0.3583,0.8777,0.5033,0.7501,0.6168
14007,0.6901,0.6541,0.4102,0.283,1.0164,0.5246,0.6969,0.6391
14008,0.6195,0.6159,0.4737,0.363,1.0849,0.4994,0.7317,0.3828
14009,0.5493,0.6383,0.5637,0.223,0.9779,0.3147,0.6448,0.5243
14010,0.4873,0.6019,0.5471,0.2881,0.9188,0.5258,0.8232,0.6545
14011,0.5805,0.6533,0.3774,0.4951,1.0816,0.5994,0.838,0.6364
14012,0.5057,0.4838,0.5935,0.5283,1.094,0.5381,0.8172,0.635
14013,0.506,0.6137,0.6196,0.5422,1.0974,0.5149,0.8187,0.6848
14014,0.4171,0.8113,0.4785,0.4402,1.1338,0.5321,0.8201,0.6433
14015,0.5951,0.7008,0.4972,0.5321,1.1338,0.5047,0.6284,0.6335
14016,0.6038,0.813,0.5134,0.6539,1.1338,0.5682,0.8486,0.4777
14017,0.3903,0.7823,0.46,0.8023,1.1338,0.8339,0.7936,0.476
14018,0.5575,0.7766,0.3297,0.7651,1.1338,0.8219,0.9072,0.474
14019,0.5844,0.7224,0.1277,0.7514,0.568,0.614,0.7275,0.1676
14020,0.4913,0.5318,0.0505,0.7644,0.6416,0.9106,0.8489,0.2604
14021,0.5568,0.5993,0.0598,0.7006,0.484,0.9084,0.8762,0.498
14022,0.5685,0.5223,0.1704,0.576,0.7709,0.7902,0.8548,0.4719
14023,0.5874,0.6226,0.3037,0.6872,0.7568,0.5737,0.6849,0.0201
14024,0.5735,0.6002,0.1156,0.6277,0.838,0.6598,0.9067,0.0315
14025,0.6299,0.5182,0.3442,0.6314,1.1158,0.8193,0.7106,0.6375
14026,0.3386,0.4548,0.6483,0.5631,1.0888,0.6859,0.8227,0.3722
14027,0.2937,0.3669,0.5643,0.5148,0.9411,0.7894,0.7136,0.7889
14028,0.497,0.4455,0.458,0.492,0.9293,0.8249,0.7261,0.6623
14029,0.4965,0.4747,0.5803,0.5078,0.918,1.1505,0.595,0.7881
14030,0.3814,0.3643,0.627,0.5009,0.7692,1.1505,0.6416,0.7859
14031,0.3863,0.4902,0.607,0.5297,0.9976,1.1505,0.6236,0.8006
14032,0.426,0.5089,0.6039,0.4337,1.0491,1.1493,0.7282,0.7853
14033,0.3508,0.4005,0.5114,0.4257,0.8558,0.7624,0.6977,0.5797
14034,0.4208,0.4475,0.6797,0.3881,0.8079,0.9627,0.5316,0.8863
14035,0.404,0.3773,0.6881,0.6749,0.7525,0.5823,0.3391,0.6999
14036,0.2369,0.4609,0.6591,0.7022,0.4695,1.1653,0.8218,0.6957
14037,0.6761,0.482,0.6951,0.6757,0.6222,1.1683,0.6468,0.9053
14038,0.5948,0.3832,0.6301,0.6753,0.5979,1.0996,0.8871,0.9144
14039,0.6975,0.4892,0.6373,0.8983,0.7766,0.8033,0.8966,0.8005
14040,0.6529,0.4999,0.5921,0.8919,0.7848,0.9414,0.908,0.801
14041,0.4859,0.392,0.5684,0.9197,0.7313,1.1683,0.8885,0.8263
14042,0.4329,0.5005,0.5006,0.4604,0.7006,1.1683,0.8066,0.8416
14043,0.5995,0.5868,0.549,0.8824,0.6931,1.1611,0.8267,0.8235
14044,0.5489,0.3642,0.3309,0.6324,0.6229,0.7789,0.805,0.8158
14045,0.5043,0.3574,0.3139,0.8943,0.6888,1.172,0.8719,0.8258
14046,0.4255,0.4062,0.2431,0.8758,0.6856,1.1729,0.7989,0.8106
14047,0.3208,0.3835,0.0681,0.8755,0.7184,1.1725,0.6586,0.6531
14048,0.2393,0.4029,0.1324,0.7018,0.7143,0.8626,0.6781,0.655
14049,0.2176,0.4747,0.1306,0.8747,0.6983,1.2367,0.6422,0.4437
14050,0.1851,0.6339,0.1654,0.7568,0.6328,0.9759,0.4586,0.6793
14051,0.2338,0.5557,0.2832,0.7263,0.5294,1.2594,0.8524,0.8426
14052,0.2213,0.6942,0.1989,0.5097,0.7358,1.2594,0.5651,0.582
14053,0.2341,0.6171,0.5431,0.5892,0.8309,1.206,0.7225,0.4314
14054,0.279,0.5342,0.5346,0.8093,0.6271,1.071,0.6438,0.4348
14055,0.4778,0.688,0.7123,0.8201,0.7044,1.2594,0.6564,0.7464
14056,0.2898,0.6661,0.6783,0.8499,0.616,1.2372,0.6089,0.8434
14057,0.5603,0.6425,0.6406,0.7414,0.6187,1.1063,0.7314,0.8363
14058,0.3805,0.567,0.8194,0.6538,0.5876,0.8945,0.6748,0.754
14059,0.4931,0.5355,0.7819,0.803,0.6155,0.9415,0.656,0.8148
14060,0.5867,0.5132,0.6896,0.7466,0.354,0.974,0.611,0.7986
14061,0.5783,0.4501,0.5686,0.7936,0.6287,1.0616,0.6277,0.8515
14062,0.616,0.3888,0.4469,0.6594,0.4201,1.0765,0.652,1.192
14063,0.6805,0.3789,0.5023,0.5712,0.4704,1.0034,0.6382,1.0014
14064,0.4971,0.3555,0.4498,0.7015,0.3898,0.8886,0.6322,1.1908
14065,0.7507,0.3491,0.4912,0.5614,0.833,0.6805,0.511,0.9794
14066,0.7669,0.2969,0.4909,0.6358,0.8292,0.6102,0.2264,0.7326
14067,0.4546,0.3608,0.625,0.5954,0.8701,0.4069,0.3876,0.5341
14068,0.4573,0.3408,0.6263,0.647,0.8495,0.4139,0.382,0.6725
14069,0.3925,0.2858,0.4931,0.6041,0.7737,0.4384,0.3666,0.4048
14070,0.3333,0.3414,0.4695,0.6967,0.6094,0.4443,0.3857,0.6113
14071,0.4541,0.2389,0.3746,0.699,0.7957,0.0373,0.5121,0.6242
14072,0.4601,0.3662,0.329,0.6004,0.553,0.0146,0.4928,0.6352
14073,0.4691,0.3991,0.3073,0.6327,0.7594,0.4818,0.5013,0.6145
14074,0.4503,0.4526,0.0825,0.5977,0.6967,0.5228,0.4594,0.1033
14075,0.3587,0.4494,0.1278,0.5522,0.4783,0.3202,0.496,0.0168
14076,0.529,0.5207,0.1165,0.4477,0.4363,0.6975,0.474,0.0018
14077,0.4123,0.5132,0.1549,0.4065,0.466,0.7061,0.4948,0.0436
14078,0.5632,0.5112,0.1343,0.417,0.5181,0.684,0.0677,0.1416
14079,0.5256,0.4631,0.0542,0.4057,0.6294,0.7052,0.0807,0.1223
14080,0.4667,0.4397,0.2643,0.2281,0.5622,0.7144,0.0733,0.0219
14081,0.5802,0.4261,0.2776,0.3145,0.5909,0.5458,0.0256,0.0471
14082,0.6007,0.4602,0.3317,0.268,0.62,0.7846,0.0751,0.0206
14083,0.757,0.4359,0.302,0.2261,0.7131,0.8213,0.0493,0.0073
14084,0.7568,0.4249,0.2545,0.456,0.7737,0.8192,0.1176,0.0423
14085,0.742,0.4471,0.4341,0.3865,0.7389,0.7899,0.0416,0.6354
14086,0.6668,0.4758,0.3807,0.3707,0.6888,0.7717,0.1077,0.6179
14087,0.5988,0.366,0.4419,0.516,0.5377,0.6428,0.1013,0.5623
14088,0.6376,0.4526,0.4269,0.5423,0.4848,0.6256,0.1253,0.3612
14089,0.7431,0.5087,0.6207,0.5818,0.5415,0.5772,0.4253,0.277
14090,0.7169,0.4931,0.5964,0.5772,0.9001,0.6594,0.614,0.5301
14091,0.6962,0.3527,0.5729,0.5552,0.8635,0.7521,0.6559,0.443
14092,0.6477,0.2291,0.5799,0.5688,0.3077,0.864,0.6433,0.6446
14093,0.6639,0.2046,0.5736,0.5923,0.5864,0.7017,0.6203,0.5081
14094,0.6322,0.2097,0.5098,0.5231,0.5292,0.6729,0.608,0.1889
14095,0.4106,0.1705,0.6456,0.596,0.4811,0.3223,0.6273,0.0089
14096,0.4433,0.2254,0.6143,0.6791,0.6592,0.6924,0.6486,0.0718
14097,0.4194,0.2215,0.5624,0.5829,1.1773,0.6512,0.6772,0.1641
14098,0.4098,0.2208,0.5403,0.5418,1.0763,0.6534,0.5109,0.0787
14099,0.3195,0.3586,0.5727,0.5062,1.1563,0.7277,0.623,0.1448
14100,0.4236,0.3755,0.4691,0.4566,1.2456,0.7338,0.649,0.1149
14101,0.8423,0.4603,0.3304,0.4903,1.2456,0.6557,0.4447,0.0726
14102,0.7248,0.527,0.4192,0.3332,1.2456,0.5077,0.4193,0.0207
14103,0.8779,0.5502,0.5178,0.2902,1.2456,0.5122,0.4322,0.1672
14104,0.8166,0.5703,0.5188,0.2792,1.2456,0.4915,0.44,0.1226
14105,0.7317,0.5664,0.5057,0.2973,0.6228,0.53,0.4223,0.0452
14106,0.8703,0.5589,0.4181,0.3108,0.8781,0.5294,0.4253,
14107,0.8792,0.5378,0.4348,0.3454,0.8257,0.4743,0.4385,
14108,0.8575,0.5577,0.4454,0.2697,0.8446,0.4945,0.4347,
14109,0.6666,0.5669,0.4552,0.2292,1.1676,0.4171,0.4657,
14110,0.6226,0.4597,0.3742,0.4348,1.1735,0.6647,0.1396,0.0477
14111,0.5424,0.4613,0.5504,0.4865,1.1735,0.3003,0.1421,0.3362
14112,0.591,0.3267,0.5323,0.3898,1.1735,0.3764,0.2667,0.3981
14113,0.4841,0.4893,0.5249,0.5941,0.7877,0.7152,0.1356,0.9133
14114,0.4482,0.5408,0.5402,0.5848,0.7923,0.7056,0.1522,1.236
14115,0.6831,0.4725,0.4429,0.4559,0.8147,0.7085,0.0593,1.236
14116,0.6444,0.4564,0.3441,0.4697,0.8648,0.6624,0.0646,1.236
14117,0.6511,0.4358,0.526,0.4587,0.6314,0.686,0.0968,1.236
14118,0.7081,0.5071,0.4078,0.4592,0.9962,0.661,0.0518,1.236
14119,0.6945,0.3029,0.4972,0.4775,0.9528,0.7021,0.132,1.236
14120,0.8845,0.0464,0.4617,0.3416,1.0858,0.6459,0.0348,1.236
14121,0.7783,0.0512,0.4159,0.6859,1.1245,0.6369,0.3963,1.236
14122,0.8136,0.1287,0.2487,0.6012,1.1247,0.4775,0.4672,0.6189
14123,0.8352,0.0881,0.2535,0.7798,1.1771,0.0701,0.5088,1.3917
14124,0.8832,0.0851,0.2181,0.6496,1.1771,0.0523,0.485,1.3956
14125,0.9945,0.0444,0.3573,0.6703,1.1771,0.0291,0.4347,1.2851
