row,col,avg_count
11,7,0.1
11,8,0.3
11,13,1.4
11,16,2.0
11,18,0.8
11,21,1.7
11,22,0.6
11,23,0.8
11,26,0.5
11,27,0.1
11,28,1.3
11,31,2.2
12,2,0.1
12,3,1.9
12,6,0.3
12,8,0.3
12,11,0.4
12,13,2.4
12,16,1.9
12,18,0.8
12,21,1.2
12,22,0.1
12,23,0.1
12,26,1.2
12,28,0.5
12,31,1.8
12,32,0.1
13,2,0.1
13,3,2.2
13,6,0.3
13,7,0.2
13,8,0.5
13,11,0.3
13,12,0.1
13,13,0.8
13,16,1.4
13,17,0.1
13,18,1.4
13,21,1.5
13,23,0.1
13,26,0.3
13,28,0.8
13,31,1.3
14,3,2.1
14,6,0.1
14,7,0.1
14,8,0.7
14,11,1.0
14,13,0.5
14,16,1.1
14,17,0.1
14,18,0.4
14,21,1.9
14,22,0.1
14,23,0.1
14,26,0.1
14,28,0.2
14,31,0.8
15,3,1.7
15,6,0.2
15,8,0.2
15,11,0.2
15,13,1.6
15,16,0.4
15,18,0.2
15,21,1.1
15,22,0.1
15,23,0.3
15,26,0.6
15,28,1.0
15,31,4.3
16,3,0.8
16,6,0.4
16,7,0.2
16,8,0.1
16,11,0.3
16,12,0.1
16,13,2.9
16,16,1.6
16,17,0.1
16,18,1.5
16,21,1.0
16,22,0.1
16,26,0.6
16,28,1.8
16,31,1.6
17,3,0.7
17,6,0.2
17,8,0.1
17,11,0.3
17,12,0.1
17,13,2.4
17,16,0.8
17,17,0.1
17,18,1.5
17,21,1.0
17,26,1.1
17,28,0.9
17,31,2.4
18,3,0.6
18,6,0.2
18,7,0.1
18,8,0.2
18,11,0.1
18,13,0.9
18,16,0.2
18,18,0.2
18,21,0.8
18,23,0.1
18,26,0.1
18,27,0.2
18,28,0.6
18,31,1.2
18,32,0.1
19,3,1.1
19,8,0.1
19,11,0.1
19,13,0.4
19,16,1.5
19,18,1.7
19,21,0.5
19,23,0.2
19,26,1.1
19,27,0.3
19,28,0.7
19,31,0.8
20,2,0.1
20,3,1.1
20,8,0.8
20,11,0.2
20,16,1.0
20,17,0.1
20,18,0.6
20,21,0.9
20,23,0.2
20,26,0.7
20,27,0.1
20,28,0.5
20,31,0.6
21,3,1.0
21,6,0.1
21,8,0.5
21,11,0.2
21,13,0.3
21,16,0.4
21,18,0.5
21,22,0.1
21,23,0.6
21,26,1.0
21,28,0.3
22,3,0.2
22,8,0.5
22,11,0.2
22,16,0.1
22,18,0.8
22,23,0.3
22,26,0.5
23,13,0.6
23,26,0.4
