tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6
12248,0.3068,0.3081,0.2374,0.326,0.438,0.4786
12249,0.3764,0.5046,0.3305,0.34,0.8168,0.4854
12250,0.3755,0.7024,0.3144,0.3238,0.7559,0.4074
12251,0.2303,0.7877,0.2806,0.2943,0.7903,0.2204
12252,0.2452,0.7706,0.3151,0.3056,0.8468,0.3969
12253,0.1034,0.7145,0.3123,0.3215,0.8277,0.3513
12254,0.048,0.5477,0.3045,0.2641,0.8257,0.5966
12255,0.0549,0.7786,0.2509,0.5328,0.8248,0.4141
12256,0.0746,0.7666,0.5112,0.3988,0.8658,0.4236
12257,0.1422,0.6589,0.5364,0.472,0.8318,0.5869
12258,0.0733,0.8071,0.5135,0.5268,1.0927,0.6166
12259,0.0478,0.6827,0.5185,0.3543,1.0779,0.4514
12260,0.0887,0.8175,0.5009,0.5215,0.9373,0.5896
12261,0.2903,0.6795,0.3816,0.5183,0.8068,0.5849
12262,0.4277,0.6417,0.2709,0.5223,0.8494,0.5959
12263,0.4229,0.6177,0.2619,0.5366,0.846,0.6195
12264,0.4204,0.7202,0.2673,0.5112,0.8553,0.6622
12265,0.2501,0.7361,0.2659,0.2895,0.7492,0.6495
12266,0.1991,0.7357,0.239,0.3067,0.8123,0.5926
12267,0.1621,0.8099,0.4016,0.314,1.0494,0.3527
12268,0.1238,0.7487,0.2895,0.3279,1.0549,0.612
12269,0.1341,0.7721,0.3228,0.2777,1.0666,0.5225
12270,0.1766,0.7606,0.3013,0.4867,1.0722,0.4987
12271,0.2908,0.7457,0.293,0.4885,1.0722,0.4357
12272,0.3397,0.6828,0.2863,0.4908,1.0722,0.4477
12273,0.2613,0.6523,0.2949,0.4613,0.906,0.4425
12274,0.2858,0.6744,0.2746,0.4911,0.906,0.4993
12275,0.1608,0.6601,0.2144,0.4098,0.4531,0.4301
12276,0.1778,0.6767,0.116,0.6511,1.0199,0.2106
12277,0.3158,0.4906,0.2617,0.5766,1.0199,0.2853
12278,0.5509,0.7157,0.2615,0.5684,1.0199,0.6781
12279,0.3718,0.5985,0.3787,0.5156,1.0199,0.5048
12280,0.3139,0.4208,0.389,0.5327,1.0199,0.7508
12281,0.3143,0.4236,0.4217,0.614,1.1338,0.7247
12282,0.3385,0.4175,0.3875,0.6427,1.1338,0.7234
12283,0.3313,0.4216,0.3451,0.6426,0.524,0.7279
12284,0.3448,0.4072,0.5039,0.4954,1.0922,0.7028
12285,0.3201,0.456,0.4927,0.5369,1.1349,0.6619
12286,0.3743,0.4712,0.359,0.3066,1.155,0.6121
12287,0.3779,0.4405,0.3646,0.3266,1.1659,0.7229
12288,0.4187,0.3254,0.4516,0.269,1.0815,0.7231
12289,0.3862,0.5562,0.5122,0.2666,1.0584,0.7146
12290,0.0507,0.5654,0.4206,0.3397,1.1618,0.6428
12291,0.307,0.6085,0.4319,0.3579,0.6775,0.6245
12292,0.1827,0.6583,0.4995,0.3408,0.7786,0.6294
12293,0.2914,0.8335,0.4256,0.2981,0.7309,0.5607
12294,0.225,0.8651,0.4112,0.3186,0.7249,0.3585
12295,0.4778,0.7764,0.4554,0.3224,0.7576,0.3987
12296,0.5047,0.777,0.4801,0.0599,0.7667,0.404
12297,0.5374,0.7292,0.4562,0.0671,0.5941,0.4238
12298,0.4837,0.7515,0.4612,0.1459,0.3979,0.2537
12299,0.6289,0.6492,0.4131,0.1061,0.3069,0.4453
12300,0.5366,0.7598,0.3276,0.0401,0.3624,0.3339
12301,0.6947,0.7436,0.1553,0.0485,0.3506,0.1727
12302,0.7092,0.3675,0.3013,0.0901,0.3948,0.0113
12303,0.7065,0.7019,0.2871,0.0476,0.3258,0.012
12304,0.6808,0.6812,0.2614,0.0565,0.3204,0.0134
12305,0.647,0.6869,0.2568,0.0909,0.3158,0.372
12306,0.5694,0.6826,0.1785,0.0559,0.3323,0.3426
12307,0.4957,0.4775,0.258,0.3364,0.3026,0.3356
12308,0.6646,0.383,0.024,0.3176,0.0781,0.3312
12309,0.5405,0.3872,0.2644,0.265,0.2715,0.3307
12310,0.6579,0.3989,0.3869,0.4861,0.3276,0.3373
12311,0.6631,0.2994,0.3428,0.4468,0.3268,0.3389
12312,0.6449,0.4573,0.5699,0.481,0.3025,0.3581
12313,0.6476,0.7643,0.5764,0.5212,0.5502,0.355
12314,0.5909,0.8396,0.6635,0.5785,0.4799,0.0543
12315,0.5185,0.9603,0.6737,0.5372,0.3309,0.0287
12316,0.2747,0.9251,0.6202,0.5212,0.5389,0.0086
12317,0.4937,0.942,0.6352,0.5161,0.4694,0.0366
12318,0.4577,0.9588,0.6195,0.5062,0.4288,0.0607
12319,0.5297,0.955,0.6602,0.5363,0.5483,0.0276
12320,0.4843,0.9508,0.4408,0.1576,0.5581,0.0179
12321,0.5321,0.9448,0.5033,0.2398,0.4997,0.2588
12322,0.4537,0.9376,0.4937,0.361,0.545,0.2498
12323,0.4438,0.7199,0.6992,0.3409,0.3557,0.4973
12324,0.467,0.9957,0.6077,0.188,0.3996,0.5008
12325,0.3864,0.8029,0.6377,0.4152,0.3865,0.3243
12326,0.2633,0.9761,0.5609,0.3357,0.3641,0.3871
12327,0.4488,0.7578,0.5666,0.3657,0.3574,0.493
12328,0.4516,0.965,0.5508,0.3511,0.4355,0.4935
12329,0.4222,0.8301,0.6956,0.3367,0.4307,0.4942
12330,0.391,0.9436,0.6955,0.3282,0.6276,0.4958
12331,0.2423,0.8721,0.6758,0.5123,0.6128,0.0217
12332,0.3208,0.94,0.4577,0.7443,0.9196,0.1795
12333,0.3116,0.9399,0.6674,0.7549,0.6083,0.3751
12334,0.2678,0.854,0.6818,0.7417,1.2617,0.1675
12335,0.0648,0.7773,0.6683,0.7057,1.2617,0.3829
12336,0.2009,0.9775,0.6693,0.7285,1.3069,0.3843
12337,0.2182,0.8846,0.6655,0.7553,1.3069,0.3851
12338,0.2203,0.8582,0.6476,0.658,1.3069,0.2765
12339,0.1751,0.8039,0.6924,0.6393,1.3069,0.2091
12340,0.2079,0.762,0.6367,0.7033,1.3069,0.3707
12341,0.3009,0.7907,0.6628,0.6166,1.3069,0.2907
12342,0.3347,0.6297,0.0374,0.5008,0.6811,0.9672
12343,0.301,0.8963,0.7011,0.6646,0.6837,0.8588
12344,0.3193,0.8573,0.7102,0.6849,0.8596,0.7151
12345,0.3178,0.6925,0.7085,0.7357,0.7907,0.6522
12346,0.3032,0.6431,0.7546,0.7551,0.5995,0.6499
12347,0.3024,0.5254,0.7328,0.6992,0.7946,0.5376
12348,0.2753,0.7277,0.7371,0.5185,0.7774,0.3432
12349,0.2434,0.7184,0.6847,0.4746,0.7973,0.3753
12350,0.2989,0.7589,0.6795,0.5185,0.8838,0.2028
12351,0.3295,0.628,0.6816,0.4844,0.9412,0.3819
12352,0.3072,0.7999,0.4642,0.0593,0.919,0.3851
12353,0.2872,0.7954,0.7531,0.0184,0.9026,0.386
12354,0.2395,0.7705,0.3408,0.0648,0.8743,0.4295
12355,0.2176,0.5631,0.3487,0.0606,0.835,0.3847
12356,0.2108,0.9084,0.3298,0.0678,0.741,0.0111
12357,0.2179,0.8704,0.5091,0.0065,0.7746,0.0112
12358,0.2012,0.8742,0.7414,0.3688,0.84,0.0113
12359,0.1998,0.6941,0.7291,0.6393,0.8233,0.0141
12360,0.062,0.7104,0.7366,0.6612,0.8556,0.0175
12361,0.0735,0.6722,0.6617,0.5304,0.8256,0.0218
12362,0.0568,0.5218,0.5088,0.6364,0.7537,
12363,0.0471,0.4566,0.4972,0.8937,0.8636,
12364,0.0781,0.3196,0.6383,0.8844,0.7557,
12365,0.0827,0.5007,0.7306,0.9175,0.4356,0.0
12366,0.0743,0.4008,0.7192,0.7609,0.6004,0.7267
12367,0.089,0.3018,0.6864,0.6314,0.8421,1.0181
12368,0.0658,0.5335,0.6281,0.4833,0.8098,1.289
12369,0.0818,0.4447,0.507,0.4536,0.8179,1.289
12370,0.0974,0.4413,0.3457,0.4422,0.7908,1.1243
12371,0.261,0.6543,0.4979,0.4902,0.819,1.1243
12372,0.2833,0.6668,0.484,0.4651,0.8181,0.9597
12373,0.2886,0.6266,0.6627,0.5793,0.8226,1.0722
12374,0.2734,0.7229,0.5597,0.5217,0.6519,
12375,0.274,0.6325,0.6392,0.5947,0.8081,
12376,0.2771,0.64,0.6773,0.5464,0.7399,
12377,0.2937,0.6661,0.7102,0.582,0.6943,
12378,0.298,0.7004,0.7747,0.3653,0.4848,
12379,0.2667,0.7121,0.7401,0.4732,0.4907,
12380,0.2914,0.7984,0.5231,0.4865,0.5656,0.0002
12381,0.3057,0.8655,0.7263,0.4536,0.5822,1.4537
12382,0.0777,0.7606,0.7206,0.4737,0.5865,1.4536
12383,0.0519,0.7364,0.7318,0.3973,0.3516,1.4487
12384,0.0463,0.7707,0.571,0.3148,0.3547,0.8905
12385,0.1209,0.7362,0.5712,0.2916,0.1991,
12386,0.1215,0.7384,0.6367,0.2947,0.6303,
12387,0.0475,0.6621,0.6926,0.3203,0.5185,
12388,0.3515,0.6157,0.7693,0.2753,0.4408,
12389,0.3049,1.1397,0.7407,0.407,0.549,
12390,0.5161,1.1397,0.7564,0.5072,0.7687,
12391,0.5402,1.1397,0.7217,0.4452,0.9772,
12392,0.4522,0.5699,0.7569,0.4526,1.0252,
12393,0.5652,0.7037,0.6735,0.3162,1.0281,
12394,0.5678,1.0689,0.5051,0.2185,0.7525,
12395,0.5375,1.0689,0.6606,0.3974,0.157,
12396,0.5569,1.0687,0.6353,0.4026,0.0977,
12397,0.755,0.7402,0.5749,0.4158,0.1265,
12398,0.5783,0.9138,0.5782,0.3451,0.0477,
12399,0.7973,0.4598,0.7521,0.3637,0.2088,
12400,0.8119,0.5878,0.7497,0.4486,0.3868,
12401,0.7715,0.6218,0.7002,0.2421,0.0826,
12402,0.6844,0.6289,0.6715,0.4573,0.1567,
12403,0.7977,0.5767,0.6891,0.4011,0.0295,
12404,0.8958,0.5448,0.6141,0.4742,0.4731,
12405,0.9015,0.5475,0.6947,0.3232,0.3089,
12406,0.9197,0.6027,0.7045,0.2726,0.665,
12407,0.6719,0.6859,0.6202,0.4485,0.6912,
12408,0.7044,0.6817,0.4015,0.4643,0.5018,
12409,0.7416,0.4644,0.5011,0.5146,0.7933,
12410,0.758,0.6607,0.632,0.401,0.7033,
12411,0.7552,0.5701,0.5485,0.3311,0.564,
12412,0.7408,0.4648,0.639,0.3695,0.5691,
12413,0.6114,0.2956,0.5271,0.3799,0.5945,
12414,0.6036,0.3281,0.6804,0.3301,0.617,
12415,0.4415,0.3913,0.6179,0.2707,0.557,
12416,0.4205,0.3981,0.6194,0.5212,0.5787,
12417,0.5442,0.4342,0.644,0.5079,0.5539,
12418,0.6386,0.3912,0.5781,0.4644,0.5188,
12419,0.918,0.4433,0.5009,0.3496,0.5683,
12420,0.7092,0.3819,0.487,0.2602,0.7294,
12421,0.7891,0.4522,0.4709,0.2753,0.5841,
12422,0.8155,0.5744,0.4779,0.3095,0.7169,
12423,0.6435,0.5652,0.5024,0.2698,0.7379,
12424,0.8231,0.47,0.6385,0.0963,0.7031,
12425,0.7165,0.6981,0.4735,0.0981,0.5952,
12426,0.8599,0.5612,0.5814,0.1793,0.6051,
12427,0.9328,0.7163,0.6261,0.122,0.3709,
12428,1.0853,0.7735,0.4913,0.0715,0.6028,
12429,1.0085,0.6746,0.4709,0.1005,0.5961,
12430,0.9241,0.715,0.3997,0.0885,0.601,
12431,0.8705,0.6534,0.6175,0.0875,0.6019,
12432,0.6881,0.7062,0.5364,0.0705,0.6091,
12433,0.5564,0.7307,0.2791,0.0811,0.7812,
12434,0.6447,0.7966,0.309,0.0935,0.7759,
12435,0.6357,0.7092,0.1847,0.3332,0.7099,
12436,0.6487,0.7405,0.4445,0.6102,0.5937,
12437,0.5961,0.7232,0.4,0.5372,0.5471,
12438,0.6368,0.7336,0.5848,0.593,0.5741,
12439,0.6429,0.6457,0.5629,0.6096,0.5646,
12440,0.6265,0.5926,0.4825,0.5808,0.0547,
12441,0.6277,0.6625,0.5523,0.5961,0.124,
12442,0.6338,0.5313,0.5676,0.5881,0.0721,
12443,0.6207,0.6591,0.4755,0.586,0.0067,
12444,0.6374,0.7232,0.5457,0.6288,0.0688,
12445,0.6264,0.6685,0.3763,0.6043,0.0617,
12446,0.6903,0.7314,0.349,0.5952,0.086,
12447,0.6176,0.7727,0.4252,0.5991,0.348,
12448,0.6273,0.7763,0.3419,0.6149,0.6468,
12449,0.5074,0.7583,0.4234,0.5536,0.6737,
12450,0.6424,0.6288,0.4347,0.3492,0.3527,
12451,0.3087,0.7824,0.4696,0.4103,0.7436,
12452,0.2912,0.8081,0.4254,0.5718,0.8234,
12453,0.2908,0.7804,0.408,0.5484,0.8072,
12454,0.3312,0.8799,0.4288,0.3658,0.8234,
12455,0.2585,0.6768,0.4022,0.1117,0.7488,
12456,0.5012,0.3528,0.5179,0.0575,0.7299,
12457,0.3874,0.2876,0.5458,0.0607,0.4788,
12458,0.6206,0.2835,0.5328,0.0675,0.437,
12459,0.6201,0.227,0.4182,0.1303,0.4926,
12460,0.5354,0.2966,0.3866,0.0828,0.4366,
12461,0.4364,0.3408,0.3854,0.0619,0.4922,
12462,0.6382,0.4423,0.4005,0.1017,0.5448,
12463,0.8213,0.6498,0.4285,0.0837,0.4554,
12464,0.8091,0.6172,0.2325,0.0339,0.0273,
12465,0.8068,0.5996,0.0759,0.0582,0.0737,
12466,0.8219,0.5415,0.0732,0.4042,0.0729,
12467,0.7979,0.5348,0.0881,0.1842,0.0296,
12468,0.7631,0.5384,0.1891,0.1668,0.3498,
12469,0.6578,0.4688,0.2065,0.4058,0.3549,
12470,0.5634,0.4673,0.4945,0.4448,0.3556,
12471,0.4818,0.424,0.5305,0.178,0.3473,
12472,0.6601,0.4338,0.4903,0.5335,0.3855,
12473,0.6798,0.6337,0.4883,0.568,0.3425,
12474,0.6912,0.5205,0.4222,0.4187,0.2893,
12475,0.542,0.6601,0.605,0.5942,0.564,
12476,0.6651,0.6029,0.6227,0.5668,0.4488,
12477,0.5975,0.5902,0.6353,0.4461,0.3576,
12478,0.4824,0.5446,0.6471,0.5946,0.3573,
12479,0.5572,0.5526,0.4939,0.7167,0.3928,
12480,0.5313,0.6757,0.5972,0.746,0.444,
12481,0.4553,0.6542,0.6172,0.7695,0.4515,
12482,0.5468,0.5902,0.5751,0.6866,0.3706,
12483,0.4789,0.595,0.5095,0.717,0.5043,
12484,0.487,0.5945,0.4638,0.624,0.4585,
12485,0.6235,0.5887,0.4833,0.7329,0.4443,
12486,0.5984,0.6028,0.3667,0.7138,0.4287,
12487,0.6115,0.5977,0.6409,0.7361,0.4682,
12488,0.6241,0.4353,0.6327,0.7441,0.4535,
12489,0.6325,0.511,0.6314,0.701,0.4608,
12490,0.3922,0.4414,0.6405,0.6084,0.4409,
12491,0.5384,0.4448,0.6164,0.2834,0.4714,
12492,0.4962,0.2745,0.652,0.0915,0.3561,
12493,0.5284,0.2613,0.5901,0.1252,0.471,
12494,0.516,0.2814,0.5734,0.0648,0.5711,0.0895
12495,0.4991,0.2771,0.4399,0.0774,0.3776,0.2421
12496,0.5536,0.166,0.4457,0.2473,0.3881,0.6258
12497,0.5099,0.1098,0.4541,0.2741,0.3929,1.1894
12498,0.4569,0.0725,0.4499,0.1381,0.416,1.2943
12499,0.3954,0.0835,0.269,0.1206,0.1963,1.2943
12500,0.1792,0.0217,0.29,0.1917,0.346,1.2943
12501,0.6432,0.1497,0.1792,0.4135,0.3972,1.2943
12502,0.6348,0.0966,0.185,0.6014,0.4121,1.2943
12503,0.6303,0.3317,0.2704,0.6681,0.4598,1.2943
12504,0.6933,0.5876,0.2689,0.6805,0.0718,1.2943
12505,0.6345,0.5611,0.2162,0.6796,0.0223,1.2943
12506,0.6631,0.4686,0.4475,0.6954,0.6435,1.2943
12507,0.5095,0.6408,0.7049,0.6788,0.654,1.2938
12508,0.5277,0.6191,0.5793,0.5332,0.6806,1.2943
12509,0.6299,0.5575,0.462,0.5458,0.4847,1.0337
12510,0.4549,0.5535,0.5761,0.5491,0.437,1.2616
12511,0.5985,0.7668,0.512,0.5743,0.4392,0.6542
12512,0.6279,0.7551,0.4928,0.5368,0.4616,1.2939
12513,0.547,0.7892,0.483,0.5351,0.4591,1.2943
12514,0.4602,0.785,0.4839,0.5686,0.3516,1.2943
12515,0.481,0.8042,0.4582,0.5743,0.6026,1.2943
12516,0.4556,0.7753,0.3156,0.5689,0.6158,
12517,0.3613,0.8142,0.3444,0.5322,0.6093,
12518,0.0734,0.7388,0.2315,0.5047,0.6045,
12519,0.0912,0.7761,0.4687,0.4806,0.4161,
12520,0.0766,0.7549,0.4887,0.3634,0.6786,
12521,0.0886,0.6397,0.4084,0.27,0.4818,
12522,0.0791,0.55,0.4887,0.288,0.3389,
12523,0.0339,0.73,0.5773,0.1173,0.151,
12524,0.249,0.7346,0.4771,0.0346,0.1837,
12525,0.5398,0.574,0.4517,0.3636,0.1368,
12526,0.5461,0.5837,0.4748,0.3609,0.0738,0.0084
12527,0.7324,0.57,0.4598,0.3257,0.069,1.2943
12528,0.4293,0.5894,0.4552,0.3322,0.0968,1.2943
12529,0.4705,0.6158,0.3852,0.3736,0.082,1.2943
12530,0.3473,0.5641,0.4206,0.3991,0.0594,1.2943
12531,0.5218,0.2868,0.3779,0.1326,0.0516,1.2904
12532,0.5749,0.2821,0.3253,0.1372,0.3565,
12533,0.4745,0.4712,0.2778,0.1464,0.3778,
12534,0.7089,0.3686,0.371,0.5885,0.3518,
12535,0.7177,0.4479,0.5254,0.5751,0.3591,
12536,0.7161,0.7216,0.5309,0.563,0.3732,
12537,0.6939,0.7375,0.5256,0.594,0.3753,
12538,0.7437,0.763,0.4071,0.568,0.3756,
12539,0.6019,0.711,0.239,0.5863,0.3874,
12540,0.5643,0.6426,0.2753,0.4703,0.2972,0.0392
12541,0.7111,0.5883,0.3188,0.7189,0.5563,0.2181
12542,0.5899,0.7809,0.3414,0.7779,0.5062,0.3334
12543,0.5378,0.7628,0.3537,0.8685,0.6533,0.6698
12544,0.4604,0.8063,0.3568,0.9235,0.5404,1.1817
12545,0.4449,0.7425,0.343,0.9186,0.6204,1.182
12546,0.5215,0.7434,0.0204,0.9236,0.7337,1.182
12547,0.5755,0.8067,0.02,0.7509,0.6433,1.182
12548,0.668,0.7987,0.0323,0.7751,0.4931,1.182
12549,0.6985,0.755,0.3225,0.882,0.4745,1.182
12550,0.7126,0.6412,0.3161,0.8879,0.5253,1.182
12551,0.5894,0.5651,0.319,0.7355,0.5423,1.182
12552,0.4701,0.5465,0.2814,0.645,0.5256,1.182
12553,0.7169,0.4565,0.487,0.8473,0.6377,1.1139
12554,0.7236,0.4864,0.486,0.8265,0.5012,1.181
12555,0.5876,0.432,0.4525,0.8621,0.7239,0.7783
12556,0.5434,0.4503,0.3974,0.7286,0.7318,1.1458
12557,0.52,0.2856,0.6575,0.5607,0.749,1.182
12558,0.4926,0.3103,0.7348,0.8612,0.508,
12559,0.6678,0.2955,0.7163,0.5232,0.437,
12560,0.6133,0.311,0.6065,0.7697,0.5989,
12561,0.5651,0.2827,0.7158,0.7703,0.5543,
12562,0.641,0.3161,0.6089,0.6772,1.1222,
12563,0.4763,0.3273,0.5993,0.7432,1.1222,
12564,0.4802,0.292,0.4447,0.771,1.1222,
12565,0.3575,0.0428,0.3631,0.584,1.1357,
12566,0.4968,0.1105,0.3864,0.5827,0.9841,
12567,0.4508,0.0561,0.3144,0.5989,0.7668,
12568,0.3836,0.3015,0.3709,0.6181,0.2559,0.0
12569,0.2632,0.2802,0.3585,0.4939,0.5214,1.0434
12570,0.3048,0.5167,0.2913,0.6653,0.9771,0.1009
12571,0.2196,0.435,0.3613,0.6568,1.1261,0.1464
12572,0.3762,0.4925,0.413,0.4882,1.2052,0.9261
12573,0.4335,0.4898,0.4924,0.3796,1.2066,1.1756
12574,0.5726,0.5056,0.4721,0.4183,1.199,1.1301
12575,0.5684,0.4331,0.4974,0.3192,0.9049,
12576,0.5711,0.5668,0.4591,0.5846,1.1818,
12577,0.5329,0.5815,0.2416,0.5223,1.1821,
12578,0.5681,0.5608,0.2985,0.5579,0.9484,
12579,0.5929,0.6328,0.3417,0.5038,1.1603,
12580,0.5212,0.624,0.39,0.3739,1.1282,
12581,0.5021,0.6464,0.4229,0.5004,1.1045,
12582,0.5198,0.6533,0.3095,0.6178,1.0924,
12583,0.5596,0.5267,0.536,0.4303,1.0596,
12584,0.5879,0.7213,0.5573,0.4429,0.7985,
12585,0.5023,0.6232,0.4446,0.4404,0.8636,0.0001
12586,0.3748,0.6217,0.3885,0.3144,0.7907,1.182
12587,0.1716,0.5348,0.2945,0.5809,0.7913,1.182
12588,0.0822,0.5929,0.4952,0.6014,0.6518,1.182
12589,0.108,0.6571,0.6582,0.5997,0.4875,1.0658
12590,0.1283,0.6226,0.5594,0.5745,0.5058,0.7217
12591,0.1657,0.4109,0.761,0.5952,0.4458,1.182
12592,0.2215,0.7622,0.7187,0.5824,0.2956,1.182
12593,0.2426,0.5803,0.7072,0.5543,0.373,1.182
12594,0.1992,0.6859,0.6708,0.5576,0.3387,1.182
12595,0.3474,0.5708,0.4752,0.2939,0.2467,1.182
12596,0.2639,0.7467,0.7359,0.3527,0.3135,1.182
12597,0.2233,0.6454,0.7125,0.4376,0.6047,1.182
12598,0.2112,0.6297,0.534,0.4296,0.5443,1.182
12599,0.196,0.6638,0.3695,0.4553,0.3497,0.6197
12600,0.2438,0.6594,0.405,0.4307,0.4311,1.224
12601,0.2442,0.6508,0.4023,0.0604,0.4334,1.2382
12602,0.2096,0.6341,0.3743,0.0768,0.4505,1.2382
12603,0.1803,0.5441,0.3194,0.0483,0.3835,1.2382
12604,0.2166,0.4903,0.3507,0.0875,0.3923,1.2382
12605,0.2379,0.4135,0.3603,0.0748,0.3452,1.2903
12606,0.2379,0.5686,0.2669,0.0683,0.59,0.7841
12607,0.114,0.5901,0.3876,0.3498,0.613,1.022
12608,0.1193,0.5777,0.3397,0.2532,0.4138,1.2943
12609,0.1241,0.5825,0.4,0.4363,0.417,1.2943
12610,0.062,0.4214,0.3001,0.3931,0.4043,1.2943
12611,0.1342,0.378,0.3213,0.3607,0.435,1.2943
12612,0.0512,0.376,0.1643,0.4286,0.3243,1.2943
12613,0.0617,0.3936,0.2197,0.4441,0.3269,1.2943
12614,0.0876,0.3528,0.179,0.394,0.4218,1.2943
12615,0.127,0.7767,0.1177,0.3049,0.1249,0.6472
12616,0.1305,0.6741,0.0663,0.4299,0.0546,1.2382
12617,0.0715,0.7805,0.0466,0.7034,0.0406,1.2382
12618,0.3458,0.6354,0.0347,0.6019,0.0291,1.2382
12619,0.8653,0.7713,0.0771,0.3594,0.328,1.2382
12620,0.8717,0.8661,0.2931,0.5205,0.3276,1.182
12621,1.156,0.8595,0.3469,0.4575,0.3188,1.182
12622,1.2209,0.834,0.2904,0.3319,0.3164,1.182
12623,0.9341,0.8432,0.4766,0.5025,0.3726,1.182
12624,0.7386,0.7787,0.3645,0.531,0.4055,1.182
12625,0.3354,0.7783,0.3381,0.6385,0.5093,1.182
12626,0.7744,0.821,0.3661,0.6007,0.7067,1.182
12627,0.8942,0.5945,0.4372,0.613,0.7255,1.182
12628,0.873,0.7686,0.4935,0.536,0.7105,1.182
12629,0.8438,0.7494,0.6603,0.4407,0.6427,1.182
12630,0.6639,0.6945,0.6388,0.253,0.6578,0.4671
12631,0.7936,0.6622,0.6558,0.0625,0.639,1.1264
12632,1.2607,0.5674,0.6952,0.088,0.6284,1.2382
12633,0.8687,0.5452,0.6896,0.057,0.6208,1.2382
12634,0.868,0.4504,0.7355,0.3258,0.5449,1.0286
12635,0.8183,0.5796,0.6546,0.2588,0.4471,0.8369
12636,1.073,0.688,0.7866,0.5789,0.3497,0.7384
12637,1.1177,0.6835,0.8371,0.5821,0.3732,0.6925
12638,0.9933,0.6182,0.6391,0.4106,0.3823,0.6636
12639,1.1036,0.5519,0.8539,0.2849,0.3921,0.674
12640,1.1795,0.5121,0.8452,0.3661,0.0457,1.2943
12641,1.1798,0.5654,0.7053,0.5496,0.1031,1.2943
12642,1.0791,0.5748,0.7197,0.7673,0.0574,1.2943
12643,1.0233,0.4462,0.7064,0.7514,0.1424,1.2943
12644,0.8806,0.4402,0.7378,0.9451,0.0884,1.0416
12645,0.8144,0.3046,0.7348,0.9079,0.0549,1.2941
12646,0.7754,0.2323,0.6772,0.7951,0.4065,
12647,1.0038,0.4982,0.7218,0.6919,0.4821,
12648,1.1288,0.4219,0.6954,0.7045,0.4656,
12649,1.0804,0.2467,0.7117,0.5194,0.483,
12650,1.0552,0.1698,0.6746,0.5216,0.3654,
12651,0.9831,0.1555,0.6939,0.4268,0.6936,
12652,1.1283,0.0975,0.476,0.2932,0.6774,
12653,1.1296,0.0876,0.8429,0.0877,0.6532,
12654,1.1024,0.295,0.604,0.0621,0.6681,
12655,0.7499,0.3075,0.6151,0.0321,0.4574,
12656,1.0798,0.5119,0.5671,0.0661,0.4669,
12657,1.1614,0.5016,0.269,0.4161,0.4443,
12658,1.1934,0.5012,0.5634,0.3364,0.4246,
12659,0.8979,0.525,0.585,0.363,0.4916,
12660,0.9411,0.51,0.5774,0.3713,0.2976,
12661,0.9277,0.486,0.6292,0.3467,0.4306,
12662,1.0141,0.4228,0.6652,0.346,0.4792,
12663,0.9051,0.2778,0.7545,0.3625,0.3916,
12664,1.1448,0.2523,0.3248,0.0751,0.6407,
12665,0.7248,0.2512,0.6653,0.0505,0.6562,
12666,0.8705,0.3133,0.474,0.0879,0.646,
12667,1.0383,0.155,0.4692,0.0813,0.638,
12668,1.1508,0.1126,0.5168,0.0576,0.6818,
12669,1.1144,0.0864,0.4882,0.0164,0.667,0.0001
12670,0.9094,0.1272,0.5807,0.0975,0.6469,1.1243
12671,0.642,0.0787,0.7432,0.1784,0.6684,0.6518
12672,0.5715,0.1138,0.8279,0.129,0.9122,0.8474
12673,0.575,0.0989,0.8588,0.0841,0.7322,1.1243
12674,0.4279,0.0842,0.6412,0.109,0.5224,1.1243
12675,0.4892,0.1574,0.8574,0.0214,0.5274,1.1243
12676,0.8788,0.068,0.6896,0.4462,0.5848,1.1243
12677,0.5812,0.2655,0.9372,0.4496,0.4323,1.1243
12678,0.8264,0.4135,0.9183,0.4162,0.3205,1.1243
12679,0.7806,0.4174,0.9347,0.6464,0.5437,1.1243
12680,0.649,0.435,0.881,0.623,0.4707,1.1243
12681,0.7352,0.4153,0.8579,0.6185,0.5228,1.1243
12682,0.7992,0.3953,0.9358,0.6091,0.447,1.1243
12683,0.6009,0.4258,0.9124,0.7765,0.6464,1.1243
12684,0.5136,0.35,0.8896,0.0296,0.4992,0.628
12685,0.579,0.5824,0.738,0.0101,0.7654,1.153
12686,0.4754,0.4849,0.5811,0.0099,0.7737,1.1532
12687,0.497,0.4891,0.4845,0.0117,0.7703,1.1532
12688,0.4159,0.5336,0.4497,0.02,0.756,1.1507
12689,0.3105,0.4615,0.2959,0.0234,0.7529,0.985
12690,0.376,0.4508,0.3471,0.0067,0.7589,0.7636
12691,0.2893,0.3901,0.4174,0.024,0.6942,1.1816
12692,0.2954,0.2358,0.5454,0.0354,0.6742,1.182
12693,0.2112,0.4204,0.4681,0.0822,0.6835,1.182
12694,0.4044,0.3979,0.754,0.0,0.659,1.182
12695,0.4524,0.3824,0.6193,1.2087,0.6702,0.5967
12696,0.2884,0.4273,0.7641,1.2086,0.6242,0.8193
12697,0.1637,0.2743,0.7733,,0.8246,1.1937
12698,0.0671,0.3814,0.7978,0.0079,0.7102,1.2245
12699,0.1,0.4037,0.8228,0.9744,0.7048,1.2245
12700,0.1169,0.4031,0.7819,1.015,0.4584,0.8164
