tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
11765,0.7556,0.411,0.7165,0.8956,0.745,0.4396,0.4563,0.874
11766,0.7107,0.3393,0.4592,0.9729,0.7879,0.379,0.4423,0.8734
11767,0.736,0.3826,0.8125,0.8673,0.7453,0.5349,0.3082,0.6818
11768,0.7306,0.2544,0.6776,0.7692,0.559,0.5102,0.6922,0.6633
11769,0.7371,0.1347,0.3574,0.884,0.3694,0.4573,0.5883,0.1306
11770,0.7026,0.5609,0.6962,0.8702,0.4705,0.4225,0.7711,0.1412
11771,0.6207,0.4247,0.5922,0.9002,0.8043,0.5723,0.712,0.1119
11772,0.6795,0.5353,0.6286,0.7309,0.6936,0.6213,0.6364,0.0495
11773,0.6041,0.9693,0.8058,0.7391,0.4156,0.6157,0.6379,0.1169
11774,0.5978,0.8488,0.8482,0.5505,0.4192,0.6323,0.651,0.0498
11775,0.7273,0.9735,0.8167,0.0474,0.7422,0.6313,0.6448,0.076
11776,0.6794,0.8808,0.8202,0.0205,0.7626,0.5639,0.4046,0.1488
11777,0.5835,0.7986,0.8539,0.0369,0.7548,0.7079,0.8651,0.0287
11778,0.485,0.7505,0.6489,0.4718,0.5341,0.7331,0.8514,0.6516
11779,0.72,0.7159,0.719,0.6917,0.6505,0.6845,0.8854,0.6086
11780,0.7076,0.716,0.9307,0.6446,0.5067,0.6523,0.7436,1.2446
11781,0.4627,0.671,0.9336,0.6592,0.6882,0.5885,0.6145,1.2446
11782,0.3751,0.821,0.9392,0.4272,0.698,0.518,0.7426,1.2446
11783,0.221,0.7972,0.9027,0.5708,0.5588,0.5069,0.7739,1.2442
11784,0.4866,0.8042,0.9496,0.6856,0.6193,0.3236,0.783,1.2429
11785,0.4099,0.8656,0.757,0.5622,0.6912,0.3856,0.7595,1.244
11786,0.3711,0.841,0.6151,0.7795,0.6363,0.1136,0.5727,1.2438
11787,0.2658,0.7872,0.8699,0.8141,0.5634,0.3279,0.418,1.2417
11788,0.2171,0.7219,0.867,0.7668,0.5776,0.3705,0.4335,0.8045
11789,0.3072,0.7383,0.8803,0.6378,0.5349,0.296,0.4046,0.7606
11790,0.4506,0.8116,0.6327,0.4268,0.5214,0.294,0.3213,1.2425
11791,0.4564,0.695,0.8404,0.622,0.5678,0.3349,0.624,1.2446
11792,0.4475,0.6285,0.5669,0.856,0.4167,0.2427,0.6025,1.2446
11793,0.4575,0.6052,0.5477,0.9169,0.436,0.3526,0.5854,1.1113
11794,0.4251,0.5448,0.7046,0.7633,0.4267,0.331,0.5402,0.6821
11795,0.3423,0.5546,0.6599,0.7825,0.3283,0.6296,0.1568,0.7397
11796,0.529,0.5239,0.823,0.6254,0.6277,0.5092,0.2457,0.7361
11797,0.5491,0.6944,0.7581,0.6186,0.3735,0.7403,0.1539,0.7384
11798,0.5636,0.7133,0.6932,0.547,0.4269,0.7107,0.1503,0.1106
11799,0.503,0.6341,0.6252,0.5833,0.452,0.6002,0.1282,0.0785
11800,0.2935,0.6668,0.5775,0.6939,0.3839,0.9833,0.0631,0.1016
11801,0.42,0.5204,0.6274,0.7066,0.385,0.9655,0.1613,0.1328
11802,0.4179,0.6479,0.533,0.5869,0.3797,0.8061,0.0737,0.011
11803,0.3884,0.6805,0.5379,0.7495,0.4041,0.6761,0.0827,0.0897
11804,0.278,0.697,0.5549,0.6654,0.3671,0.573,0.0935,0.1568
11805,0.5154,0.6835,0.4434,0.3854,0.3633,0.6556,0.0204,0.0323
11806,0.5186,0.5613,0.3815,0.6233,0.3987,0.6175,0.5527,0.2641
11807,0.5188,0.6935,0.6874,0.7153,0.3201,0.5414,0.3239,0.0213
11808,0.5315,0.6643,0.7454,0.5562,0.5019,0.4423,0.2576,0.0301
11809,0.3692,0.5684,0.6907,0.9291,0.5192,0.4342,0.1573,0.1402
11810,0.2657,0.6435,0.646,0.9267,0.4892,0.4606,0.0453,0.0232
11811,0.4735,0.5788,0.5758,0.9401,0.4879,0.4566,0.0751,0.0576
11812,0.4558,0.4509,0.526,0.9094,0.4995,0.4441,0.1606,0.2017
11813,0.46,0.3484,0.6795,0.9312,0.4073,0.3617,0.1531,0.0635
11814,0.4161,0.3056,0.5521,1.0253,0.4365,0.5103,0.1149,0.1117
11815,0.2827,0.2716,0.613,0.8918,0.4133,0.522,0.0755,0.0322
11816,0.2681,0.2419,0.5923,1.1714,0.3428,0.5822,0.0704,0.0547
11817,0.2452,0.4371,0.6285,0.9824,0.388,0.6031,0.4259,0.0708
11818,0.2866,0.4289,0.5318,1.0715,0.3708,0.5671,0.5126,0.1451
11819,0.299,0.3641,0.5235,1.1628,0.3988,0.4286,0.3652,0.0
11820,0.4383,0.4622,0.5621,1.2055,0.4233,0.4044,0.6093,1.5556
11821,0.3262,0.5536,0.5451,1.2004,0.4551,0.2988,0.6647,0.8832
11822,0.1331,0.622,0.4981,0.9696,0.4472,0.312,0.6558,1.3765
11823,0.0753,0.6811,0.6796,0.9797,0.3182,0.5128,0.5553,0.9498
11824,0.2376,0.6831,0.598,1.0837,0.6134,0.6096,0.5494,0.8724
11825,0.2234,0.6168,0.4756,1.0495,0.5589,0.5453,0.6308,1.5555
11826,0.5176,0.6105,0.3851,0.9792,0.5512,0.4809,0.634,1.3466
11827,0.5367,0.6835,0.4992,0.8592,0.5217,0.3856,0.6222,1.1165
11828,0.5886,0.7301,0.3507,0.6111,0.5271,0.5486,0.6588,0.987
11829,0.5892,0.6306,0.6068,0.8558,0.4181,0.5686,0.6041,1.5556
11830,0.5843,0.603,0.4952,0.6679,0.2883,0.5757,0.6306,1.5556
11831,0.6093,0.5988,0.4403,0.8821,0.3222,0.5778,0.615,1.5556
11832,0.5379,0.5459,0.5168,0.7671,0.2321,0.6731,0.5705,1.5556
11833,0.5465,0.6224,0.5416,0.7278,0.3666,0.6479,0.6058,0.9466
11834,0.4639,0.6077,0.5125,1.099,0.383,0.5576,0.478,1.3097
11835,0.6723,0.5414,0.3068,1.0701,0.4488,0.6238,0.457,0.994
11836,0.5456,0.6531,0.3033,1.0705,0.5525,0.61,0.7358,0.8913
11837,0.6218,0.6258,0.298,0.7821,0.564,0.5867,0.6807,0.9479
11838,0.6198,0.5998,0.4227,0.9521,0.6688,0.5471,0.7277,0.7986
11839,0.6051,0.6069,0.6401,0.7638,0.5335,0.6079,0.7167,0.0362
11840,0.4598,0.5276,0.461,0.8979,0.7778,0.5739,0.4755,0.0239
11841,0.4362,0.5063,0.5755,0.9601,0.705,0.6628,0.491,0.1463
11842,0.393,0.4462,0.5647,0.8071,0.6698,0.4876,0.6597,0.2759
11843,0.4483,0.5149,0.3737,0.8586,0.4504,0.6863,0.7027,0.2763
11844,0.4172,0.0816,0.4045,0.8817,0.4447,0.5229,0.7034,0.6591
11845,0.5062,0.0239,0.6434,0.9205,0.584,0.6038,0.6773,0.3913
11846,0.412,0.0322,0.6165,1.0368,0.5862,0.7654,0.6243,0.2147
11847,0.6698,0.0363,0.543,0.8556,0.4733,0.6503,0.6359,0.1691
11848,0.5977,0.1054,0.6974,0.8836,0.3723,0.6697,0.6515,0.1172
11849,0.5646,0.0649,0.6722,1.0244,0.7054,0.6746,0.6059,0.2548
11850,0.3245,0.3711,0.5445,0.8591,0.7994,0.5758,0.4958,0.9338
11851,0.5573,0.3533,0.6098,0.7239,0.7137,0.7975,0.7494,0.9748
11852,0.3679,0.3734,0.6387,0.6595,0.5609,0.6747,0.7235,0.9076
11853,0.3809,0.343,0.6115,0.6238,0.6079,0.4185,0.6847,0.8554
11854,0.3627,0.1927,0.7208,0.7557,0.4512,0.8005,0.5409,0.9373
11855,0.3485,0.5999,0.7663,0.4667,0.3791,0.8013,0.625,0.6659
11856,0.3885,0.6369,0.7346,0.3338,0.3869,0.881,0.5368,0.9435
11857,0.3022,0.6828,0.6334,0.4744,0.2036,0.8468,0.7515,0.8843
11858,0.5019,0.6995,0.625,0.5876,0.4516,1.0564,0.5892,0.9419
11859,0.4956,0.6759,0.6118,0.5627,0.4026,1.0432,0.4759,0.7718
11860,0.7153,0.731,0.67,0.7429,0.369,0.9814,0.4924,0.9117
11861,0.7234,0.6821,0.7453,0.6991,0.5575,0.7365,0.5198,0.9356
11862,0.5839,0.6096,0.6986,0.6777,0.7134,0.8062,0.52,0.8571
11863,0.9996,0.4368,0.6929,0.6418,0.8151,0.7877,0.4615,0.3298
11864,1.011,0.3141,0.6579,0.6413,0.6837,0.7424,0.6352,0.3263
11865,0.914,0.4376,0.5506,0.6388,0.7722,0.7048,0.4397,0.4167
11866,0.9209,0.5446,0.5094,0.6332,0.8314,0.6748,0.3066,0.4666
11867,0.9192,0.4783,0.4854,0.5497,0.6542,0.7367,0.3452,0.5082
11868,0.7849,0.3678,0.5981,0.5683,0.8697,0.7116,0.4221,0.5693
11869,0.5753,0.419,0.6618,0.5827,0.9724,0.7163,0.5955,0.616
11870,0.6659,0.4319,0.5786,0.603,0.994,0.5924,0.5708,0.6362
11871,0.741,0.4484,0.653,0.689,0.9418,0.7033,0.5591,0.6547
11872,1.0115,0.5649,0.6086,0.5088,1.0221,0.7864,0.5979,0.1359
11873,1.0066,0.5201,0.8204,0.8228,1.0162,0.7068,0.6478,0.1168
11874,0.8232,0.482,0.7939,0.8586,1.1355,0.7226,0.6916,0.0439
11875,1.0678,0.4908,0.7808,0.672,1.1633,0.6167,0.7066,0.1452
11876,1.0894,0.489,0.7699,0.7895,1.0989,0.5527,0.6462,0.2226
11877,1.2525,0.5324,0.7058,0.7079,1.0393,0.5624,0.8204,0.7756
11878,1.2608,0.54,0.3354,0.7064,1.159,0.3554,0.7522,0.7392
11879,1.2075,0.5581,0.6994,0.6485,1.1688,0.3044,0.7523,0.6522
11880,0.8434,0.5033,0.6373,0.4532,1.0456,0.1804,0.7744,0.6682
11881,1.1383,0.5027,0.5433,0.6387,1.1353,0.4919,0.7143,0.6759
11882,1.261,0.5449,0.6077,0.5152,1.1374,0.5287,0.6944,0.6696
11883,0.9051,0.5323,0.6467,0.7427,1.1374,0.5181,0.5986,0.9932
11884,0.982,0.4121,0.7701,0.712,1.137,0.5014,0.4758,0.9956
11885,0.8941,0.155,0.7941,0.721,1.1372,0.5736,0.7062,1.0586
11886,0.8223,0.2402,0.8215,0.8496,0.9418,0.4872,0.712,1.0312
11887,0.6636,0.2698,0.7094,0.7683,0.8235,0.5378,0.7706,1.0927
11888,0.7745,0.4803,0.6185,0.7878,0.9316,0.6057,0.7084,1.2871
11889,1.1278,0.5584,0.7625,0.846,0.953,0.5297,0.5031,1.2941
11890,1.1827,0.5717,0.7879,0.7946,0.9939,0.6027,0.6467,1.116
11891,1.1193,0.8047,0.732,0.7963,1.1733,0.7222,0.5371,1.0333
11892,1.0551,0.5621,0.7362,0.7734,1.1641,0.698,0.7468,1.229
11893,1.1586,0.8172,0.7774,0.6871,1.1573,0.6472,0.761,1.3029
11894,0.6761,0.6731,0.6751,0.4965,1.1067,0.5676,0.7767,1.1877
11895,0.9999,0.6576,0.8089,0.6068,1.12,0.5509,0.7079,1.0445
11896,1.0101,0.8415,0.8028,0.7298,1.1744,0.556,0.6743,1.1167
11897,1.1726,0.8772,0.6898,0.5274,1.0292,0.4475,0.7105,1.2778
11898,1.0761,0.9757,0.7917,0.5733,1.153,0.46,0.4604,1.0584
11899,1.0286,1.1039,0.7965,0.7537,1.1406,0.4311,0.8355,1.0118
11900,0.8444,1.1038,0.8271,0.7537,1.1262,0.3363,0.9102,1.0344
11901,0.8,1.1039,0.8314,0.6541,0.7319,0.3236,0.9461,0.9608
11902,0.504,1.1039,0.7497,0.6417,1.1374,0.3037,0.91,0.9264
11903,0.9814,0.8849,0.7278,0.6406,1.1374,0.2449,1.0065,0.7652
11904,0.9586,1.0806,0.7495,0.6496,1.1518,0.5277,0.8707,0.5425
11905,0.9326,1.0805,0.7065,0.5845,1.1518,0.5142,0.8264,1.0185
11906,0.8936,1.0808,0.5866,0.4621,1.1518,0.5218,0.9995,0.8273
11907,0.6288,1.0796,0.4832,0.3211,1.1518,0.4679,0.9915,0.674
11908,0.9431,0.9948,0.4079,0.4632,1.1518,0.6815,0.9419,0.7155
11909,0.8209,0.8341,0.6299,0.3716,0.5759,0.5789,0.9704,0.7283
11910,0.9258,0.8327,0.5842,0.336,1.1523,0.4056,0.9593,0.8146
11911,0.8306,0.9636,0.556,0.3922,1.1617,0.5808,0.9562,1.272
11912,0.8219,1.0705,0.7206,0.4937,1.049,0.7184,0.7985,1.2702
11913,0.8728,0.6376,0.7345,0.5563,1.1744,0.7136,1.0167,1.272
11914,0.8924,0.9559,0.6767,0.5779,0.8833,0.7241,0.9526,1.272
11915,0.9863,0.8965,0.7534,0.5769,1.0604,0.7681,0.9511,1.272
11916,0.9583,0.8821,0.4347,0.5824,0.7115,0.6715,0.8919,0.6361
11917,0.6684,0.773,0.7039,0.5514,0.9612,0.7017,0.8982,0.9426
11918,0.524,0.9234,0.7521,0.5663,0.9005,0.7508,0.8691,1.3302
11919,0.5853,0.8811,0.6981,0.5601,0.9621,0.72,0.5566,1.3302
11920,0.4288,0.8213,0.7141,0.5897,0.9343,0.7799,0.6089,1.2216
11921,0.4406,0.7886,0.6393,0.581,0.7904,0.6512,0.4119,1.1592
11922,0.2801,0.684,0.6116,0.4543,0.8795,0.7317,0.5351,0.9617
11923,0.5638,0.7857,0.6078,0.609,0.9124,0.7424,0.6158,0.9384
11924,0.6029,0.6927,0.4962,0.5538,0.6995,0.706,0.3958,0.9183
11925,0.3605,0.8436,0.4992,0.5837,0.8632,0.5887,0.784,0.9115
11926,0.5862,0.838,0.4915,0.5306,0.9042,0.5319,0.7894,0.8969
11927,0.555,0.7738,0.257,0.491,0.793,0.4096,0.779,0.6386
11928,0.3399,0.6247,0.4842,0.4462,0.9114,0.6272,0.5774,0.4532
11929,0.6595,0.6882,0.5061,0.4738,0.8313,0.6532,0.896,0.4371
11930,0.6742,0.6047,0.514,0.2883,0.9476,0.4669,0.8976,0.4223
11931,0.6285,0.8464,0.3518,0.2813,0.8338,0.7468,0.8859,0.4516
11932,0.4619,0.8295,0.5764,0.2603,0.7535,0.6727,0.5998,0.4068
11933,0.7573,0.7773,0.4434,0.248,0.9779,0.6754,0.7928,0.4655
11934,0.731,0.7092,0.316,0.2562,0.8214,0.7022,0.9024,0.0689
11935,0.7276,0.7207,0.5638,0.263,0.939,0.5789,0.9123,0.1034
11936,0.6719,0.7146,0.5296,0.264,1.0055,0.65,0.9526,0.0805
11937,0.5465,0.6415,0.4849,0.2399,0.9998,0.7104,0.9741,0.2031
11938,0.4164,0.5655,0.4168,0.2582,0.9597,0.7282,0.9156,0.2039
11939,0.4054,0.4149,0.5234,0.2728,0.8305,0.5836,0.8485,0.3057
11940,0.3714,0.3781,0.513,0.333,0.6952,0.3706,0.8059,0.518
11941,0.1117,0.3146,0.4197,0.1297,0.6072,0.4452,0.7156,0.5527
11942,0.2772,0.4759,0.4139,0.2568,0.4609,0.4064,0.5126,0.595
11943,0.5422,0.5119,0.4339,0.3512,0.5717,0.8675,0.4552,0.6005
11944,0.5349,0.4353,0.429,0.3414,0.3539,0.8715,0.4564,0.6191
11945,0.4735,0.4233,0.5919,0.2162,0.6109,0.6963,0.489,1.1144
11946,0.5437,0.4277,0.5945,0.2816,0.6277,0.8911,0.4427,0.5583
11947,0.648,0.3314,0.5928,0.3465,0.5217,0.8986,0.2516,1.1398
11948,0.6995,0.2792,0.627,0.3586,0.4071,0.7096,0.1638,1.1402
11949,0.7385,0.3746,0.6318,0.3409,0.5364,0.5005,0.1025,0.7899
11950,0.6389,0.5454,0.6014,0.464,0.4126,0.6196,0.2272,1.005
11951,0.554,0.5923,0.581,0.3519,0.6241,0.6405,0.5804,1.1659
11952,0.4339,0.5244,0.6118,0.853,0.4126,0.6352,0.5625,0.9982
11953,0.5343,0.587,0.6314,0.8424,0.7829,0.5959,0.5913,1.1436
11954,0.5516,0.5806,0.5608,0.8358,0.6587,0.6622,0.554,1.1921
11955,0.5318,0.5339,0.5021,0.8112,0.8462,0.6255,0.6495,1.1921
11956,0.335,0.5011,0.4786,0.5828,0.8502,0.7642,0.5988,1.1631
11957,0.1725,0.5004,0.3753,0.5809,0.7597,0.8833,0.5195,1.0226
11958,0.1295,0.498,0.704,0.6047,0.7408,0.7255,0.3912,1.119
11959,0.0635,0.5067,0.4931,0.6204,0.8099,1.0263,0.265,0.7467
11960,0.0803,0.5019,0.6405,0.6073,0.747,0.7713,0.3157,0.7352
11961,0.2127,0.4997,0.5296,0.5934,0.8242,0.8704,0.2709,1.1631
11962,0.3951,0.5241,0.6271,0.3958,0.831,0.8311,0.1929,0.5816
11963,0.2479,0.5123,0.8696,0.8026,0.732,0.7113,0.3622,1.0114
11964,0.2686,0.4206,0.8126,0.6255,0.5455,0.6499,0.3597,1.0618
11965,0.2841,0.4176,0.7688,0.8378,0.6965,0.4995,0.3274,0.7595
11966,0.2213,0.3869,0.8465,0.6611,0.8105,0.5547,0.3264,0.4314
11967,0.32,0.4604,0.9228,0.7041,0.6929,0.5526,0.3259,0.8437
11968,0.4692,0.4471,0.9297,0.5115,0.7884,0.6074,0.6262,0.6156
11969,0.4683,0.4489,0.9386,0.9455,0.721,0.5929,0.5825,0.626
11970,0.3948,0.5049,0.9747,0.907,0.4926,0.3531,0.5993,0.5145
11971,0.3323,0.3867,0.8907,0.8073,0.5484,0.197,0.3578,0.162
11972,0.318,0.3684,0.9561,0.7626,0.5842,0.1883,0.6308,0.0454
11973,0.325,0.088,0.7639,0.7364,0.5356,0.1158,0.4413,0.1695
11974,0.3467,0.0615,0.9349,0.638,0.7024,0.0686,0.4379,0.1708
11975,0.3057,0.4294,0.6515,0.5611,0.6935,0.3163,0.4762,0.0641
11976,0.3294,0.4127,0.6844,0.5524,0.7078,0.2027,0.4745,0.0277
11977,0.305,0.3396,0.8107,0.5025,0.6277,0.2576,0.4414,0.0301
11978,0.3362,0.3334,0.8223,0.2735,0.6571,0.3009,0.4205,0.0823
11979,0.3524,0.3321,0.9673,0.468,0.6874,0.2926,0.3146,0.5525
11980,0.2512,0.3714,0.9191,0.3075,0.6813,0.262,0.4139,0.5024
11981,0.2398,0.4473,0.9348,0.4907,0.6971,0.4724,0.0874,0.418
11982,0.2473,0.6056,0.872,0.3244,0.6765,0.5256,0.0858,0.3956
11983,0.2822,0.2645,0.7185,0.3831,0.6888,0.5393,0.3242,0.4135
11984,0.268,0.734,0.661,0.3879,0.7239,0.6094,0.421,0.4476
11985,0.2892,0.7986,0.5416,0.3124,0.6815,0.5643,0.4488,0.4216
11986,0.2826,0.9536,0.6256,0.2874,0.6227,0.6347,0.3957,0.4298
11987,0.1944,0.9404,0.5064,0.2124,0.8953,0.5594,0.2336,0.2694
11988,0.3518,0.8577,0.6855,0.3665,0.7316,0.7152,0.3715,0.1638
11989,0.3716,0.9015,0.5104,0.3782,0.7213,0.5223,0.4171,0.0802
11990,0.3563,0.7158,0.6668,0.28,0.6155,0.5434,0.3966,0.0524
11991,0.2605,0.8757,0.6832,0.5947,0.605,0.5706,0.2909,0.0685
11992,0.3251,0.7113,0.7026,0.448,0.6024,0.5203,0.6091,0.1495
11993,0.2138,0.7318,0.6393,0.5316,0.5972,0.5864,0.611,0.0872
11994,0.2912,0.8386,0.6418,0.4693,0.6133,0.5804,0.6232,0.0644
11995,0.2963,0.8507,0.6708,0.5071,0.6497,0.313,0.6441,0.0304
11996,0.3075,0.85,0.6015,0.4943,0.4341,0.155,0.6172,0.0433
11997,0.2765,0.6202,0.7117,0.4983,0.2252,0.0764,0.611,0.1049
11998,0.3119,0.5711,0.6924,0.2931,0.3914,0.4418,0.5279,0.0087
11999,0.48,0.9352,0.6619,0.3137,0.3792,0.3823,0.2421,0.1394
12000,0.4072,0.9022,0.5343,0.3205,0.1848,0.6431,0.1508,0.1408
12001,0.5678,0.8583,0.6088,0.2978,0.723,0.6395,0.1102,0.0778
12002,0.5103,0.8618,0.5996,0.2877,0.71,0.666,0.0989,0.6299
12003,0.4189,0.9736,0.6561,0.3704,0.6879,0.6143,0.1131,0.6988
12004,0.4357,0.9449,0.6172,0.3601,0.5804,0.5684,0.1457,0.6922
12005,0.4491,0.8737,0.6211,0.4392,0.7122,0.4036,0.1006,0.6773
12006,0.4661,0.688,0.5215,0.2715,0.4429,0.6573,0.0621,0.7296
12007,0.5527,0.6633,0.5298,0.499,0.703,0.7253,0.05,0.7291
12008,0.5603,0.7011,0.4651,0.4504,0.7712,0.6231,0.0643,0.6913
12009,0.3146,0.8851,0.3721,0.7116,0.6599,0.7185,0.2954,0.6869
12010,0.3311,0.8661,0.4025,0.6564,0.8868,0.6175,0.5239,0.6656
12011,0.416,0.8588,0.3731,0.6013,0.9119,0.7136,0.5405,0.3987
12012,0.4029,0.8162,0.3547,0.6768,0.8809,0.6393,0.5695,0.7887
12013,0.3959,0.871,0.2496,0.6212,0.9045,0.4306,0.6155,0.8525
12014,0.4826,0.8518,0.2541,0.5572,0.8809,0.5321,0.5463,0.8379
12015,0.4397,0.8549,0.2044,0.5154,0.8837,0.5122,0.5484,0.7254
12016,0.03,0.8627,0.1929,0.481,0.8827,0.4142,0.6148,0.6723
12017,0.0729,0.7725,0.3402,0.5295,0.8895,0.4152,0.6151,0.6759
12018,0.0381,0.9135,0.3955,0.5559,0.8904,0.4862,0.582,0.6771
12019,0.0481,0.8708,0.4169,0.5195,0.8778,0.481,0.5781,0.7055
12020,0.5037,0.8381,0.3351,0.422,0.532,0.6235,0.7382,0.6899
12021,0.3801,0.7803,0.4456,0.4683,0.8809,0.6525,0.7434,0.7392
12022,0.6867,0.7943,0.4717,0.4282,0.9062,0.7207,0.3907,1.3106
12023,0.6207,0.803,0.4194,0.3944,0.8516,0.6228,0.2637,1.3106
12024,0.7073,0.7744,0.5409,0.5443,0.7169,0.4457,0.4078,1.3106
12025,0.629,0.8957,0.5402,0.6864,0.6589,0.5517,0.645,1.3106
12026,0.4473,0.9106,0.5593,0.7411,0.4853,0.834,0.4947,1.3106
12027,0.7562,0.738,0.6047,0.7845,0.4463,0.7707,0.7791,
12028,0.6653,0.8945,0.6183,0.7123,0.3866,0.7749,0.8304,
12029,0.6826,0.6862,0.5639,0.6019,0.3042,0.7254,0.7995,
12030,0.4462,0.7508,0.5789,0.4903,0.2868,0.7061,0.7993,
12031,0.2516,0.7358,0.6325,0.562,0.5204,0.7051,0.6958,
12032,0.2456,0.7061,0.6363,0.547,0.5476,0.5806,0.4016,
12033,0.2551,0.6857,0.5828,0.5972,0.6564,0.5799,0.7335,
12034,0.0793,0.4546,0.5821,0.7064,0.562,0.6313,0.859,
12035,0.2192,0.3286,0.4742,0.7125,0.5255,0.4603,0.484,
12036,0.4452,0.3581,0.4549,0.7075,0.4309,0.672,0.7721,
12037,0.6488,0.3227,0.4364,0.706,0.64,0.5769,0.7784,0.0001
12038,0.6889,0.4421,0.3441,0.7582,0.6284,0.7412,0.7686,1.3106
12039,0.6656,0.3958,0.4847,0.5326,0.7516,0.6446,0.6155,1.3106
12040,0.5509,0.5312,0.3852,0.635,0.7686,0.7579,0.7776,1.3106
12041,0.7821,0.55,0.5061,0.9506,1.0193,0.7297,0.7942,1.3106
12042,0.8275,0.5424,0.605,0.9561,0.0297,0.7155,0.7933,0.8221
12043,0.8365,0.4771,0.5106,0.9526,0.6304,0.7134,0.5835,1.2323
12044,0.6434,0.443,0.437,0.8157,0.6408,0.7078,0.5497,1.2042
12045,0.7232,0.5176,0.0865,0.9385,1.1536,0.6654,0.6052,0.714
12046,0.8233,0.514,0.041,1.1008,1.0586,0.5674,0.8352,1.0274
12047,0.7896,0.4887,0.0685,1.1492,1.0427,0.6159,0.951,1.2544
12048,0.817,0.5145,0.0481,1.1495,0.88,0.6243,0.9784,1.2467
12049,0.7317,0.5116,0.4451,1.1488,1.1485,0.6139,0.9435,1.2493
12050,0.6359,0.4496,0.3172,1.0655,1.1463,0.6257,0.9699,1.0779
12051,0.6578,0.5229,0.5531,0.899,1.1255,0.751,0.8578,1.2638
12052,0.6807,0.509,0.58,0.6977,0.9078,0.6585,0.9592,1.2638
12053,0.586,0.4123,0.5528,0.5858,1.1116,0.8335,1.1969,1.0986
12054,0.6639,0.3279,0.5229,0.5711,1.0129,0.673,1.1969,1.2464
12055,0.6251,0.3106,0.6549,0.5782,1.1486,0.7635,1.1969,1.2638
12056,0.7809,0.2359,0.8359,0.4567,1.153,0.7268,1.2345,1.2638
12057,0.7979,0.2731,0.8168,0.6316,1.153,0.763,0.6323,1.2638
12058,0.7874,0.255,0.7617,0.6472,0.7762,0.6924,1.2261,1.2171
12059,0.5179,0.2573,0.774,0.6641,0.7544,0.5895,1.2245,1.2171
12060,0.4581,0.0714,0.5295,0.4728,0.443,0.5244,1.0041,1.2171
12061,0.1586,0.0699,0.6458,0.3576,0.2221,0.4498,0.3057,0.6284
12062,0.0635,0.1009,0.4647,0.6151,0.0847,0.4559,0.3662,0.4006
12063,0.5292,0.1179,0.499,0.7819,0.0585,0.0636,0.3575,0.3352
12064,0.4763,0.2812,0.4406,0.7757,0.0559,0.4863,0.1663,0.3532
12065,0.397,0.3198,0.5034,0.7644,0.0206,0.4945,0.0293,0.5697
12066,0.5146,0.3048,0.7226,0.7924,0.0577,0.4729,0.3808,0.4278
12067,0.6823,0.3827,0.6121,0.6478,0.4088,0.468,0.4549,0.4479
12068,0.6135,0.3517,0.5894,0.7606,0.3252,0.4305,0.8222,0.6184
12069,0.4967,0.3177,0.5949,0.7764,0.6182,0.4481,0.8975,0.6185
12070,0.5568,0.3909,0.4981,0.6496,0.4165,0.3293,0.9587,0.6187
12071,0.7414,0.3037,0.5997,0.8293,0.723,0.5453,0.9658,0.619
12072,0.7337,0.2645,0.4358,0.6675,0.5858,0.6875,0.8378,0.4129
12073,0.6978,0.4176,0.3821,0.7149,0.4741,0.4997,0.8544,0.8371
12074,0.7207,0.6133,0.4396,0.729,0.5862,0.4598,0.948,0.8365
12075,0.7428,0.4777,0.6119,0.8071,0.5294,0.4573,0.9883,0.8586
12076,0.7454,0.7554,0.6109,0.8349,0.4007,0.3562,0.955,0.6994
12077,0.7357,0.6681,0.6527,0.9682,0.6424,0.6253,1.0639,0.7612
12078,0.6187,0.7805,0.4895,0.8485,0.6504,0.6578,0.9157,0.8378
12079,0.6587,0.802,0.6451,0.8376,0.7386,0.6222,0.8807,0.8371
12080,0.6902,0.7915,0.5366,0.9532,0.7521,0.6087,0.9042,0.6295
12081,0.6081,0.7331,0.6803,0.7048,0.8676,0.4463,0.7921,0.6249
12082,0.6757,0.7206,0.6567,0.7304,0.8123,0.4663,0.554,0.6183
12083,0.6605,0.7093,0.387,0.7066,0.7805,0.2701,0.3656,0.8754
12084,0.709,0.7628,0.5748,0.6763,0.925,0.5355,0.2228,1.1154
12085,0.7483,0.7871,0.6695,0.587,0.5027,0.4334,0.3106,0.9418
12086,0.5837,0.8136,0.7262,0.5843,0.4587,0.5364,0.3892,0.5874
12087,0.442,0.8125,0.9017,0.5179,0.4557,0.4008,0.1848,0.7064
12088,0.4175,0.753,0.854,0.5814,0.677,0.3924,0.3548,0.6663
12089,0.4147,0.6997,0.5876,0.7907,0.6105,0.3648,0.2769,0.628
12090,0.4191,0.6881,0.8805,0.6913,0.4689,0.0697,0.2811,0.4224
12091,0.412,0.7722,0.8328,0.6976,0.4227,0.1119,0.2961,0.8867
12092,0.4467,0.6599,0.6374,0.4433,0.3555,0.1352,0.277,0.8988
12093,0.451,0.6517,0.6546,0.4828,0.8396,0.105,0.2747,0.9247
12094,0.3442,0.5541,0.5631,0.5265,0.8887,0.1067,0.4462,0.7777
12095,0.3928,0.5731,0.4908,0.5513,0.9007,0.1067,0.4444,0.4415
