row,col,avg_count
10,28,0.2
10,29,0.8
10,32,7.3
10,33,0.3
11,1,0.2
11,2,7.3
11,5,0.4
11,6,0.9
11,7,6.5
11,10,3.9
11,11,0.2
11,12,5.6
11,15,4.4
11,16,0.1
11,18,0.4
11,19,4.9
11,22,2.3
11,23,0.2
11,24,0.7
11,27,4.6
11,28,0.3
11,29,1.1
11,32,7.7
12,1,0.2
12,2,5.9
12,5,0.3
12,6,0.4
12,7,5.4
12,10,2.0
12,12,7.1
12,15,3.5
12,16,0.2
12,18,0.2
12,19,6.0
12,22,1.5
12,23,0.4
12,24,0.9
12,27,1.9
12,28,0.3
12,29,1.2
12,32,7.1
13,1,0.1
13,2,5.3
13,5,0.5
13,6,0.6
13,7,2.6
13,10,3.8
13,11,0.3
13,12,5.7
13,15,4.7
13,16,0.1
13,18,0.1
13,19,2.1
13,22,2.7
13,23,0.2
13,24,0.6
13,27,1.9
13,28,0.5
13,29,0.9
13,32,5.1
14,1,0.1
14,2,3.6
14,5,0.6
14,6,0.1
14,7,3.2
14,10,2.8
14,11,0.2
14,12,4.0
14,15,2.6
14,16,0.2
14,18,0.1
14,19,3.0
14,22,4.7
14,23,0.3
14,27,2.0
14,28,0.3
14,29,1.6
14,32,3.8
14,33,0.1
15,1,0.1
15,2,3.7
15,5,0.4
15,6,0.2
15,7,1.5
15,10,1.4
15,11,0.3
15,12,2.6
15,15,0.8
15,16,0.2
15,18,0.1
15,19,2.6
15,22,2.8
15,23,0.1
15,24,0.1
15,27,1.7
15,28,0.3
15,29,1.7
15,32,5.4
15,33,0.1
16,2,4.5
16,5,0.6
16,6,0.1
16,7,1.2
16,10,2.0
16,12,1.2
16,15,1.4
16,18,0.1
16,19,2.7
16,22,2.3
16,23,0.2
16,24,0.2
16,27,0.9
16,28,0.5
16,29,1.0
16,32,3.0
16,33,0.2
17,2,2.4
17,5,1.7
17,6,0.1
17,7,2.5
17,10,1.6
17,12,1.3
17,15,2.3
17,16,0.1
17,19,1.1
17,22,2.0
17,23,0.2
17,24,0.1
17,27,1.0
17,28,0.2
17,29,0.6
17,32,0.7
17,33,0.1
18,2,2.2
18,5,0.6
18,6,0.3
18,7,2.5
18,10,0.8
18,11,0.1
18,12,1.8
18,15,1.4
18,16,0.1
18,19,1.1
18,22,1.4
18,23,0.1
18,24,0.9
18,27,0.9
18,28,0.2
18,29,0.4
18,32,0.7
19,2,3.1
19,5,0.2
19,6,0.1
19,7,2.1
19,10,1.1
19,11,0.1
19,12,0.8
19,15,1.6
19,16,0.1
19,18,0.1
19,19,1.5
19,22,1.6
19,23,0.3
19,24,0.2
19,27,0.2
19,29,1.3
19,32,1.1
20,1,0.2
20,2,1.5
20,5,1.0
20,7,1.7
20,10,1.0
20,12,0.6
20,15,0.9
20,16,0.1
20,19,1.6
20,22,0.6
20,23,0.1
20,24,0.2
20,27,0.5
20,28,0.3
20,29,0.8
20,32,0.6
21,2,0.9
21,5,0.5
21,6,0.1
21,7,0.4
21,11,0.1
21,12,0.2
21,15,0.2
21,18,0.1
21,19,1.4
21,22,0.1
21,23,0.1
21,24,0.1
21,27,0.2
21,28,0.1
21,29,0.4
21,32,0.6
22,2,0.2
22,5,0.2
22,7,0.2
22,10,0.3
22,11,0.1
22,12,0.1
22,15,0.3
22,18,0.1
22,19,0.3
22,22,0.6
22,29,0.3
23,2,0.3
23,5,0.7
23,19,0.7
