tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
1459,0.646,0.7786,1.0918,0.7275,1.0202,0.8426,0.7385,0.6824
1460,0.7551,0.8367,1.0834,0.7387,0.6439,0.8472,0.4636,0.681
1461,0.4964,0.9136,1.0834,0.5998,0.8349,0.7991,0.3916,0.6431
1462,0.5275,0.9774,1.0534,0.7739,0.9159,0.6345,0.6054,0.589
1463,0.6314,0.9314,0.6305,0.7807,0.6221,0.5818,0.7192,0.451
1464,0.8003,1.0734,0.9922,0.7339,0.5114,0.3954,0.8104,0.3766
1465,0.9924,1.0764,0.5774,0.7159,0.6332,0.6094,0.8081,0.2617
1466,0.996,0.7874,0.718,0.5891,0.6942,0.745,0.7704,0.664
1467,0.9864,0.6033,0.8978,0.602,0.7084,0.5566,0.5954,0.7195
1468,0.8844,0.6615,1.1177,0.5618,0.693,0.6607,0.8599,0.709
1469,0.6859,0.6672,0.9836,0.6699,0.6235,0.5936,0.6555,0.7257
1470,0.824,0.8045,0.9944,0.6665,0.6544,0.7232,0.5752,1.0731
1471,0.8734,0.9208,1.1688,0.687,0.9754,0.6183,0.8095,1.1163
1472,0.8733,0.7972,1.1332,0.6543,0.9391,0.4544,0.8875,0.9644
1473,0.8192,0.7132,0.7618,0.7518,0.9439,0.6903,0.9039,0.9191
1474,0.7568,0.7572,1.0324,0.5523,1.063,0.8484,0.9477,0.9389
1475,0.8721,0.7775,1.0564,0.4739,0.9057,0.9945,0.8717,0.9009
1476,0.9422,0.7858,1.2197,0.2998,0.799,0.8149,0.7526,0.9529
1477,1.0659,0.9754,1.1945,0.2468,1.1483,1.0865,0.8005,0.883
1478,0.6709,0.8152,1.1473,0.4605,1.1618,1.0391,0.7666,0.8137
1479,1.0507,0.9163,1.1382,0.3584,1.1618,0.8444,0.7639,0.7193
1480,1.0024,0.7912,1.0257,0.5135,1.1618,0.8831,0.7758,0.6759
1481,1.0217,0.7188,1.1286,0.455,0.9589,0.9357,0.7447,0.6432
1482,1.0527,0.585,1.0074,0.4423,0.8197,0.7219,0.5541,0.567
1483,1.0017,0.5693,0.88,0.5381,0.9079,0.8254,0.6924,0.3317
1484,1.0463,0.7398,1.1842,0.4811,1.0014,0.8181,0.7574,0.4736
1485,0.9763,0.771,1.0788,0.7251,0.7357,0.7064,0.3813,0.601
1486,1.057,0.7377,0.8353,0.8064,1.003,0.9249,0.459,0.8513
1487,0.8923,0.8132,0.7955,0.9474,0.9956,0.9337,0.5444,0.8551
1488,0.7418,0.6288,0.9334,0.9916,0.8455,1.0424,0.7207,1.0914
1489,0.6871,0.7887,0.9179,1.0584,0.9889,1.0192,0.6698,1.0936
1490,0.5832,0.7368,0.9242,1.0314,0.999,0.7516,0.727,0.8822
1491,0.4944,0.6322,0.7808,0.9947,1.003,0.5011,0.7373,0.911
1492,0.4871,0.7981,0.8059,0.994,0.9947,0.9088,0.4124,0.9874
1493,0.5998,0.649,0.9593,0.945,0.9873,0.7497,0.4785,1.0675
1494,0.4811,0.7292,1.1505,0.9412,1.0004,0.6542,0.9267,0.9631
1495,0.5705,0.6996,0.9291,0.8829,0.8309,0.6636,0.7152,1.0414
1496,0.2657,0.705,1.0276,0.6971,0.6709,0.6212,0.9414,0.8077
1497,0.3664,0.5479,0.8619,0.6628,0.4502,0.5624,0.8798,0.9844
1498,0.6277,0.3448,0.8255,0.7374,0.328,0.7985,0.9706,1.0165
1499,0.709,0.472,1.0312,0.6686,0.6776,0.6246,1.1159,0.9182
1500,0.761,0.2491,0.9196,0.524,0.5932,0.5002,1.1169,0.7425
1501,0.721,0.6981,0.8136,0.2269,0.8176,0.4237,1.0879,0.7059
1502,0.8847,0.6176,0.6747,0.7793,0.8269,0.5308,0.9463,0.5926
1503,0.8403,0.6177,0.7534,0.771,0.8337,0.4576,1.1123,0.3
1504,0.7704,0.6583,0.6493,0.9469,0.8098,0.5939,1.0985,0.594
1505,0.7308,0.5542,0.666,0.8996,0.4395,0.7285,1.0239,0.6329
1506,0.4698,0.68,0.6067,0.6907,0.5421,0.6869,0.8143,0.5948
1507,0.607,0.6548,0.5803,0.5982,0.7116,0.6628,0.9165,0.5525
1508,0.9735,0.3284,0.5103,0.6613,0.7687,0.6947,0.9408,0.9744
1509,0.986,0.7527,0.473,0.5632,1.023,0.4312,0.8277,1.152
1510,0.826,0.5799,0.593,0.3751,0.9631,0.5918,0.5064,1.2488
1511,0.9624,0.7942,0.8244,0.7468,0.9067,0.4479,0.7824,0.9754
1512,0.7935,0.6372,0.8166,0.5651,0.7631,0.4702,0.613,0.6743
1513,0.5674,0.7195,0.7228,0.6342,1.0378,0.4464,0.8044,0.7775
1514,0.9312,0.9001,0.8866,0.8156,0.9186,0.283,0.8866,1.2041
1515,0.7809,0.9001,0.7168,0.8531,0.7927,0.3225,0.8037,1.1669
1516,0.7096,0.888,0.8582,0.8305,0.9572,0.2847,0.6054,1.2004
1517,0.8824,0.8103,0.8638,0.8211,0.8972,0.3251,0.7118,1.2004
1518,1.0347,0.6163,0.8676,0.6113,0.793,0.3908,0.6146,0.9301
1519,1.0797,0.8397,0.8814,0.9257,0.7647,0.2351,0.6221,0.9731
1520,0.9768,0.8051,0.8194,0.8242,0.6974,0.7457,0.6379,1.1644
1521,0.889,0.9137,0.8951,0.7295,0.6208,0.6181,0.6289,1.2229
1522,0.9251,0.8883,0.907,0.5854,0.623,0.6559,0.6375,1.1361
1523,0.8533,0.6606,0.8784,0.6706,0.5799,0.7915,0.4201,1.1936
1524,1.0837,0.9753,0.5429,0.834,0.4964,0.7864,0.294,1.0175
1525,1.0948,0.876,0.6408,0.8791,0.682,0.8724,0.4096,1.0494
1526,0.9231,1.0324,0.7184,1.0126,0.7056,0.7877,0.5792,1.0546
1527,0.7232,1.0148,0.6556,1.2841,0.504,0.8041,0.5246,1.1779
1528,0.8435,1.0054,0.6233,1.2851,0.3552,0.8654,0.6933,0.8976
1529,1.0613,1.126,0.6902,1.0228,0.1644,0.748,0.7207,0.9222
1530,1.1314,1.0881,0.676,1.1945,0.3181,0.5673,0.8665,0.8735
1531,1.1856,0.8356,0.694,0.8916,0.6314,0.833,0.8598,1.1846
1532,1.1825,1.0463,0.7506,1.2069,0.7551,0.8191,0.8296,1.1292
1533,0.8358,1.0571,0.6313,1.1745,0.8299,0.8354,0.8774,0.9899
1534,1.0723,0.9256,0.6045,0.8464,0.9316,0.6725,0.7792,0.9247
1535,1.2127,0.8718,0.7414,1.2689,0.8653,0.7937,0.7464,0.7237
1536,1.2941,0.8445,0.7363,1.2691,0.7464,0.8618,0.8014,0.6353
1537,1.2936,0.7077,0.7318,0.952,0.4926,0.7296,0.6992,0.8713
1538,1.2039,0.8173,0.6735,1.1623,0.868,0.8958,0.854,1.1957
1539,1.1103,0.6626,0.6542,0.9136,0.9019,0.7851,0.7746,1.1282
1540,0.9194,0.6071,0.6857,0.6829,0.7714,0.9376,0.7664,0.9165
1541,0.9782,0.791,0.5533,1.0467,0.9861,0.919,0.776,0.6882
1542,0.995,0.9103,0.7296,1.208,0.8354,0.7928,0.7887,1.27
1543,1.229,0.8933,0.8843,1.0429,0.9581,0.7334,0.7006,1.262
1544,1.2245,0.9825,0.7815,0.791,0.8691,0.7292,0.458,1.0084
1545,1.123,0.9639,0.8561,1.1522,0.7576,0.8189,0.8401,1.2662
1546,0.5569,0.7004,0.9206,0.8693,0.7175,0.7376,0.7487,0.9682
1547,1.0797,1.0671,0.8897,0.9783,0.7662,0.7384,0.5855,0.8179
1548,0.9916,1.1461,0.9625,0.9329,0.9434,0.61,0.2593,1.0811
1549,1.004,1.178,0.9597,0.8955,1.1051,0.6179,0.4372,1.1306
1550,0.9046,1.1759,0.9914,0.7583,0.8568,0.6462,0.7661,1.0884
1551,1.0415,1.1145,0.9845,0.9511,1.2199,0.5161,0.6503,1.0861
1552,1.1641,0.8906,0.9947,0.95,0.7323,0.4051,0.645,0.9567
1553,0.972,1.1196,0.9274,0.9748,1.017,0.8498,0.7152,1.0844
1554,0.929,0.9172,0.739,0.9256,0.963,0.5254,0.6376,1.1037
1555,1.1353,1.0834,0.8881,0.9764,1.0191,0.7021,0.9025,0.8978
1556,1.1419,0.9592,0.9632,0.9744,0.8989,0.6854,0.7237,0.8951
1557,1.1184,0.933,0.7108,1.2051,0.8421,1.0067,0.8239,0.905
1558,1.0936,1.0509,0.9198,1.013,0.8805,0.8494,0.7354,0.8714
1559,1.0378,0.9357,0.9781,1.1388,0.7135,1.0606,0.9419,0.6201
1560,1.0898,1.0427,0.8846,1.246,0.9018,1.0424,0.7182,0.6264
1561,0.9854,0.8555,0.843,1.2246,0.9548,0.7132,0.7042,1.0174
1562,0.7026,1.1396,0.8143,1.1994,0.9545,1.0824,0.843,0.7236
1563,0.7191,1.0439,0.6781,0.8999,0.8613,0.9604,0.7582,0.3415
1564,0.8319,1.1176,0.9034,1.1453,0.7745,1.0839,0.5881,0.4164
1565,0.8457,0.782,1.0216,1.1384,0.6448,1.0583,0.7744,0.4915
1566,0.7047,0.9394,0.9337,0.7419,0.6809,0.9339,0.8315,0.0586
1567,0.6533,0.8055,0.8698,0.6975,0.7865,0.8497,0.8379,0.0461
1568,0.5336,0.6483,0.5808,0.7362,0.6478,0.865,0.6265,0.6653
1569,0.3678,0.774,0.7774,0.9264,0.7968,0.8516,0.7444,0.7329
1570,0.2927,0.6195,0.7138,0.9747,0.7838,0.865,0.6549,0.9536
1571,0.3016,0.7947,0.6349,0.627,0.8955,1.0116,0.8972,0.7095
1572,0.4591,0.7903,0.6351,0.5565,0.9705,1.0533,0.9647,0.7687
1573,0.7916,0.6166,0.5634,0.7652,1.0933,1.1514,0.9576,0.7143
1574,0.7682,0.7849,0.6706,0.7666,1.0937,1.1442,0.9233,1.1783
1575,0.6456,0.8077,0.5445,0.853,0.8635,1.0503,0.9678,1.1873
1576,0.7547,0.7271,0.6043,0.9201,0.9618,0.9331,0.8438,0.978
1577,0.7231,0.7131,0.6824,0.8851,0.9418,0.8647,0.8972,1.0655
1578,0.7212,0.9291,0.4186,0.9883,0.6371,0.6798,0.8228,1.0243
1579,0.7745,0.7123,0.8122,0.8349,1.0388,0.905,0.9824,0.9192
1580,0.7466,0.6972,0.6613,0.4645,1.1329,0.6689,0.952,0.8628
1581,0.6739,1.093,0.6706,0.7314,0.9973,0.7697,0.6722,0.7407
1582,0.5645,1.0968,0.7017,0.6831,1.0449,0.6118,0.8303,0.8642
1583,0.4218,0.9345,0.6072,0.6982,0.9755,0.6944,0.7819,0.7555
1584,0.4151,0.5475,0.7607,0.9378,1.1593,0.5306,0.6721,0.8284
1585,0.7348,0.7753,0.7176,0.9395,1.0607,0.8524,0.6449,0.9594
1586,0.7315,0.5441,0.5946,0.8931,1.1316,0.7852,0.7204,0.9687
1587,0.716,0.7826,0.7227,0.9557,1.1764,0.9698,0.7415,0.8403
1588,0.5449,0.7275,0.7382,1.1516,0.9864,0.9693,0.6428,0.9326
1589,0.6689,0.4654,0.68,1.0123,0.833,0.834,0.7385,0.8245
1590,0.7194,0.6479,0.7095,0.9081,0.97,0.9599,0.742,0.7463
1591,0.7091,0.6515,0.7065,0.8887,1.0904,0.9695,0.7295,0.8841
1592,0.8014,0.4712,0.7823,0.8042,1.0202,0.9695,0.9624,0.7982
1593,0.8178,0.5087,0.8057,0.8703,0.9672,1.2908,0.5979,0.7782
1594,0.7767,0.7629,0.7742,0.9973,0.7423,1.2908,0.5885,0.6043
1595,0.9914,0.7681,0.9579,0.9444,0.87,0.8085,0.4058,0.7053
1596,0.8595,0.7718,0.954,1.1222,0.7584,0.955,0.7917,0.7857
1597,0.9584,0.7637,0.9135,1.0186,0.692,1.012,0.7629,1.0081
1598,0.9248,0.6399,0.9453,1.0426,0.6933,1.1801,0.7662,0.8365
1599,0.9283,0.6853,0.894,1.0242,0.5351,1.2188,0.5942,0.6411
1600,0.9309,0.7905,0.8947,0.9116,0.561,1.0281,0.6682,0.67
1601,0.7505,0.9215,0.9342,0.988,0.9038,1.075,0.5819,0.7553
1602,0.998,0.9442,0.9172,1.0045,0.9566,1.034,0.5786,0.8257
1603,0.9174,0.8396,0.5019,0.9088,0.9381,0.8411,0.3373,0.574
1604,0.8785,0.7343,0.6268,0.8962,0.7627,0.789,0.9384,0.8221
1605,0.8364,0.6732,0.8658,0.9921,0.8222,0.9783,0.992,0.6589
1606,0.8404,0.793,0.7723,0.873,0.9847,1.1265,0.9976,0.7387
1607,0.8513,0.8595,0.6033,0.9033,0.9738,0.9987,1.0,0.6481
1608,0.854,0.7508,0.5269,1.0123,1.1117,1.1146,0.9812,0.7775
1609,0.8301,0.8579,0.5331,0.9322,1.046,1.2099,0.9742,0.7956
1610,0.8542,0.6925,0.2801,0.7891,0.9857,0.9824,0.893,0.5777
1611,0.5253,0.6019,0.4983,0.8497,0.9077,0.9557,0.8445,0.6589
1612,0.8099,0.7166,0.4989,0.9107,0.794,1.2563,0.7992,0.6716
1613,0.6638,0.779,0.4486,0.9986,0.6928,1.2806,0.7887,0.6578
1614,0.6856,0.6633,0.6281,1.1646,0.8692,1.0672,0.715,0.2559
1615,0.9405,0.7754,0.5082,1.1646,0.7297,1.2784,0.8561,0.993
1616,0.9924,0.7636,0.6189,1.1344,1.0134,1.2784,0.7628,0.9703
1617,1.016,0.763,0.6328,0.8823,1.0026,1.1419,0.8345,0.7379
1618,0.9506,0.6305,0.523,0.8271,0.9518,1.0785,0.745,1.0861
1619,1.2095,0.5608,0.7012,1.2134,0.7059,1.0406,0.8127,0.7625
1620,1.0143,0.6149,0.6067,0.9458,0.9212,1.0527,0.8004,0.8972
1621,0.9449,0.7999,0.7331,0.9236,0.9031,0.9262,0.7377,0.8609
1622,1.1369,0.7231,0.6936,1.1032,0.7249,1.0135,0.7954,1.1109
1623,0.8933,0.6569,0.7204,0.9596,0.7391,0.671,0.7294,1.0946
1624,0.8737,0.6142,0.6609,0.8935,0.8707,0.8991,0.5303,1.096
1625,1.1992,0.6092,0.7853,0.9317,0.9742,1.097,0.4677,1.1029
1626,0.9998,0.6009,0.8626,0.9789,0.6167,1.2615,0.2642,1.0579
1627,1.1158,0.6806,0.7576,0.9894,1.0097,1.2616,0.4236,1.0526
1628,0.9975,0.521,0.8893,0.8899,1.0274,1.2391,0.2581,0.7134
1629,1.1784,0.6335,0.8235,0.9118,0.8674,0.9669,0.2838,0.7708
1630,1.1432,0.4659,0.6296,0.9241,0.9774,0.8639,0.4852,0.5733
1631,1.1051,0.7116,0.7182,0.7974,0.9645,1.0247,0.5116,0.4639
1632,1.1675,0.9045,0.7833,0.7229,1.0227,1.1028,0.4859,0.4773
1633,1.1682,0.8507,0.8547,0.7312,0.9713,0.9995,0.4984,0.3842
1634,1.1631,0.65,0.7227,0.7246,0.9866,1.1105,0.4207,0.6371
1635,0.8671,0.8242,0.5533,0.6967,0.7147,0.7451,0.358,0.6274
1636,1.0599,0.7688,0.4501,0.518,0.9228,1.1678,0.4342,0.6257
1637,1.1584,0.8391,0.4457,0.6802,1.0285,1.1678,0.6111,0.7617
1638,1.0135,0.9127,0.4288,0.5317,0.8123,0.7122,0.5218,0.6494
1639,0.9138,0.7601,0.4618,0.7133,0.8824,1.1249,0.8269,0.8993
1640,1.1988,1.1108,0.4092,0.4323,0.8153,1.0389,0.8009,0.7639
1641,1.1988,1.0481,0.4518,0.6122,0.7175,1.0494,0.7823,0.8262
1642,1.1988,0.9648,0.403,0.8195,0.6564,0.9418,0.7982,0.7124
1643,1.2153,0.9046,0.3668,0.8145,0.7383,0.9363,0.8012,0.7293
1644,1.2427,0.7922,0.4498,0.8117,0.8736,0.6563,0.7375,0.7372
1645,0.3629,0.8692,0.5783,0.8291,0.685,1.0819,0.7634,0.5652
1646,1.028,0.8167,0.6598,0.888,0.8431,1.0953,0.7853,0.3703
1647,0.8998,0.6777,0.661,0.8981,0.7984,1.0455,0.71,0.3698
1648,1.0218,0.4841,0.5163,0.7918,0.7747,0.8507,0.6027,0.3528
1649,0.945,0.632,0.6471,0.8147,0.7669,0.9591,0.6016,0.2306
1650,1.139,0.8889,0.7263,0.6816,0.9495,0.9537,0.9284,0.614
1651,0.9977,0.733,0.8795,0.7755,0.9622,0.9781,0.8948,0.669
1652,1.0841,0.9981,0.8948,0.8073,0.9427,0.8008,0.9105,0.5406
1653,0.6515,0.987,0.8432,0.8288,0.7918,0.7836,0.8618,0.7716
1654,1.0246,0.7322,0.8931,0.7463,0.8898,0.4274,0.7233,1.0784
1655,1.1804,0.7055,0.815,0.6177,0.9818,0.393,0.5972,1.0008
1656,1.1168,0.7298,0.7781,0.2799,0.9897,0.6861,0.4831,0.9571
1657,1.1804,0.7034,0.8521,0.3837,0.9126,0.5185,0.4543,0.9604
1658,1.0346,0.7004,0.8032,0.4211,0.8316,0.7272,0.4447,0.9567
1659,0.7526,0.7342,0.7709,0.5408,0.7391,0.5008,0.4406,0.9431
1660,0.931,0.8136,0.7655,0.7434,0.8305,0.6069,0.322,0.8553
1661,1.1197,0.6702,0.7152,0.814,0.9619,0.6111,0.4173,0.6456
1662,1.1142,0.8795,0.6648,0.9047,0.7578,0.7467,0.7613,0.6782
1663,1.1161,0.8218,0.5344,0.8359,0.7184,0.7384,0.5916,0.4609
1664,1.1668,0.9646,0.5999,0.879,0.656,0.6338,0.5319,0.6401
1665,1.1068,0.9826,0.5544,0.9078,0.6298,0.8169,0.613,0.9053
1666,1.1213,0.9977,0.4983,0.6457,0.7425,0.7921,0.5635,0.6664
1667,0.872,0.8956,0.6079,0.8783,0.6133,0.655,0.9184,0.5891
1668,0.9751,0.9245,0.6391,1.0265,0.6865,0.7962,0.8233,0.9216
1669,1.0182,0.9271,0.6625,0.85,0.7122,0.7256,0.7833,1.0293
1670,1.002,0.9443,0.4903,0.6744,0.6917,0.8357,0.9541,0.8718
1671,0.8635,0.8039,0.4947,0.7711,0.9256,0.7095,0.6236,1.0636
1672,0.9753,0.8581,0.6964,0.8671,0.9204,0.662,0.6785,0.9364
1673,0.7473,1.08,0.6831,0.7922,0.8092,0.676,0.9423,0.9925
1674,1.2306,1.0423,0.9256,0.7162,0.8264,0.6648,0.7199,1.0046
1675,1.172,1.0235,0.9859,0.6031,0.9308,0.6478,0.9727,0.8931
1676,1.2922,0.8621,1.0014,0.7158,0.8909,0.6771,0.9613,1.0067
1677,1.2922,0.7628,0.9474,0.8255,1.0518,0.3305,0.9733,0.9155
1678,1.2922,1.1672,0.8925,0.7836,1.0782,0.0963,0.9095,1.0905
1679,1.2706,1.0562,0.5598,0.7545,0.8511,0.5909,0.7777,1.0901
1680,1.1458,0.5979,0.9075,0.8596,1.1765,0.6132,0.9686,1.088
1681,1.1629,0.6156,0.9587,0.6502,1.0934,0.4467,0.7142,1.0825
1682,1.1361,0.3832,1.0216,0.8591,1.1022,0.6156,0.9712,0.9548
1683,0.7179,0.4779,1.0266,0.8277,1.1596,0.8731,0.8343,0.7318
1684,0.8364,0.6765,0.9075,0.9167,1.1596,0.7322,0.9703,0.5883
1685,0.9476,0.7183,1.013,0.7744,1.2213,0.8794,0.8173,0.8187
1686,0.8162,0.5909,1.0068,0.8484,1.2213,0.9856,0.9258,0.3979
1687,0.7322,0.537,0.8014,0.8388,1.2213,0.7577,0.8857,0.6392
1688,0.5104,0.6746,0.9132,0.7702,1.1399,0.9965,0.9446,0.6996
1689,0.4963,0.4329,0.9217,0.8012,0.8138,0.984,0.8673,0.7708
1690,0.6655,0.9271,0.9483,0.8761,0.8218,0.8089,0.7793,0.8064
1691,0.5592,0.9258,0.7613,0.806,0.5874,0.7402,0.554,0.7841
1692,0.6186,0.6845,0.5835,0.8793,1.0782,0.9348,0.6028,0.4795
1693,0.6538,0.9447,0.5804,0.5302,0.9812,0.8951,0.4075,0.7407
1694,0.8761,0.9914,0.5744,0.6494,1.0096,0.9167,0.4741,1.0741
1695,0.9224,1.004,0.4301,0.8444,0.8142,0.8608,0.3532,1.0811
1696,0.9051,0.842,0.7827,0.8139,1.0626,0.5464,0.4479,1.0847
1697,1.1927,0.966,0.5035,1.0128,0.983,0.7543,0.7137,1.0493
1698,0.8946,0.98,0.7012,0.8921,0.6522,0.7048,0.7244,1.0904
1699,1.227,0.9247,0.7949,1.0412,0.8591,0.9293,0.5884,1.0578
1700,1.2254,0.8587,0.9128,1.005,0.8459,0.6422,0.7919,0.6944
1701,1.1642,0.7053,0.4751,1.0463,0.7961,1.1002,0.6378,0.8015
1702,1.2242,0.6848,0.7525,0.8862,0.7062,0.8356,0.6228,0.8467
1703,0.7277,0.6669,0.8727,0.7538,0.8568,0.9116,0.7297,0.7909
1704,0.9203,0.6248,0.8181,0.7815,0.8433,0.9666,0.9887,0.5764
1705,0.9015,0.6252,0.704,0.6047,0.7999,0.972,0.8797,0.8505
1706,0.8743,0.4181,0.6213,0.6809,0.6937,1.0209,1.0147,0.8155
1707,0.8961,0.3989,0.5761,0.496,0.7642,0.7946,1.0134,0.5106
1708,0.8598,0.4284,0.6449,0.6532,0.5369,0.5824,0.9764,0.1888
1709,0.7334,0.3643,0.6908,0.7375,0.7335,0.6474,1.0459,0.1817
1710,0.9896,0.552,0.6265,0.7339,0.7257,0.758,1.0683,0.2543
1711,0.7764,0.404,0.5466,0.5309,0.6688,0.6472,1.0906,0.1418
1712,0.7944,0.3139,0.5251,0.622,0.4556,0.4321,1.102,0.4121
1713,0.8224,0.1657,0.4582,0.2845,0.5472,0.4119,0.9098,0.3158
1714,0.7985,0.2124,0.3891,0.3845,0.6623,0.5897,0.9131,0.4575
1715,0.8066,0.2962,0.5045,0.4705,0.6542,0.7081,0.8556,0.5483
1716,0.7991,0.2356,0.2902,0.5397,0.6127,0.9501,0.8513,0.7059
1717,0.7792,0.509,0.3804,0.4854,0.5209,0.8395,0.702,0.7378
1718,0.5695,0.3562,0.4774,0.4499,0.5922,0.669,0.7095,0.7369
1719,0.8478,0.4597,0.4893,0.5667,0.6261,1.003,0.6522,0.7923
1720,0.8257,0.2781,0.4252,0.5438,0.8121,0.9287,0.526,0.8473
1721,0.7708,0.4226,0.5265,0.5351,0.5803,1.072,0.8288,0.8946
1722,0.796,0.4864,0.6281,0.7098,0.6927,1.0613,0.7854,0.8663
1723,0.8615,0.4699,0.5416,0.6583,0.9077,1.0497,0.6863,0.8943
1724,0.7716,0.6526,0.6627,0.6986,0.9669,1.0939,0.8944,0.958
1725,0.661,0.5763,0.6559,0.6786,0.8591,1.0724,0.7459,0.9394
1726,0.6949,0.658,0.573,0.7097,0.7723,0.8293,0.7358,0.6125
1727,0.8669,0.641,0.6657,0.7415,0.7587,1.2102,0.669,0.7596
1728,0.5737,0.6569,0.6251,0.7543,0.7911,0.9084,0.9562,0.8793
1729,0.7959,0.5767,0.5709,0.7021,0.7687,1.3009,0.9216,0.8233
1730,0.9907,0.582,0.6679,0.526,0.9565,1.2962,0.8589,0.6996
1731,0.9243,0.4688,0.5516,0.4533,0.7143,0.9498,0.7786,0.8726
1732,0.6299,0.5924,0.6077,0.453,0.9783,1.2442,0.738,0.8364
1733,0.9409,0.5464,0.6564,0.4525,0.8544,0.9537,0.6032,0.569
1734,0.6846,0.6998,0.6581,0.2658,0.9376,1.2644,0.7626,0.4731
1735,0.6554,0.7389,0.6529,0.2471,0.9379,1.2644,0.876,0.4003
1736,1.0147,0.3674,0.5686,0.2395,0.9278,0.7224,0.7788,0.2217
1737,0.8945,1.0776,0.5034,0.3478,0.9919,1.0978,0.9961,0.4884
1738,0.745,0.9698,0.5225,0.3426,0.8325,0.9468,1.0962,0.8377
1739,0.7813,1.0589,0.6759,0.302,1.0597,0.7812,0.9144,0.783
1740,0.5376,0.881,0.7153,0.4301,1.0981,0.9103,1.0904,0.8702
1741,0.8733,0.9987,0.703,0.2387,1.0845,0.9003,1.0002,0.9229
1742,0.8935,0.9023,0.6149,0.7233,0.9832,0.8087,1.049,0.9547
1743,0.8852,0.8127,0.8479,0.7251,0.6553,0.887,1.0806,0.3415
1744,0.7036,0.83,0.8206,0.6762,0.8798,0.8926,0.8753,0.7255
1745,0.9839,0.9518,0.6313,0.9586,1.0355,0.8608,0.7929,0.9769
1746,0.7672,0.821,0.796,0.9497,1.122,0.6526,0.5687,1.1271
1747,0.7125,0.9531,0.7592,0.955,0.8563,0.7823,0.4323,1.0717
1748,0.8079,0.8986,0.7739,0.9618,0.6205,0.6252,0.474,1.0642
1749,0.6194,1.0111,0.7731,0.6843,0.8727,0.8398,0.5936,0.8171
1750,0.8309,0.9254,0.6737,1.2005,0.4698,0.8004,0.4619,0.8516
1751,0.8152,0.8352,0.632,1.0977,0.8783,0.7289,0.7017,1.0222
1752,0.7691,0.8387,0.8236,1.0086,0.7316,0.6497,0.8625,1.0667
1753,0.6458,0.9209,0.7491,1.002,0.5991,0.4761,0.8502,0.944
1754,0.6523,0.8459,0.5529,0.9205,0.3563,0.7025,0.8871,0.7424
1755,0.5771,0.764,0.3924,0.8439,0.5035,0.7866,0.7297,0.6133
1756,0.8403,0.4458,0.6676,0.8961,0.4546,0.5664,0.8985,0.6227
1757,0.8084,0.5066,0.551,1.0645,0.6988,0.6296,0.693,0.664
1758,0.6255,0.3211,0.5959,0.9278,0.9359,0.6225,0.6671,0.9669
1759,0.6192,0.5136,0.6109,1.1777,0.9107,0.7639,0.7187,0.7146
1760,0.6999,0.594,0.4782,0.9433,0.9243,0.5735,0.79,0.6514
1761,0.7351,0.7037,0.7317,1.0115,0.8493,0.5627,0.7381,0.5965
1762,0.7709,0.962,0.6168,1.228,0.5716,0.5546,0.7745,0.8829
1763,0.8564,0.8439,0.6515,1.053,0.9546,0.7292,0.6182,1.084
1764,0.9922,0.7786,0.5781,1.1612,0.9259,0.7208,0.6477,1.0753
1765,0.9964,0.8149,0.5237,1.0022,0.8473,0.5517,0.6867,1.0092
1766,0.9816,0.7174,0.4274,1.1679,0.7719,0.5688,0.2932,0.9928
1767,0.7018,0.7235,0.4196,0.9344,0.8012,0.8433,0.0766,0.6806
1768,0.9013,0.9399,0.4198,1.1199,0.5563,0.8644,0.2166,1.2554
1769,0.8203,0.9433,0.4182,0.9586,0.7224,0.9173,0.2066,1.278
1770,0.8777,0.9205,0.2518,0.972,0.7944,1.004,0.402,1.0245
1771,0.7943,0.796,0.2856,0.8064,0.5409,0.804,0.6955,0.9341
1772,0.7161,0.5816,0.5047,0.8683,0.6646,0.6047,0.5425,0.7694
1773,0.8491,0.504,0.6364,0.8834,0.7393,0.6145,0.4642,0.5536
1774,0.9186,0.593,0.7616,0.9134,0.7365,0.7548,0.8168,0.8267
1775,0.9191,0.7996,0.5238,0.7956,0.6072,0.612,1.014,0.8176
1776,0.9298,0.7406,0.7679,0.7179,0.7292,0.6231,0.6495,1.0331
1777,0.8455,0.6611,0.7221,0.9117,0.779,0.6049,1.0531,1.0678
1778,0.8565,0.5874,0.529,0.8193,0.8016,0.7041,1.1011,0.7887
1779,1.2546,0.7277,0.3842,0.8194,0.7919,0.6417,1.0338,0.8657
1780,1.2546,0.729,0.5982,0.7809,0.7917,0.5192,1.0068,0.9776
1781,1.2546,0.6746,0.7059,0.6558,0.7633,0.7298,0.9604,1.0737
1782,1.2546,0.6712,0.6638,0.7288,0.6691,0.756,0.9567,0.9911
1783,0.9805,0.6515,0.555,0.7887,0.5045,0.6268,0.8088,0.9108
1784,1.2137,0.6711,0.6048,0.7176,0.5638,0.65,0.6828,0.7615
1785,1.1289,0.6925,0.5144,0.7789,0.7064,0.4618,0.7713,0.7551
1786,1.1289,0.6475,0.4819,0.6198,0.563,0.6091,0.742,0.9206
1787,0.6781,0.6764,0.7604,0.7613,0.5477,0.534,0.7297,0.9488
1788,1.1461,0.8535,0.7979,0.6311,0.5087,0.6903,0.5062,0.7746
