tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6
2145,0.2945,0.9005,0.869,0.7392,1.0525,0.6794
2146,0.2726,0.7462,0.9318,0.8898,0.8592,0.5825
2147,0.4267,0.5449,0.8775,0.9004,1.0838,0.9381
2148,0.5221,0.8674,0.7177,0.7441,0.7821,0.9263
2149,0.5428,0.6941,0.7631,0.4694,0.9456,1.0842
2150,0.6731,0.9104,1.0322,0.6564,1.117,1.0687
2151,0.5844,0.6365,1.0303,0.6731,1.1321,1.0547
2152,0.7033,0.9806,1.0324,0.7258,1.1515,0.882
2153,0.7333,0.8566,0.9929,0.8569,1.1317,0.8811
2154,0.6098,0.8608,1.0041,0.9846,1.0883,0.7661
2155,0.7199,1.1027,0.8428,0.6859,1.1565,0.8386
2156,0.75,0.9187,0.9005,0.8648,0.9633,0.8973
2157,0.9142,0.9316,0.9713,0.9697,1.1267,0.9138
2158,0.8721,0.9523,0.9345,0.9735,1.1151,0.9286
2159,0.7855,0.9386,0.727,0.7668,1.0086,0.9165
2160,0.7185,0.9717,0.9452,0.9912,1.0118,0.7498
2161,0.8107,1.1552,0.7458,0.9071,1.1337,0.817
2162,0.9181,1.1552,0.7585,1.007,1.0358,0.8047
2163,0.9052,1.1552,0.6792,1.147,0.8508,0.9324
2164,0.798,1.05,0.917,0.9382,0.584,0.6804
2165,0.9648,0.9382,0.7677,0.8716,0.9631,0.8507
2166,0.7681,1.0384,1.1608,1.167,0.9107,0.8157
2167,1.0366,0.9694,0.9287,1.029,0.9179,1.2558
2168,1.005,0.9523,0.8384,0.9098,0.8836,1.256
2169,1.0104,0.8886,0.8871,0.7464,0.9081,1.256
2170,0.9472,0.6174,1.0933,0.9244,0.7808,0.8374
2171,0.9672,0.6345,1.14,0.7953,0.6736,0.9235
2172,1.1899,0.9256,1.046,0.9447,0.8468,1.2531
2173,1.1134,0.8334,1.1025,0.8198,0.733,1.2288
2174,0.6371,0.8584,1.0923,0.7407,0.9509,1.0782
2175,1.2365,0.939,0.8878,1.0401,0.9612,0.9393
2176,1.0533,1.1456,0.7626,0.9988,0.7004,1.0036
2177,1.0139,1.1248,1.0531,1.0201,0.9482,0.9926
2178,1.0203,1.1452,0.9076,1.0172,0.7806,1.1898
2179,1.221,0.9922,1.0462,0.884,0.9574,1.2763
2180,1.0461,1.0542,1.0375,1.0702,0.9393,1.0675
2181,0.944,0.6351,0.971,0.9584,0.8168,1.0288
2182,1.0424,0.5161,0.9323,1.0618,1.0156,0.9676
2183,1.1448,1.0614,0.9726,0.999,0.8662,1.1055
2184,1.1783,0.7533,1.2014,0.9649,0.9016,1.0054
2185,1.1799,1.1121,1.144,1.0505,0.7404,1.2313
2186,1.1876,1.0049,1.0612,0.9872,0.6755,1.2313
2187,1.0775,1.114,0.8562,0.8438,0.9099,1.1937
2188,0.7426,1.1145,0.7092,0.8776,0.9693,1.0231
2189,1.0347,0.7451,0.6329,0.8269,0.9158,1.1724
2190,1.0054,0.9901,0.6609,0.7716,0.8689,1.1737
2191,1.0375,1.0828,0.5293,0.7136,0.4968,0.8801
2192,1.0992,0.9837,0.5776,0.6346,0.6339,1.1978
2193,1.1981,1.1432,0.4843,0.512,0.7463,1.1992
2194,1.1421,1.0866,0.2957,0.5203,0.8881,1.2066
2195,0.7378,0.962,0.6612,0.2605,0.9416,0.8044
2196,0.9264,0.9317,0.7403,0.7617,0.9373,1.077
2197,0.9724,1.0239,0.8313,0.7095,1.0465,0.883
2198,1.1366,0.9017,0.5213,0.4676,0.818,1.2156
2199,1.1652,1.033,0.7018,0.5306,1.1138,0.9725
2200,0.8246,0.8168,0.7115,0.3674,1.1016,1.1995
2201,1.1723,0.9566,0.6616,0.6872,0.7869,0.9379
2202,1.1114,1.0869,1.1479,0.7352,1.1394,1.2091
2203,1.0967,1.1132,0.777,0.7133,1.1381,0.9718
2204,1.1267,0.8902,0.8247,0.7573,1.076,1.0425
2205,1.1139,0.7927,0.7201,0.7696,0.9956,1.1872
2206,1.1804,0.9609,0.7264,0.9798,1.1292,1.0789
2207,1.1901,0.9994,0.997,0.9598,1.1401,1.1593
2208,1.0958,1.106,0.9341,0.8603,1.1085,1.1726
2209,0.7,0.9869,1.1643,0.8689,0.9499,1.1975
2210,1.0311,0.9967,1.0425,1.0072,0.9143,1.1817
2211,1.0335,0.9994,1.0517,1.0434,1.0958,0.8765
2212,1.1922,0.9395,1.0949,0.9793,0.965,1.0919
2213,1.3081,0.989,0.9375,0.9625,1.1203,1.0194
2214,1.3081,1.043,1.171,0.8737,1.0516,0.9353
2215,1.3081,0.9604,1.1623,0.7699,1.1196,1.1205
2216,0.6365,1.0014,1.1493,1.0298,1.0809,1.0024
2217,0.9839,0.7931,1.1561,1.0558,1.1039,0.9347
2218,1.1141,0.9901,1.0783,1.0467,0.9776,0.9963
2219,1.0441,0.8739,1.0874,0.8032,1.0297,0.848
2220,1.1366,1.016,1.0261,1.044,1.1022,1.1502
2221,1.1529,0.8273,0.9243,0.9887,0.9967,0.7839
2222,0.9109,0.7516,0.9227,0.7715,1.1771,1.0771
2223,0.7723,0.9141,0.5526,0.9847,1.1113,1.0223
2224,1.0879,0.9476,0.6241,0.9266,1.1837,1.2331
2225,1.094,0.9643,0.6775,0.9625,1.1125,1.1709
2226,1.0754,0.9192,0.7754,0.9363,1.0254,1.2533
2227,0.9599,0.9219,0.859,0.8535,1.1875,1.2389
2228,1.0747,0.5187,0.933,0.7939,1.0292,1.2282
2229,1.1261,0.7951,0.9907,0.8208,1.1453,1.2199
2230,1.052,0.9024,1.1096,0.7609,1.1109,1.2407
2231,0.8649,0.788,0.8994,0.7931,1.1129,1.3178
2232,0.896,0.8226,0.9287,0.704,0.8633,1.2789
2233,1.1643,0.9871,1.0075,0.7171,0.7802,1.182
2234,1.0825,0.862,1.112,0.5009,0.8695,0.3249
2235,1.1611,0.806,0.9873,0.6646,1.0097,0.6389
2236,1.2156,0.7621,1.1059,0.7032,1.0719,0.8663
2237,1.2492,0.9344,1.1485,0.5808,1.0208,0.9834
2238,1.1223,0.8401,1.1836,0.6248,0.9279,0.9618
2239,1.1501,0.9068,0.9862,0.7647,0.9189,0.9244
2240,0.7994,0.7906,1.0708,0.7844,0.9588,1.0456
2241,0.9702,0.995,1.0471,0.9445,1.0577,0.9289
2242,0.9633,0.9613,1.1053,0.8609,1.1219,0.9563
2243,0.7723,0.8076,1.1742,0.8949,0.9811,0.8692
2244,0.959,0.9498,1.184,0.8505,1.0628,1.0104
2245,0.7113,0.9499,1.1548,0.7483,1.018,1.0214
2246,0.973,0.9465,1.1441,0.5494,0.9795,1.1046
2247,0.8214,0.9495,1.1019,0.9449,0.9932,1.0084
2248,0.8647,0.8137,0.8577,0.939,0.9492,1.0293
2249,1.1447,0.9661,1.0427,0.8221,0.8613,1.159
2250,1.1448,0.9169,1.0557,0.8245,0.9982,1.123
2251,1.1448,0.7634,0.908,0.9265,0.8895,1.1963
2252,1.1448,0.9995,1.1228,0.7193,0.9724,1.166
2253,1.1442,1.0818,1.0209,0.7009,0.9701,1.0963
2254,1.0879,0.9964,0.9424,0.9976,0.9554,0.9181
2255,0.8784,1.0923,1.1383,0.8429,0.8122,1.0394
2256,0.987,0.9213,0.9761,0.9443,0.7507,1.0378
2257,0.9011,1.0944,1.1556,0.7082,0.867,1.0427
2258,1.1431,1.0944,1.1552,0.7989,0.8689,1.2359
2259,1.0403,1.119,0.9905,0.8535,0.6413,1.0892
2260,1.0962,1.1174,1.1915,0.816,0.4535,1.3164
2261,1.1967,0.9783,1.1915,0.6232,0.652,1.3555
2262,1.2244,0.6248,1.1968,0.8247,0.5761,1.3064
2263,1.1371,1.2039,1.1162,0.8101,0.4712,0.871
2264,1.225,1.126,1.1654,0.7227,0.6185,0.7433
2265,1.2263,0.8642,1.0408,0.6853,0.8204,1.1964
2266,1.1135,1.0745,0.8037,0.7109,0.6829,1.1964
2267,0.9733,0.9939,0.9119,0.5499,0.7786,1.1557
2268,1.0154,0.9757,0.6083,0.7,0.7907,0.6935
2269,0.9457,0.928,0.6997,0.7642,0.7412,1.1706
2270,1.153,1.1324,0.6397,0.7601,0.8645,1.1706
2271,1.0311,0.9707,1.2061,0.7048,0.8627,1.1706
2272,0.6905,0.9979,1.0093,0.8996,0.8654,0.9756
2273,1.2064,1.1223,0.7718,0.8527,0.8753,1.2001
2274,1.1706,1.1341,1.1385,0.809,0.8594,1.1536
2275,0.9224,1.134,0.6022,0.7803,0.7984,0.9381
2276,1.0418,0.9487,1.1235,0.6992,0.8489,1.1805
2277,0.7989,1.1165,0.992,0.7516,0.8727,1.0033
2278,0.9692,0.9442,0.9495,0.7363,0.809,1.2561
2279,1.2137,1.0856,1.1708,0.7422,0.7124,1.2572
2280,1.0669,1.0101,1.1672,0.8195,0.6639,1.2572
2281,1.1687,1.0884,0.8218,0.7215,0.7901,1.2503
2282,1.143,1.0796,0.9989,0.6971,0.8363,1.2211
2283,0.939,1.0961,0.88,0.5606,0.8447,1.2092
2284,1.0622,0.9423,1.0008,0.5153,0.7342,1.0738
2285,0.8988,1.1156,1.0219,0.5343,0.7958,1.2848
2286,1.0214,1.0955,1.1288,0.4213,0.7237,1.2409
2287,0.9942,1.0955,1.0211,0.4888,0.652,0.9933
2288,1.0594,1.0366,0.9285,0.8472,0.6887,0.8546
2289,1.101,0.8705,0.7324,0.8894,0.5325,0.9415
2290,0.9983,1.0917,0.7288,0.7587,0.4307,0.8952
2291,1.0602,0.7517,0.5705,0.7028,0.5959,0.8274
2292,0.7573,0.9303,0.3326,0.9901,0.3058,0.601
2293,0.9525,0.7069,0.1535,0.8156,0.2711,0.6516
2294,0.9081,0.7184,0.337,0.889,0.6889,0.5906
2295,0.9421,0.9904,0.613,0.9031,0.6884,0.4944
2296,0.6148,0.9324,0.5608,0.8814,0.5946,0.6864
2297,0.8343,1.0507,0.3834,0.8347,0.7602,0.6636
2298,0.6217,0.7888,0.5899,0.9869,0.7347,0.6968
2299,0.8849,0.7791,0.7781,0.8469,0.6187,1.1624
2300,0.8932,0.7784,0.622,0.8491,0.6689,0.9373
2301,0.6959,0.6211,0.8028,0.6164,0.8614,0.9596
2302,0.7609,0.8641,0.7406,0.6826,0.7569,1.0253
2303,0.8864,0.8697,0.7424,0.6279,0.8351,0.9543
2304,0.75,0.8381,0.4997,0.6497,0.7657,1.0415
2305,0.8575,0.8495,0.7947,0.6945,0.7965,1.0963
2306,0.9212,0.7524,0.7251,0.7527,0.6018,1.1904
2307,0.993,0.8838,0.853,0.8294,0.89,0.9506
2308,0.7694,0.8939,0.6035,0.7036,0.7844,1.243
2309,0.7468,0.4421,0.8201,0.778,0.6704,0.9572
2310,0.6451,0.8166,0.8938,0.8194,0.6526,1.2123
2311,0.6541,0.7137,0.6786,0.6475,0.7922,1.1997
2312,0.5139,0.5159,0.8396,0.5413,0.7697,1.2654
2313,0.4336,0.9072,0.9295,0.9159,0.6875,1.2684
2314,0.4361,0.9684,0.8649,0.705,0.551,1.1569
2315,0.4386,0.9846,0.9873,0.657,0.7641,0.9823
2316,0.3979,0.9875,0.9369,0.7117,0.6415,1.24
2317,0.2782,0.9898,0.6613,0.6653,0.7066,1.2476
2318,0.2763,0.7504,0.7532,0.8051,0.8695,1.2463
2319,0.6443,0.7645,0.9134,0.6438,0.8098,1.2472
2320,0.5745,0.5965,0.888,0.8501,0.8311,0.9205
2321,0.6971,0.8686,1.0022,0.7197,0.7601,1.1881
2322,0.53,0.7629,0.949,0.8127,0.6837,0.7353
2323,0.623,0.9353,0.8015,0.8029,0.8524,0.9403
2324,0.881,1.1225,0.9777,0.5008,0.8869,0.9627
2325,0.8969,1.0122,1.0118,0.8219,0.9301,1.106
2326,0.8275,1.117,0.6121,0.9125,0.7823,1.2344
2327,0.6809,1.2342,0.7969,0.9831,0.925,0.7793
2328,0.7941,0.782,0.9977,0.9455,0.8598,1.2562
2329,0.7991,1.0174,0.8564,0.9515,0.8452,1.0301
2330,0.7501,1.0974,1.0152,1.0093,0.8518,1.0271
2331,0.5854,1.1709,1.0067,1.0056,0.8486,1.2642
2332,0.5461,1.0907,0.8639,0.9714,0.6489,1.2642
2333,0.6967,1.1798,1.0514,0.7705,1.029,1.2642
2334,0.698,1.1377,1.028,0.9439,1.01,1.0837
2335,0.6934,1.1377,1.0209,1.0694,1.0951,1.2528
2336,0.7166,0.7488,0.714,1.2322,0.9806,1.066
2337,0.8783,0.9472,1.027,1.2469,1.1531,1.209
2338,0.9169,1.0242,0.9941,1.2469,0.9789,1.1973
2339,0.7852,1.0568,0.9874,1.2074,1.1329,1.0695
2340,0.8621,1.0577,0.8263,1.1903,0.9545,0.9569
2341,0.6591,1.0375,0.8524,0.9505,0.9396,1.0351
2342,0.577,1.039,0.9686,0.8942,0.9638,0.9261
2343,0.5804,1.0577,1.0084,0.9144,1.0783,0.9941
2344,0.6391,0.7723,0.8245,1.0301,1.1907,0.9609
2345,0.7343,1.1308,0.8021,0.7784,1.1303,0.984
2346,0.721,0.9047,1.0034,0.7272,1.0842,0.6684
2347,0.7193,1.1478,0.9948,0.7717,0.9146,0.903
2348,0.501,0.8365,0.7928,0.8692,0.9103,1.1497
2349,0.5428,1.0225,0.9747,0.6965,1.062,1.2743
2350,0.3884,1.0132,0.9038,0.7953,0.9843,1.1518
2351,0.743,1.0996,0.7632,0.9289,1.049,1.2895
2352,1.1857,1.1393,0.8391,1.0221,1.0742,1.3464
2353,1.172,1.1114,0.9133,0.9741,0.8747,1.2892
2354,1.1812,0.7364,0.6992,0.7518,1.0593,1.3423
2355,1.0558,0.9338,0.9521,0.745,1.0407,1.3604
2356,0.8369,0.9211,0.55,0.6541,0.6944,0.4888
2357,1.0879,0.7449,0.7154,0.5973,1.1192,0.9817
2358,0.902,0.7958,1.0684,0.6174,1.037,1.0062
2359,1.0619,0.7963,1.102,0.3605,0.8345,1.1788
2360,0.9652,0.7979,1.1716,0.7607,0.9133,1.2663
2361,0.8061,0.8037,0.9671,0.7634,0.8098,0.9418
2362,1.0424,0.8955,1.0179,0.4881,0.7486,0.87
2363,0.8343,1.0838,1.1951,0.757,0.775,0.9072
2364,1.0738,0.8897,1.016,0.8845,0.6947,0.8424
2365,1.0517,1.0656,1.0512,0.844,0.5311,0.8447
2366,1.1007,1.0356,1.1335,0.672,0.66,0.917
2367,1.114,0.8866,1.1707,0.9627,0.8539,1.0188
2368,1.0997,1.047,0.9862,0.9681,0.9371,0.8907
2369,1.1827,0.8692,1.1314,0.7012,0.9555,0.9207
2370,1.1876,0.9532,1.1113,1.0126,0.9604,1.004
2371,1.0654,0.97,0.9261,1.014,0.8004,1.0355
2372,1.1929,0.5082,1.119,0.8634,0.7059,1.2011
2373,1.0647,1.0417,1.1148,0.898,0.922,1.1163
2374,1.0328,0.8546,1.1149,0.9996,1.1315,1.0137
2375,1.0142,0.9188,1.1208,0.963,0.6776,1.2018
2376,1.0904,1.0477,1.1135,0.8929,0.8007,1.2083
2377,0.9308,0.7058,0.7915,0.9528,0.9474,1.2033
2378,0.932,1.0166,0.8075,0.958,0.8577,1.1605
2379,0.8744,0.8995,0.8711,0.8871,0.6411,1.093
2380,1.0799,0.9013,0.8082,0.8646,1.0372,0.858
2381,1.1392,1.1443,0.9287,0.8251,1.2034,1.1426
2382,1.1475,1.1554,0.7448,0.7976,1.2132,0.9178
2383,1.1011,1.1554,0.7803,0.6319,1.2123,1.1006
2384,1.0667,1.142,0.6288,0.5987,1.0685,1.2119
2385,1.0608,1.1433,0.4614,0.488,1.0812,1.1636
2386,1.0613,0.9515,0.5533,0.6755,1.1663,1.2596
2387,1.0172,1.1557,0.7328,0.6475,0.6098,1.0675
2388,0.7017,1.099,0.7265,0.6812,0.7329,1.2358
2389,0.9957,1.1779,0.8163,0.6818,1.0939,1.2363
2390,1.2613,1.189,0.7731,0.7245,1.0722,1.2464
2391,1.2462,0.9885,0.7079,0.6299,0.8057,0.9865
2392,0.9875,0.9057,0.5898,0.8092,1.0756,1.2388
2393,1.02,1.1326,0.7388,0.7992,1.0203,1.1831
2394,1.1575,0.8767,0.5438,0.7126,0.944,0.9078
2395,1.1884,0.786,0.7328,0.9395,0.7905,1.2032
2396,1.1676,1.0544,0.8338,0.8736,0.875,1.1219
2397,1.1888,1.1121,0.7216,0.8036,0.7618,0.9325
2398,1.061,0.8962,0.801,0.8564,0.7879,0.9215
2399,1.0221,1.0616,0.7259,0.8367,0.7809,0.8514
2400,1.0561,1.0873,0.6929,0.8911,0.5811,0.6145
2401,0.7948,1.0942,0.4954,0.8911,0.5749,0.8505
2402,0.869,1.0942,0.7714,1.0651,0.7847,0.7276
2403,0.9375,1.0942,0.6834,1.1634,0.6736,1.1655
2404,0.8455,0.9118,0.7574,1.1659,0.5982,0.8325
2405,0.9159,1.1516,0.7594,1.2282,0.5902,1.1983
2406,0.9486,0.9895,0.6614,1.2282,0.5254,1.2013
2407,0.9153,1.1118,0.6606,0.8189,0.6678,1.1126
2408,0.9451,1.2055,0.4757,0.982,0.6157,1.2395
2409,0.8391,1.0048,0.2304,1.1162,0.6899,1.2395
2410,0.6514,1.1874,0.2114,1.1329,0.7333,1.2395
2411,0.7855,1.1664,0.3876,1.1284,0.7723,1.1645
2412,0.6907,1.0997,0.4665,0.6892,0.6415,1.2653
2413,0.6813,1.1889,0.5149,0.0837,0.7604,1.0157
2414,0.694,1.1897,0.6121,0.3372,0.8363,1.2746
2415,0.6786,1.1741,0.6577,0.5544,0.8671,1.2617
2416,0.562,1.1422,0.6703,0.812,1.1146,0.974
2417,0.3245,1.0332,0.5292,0.797,0.964,1.1504
2418,0.265,0.4922,0.5052,0.6645,1.0817,1.0326
2419,0.6326,0.8116,0.7018,0.6641,0.9844,0.9579
2420,0.7481,0.7154,0.7351,0.8087,0.8998,0.852
2421,0.9176,0.5492,0.8036,0.7833,0.8876,0.6951
2422,0.5616,0.6846,0.8437,0.9728,0.7957,0.5344
2423,1.0351,0.7249,0.8628,1.0205,0.8303,0.7623
2424,1.2028,0.9063,0.7681,1.0263,0.7026,0.6561
2425,1.2118,0.7801,0.7802,0.9692,0.9648,0.8133
2426,0.948,0.933,0.9021,1.0486,0.7371,0.8959
2427,0.8558,0.9149,1.1922,1.0655,0.9523,0.8971
2428,1.0681,0.7551,1.0918,0.9975,0.9339,0.907
2429,1.0656,0.8056,0.8171,1.0079,0.8776,0.9172
2430,1.0151,0.618,0.496,0.9826,0.9414,0.9593
2431,1.0523,0.8688,0.7652,1.0096,0.6963,0.7784
2432,0.8354,0.8853,0.0386,0.9787,1.0123,0.8929
2433,1.0214,0.8669,0.0386,0.8654,0.8145,0.9111
2434,0.983,0.8372,0.1157,0.7255,0.8438,0.5942
2435,0.9699,0.7373,0.056,0.5047,1.0096,0.7601
2436,0.8025,0.7574,0.4275,0.4476,0.9243,1.2529
2437,1.0048,0.6873,0.6112,0.0806,0.9761,0.9841
2438,1.0157,0.7272,0.7436,0.019,0.9768,1.2288
2439,1.0091,0.7714,0.7219,0.387,0.9787,1.2532
2440,1.0118,0.8888,0.4626,0.7213,0.7486,0.94
2441,0.9809,0.8945,0.8814,0.7267,0.9287,1.2636
2442,0.8266,0.787,0.6676,0.5569,0.9824,1.1817
2443,0.5485,0.768,1.1172,0.6073,0.9824,1.1242
2444,0.3845,0.6395,0.9491,0.6707,0.86,0.5599
2445,0.6793,0.6367,1.0754,0.9542,0.8797,1.1123
2446,0.554,0.6499,1.1113,0.963,0.6705,1.0305
2447,0.6528,0.638,0.9334,0.7153,0.7043,1.0952
2448,0.6169,0.5793,1.0586,1.0321,0.629,0.3752
2449,0.8472,0.5373,1.0414,1.029,0.5484,1.1706
2450,0.8414,0.672,1.1339,0.9257,0.5129,1.171
2451,0.9236,0.6118,1.1398,1.0487,0.4834,1.171
2452,0.5566,0.3516,1.0339,1.0613,0.376,0.5055
2453,0.723,0.7278,1.1257,1.0125,0.3683,0.8961
2454,1.0645,0.5447,1.0282,0.95,0.316,1.0317
2455,1.0372,0.5978,0.9977,0.8304,0.3248,1.2442
2456,0.9045,0.6709,0.6883,0.768,0.2608,1.1889
2457,0.7271,0.6335,0.7589,0.7098,0.4558,0.9343
2458,0.9987,0.6162,0.6858,0.7947,0.5557,0.9976
2459,0.9392,0.6373,0.9938,0.6769,0.7583,0.9567
2460,1.0193,0.6553,0.6962,0.5128,0.7277,1.1744
2461,1.0729,0.6349,0.6723,0.4975,0.7102,1.2339
2462,0.8885,0.4592,0.781,0.3912,0.7266,1.1674
2463,0.7713,0.5045,0.7223,0.4496,0.6354,1.2138
2464,0.6004,0.777,0.8438,0.5932,0.8999,0.9964
2465,0.9928,0.7632,0.713,0.6918,0.8404,1.0829
2466,0.8736,0.7677,0.7682,0.6477,0.7969,1.1774
2467,0.842,0.6765,0.7807,0.7102,0.8234,1.2319
2468,0.4648,0.8056,0.7488,0.6567,0.6643,0.9278
2469,0.7066,0.7807,0.7541,0.6093,0.7886,1.1847
2470,1.1842,0.6549,0.863,0.498,0.5733,1.0764
2471,1.1962,0.6598,0.667,0.8095,0.6301,1.0824
2472,1.113,0.6693,0.7866,0.7372,0.5655,0.9513
2473,0.9443,0.5979,0.3465,0.7257,0.5711,0.6896
2474,0.931,0.5973,0.1194,0.8185,0.4735,0.8863
2475,0.9927,0.612,0.3637,0.788,0.3852,1.1936
2476,0.8543,0.5801,0.7485,0.8348,0.6625,1.3188
2477,1.0079,0.8263,0.7976,0.6952,0.7839,1.3189
2478,0.825,0.8455,0.5662,0.0222,0.7886,0.9856
2479,0.9542,0.5701,0.7422,0.8304,0.7214,1.2205
2480,0.8574,0.8237,0.5286,0.8516,0.8551,1.2713
2481,0.8508,0.8386,0.6808,0.8288,0.9272,1.3036
2482,0.8181,0.8467,0.6751,0.7765,0.8166,1.3333
2483,0.818,0.7747,0.7048,0.5279,0.7526,1.3357
2484,0.7797,0.9628,0.8005,0.3503,0.7483,0.9194
2485,0.772,0.9964,0.8894,0.5112,0.6189,1.1237
2486,0.6464,1.0161,0.8357,0.3894,0.6889,0.7208
2487,0.6853,1.0058,0.7016,0.5363,0.6328,1.1578
2488,0.5661,1.0779,0.78,0.499,0.465,1.1057
2489,0.3856,0.7836,0.7891,0.854,0.779,0.8183
2490,0.3729,0.9667,0.8967,0.7858,0.6997,1.2118
2491,0.298,0.9395,0.833,0.7735,0.709,1.0487
2492,0.6509,1.0319,0.8586,0.7067,0.5852,0.9704
2493,0.8246,0.81,0.7681,0.5885,0.45,0.9488
2494,0.8171,0.9733,0.6876,0.5365,0.6352,0.9045
2495,0.5718,0.9937,0.7065,0.5644,0.6904,0.8912
2496,0.7126,0.9953,0.6544,0.8403,0.9502,0.8624
2497,0.8189,1.041,0.3151,0.7377,0.9531,0.7935
2498,0.7649,1.0406,0.231,0.8152,0.953,0.8723
2499,0.8255,0.8097,0.2373,0.8528,0.9276,0.7228
2500,0.9562,0.7872,0.0794,0.6687,0.6792,0.7133
2501,0.827,0.8965,0.0906,0.9122,0.7427,0.6633
2502,0.9597,0.6607,0.0524,0.8471,0.7325,0.5224
2503,0.9235,0.8113,0.2232,0.7845,0.7852,0.1468
2504,0.8936,0.9524,0.3597,0.5836,0.8136,0.6135
2505,0.7865,0.9248,0.7285,1.1301,0.9294,0.4412
2506,0.9116,1.1488,0.742,0.9488,0.9108,0.3199
2507,0.9564,1.179,0.6719,1.0676,0.8536,0.5226
2508,0.898,0.9995,0.987,1.1936,0.8653,0.7189
2509,0.7681,0.8944,0.9882,1.0114,0.8107,0.6984
2510,0.8452,0.804,0.9048,1.1395,0.6884,0.8942
2511,0.8079,0.6009,0.7837,1.2086,0.4089,0.9496
2512,0.6949,0.8164,1.0269,1.0417,0.4229,0.9723
2513,0.5336,0.8705,0.9601,0.8943,0.4528,0.7478
2514,0.3975,0.6423,0.9421,1.0392,0.441,0.8426
2515,0.4462,0.4065,0.6235,0.9034,0.4149,0.641
2516,0.084,0.7243,0.9604,0.9407,0.2969,1.0213
2517,0.0919,0.7188,0.9707,0.8407,0.5092,0.9995
2518,0.0505,0.7215,0.7575,0.6649,0.6952,1.0227
2519,0.1105,0.5939,0.9131,0.7902,0.6434,0.819
2520,0.4851,0.6772,0.9855,0.8292,0.657,0.9242
2521,0.5545,0.7455,0.9531,0.8425,0.6847,0.9982
2522,0.7948,0.8108,0.9734,0.8322,0.9252,0.6985
2523,0.607,0.7883,0.9581,0.6774,0.7252,0.8918
2524,0.7219,0.588,0.9987,0.8668,0.7733,0.7304
2525,0.818,0.6907,0.8624,0.8393,0.9217,0.8991
2526,0.6951,0.9401,1.0322,0.6073,0.9815,0.6973
2527,1.1929,1.0083,0.987,0.6803,1.0789,0.9894
2528,1.1705,1.0917,1.0272,0.9985,0.8642,0.897
2529,1.1965,1.0916,1.0059,0.8845,1.0909,0.8464
2530,1.02,0.9934,0.9622,0.5012,1.0856,0.8659
2531,0.912,0.8872,0.771,0.6961,0.8625,0.8062
2532,0.9254,0.9747,0.7947,0.6927,1.108,0.7669
2533,0.8686,1.0806,0.7116,0.6481,1.032,1.0073
2534,0.9165,1.0973,0.7299,0.5667,1.0,0.8854
2535,0.6827,1.0973,0.8184,0.5926,0.8931,0.61
2536,0.7786,1.0973,0.7467,0.385,0.9816,0.7954
2537,0.8782,0.9144,0.7576,0.5846,1.0824,0.7346
2538,1.0709,1.1535,0.6526,0.7433,1.0319,1.4537
2539,1.0126,1.1535,0.8387,0.5654,1.1681,1.1664
2540,0.8911,1.1184,0.8153,0.6883,1.0977,1.0947
2541,0.8892,0.9888,0.7427,0.934,0.9982,1.4537
2542,1.0541,1.1628,0.9735,0.9448,0.9589,0.0
2543,1.0646,1.1662,0.9165,0.9617,0.7871,1.1956
2544,1.0493,0.9989,0.7184,0.7836,0.8124,0.5264
2545,0.9839,1.1473,0.8076,0.5789,0.7911,1.2258
2546,1.0682,0.9647,0.8884,0.6019,0.7314,0.8062
2547,0.9513,1.122,1.0388,0.5937,0.683,1.201
2548,1.2131,0.9008,1.0399,0.6231,0.5905,0.9008
2549,0.9426,1.1318,1.0471,0.6195,0.6649,1.1938
2550,1.1674,1.1863,0.946,0.7336,0.8958,1.083
2551,1.0995,1.1855,0.9246,0.6751,0.6417,1.089
2552,1.1813,0.8338,0.9908,0.6545,0.6414,0.8727
2553,1.0863,1.162,0.9118,0.7526,0.5438,1.236
2554,0.9448,1.1186,0.9115,0.8184,0.8308,1.2361
2555,1.1272,1.1295,0.9475,0.889,0.8427,1.1024
2556,0.9761,1.1125,0.8768,1.0543,0.7974,0.833
2557,0.7953,1.1038,0.7735,1.0396,0.9027,1.2379
2558,0.8275,0.5935,0.7764,1.0199,0.8645,1.2096
2559,0.93,0.9294,0.8161,1.0543,0.7749,0.9525
2560,1.1091,0.7287,0.7762,0.5362,0.7009,1.0122
2561,0.9825,0.8876,0.5865,0.6799,0.8252,1.2128
2562,1.1008,0.9148,0.233,0.8326,0.7605,1.1789
2563,1.0026,0.9404,0.4114,0.7834,0.7724,1.044
2564,0.8313,0.9384,0.3517,0.8077,0.8225,0.779
2565,0.8232,0.8819,0.5863,0.6991,0.7965,0.899
2566,1.0071,0.761,0.6098,0.7968,0.7601,0.5885
2567,0.9123,0.982,0.6656,0.4635,0.6844,0.9712
2568,0.9802,1.0599,0.5036,0.9529,0.8224,0.9745
2569,0.9816,1.127,0.7557,0.8381,0.8076,0.7985
2570,0.8556,1.1644,0.7627,0.7799,0.7505,0.9115
2571,0.8568,1.1644,0.6938,0.7205,0.765,0.714
2572,0.8547,1.1643,0.7081,0.7305,0.7724,1.0472
2573,0.8451,1.1455,0.5973,0.6817,0.7544,0.8007
2574,0.4626,0.7717,0.7109,0.7056,0.7761,0.9313
2575,0.439,0.5934,0.5921,0.5761,0.7568,0.6711
