tick,arrivals,completions
12783,0.1,0.0
12784,0.1,0.1
12785,0.1,0.0
12786,0.1,0.3
12787,0.1,0.1
12788,0.0,0.2
12789,0.0,0.2
12790,0.0,0.1
12791,0.0,0.0
12792,0.1,0.0
12793,0.1,0.1
12794,0.0,0.0
12795,0.1,0.1
12796,0.1,0.0
12797,0.0,0.0
12798,0.1,0.1
12799,0.0,0.1
12800,0.0,0.0
12801,0.2,0.1
12802,0.0,0.3
12803,0.3,0.1
12804,0.2,0.0
12805,0.0,0.1
12806,0.0,0.2
12807,0.3,0.0
12808,0.0,0.0
12809,0.0,0.3
12810,0.0,0.0
12811,0.2,0.0
12812,0.0,0.2
12813,0.1,0.0
12814,0.2,0.0
12815,0.0,0.2
12816,0.1,0.1
12817,0.1,0.2
12818,0.0,0.1
12819,0.2,0.0
12820,0.1,0.1
12821,0.0,0.0
12822,0.0,0.1
12823,0.1,0.3
12824,0.0,0.1
12825,0.1,0.1
12826,0.0,0.0
12827,0.1,0.0
12828,0.1,0.0
12829,0.0,0.0
12830,0.0,0.0
12831,0.0,0.1
12832,0.0,0.1
12833,0.0,0.0
12834,0.0,0.1
12835,0.0,0.1
12836,0.0,0.1
12837,0.0,0.3
12838,0.0,0.0
12839,0.0,0.0
12840,0.3,0.1
12841,0.0,0.1
12842,0.1,0.2
12843,0.1,0.1
12844,0.0,0.2
12845,0.0,0.0
12846,0.1,0.2
12847,0.1,0.0
12848,0.1,0.0
12849,0.4,0.1
12850,0.1,0.1
12851,0.0,0.0
12852,0.1,0.0
12853,0.0,0.1
12854,0.0,0.2
12855,0.0,0.0
12856,0.0,0.0
12857,0.0,0.0
12858,0.2,0.0
12859,0.1,0.0
12860,0.2,0.0
12861,0.0,0.0
12862,0.1,0.0
12863,0.0,0.2
12864,0.0,0.0
12865,0.0,0.0
12866,0.1,0.0
12867,0.1,0.0
12868,0.0,0.1
12869,0.0,0.0
12870,0.1,0.0
12871,0.0,0.1
12872,0.0,0.1
12873,0.3,0.2
12874,0.0,0.0
12875,0.0,0.0
12876,0.0,0.2
12877,0.1,0.2
12878,0.1,0.0
12879,0.0,0.0
12880,0.1,0.0
12881,0.1,0.1
12882,0.2,0.0
12883,0.2,0.1
12884,0.0,0.0
12885,0.0,0.1
12886,0.3,0.0
12887,0.1,0.0
12888,0.2,0.0
12889,0.0,0.2
12890,0.1,0.0
12891,0.1,0.0
12892,0.1,0.2
12893,0.2,0.2
12894,0.1,0.0
12895,0.0,0.0
12896,0.3,0.0
12897,0.0,0.0
12898,0.0,0.0
12899,0.2,0.1
12900,0.0,0.1
12901,0.2,0.0
12902,0.1,0.1
12903,0.3,0.1
12904,0.1,0.0
12905,0.0,0.1
12906,0.0,0.1
12907,0.2,0.1
12908,0.3,0.1
12909,0.1,0.2
12910,0.1,0.0
12911,0.1,0.1
12912,0.1,0.1
12913,0.0,0.1
12914,0.0,0.1
12915,0.1,0.1
12916,0.2,0.1
12917,0.2,0.2
12918,0.0,0.1
12919,0.0,0.2
12920,0.0,0.4
12921,0.2,0.1
12922,0.1,0.3
12923,0.1,0.0
12924,0.1,0.0
12925,0.3,0.0
12926,0.0,0.2
12927,0.1,0.0
12928,0.0,0.0
12929,0.2,0.3
12930,0.1,0.2
12931,0.2,0.0
12932,0.1,0.0
12933,0.1,0.0
12934,0.1,0.1
12935,0.2,0.0
12936,0.2,0.2
12937,0.2,0.1
12938,0.0,0.0
12939,0.0,0.1
12940,0.1,0.0
12941,0.0,0.0
12942,0.1,0.1
12943,0.0,0.0
12944,0.0,0.1
12945,0.0,0.0
12946,0.1,0.1
12947,0.0,0.1
12948,0.1,0.0
12949,0.0,0.1
12950,0.2,0.0
12951,0.2,0.1
12952,0.0,0.0
12953,0.1,0.1
12954,0.0,0.0
12955,0.0,0.0
12956,0.1,0.0
12957,0.1,0.1
12958,0.1,0.0
12959,0.3,0.2
12960,0.0,0.3
12961,0.0,0.1
12962,0.3,0.2
12963,0.1,0.1
12964,0.1,0.0
12965,0.2,0.0
12966,0.1,0.0
12967,0.1,0.2
12968,0.2,0.2
12969,0.0,0.0
12970,0.2,0.3
12971,0.0,0.0
12972,0.1,0.4
12973,0.0,0.0
12974,0.0,0.0
12975,0.0,0.3
12976,0.0,0.1
12977,0.0,0.2
12978,0.2,0.1
12979,0.1,0.2
12980,0.1,0.1
12981,0.0,0.1
12982,0.0,0.0
12983,0.2,0.1
12984,0.0,0.3
12985,0.0,0.1
12986,0.0,0.1
12987,0.2,0.0
12988,0.0,0.1
12989,0.0,0.1
12990,0.1,0.1
12991,0.1,0.1
12992,0.0,0.0
12993,0.4,0.1
12994,0.2,0.1
12995,0.3,0.0
12996,0.1,0.0
12997,0.0,0.1
12998,0.1,0.0
12999,0.0,0.2
13000,0.0,0.2
13001,0.0,0.1
13002,0.0,0.0
13003,0.1,0.0
13004,0.0,0.0
13005,0.1,0.0
13006,0.2,0.0
13007,0.0,0.1
13008,0.1,0.1
13009,0.3,0.0
13010,0.1,0.0
13011,0.2,0.1
13012,0.1,0.0
13013,0.0,0.2
13014,0.2,0.2
13015,0.0,0.2
13016,0.1,0.1
13017,0.0,0.1
13018,0.0,0.1
13019,0.1,0.4
13020,0.0,0.2
13021,0.1,0.0
13022,0.1,0.1
13023,0.1,0.1
13024,0.0,0.0
13025,0.1,0.1
13026,0.2,0.2
13027,0.2,0.1
13028,0.1,0.2
13029,0.1,0.0
13030,0.0,0.0
13031,0.1,0.0
13032,0.0,0.2
13033,0.0,0.1
13034,0.0,0.1
13035,0.0,0.2
13036,0.1,0.0
13037,0.1,0.0
13038,0.1,0.0
13039,0.1,0.0
13040,0.2,0.0
13041,0.0,0.0
13042,0.1,0.1
13043,0.3,0.0
13044,0.0,0.3
13045,0.1,0.3
13046,0.1,0.0
13047,0.1,0.0
13048,0.0,0.1
13049,0.0,0.1
13050,0.0,0.0
13051,0.0,0.1
13052,0.1,0.0
13053,0.0,0.0
13054,0.1,0.0
13055,0.2,0.1
13056,0.0,0.1
13057,0.0,0.2
13058,0.0,0.1
13059,0.0,0.1
13060,0.1,0.0
13061,0.1,0.0
13062,0.1,0.1
13063,0.0,0.0
13064,0.0,0.3
13065,0.0,0.0
13066,0.2,0.1
13067,0.3,0.1
13068,0.1,0.1
13069,0.0,0.2
13070,0.0,0.1
13071,0.1,0.1
13072,0.0,0.1
13073,0.1,0.0
13074,0.1,0.0
13075,0.0,0.2
13076,0.0,0.1
13077,0.0,0.1
13078,0.1,0.0
13079,0.1,0.0
13080,0.1,0.1
13081,0.0,0.2
13082,0.0,0.0
13083,0.2,0.0
13084,0.0,0.2
13085,0.1,0.3
13086,0.1,0.1
13087,0.0,0.0
13088,0.0,0.0
13089,0.0,0.2
13090,0.0,0.0
13091,0.0,0.0
13092,0.0,0.0
13093,0.1,0.0
13094,0.1,0.1
13095,0.0,0.0
13096,0.0,0.0
13097,0.1,0.0
13098,0.1,0.2
13099,0.2,0.1
13100,0.0,0.0
13101,0.1,0.4
13102,0.0,0.1
13103,0.0,0.0
13104,0.0,0.0
13105,0.1,0.1
13106,0.3,0.0
13107,0.1,0.0
13108,0.0,0.0
13109,0.1,0.1
13110,0.2,0.2
13111,0.1,0.0
13112,0.0,0.0
13113,0.0,0.0
13114,0.1,0.1
13115,0.1,0.1
13116,0.0,0.1
13117,0.1,0.0
13118,0.0,0.0
13119,0.2,0.0
13120,0.0,0.2
13121,0.0,0.0
13122,0.0,0.1
13123,0.1,0.1
13124,0.0,0.1
13125,0.1,0.0
13126,0.1,0.0
13127,0.1,0.2
13128,0.0,0.3
13129,0.2,0.0
13130,0.0,0.2
13131,0.1,0.2
13132,0.0,0.0
13133,0.1,0.1
13134,0.0,0.2
13135,0.0,0.0
13136,0.1,0.0
13137,0.0,0.0
13138,0.2,0.0
13139,0.0,0.0
13140,0.0,0.0
13141,0.3,0.1
13142,0.0,0.0
13143,0.1,0.1
13144,0.0,0.1
13145,0.2,0.1
13146,0.0,0.0
13147,0.1,0.1
13148,0.1,0.0
13149,0.2,0.0
13150,0.3,0.0
13151,0.1,0.0
13152,0.0,0.0
13153,0.0,0.1
13154,0.0,0.0
13155,0.2,0.1
13156,0.2,0.0
13157,0.0,0.0
13158,0.0,0.2
13159,0.0,0.2
13160,0.1,0.1
13161,0.0,0.1
13162,0.0,0.1
13163,0.2,0.1
13164,0.2,0.0
13165,0.1,0.0
13166,0.0,0.1
13167,0.1,0.0
13168,0.2,0.0
13169,0.0,0.2
13170,0.1,0.1
13171,0.0,0.1
13172,0.0,0.2
13173,0.1,0.0
13174,0.0,0.1
13175,0.2,0.1
13176,0.1,0.0
13177,0.0,0.0
13178,0.0,0.2
13179,0.2,0.2
13180,0.3,0.0
13181,0.0,0.1
13182,0.0,0.0
13183,0.2,0.2
13184,0.1,0.0
13185,0.2,0.0
13186,0.2,0.1
13187,0.1,0.1
13188,0.0,0.3
13189,0.1,0.0
13190,0.1,0.1
13191,0.0,0.1
13192,0.1,0.0
13193,0.2,0.0
13194,0.2,0.2
13195,0.1,0.1
13196,0.0,0.1
13197,0.1,0.0
13198,0.0,0.3
13199,0.1,0.0
13200,0.1,0.0
13201,0.0,0.0
13202,0.0,0.1
13203,0.1,0.1
13204,0.0,0.0
13205,0.1,0.0
13206,0.1,0.0
13207,0.2,0.1
13208,0.0,0.1
13209,0.3,0.2
13210,0.0,0.1
13211,0.1,0.0
13212,0.0,0.0
13213,0.0,0.0
13214,0.0,0.1
13215,0.1,0.0
13216,0.1,0.1
13217,0.0,0.1
13218,0.1,0.1
13219,0.0,0.1
13220,0.1,0.1
13221,0.0,0.1
13222,0.0,0.2
13223,0.1,0.1
13224,0.2,0.1
13225,0.0,0.1
13226,0.0,0.2
13227,0.3,0.1
13228,0.1,0.1
13229,0.1,0.1
13230,0.1,0.1
13231,0.1,0.1
13232,0.1,0.1
13233,0.0,0.1
13234,0.0,0.1
13235,0.2,0.2
13236,0.1,0.1
13237,0.1,0.0
13238,0.0,0.0
13239,0.1,0.1
13240,0.0,0.1
13241,0.1,0.2
13242,0.0,0.0
13243,0.1,0.1
13244,0.1,0.1
13245,0.1,0.0
13246,0.3,0.2
13247,0.1,0.0
13248,0.1,0.1
13249,0.1,0.0
13250,0.0,0.0
13251,0.0,0.1
13252,0.0,0.0
13253,0.0,0.0
13254,0.0,0.0
13255,0.0,0.0
13256,0.0,0.1
13257,0.1,0.2
13258,0.1,0.1
13259,0.2,0.1
13260,0.1,0.0
13261,0.0,0.0
13262,0.1,0.3
13263,0.1,0.0
13264,0.0,0.0
13265,0.1,0.1
13266,0.0,0.2
13267,0.2,0.1
13268,0.0,0.1
13269,0.1,0.0
13270,0.1,0.0
13271,0.1,0.2
13272,0.0,0.2
13273,0.1,0.0
13274,0.1,0.1
13275,0.1,0.1
13276,0.0,0.2
13277,0.1,0.0
13278,0.1,0.1
13279,0.0,0.2
13280,0.1,0.0
13281,0.1,0.1
13282,0.0,0.0
13283,0.0,0.1
13284,0.1,0.0
13285,0.2,0.1
13286,0.0,0.1
13287,0.1,0.0
13288,0.1,0.1
13289,0.0,0.0
13290,0.1,0.1
13291,0.0,0.0
13292,0.0,0.1
13293,0.2,0.0
13294,0.1,0.0
13295,0.0,0.0
13296,0.3,0.0
13297,0.2,0.1
13298,0.0,0.1
13299,0.0,0.1
13300,0.0,0.0
13301,0.0,0.0
13302,0.0,0.0
13303,0.0,0.1
13304,0.1,0.1
13305,0.1,0.0
13306,0.2,0.1
13307,0.0,0.0
13308,0.1,0.1
13309,0.0,0.1
13310,0.2,0.0
13311,0.1,0.1
13312,0.1,0.1
13313,0.1,0.1
13314,0.1,0.1
13315,0.0,0.2
13316,0.1,0.0
13317,0.1,0.1
13318,0.1,0.0
13319,0.0,0.0
13320,0.0,0.0
13321,0.1,0.0
13322,0.2,0.2
13323,0.1,0.0
13324,0.1,0.0
13325,0.2,0.1
13326,0.0,0.1
13327,0.0,0.1
13328,0.1,0.0
13329,0.1,0.0
13330,0.0,0.1
13331,0.2,0.2
13332,0.0,0.1
13333,0.2,0.0
13334,0.1,0.1
13335,0.1,0.1
13336,0.0,0.0
13337,0.1,0.1
13338,0.1,0.2
13339,0.0,0.0
13340,0.0,0.0
13341,0.1,0.0
13342,0.1,0.2
13343,0.0,0.1
13344,0.1,0.0
13345,0.2,0.1
13346,0.3,0.1
13347,0.0,0.2
13348,0.0,0.0
13349,0.0,0.0
13350,0.0,0.0
13351,0.1,0.1
13352,0.0,0.0
13353,0.0,0.1
13354,0.3,0.2
13355,0.0,0.0
13356,0.1,0.3
13357,0.0,0.1
13358,0.0,0.0
13359,0.0,0.1
13360,0.0,0.0
13361,0.0,0.2
13362,0.0,0.2
13363,0.2,0.0
13364,0.2,0.0
13365,0.0,0.1
13366,0.1,0.1
13367,0.1,0.1
13368,0.1,0.2
13369,0.1,0.1
13370,0.0,0.0
13371,0.3,0.0
13372,0.0,0.1
13373,0.3,0.0
13374,0.1,0.0
13375,0.0,0.0
13376,0.1,0.1
13377,0.2,0.0
13378,0.2,0.0
13379,0.0,0.1
13380,0.1,0.0
13381,0.1,0.0
13382,0.1,0.0
13383,0.0,0.1
13384,0.1,0.1
13385,0.1,0.1
13386,0.0,0.0
13387,0.0,0.1
13388,0.0,0.0
13389,0.1,0.2
13390,0.0,0.2
13391,0.3,0.0
13392,0.0,0.2
13393,0.1,0.0
13394,0.0,0.1
13395,0.1,0.1
13396,0.0,0.3
13397,0.1,0.3
13398,0.0,0.1
13399,0.2,0.1
13400,0.0,0.0
13401,0.2,0.0
13402,0.0,0.2
13403,0.0,0.0
13404,0.1,0.2
13405,0.1,0.0
13406,0.0,0.1
13407,0.1,0.1
13408,0.0,0.2
13409,0.1,0.0
13410,0.0,0.2
13411,0.0,0.1
13412,0.2,0.3
13413,0.0,0.1
13414,0.0,0.0
13415,0.0,0.0
13416,0.0,0.1
13417,0.0,0.1
13418,0.0,0.0
13419,0.0,0.0
13420,0.1,0.2
13421,0.0,0.1
13422,0.0,0.1
13423,0.2,0.2
13424,0.2,0.1
13425,0.0,0.0
13426,0.2,0.1
13427,0.3,0.0
13428,0.0,0.0
13429,0.0,0.0
13430,0.1,0.0
13431,0.1,0.0
13432,0.0,0.1
13433,0.1,0.0
13434,0.1,0.0
13435,0.1,0.0
13436,0.1,0.1
13437,0.1,0.0
13438,0.0,0.0
13439,0.2,0.0
13440,0.1,0.0
13441,0.1,0.0
13442,0.1,0.0
13443,0.0,0.1
13444,0.1,0.3
13445,0.1,0.0
13446,0.0,0.0
13447,0.1,0.1
13448,0.0,0.3
13449,0.0,0.1
13450,0.1,0.2
13451,0.0,0.0
13452,0.0,0.1
13453,0.1,0.1
13454,0.0,0.0
13455,0.1,0.1
13456,0.2,0.1
13457,0.0,0.0
13458,0.0,0.1
13459,0.0,0.1
13460,0.1,0.0
13461,0.1,0.0
13462,0.3,0.1
13463,0.0,0.0
13464,0.0,0.0
13465,0.1,0.1
13466,0.0,0.2
13467,0.1,0.2
13468,0.1,0.1
13469,0.2,0.0
13470,0.1,0.2
13471,0.0,0.0
13472,0.2,0.1
13473,0.1,0.1
13474,0.1,0.0
13475,0.1,0.3
13476,0.1,0.0
13477,0.0,0.2
13478,0.2,0.0
13479,0.0,0.0
13480,0.0,0.0
13481,0.0,0.0
13482,0.0,0.0
13483,0.0,0.1
13484,0.1,0.1
13485,0.1,0.0
13486,0.1,0.2
13487,0.2,0.0
13488,0.1,0.1
13489,0.0,0.0
13490,0.0,0.1
13491,0.2,0.2
13492,0.1,0.1
13493,0.0,0.0
13494,0.1,0.0
13495,0.0,0.1
13496,0.0,0.0
13497,0.0,0.0
13498,0.0,0.0
13499,0.0,0.1
13500,0.3,0.0
13501,0.1,0.0
13502,0.0,0.4
13503,0.3,0.1
13504,0.0,0.0
13505,0.0,0.2
13506,0.0,0.2
13507,0.0,0.0
13508,0.1,0.0
13509,0.0,0.1
13510,0.0,0.0
13511,0.1,0.0
13512,0.2,0.1
13513,0.0,0.1
13514,0.1,0.0
13515,0.0,0.1
13516,0.0,0.5
13517,0.1,0.0
13518,0.0,0.0
13519,0.2,0.1
13520,0.0,0.0
13521,0.1,0.1
13522,0.0,0.2
13523,0.1,0.1
13524,0.0,0.0
13525,0.2,0.0
13526,0.2,0.0
13527,0.1,0.1
13528,0.1,0.0
13529,0.0,0.2
13530,0.0,0.1
13531,0.0,0.0
13532,0.0,0.2
13533,0.0,0.1
13534,0.0,0.0
13535,0.1,0.1
13536,0.0,0.0
13537,0.0,0.0
13538,0.2,0.0
13539,0.0,0.0
13540,0.2,0.2
13541,0.1,0.1
13542,0.0,0.1
13543,0.0,0.1
13544,0.1,0.0
13545,0.1,0.0
13546,0.1,0.0
13547,0.2,0.1
13548,0.1,0.3
13549,0.1,0.2
13550,0.2,0.0
13551,0.1,0.3
13552,0.2,0.0
13553,0.2,0.0
13554,0.1,0.1
13555,0.2,0.0
13556,0.3,0.2
13557,0.1,0.0
13558,0.1,0.0
13559,0.0,0.0
13560,0.0,0.1
13561,0.2,0.0
13562,0.0,0.0
13563,0.2,0.0
13564,0.1,0.2
13565,0.0,0.0
13566,0.1,0.0
13567,0.3,0.0
13568,0.0,0.0
13569,0.0,0.0
13570,0.1,0.0
13571,0.1,0.0
13572,0.3,0.3
13573,0.1,0.0
13574,0.0,0.2
13575,0.0,0.0
13576,0.0,0.1
13577,0.2,0.1
13578,0.0,0.1
13579,0.0,0.2
13580,0.1,0.1
13581,0.0,0.0
13582,0.0,0.2
13583,0.1,0.0
13584,0.0,0.2
13585,0.2,0.0
13586,0.1,0.1
13587,0.2,0.2
13588,0.0,0.1
13589,0.0,0.2
13590,0.1,0.1
13591,0.1,0.0
13592,0.0,0.1
13593,0.1,0.2
13594,0.2,0.1
13595,0.1,0.1
13596,0.2,0.1
13597,0.1,0.1
13598,0.3,0.0
13599,0.1,0.0
13600,0.0,0.1
13601,0.1,0.0
13602,0.1,0.0
13603,0.1,0.0
13604,0.1,0.1
13605,0.1,0.1
13606,0.0,0.1
13607,0.0,0.1
13608,0.2,0.2
13609,0.1,0.0
13610,0.2,0.2
13611,0.2,0.1
13612,0.0,0.1
13613,0.0,0.0
13614,0.1,0.0
13615,0.1,0.2
13616,0.1,0.0
13617,0.1,0.3
13618,0.1,0.0
13619,0.0,0.0
13620,0.1,0.1
13621,0.0,0.1
13622,0.2,0.0
13623,0.0,0.0
13624,0.0,0.0
13625,0.0,0.0
13626,0.1,0.0
13627,0.2,0.1
13628,0.1,0.1
13629,0.1,0.1
13630,0.1,0.0
13631,0.0,0.1
13632,0.2,0.0
13633,0.2,0.0
13634,0.0,0.3
13635,0.0,0.1
13636,0.1,0.2
13637,0.0,0.1
13638,0.0,0.2
13639,0.0,0.0
13640,0.1,0.0
13641,0.0,0.2
13642,0.1,0.1
13643,0.0,0.2
13644,0.0,0.0
13645,0.2,0.2
13646,0.0,0.0
13647,0.2,0.0
13648,0.0,0.1
13649,0.0,0.0
13650,0.3,0.1
13651,0.0,0.1
13652,0.1,0.2
13653,0.2,0.0
13654,0.1,0.1
13655,0.1,0.3
13656,0.0,0.0
13657,0.1,0.1
13658,0.1,0.1
13659,0.0,0.1
13660,0.1,0.0
13661,0.1,0.0
13662,0.0,0.1
13663,0.1,0.0
13664,0.1,0.0
13665,0.0,0.1
13666,0.1,0.0
13667,0.2,0.0
13668,0.0,0.1
13669,0.0,0.1
13670,0.1,0.2
13671,0.0,0.0
13672,0.0,0.0
13673,0.0,0.0
13674,0.0,0.1
13675,0.1,0.0
13676,0.0,0.0
13677,0.0,0.2
13678,0.1,0.0
13679,0.1,0.0
13680,0.0,0.0
13681,0.0,0.2
13682,0.1,0.3
13683,0.1,0.2
13684,0.1,0.0
13685,0.2,0.1
13686,0.1,0.0
13687,0.0,0.0
13688,0.1,0.0
13689,0.1,0.2
13690,0.0,0.1
13691,0.0,0.0
13692,0.0,0.3
13693,0.0,0.1
13694,0.0,0.1
13695,0.1,0.0
13696,0.1,0.0
13697,0.0,0.0
13698,0.0,0.0
13699,0.3,0.0
13700,0.1,0.2
13701,0.3,0.3
13702,0.0,0.0
13703,0.0,0.1
13704,0.1,0.0
13705,0.1,0.1
13706,0.1,0.0
13707,0.0,0.0
13708,0.2,0.0
13709,0.0,0.2
13710,0.1,0.3
13711,0.1,0.0
13712,0.1,0.1
13713,0.2,0.1
13714,0.1,0.1
13715,0.0,0.1
13716,0.0,0.2
13717,0.0,0.0
13718,0.1,0.0
13719,0.3,0.0
13720,0.0,0.0
13721,0.1,0.2
13722,0.1,0.0
13723,0.2,0.1
13724,0.1,0.1
13725,0.0,0.0
13726,0.0,0.1
13727,0.2,0.0
13728,0.1,0.0
13729,0.4,0.0
13730,0.4,0.1
13731,0.1,0.1
13732,0.1,0.1
13733,0.1,0.2
13734,0.1,0.0
13735,0.0,0.1
13736,0.0,0.2
13737,0.2,0.2
13738,0.0,0.2
13739,0.0,0.1
13740,0.0,0.0
13741,0.0,0.2
13742,0.0,0.0
13743,0.2,0.0
13744,0.1,0.3
13745,0.1,0.2
13746,0.0,0.0
13747,0.1,0.1
13748,0.0,0.1
13749,0.0,0.2
13750,0.3,0.1
13751,0.3,0.1
13752,0.1,0.1
13753,0.2,0.2
13754,0.0,0.0
13755,0.0,0.1
13756,0.0,0.2
13757,0.1,0.0
13758,0.0,0.0
13759,0.1,0.1
13760,0.3,0.0
13761,0.0,0.0
13762,0.1,0.1
13763,0.1,0.1
13764,0.0,0.1
13765,0.0,0.1
13766,0.1,0.2
13767,0.1,0.2
13768,0.1,0.2
13769,0.1,0.0
13770,0.0,0.1
13771,0.0,0.0
13772,0.3,0.0
13773,0.0,0.0
13774,0.2,0.1
13775,0.1,0.0
13776,0.0,0.0
13777,0.1,0.0
13778,0.0,0.2
13779,0.0,0.2
13780,0.0,0.0
13781,0.0,0.2
13782,0.0,0.1
13783,0.0,0.3
13784,0.1,0.0
13785,0.0,0.0
13786,0.1,0.2
13787,0.0,0.1
13788,0.1,0.3
13789,0.0,0.0
13790,0.1,0.1
13791,0.0,0.2
13792,0.1,0.0
13793,0.0,0.0
13794,0.1,0.1
13795,0.0,0.1
13796,0.1,0.0
13797,0.1,0.1
13798,0.1,0.1
13799,0.1,0.2
13800,0.2,0.1
13801,0.0,0.0
13802,0.1,0.1
13803,0.1,0.0
13804,0.0,0.0
13805,0.0,0.1
13806,0.1,0.0
13807,0.0,0.0
13808,0.2,0.1
13809,0.1,0.0
13810,0.0,0.3
13811,0.1,0.0
13812,0.2,0.0
13813,0.1,0.0
13814,0.1,0.0
13815,0.1,0.0
13816,0.0,0.0
13817,0.0,0.3
13818,0.0,0.1
13819,0.1,0.2
13820,0.1,0.0
13821,0.0,0.0
13822,0.2,0.1
13823,0.1,0.1
13824,0.0,0.0
13825,0.0,0.1
13826,0.1,0.1
13827,0.0,0.0
13828,0.0,0.1
13829,0.0,0.0
13830,0.0,0.2
13831,0.0,0.0
13832,0.1,0.1
13833,0.1,0.0
13834,0.2,0.1
13835,0.0,0.0
13836,0.0,0.1
13837,0.1,0.0
13838,0.0,0.0
13839,0.0,0.0
13840,0.1,0.0
13841,0.0,0.1
13842,0.1,0.1
13843,0.0,0.2
13844,0.1,0.1
13845,0.0,0.0
13846,0.1,0.1
13847,0.2,0.1
13848,0.0,0.1
13849,0.0,0.0
13850,0.1,0.0
13851,0.0,0.0
13852,0.1,0.1
13853,0.2,0.1
13854,0.1,0.1
13855,0.2,0.1
13856,0.0,0.1
13857,0.1,0.0
13858,0.0,0.1
13859,0.2,0.0
13860,0.0,0.1
13861,0.1,0.1
13862,0.3,0.1
13863,0.0,0.0
13864,0.1,0.1
13865,0.3,0.1
13866,0.1,0.0
13867,0.3,0.0
13868,0.1,0.0
13869,0.1,0.1
13870,0.1,0.0
13871,0.0,0.0
13872,0.1,0.1
13873,0.0,0.0
13874,0.0,0.0
13875,0.1,0.0
13876,0.1,0.3
13877,0.0,0.1
13878,0.3,0.2
13879,0.1,0.1
13880,0.0,0.0
13881,0.2,0.0
13882,0.0,0.0
13883,0.0,0.1
13884,0.2,0.2
13885,0.1,0.1
13886,0.1,0.5
13887,0.0,0.1
13888,0.1,0.0
13889,0.1,0.0
13890,0.0,0.0
13891,0.1,0.0
13892,0.1,0.1
13893,0.0,0.1
13894,0.0,0.0
13895,0.0,0.0
13896,0.0,0.0
13897,0.0,0.4
13898,0.2,0.0
13899,0.2,0.4
13900,0.2,0.2
13901,0.0,0.0
13902,0.0,0.0
13903,0.0,0.0
13904,0.0,0.2
13905,0.1,0.0
13906,0.0,0.1
13907,0.0,0.0
13908,0.0,0.2
13909,0.0,0.2
13910,0.0,0.2
13911,0.2,0.0
13912,0.1,0.2
13913,0.2,0.1
13914,0.1,0.0
13915,0.0,0.0
13916,0.2,0.0
13917,0.1,0.0
13918,0.0,0.0
13919,0.2,0.0
13920,0.1,0.0
13921,0.0,0.1
13922,0.3,0.2
13923,0.2,0.0
13924,0.0,0.0
13925,0.0,0.2
13926,0.1,0.2
13927,0.1,0.0
13928,0.1,0.0
13929,0.1,0.0
13930,0.0,0.0
13931,0.0,0.1
13932,0.0,0.2
13933,0.2,0.0
13934,0.1,0.0
13935,0.0,0.0
13936,0.0,0.0
13937,0.1,0.1
13938,0.1,0.1
13939,0.0,0.2
13940,0.0,0.1
13941,0.1,0.1
13942,0.1,0.1
13943,0.0,0.1
13944,0.0,0.1
13945,0.1,0.0
13946,0.0,0.2
13947,0.0,0.1
13948,0.0,0.0
13949,0.0,0.1
13950,0.1,0.0
13951,0.2,0.1
13952,0.0,0.0
13953,0.4,0.0
13954,0.3,0.0
13955,0.0,0.1
13956,0.0,0.1
13957,0.0,0.2
13958,0.1,0.1
13959,0.0,0.0
13960,0.0,0.0
13961,0.2,0.2
13962,0.2,0.0
13963,0.0,0.0
13964,0.0,0.0
13965,0.0,0.0
13966,0.0,0.0
13967,0.0,0.1
13968,0.3,0.0
13969,0.1,0.0
13970,0.0,0.2
13971,0.1,0.1
13972,0.1,0.0
13973,0.0,0.4
13974,0.0,0.0
13975,0.1,0.1
13976,0.1,0.0
13977,0.1,0.2
13978,0.2,0.1
13979,0.0,0.0
13980,0.1,0.0
13981,0.0,0.0
13982,0.0,0.1
13983,0.0,0.1
13984,0.0,0.1
13985,0.0,0.1
13986,0.0,0.0
13987,0.0,0.1
13988,0.3,0.1
13989,0.1,0.0
13990,0.0,0.3
13991,0.0,0.0
13992,0.1,0.0
13993,0.1,0.0
13994,0.0,0.1
13995,0.1,0.1
13996,0.1,0.2
13997,0.2,0.1
13998,0.0,0.0
13999,0.2,0.0
14000,0.1,0.2
14001,0.0,0.0
14002,0.2,0.2
14003,0.1,0.0
14004,0.0,0.1
14005,0.1,0.1
14006,0.2,0.1
14007,0.1,0.0
14008,0.1,0.1
14009,0.2,0.0
14010,0.2,0.1
14011,0.0,0.1
14012,0.0,0.0
14013,0.1,0.0
14014,0.3,0.0
14015,0.1,0.0
14016,0.1,0.0
14017,0.0,0.2
14018,0.3,0.2
14019,0.1,0.0
14020,0.2,0.2
14021,0.1,0.1
14022,0.2,0.1
14023,0.0,0.0
14024,0.0,0.1
14025,0.2,0.1
14026,0.0,0.0
14027,0.0,0.0
14028,0.0,0.1
14029,0.0,0.0
14030,0.2,0.2
14031,0.2,0.2
14032,0.0,0.1
14033,0.0,0.0
14034,0.1,0.3
14035,0.1,0.0
14036,0.1,0.0
14037,0.2,0.1
14038,0.0,0.0
14039,0.0,0.0
14040,0.0,0.0
14041,0.1,0.2
14042,0.1,0.0
14043,0.1,0.0
14044,0.1,0.1
14045,0.1,0.0
14046,0.1,0.2
14047,0.0,0.0
14048,0.1,0.1
14049,0.1,0.0
14050,0.2,0.0
14051,0.1,0.0
14052,0.1,0.1
14053,0.0,0.2
