tick,agent_1,agent_2,agent_3,agent_4
1945,0.9011,0.9126,0.9935,0.7325
1946,0.8912,0.9269,0.984,0.7253
1947,0.906,0.6941,0.9693,0.7085
1948,0.8966,0.9006,0.969,0.775
1949,0.8987,0.9196,0.9689,0.5202
1950,0.9077,0.9496,0.9632,0.4655
1951,0.7677,0.8963,0.9314,0.8681
1952,1.0457,0.7316,0.9689,0.7541
1953,1.0393,0.9934,0.9692,0.8488
1954,0.8636,0.8771,0.8863,0.9408
1955,0.9647,0.9584,0.7775,0.9467
1956,0.9934,0.9296,0.5134,0.9532
1957,0.9009,0.8415,0.591,0.9264
1958,0.8727,0.7608,0.4408,0.9459
1959,0.9265,0.952,0.5488,0.9276
1960,0.7456,0.9501,0.2371,0.9295
1961,0.7784,0.781,0.8225,0.9378
1962,0.8083,0.9943,0.8252,0.9211
1963,0.858,0.9967,0.6444,0.9222
1964,0.9067,0.9948,0.7172,0.6414
1965,0.9054,0.9456,0.9777,0.7566
1966,0.9054,0.9636,0.9859,0.7505
1967,0.8216,1.0,0.6256,0.776
1968,0.809,0.7533,1.0265,0.5079
1969,0.8375,0.8229,1.1469,0.6994
1970,0.9611,0.6994,1.1724,0.7292
1971,0.9036,0.8598,1.096,0.6468
1972,0.9422,0.8899,1.1941,0.648
1973,0.7999,0.8874,1.1941,0.7103
1974,0.8399,0.8939,1.1589,0.7209
1975,0.9143,0.874,1.1596,0.6344
1976,0.9114,0.8973,1.1605,0.5593
1977,0.8013,1.0857,1.1605,0.7911
1978,0.8243,1.0857,1.1793,0.64
1979,0.8134,0.8141,1.1793,0.7556
1980,0.8384,0.858,0.8845,0.6976
1981,0.7811,1.0754,0.9396,0.5899
1982,0.5498,1.1327,0.8996,0.5732
1983,0.7055,1.1327,0.8098,0.5378
1984,0.6944,1.0477,0.6086,0.5272
1985,0.9048,0.8896,1.0277,0.5569
1986,1.0513,0.9786,0.729,0.5809
1987,0.9308,1.0392,1.0887,0.7167
1988,0.9588,0.9187,0.8586,0.5884
1989,0.9524,1.1152,1.0405,0.6891
1990,1.0137,1.1152,1.1435,0.8663
1991,1.0113,1.1152,0.9803,0.8858
1992,0.9419,0.976,1.1494,0.8366
1993,0.9039,1.0909,0.9597,0.8621
1994,0.8918,1.0942,1.156,0.9062
1995,0.8452,1.0943,1.0287,0.9641
1996,0.7543,1.0957,1.0493,0.7155
1997,0.9639,0.9403,1.1576,0.8102
1998,0.8922,0.9749,1.0757,1.0385
1999,0.9599,1.0861,0.8071,1.0698
2000,0.9548,1.0033,1.0106,1.0093
2001,0.9537,0.9926,1.0443,0.7833
2002,0.9005,1.0747,0.9951,0.8884
2003,0.973,1.0747,0.7515,0.8463
2004,0.9736,1.0739,0.7284,0.941
2005,0.9466,1.0598,0.8829,0.9131
2006,0.8739,0.7133,0.8297,0.9137
2007,0.5174,1.0072,0.8149,0.7839
2008,0.7416,0.9242,0.6952,0.7506
2009,1.0796,0.861,0.7861,0.6714
2010,0.894,0.6639,0.8204,0.574
2011,1.0269,0.6387,0.7652,0.7207
2012,0.7484,0.8495,0.488,0.9625
2013,0.9983,0.9694,0.7116,0.9611
2014,0.6104,0.8706,0.6009,0.8257
2015,0.9002,0.8993,0.747,0.9996
2016,1.0676,0.8992,0.6362,0.6078
2017,0.9248,0.9101,0.8128,0.6091
2018,1.0975,0.8679,0.9772,0.9257
2019,1.1398,0.8577,0.9624,0.9387
2020,1.1399,0.8775,0.9729,1.0134
2021,0.899,0.8688,0.8107,0.9948
2022,0.823,0.8681,0.8811,0.9999
2023,1.1556,0.8344,0.9915,0.9933
2024,0.8535,0.6302,0.979,1.0023
2025,1.1293,0.9162,0.7486,0.9446
2026,1.1766,0.8984,0.7387,0.9442
2027,1.0436,0.9072,0.5586,0.9441
2028,0.9167,0.8925,0.5545,0.8327
2029,0.8001,0.9229,0.5591,0.8962
2030,0.8029,0.8277,0.4614,0.7753
2031,0.6723,0.6351,0.5707,0.7286
2032,0.512,0.6614,0.5553,0.7663
2033,0.6357,0.457,0.4475,0.6226
2034,0.5664,0.7488,0.7045,0.6299
2035,0.5512,0.7598,0.594,0.4068
2036,0.584,0.5555,0.7851,0.8829
2037,0.5424,0.7997,0.5692,0.6473
2038,0.6573,0.6542,0.7775,0.4268
2039,0.5207,0.9599,0.9645,0.8045
2040,0.605,0.9226,0.9767,0.4811
2041,0.3236,0.7682,0.9629,0.9496
2042,0.4249,0.6954,0.9565,0.9306
2043,0.3715,0.7078,0.9662,0.9605
2044,0.3515,0.6903,0.9654,0.9769
2045,0.4223,0.7164,0.974,0.8842
2046,0.4617,0.813,0.9616,0.7838
2047,0.5894,0.8451,0.7659,0.7238
2048,0.6951,0.7534,1.1026,0.8183
2049,0.6723,0.4294,1.1756,0.7257
2050,0.6031,0.5219,1.19,0.8275
2051,0.6043,0.803,1.105,0.7702
2052,0.6231,0.5565,0.9412,0.671
2053,0.7043,0.9381,1.0523,0.6087
2054,0.7125,0.8942,1.1058,0.6324
2055,0.7055,0.8593,1.1022,0.6225
2056,0.7036,0.7918,1.0959,0.651
2057,0.6274,0.7946,1.1022,0.435
2058,0.6685,0.8281,0.9208,0.672
2059,0.9135,0.6687,,0.5659
2060,0.8942,0.8283,,0.5773
2061,1.0004,0.9979,0.0001,0.5391
2062,0.999,0.9058,1.3038,0.56
2063,0.985,0.8967,1.3038,0.3915
2064,0.9837,0.7721,1.3038,0.3782
2065,0.9844,0.7524,1.3038,0.3671
2066,0.8861,0.8689,,0.4065
2067,0.912,0.8718,,0.384
2068,0.7442,0.8422,0.001,0.4061
2069,0.9701,0.6967,0.6012,0.3849
2070,0.9511,0.8563,1.1022,0.3648
2071,0.7948,0.8334,1.1022,0.3179
2072,0.9788,0.8554,0.7719,0.5239
2073,0.8948,0.8518,1.0905,0.498
2074,0.9883,0.7354,0.9869,0.7079
2075,0.8464,0.776,1.1003,0.5941
2076,1.0333,0.6825,0.934,0.6534
2077,0.9153,0.5836,1.1011,0.7818
2078,1.0559,0.9428,1.1071,0.7396
2079,1.0101,0.9492,0.9769,0.7348
2080,1.0731,0.7773,0.7746,0.6804
2081,0.9374,0.9874,0.7193,0.6175
2082,1.0515,1.0133,0.7322,0.6583
2083,1.0563,1.0129,0.7291,0.5062
2084,1.0683,0.7255,0.5484,0.7557
2085,1.0259,0.9039,0.6677,0.8636
2086,0.9477,0.8985,0.8335,0.9206
2087,0.8838,0.5981,0.8229,0.8028
2088,0.8534,0.8573,1.0808,0.7155
2089,0.6947,0.7628,1.0847,0.7009
2090,0.6856,0.7951,1.0847,0.7004
2091,0.3604,0.7012,1.0686,0.5162
2092,0.3102,0.613,1.0686,0.4781
2093,0.6164,0.6426,1.0664,0.5105
2094,0.5695,0.5422,1.0683,0.5278
2095,0.4636,0.7817,0.9313,0.5201
2096,0.7235,0.7784,0.4195,0.4922
2097,0.5912,0.6455,1.0839,0.4243
2098,0.9746,0.707,0.8245,0.3115
2099,0.9708,0.665,1.1251,0.8916
2100,1.005,0.8336,0.8746,0.8856
2101,0.7299,0.72,0.7884,0.6578
2102,1.0214,0.6777,1.1918,0.795
2103,1.0348,0.5964,1.1334,0.9921
2104,1.0508,0.8132,1.1794,0.9853
2105,1.0278,0.7915,1.0919,0.9798
2106,0.9974,0.7301,1.1886,0.8499
2107,1.0016,0.561,1.1057,0.8672
2108,0.9082,0.7556,1.2176,0.853
2109,0.9661,0.7482,1.1744,0.6374
2110,0.9782,0.75,0.6008,0.9153
2111,1.1588,0.7398,1.1126,0.9133
2112,0.9141,0.7323,1.048,0.859
2113,0.8673,0.7083,0.9751,0.596
2114,0.7298,0.6162,1.1107,1.0058
2115,1.0741,0.4013,0.8398,1.0877
2116,0.7114,0.5473,1.1218,0.8225
2117,1.1297,0.5435,0.9405,0.968
2118,0.9267,0.7234,0.8882,0.9239
2119,1.0956,0.612,0.9077,0.4617
2120,0.7666,0.6265,1.1154,0.9008
2121,1.1585,0.5997,1.1872,1.2155
2122,1.1586,0.5459,1.1872,1.2153
2123,0.9269,0.6296,1.1569,1.0913
2124,1.0009,0.588,1.1809,1.2155
2125,1.2016,0.5892,0.8857,1.2069
2126,0.8038,0.5113,1.1173,0.8107
2127,1.1885,0.5262,1.1171,0.7327
2128,1.2034,0.7355,1.1161,0.8515
2129,1.184,0.7506,0.8379,1.1614
2130,1.1869,0.4761,1.1172,1.1631
2131,1.1112,0.7066,1.1113,1.1585
2132,1.1648,0.6595,1.1113,0.8946
2133,1.0025,0.6202,0.8148,0.6057
2134,1.1201,0.6935,0.8852,0.2154
2135,1.1581,0.5708,1.1106,0.1246
2136,1.0419,0.6144,1.1415,0.0301
2137,0.8769,0.6581,1.1415,0.0047
2138,1.0622,0.4813,1.1415,0.7299
2139,0.8824,0.4454,1.1415,0.4608
2140,1.1244,0.4058,1.1415,0.7296
2141,0.9885,0.877,0.9132,0.7408
2142,0.6594,0.8826,1.1401,0.3606
2143,0.4988,0.9051,1.1367,0.8513
2144,0.4683,0.7772,1.0437,0.8523
2145,0.0468,0.5268,0.8042,0.6691
2146,0.4637,1.2218,0.7416,0.7329
2147,0.5831,1.2223,0.7245,0.8867
2148,0.7825,0.8371,0.8398,0.7997
2149,0.7515,1.1807,0.7899,0.8413
2150,0.7442,0.8466,0.8285,0.8824
2151,0.7234,0.733,0.7499,0.9005
2152,0.8055,0.8166,0.5864,0.8596
2153,0.9804,1.0381,0.3861,0.8593
2154,0.9197,1.052,0.8274,1.138
2155,0.7035,1.052,0.8266,1.1674
2156,0.8802,1.052,0.832,0.7783
2157,0.8841,1.052,0.6196,1.1154
2158,0.87,0.7282,0.8991,1.1154
2159,0.8865,0.84,0.7215,1.1154
2160,0.8826,0.8997,0.9392,1.1154
2161,0.759,1.1155,0.7199,1.1154
2162,0.8812,1.1155,0.7684,1.1154
2163,0.829,1.0317,0.9483,1.0304
2164,0.6804,1.1005,0.9434,0.4917
2165,0.6058,0.9035,0.8987,1.3748
2166,0.8136,0.9185,0.8143,1.3748
2167,0.9434,1.0704,0.8105,0.7158
2168,0.8306,0.9103,0.8105,1.3633
2169,0.7479,1.0363,0.8082,0.909
2170,0.7827,1.0918,0.6431,1.276
2171,0.7836,0.9044,0.9271,1.2329
2172,0.8204,0.8424,1.1245,0.6921
2173,0.8208,1.0581,1.0921,1.2414
2174,0.7812,0.971,0.7446,0.8283
2175,1.0413,1.0953,1.0038,0.7465
2176,1.0413,1.0871,0.8653,1.1944
2177,1.0413,1.0812,1.0317,1.0426
2178,1.0413,1.1048,0.9171,1.1091
2179,0.7809,1.1136,0.9152,1.1242
2180,0.886,1.1137,0.894,1.1242
2181,1.0522,1.0625,0.8967,1.0958
2182,1.1775,1.1137,0.8922,1.0267
2183,1.1777,1.0896,0.9092,1.1242
2184,1.1306,1.0896,0.8337,1.1242
2185,0.8825,1.0396,0.7316,1.1242
2186,1.2173,1.0322,0.7252,1.1242
2187,1.2173,1.0394,0.816,0.8432
2188,1.2173,0.2512,0.7765,1.1804
2189,1.2368,0.5476,0.666,1.1081
2190,0.8235,1.0951,0.6192,1.0219
2191,1.2134,1.103,0.7308,1.172
2192,1.066,1.1037,0.6006,1.1911
2193,1.1133,0.6309,0.7542,1.1971
2194,1.2193,1.1149,0.741,1.1649
2195,1.1922,0.9764,0.7429,0.9831
2196,1.051,1.1169,0.7407,0.9832
2197,1.2011,1.0314,0.7495,0.9832
2198,1.1623,0.99,0.7515,
2199,0.9963,1.077,0.5506,
2200,1.0118,1.1183,0.773,
2201,1.0694,0.9402,0.5579,
2202,1.1928,1.116,0.6461,0.0001
2203,1.1883,1.1343,0.9827,1.1326
2204,1.0186,0.9149,0.9929,0.3776
2205,1.2083,0.6387,0.9963,0.9183
2206,1.1668,0.8493,1.0139,1.2603
2207,0.9621,0.8482,1.0151,1.2079
2208,0.903,0.853,0.9463,1.2593
2209,1.0374,0.38,0.7726,0.9771
2210,0.9935,0.8787,0.9948,1.2567
2211,0.9465,0.9057,0.8177,1.2568
2212,0.7618,0.9082,1.0061,0.8368
2213,0.801,0.8881,0.8644,1.1484
2214,0.9217,0.8998,1.0066,1.1175
2215,0.9419,0.6407,1.0185,0.8689
2216,0.8596,0.9558,0.8171,1.1521
2217,0.8181,0.8837,0.9892,0.9221
2218,0.7439,0.9459,0.7872,1.1107
2219,0.7394,0.7043,0.8972,1.1104
2220,0.9202,1.0332,0.8812,0.9915
2221,0.8976,0.925,0.7924,0.8539
2222,0.7556,0.8292,0.8352,1.1453
2223,1.0395,0.831,0.8327,1.1994
2224,0.8302,0.7877,0.6932,0.9066
2225,0.8027,0.7692,0.7301,1.1684
2226,0.4749,0.7926,0.5395,0.9192
2227,0.9626,0.7647,0.5756,1.074
2228,0.7647,0.7738,0.5859,1.0042
2229,1.0259,0.7843,0.4308,1.2215
2230,1.002,0.7781,0.3468,1.1922
2231,1.0219,0.5496,0.2406,1.2216
2232,1.0053,0.6601,0.3825,1.047
2233,0.9985,0.7834,0.589,1.0052
2234,0.8453,0.5371,0.4935,1.0325
2235,0.9229,0.812,0.6146,1.1365
2236,0.9428,0.8249,0.673,1.1353
2237,1.0093,0.814,0.8763,1.1316
2238,1.0303,0.6957,0.8027,1.0528
2239,0.9248,0.7136,0.9786,1.1488
2240,1.0385,0.7322,1.0052,1.1678
2241,1.0769,0.5594,1.0894,1.0911
2242,1.1725,0.7468,0.9631,0.9119
2243,1.1742,0.6358,0.8182,0.7124
2244,1.1666,0.8365,0.848,0.8214
2245,0.8081,0.8264,0.515,1.0056
2246,1.1506,0.8553,0.9235,0.9352
2247,1.1508,0.8421,0.9208,0.9376
2248,0.9206,0.7374,0.8978,1.0315
2249,0.9576,0.8848,0.6309,0.9654
2250,1.0901,0.8788,0.7597,0.9411
2251,1.2068,0.8688,0.9397,1.2471
2252,1.2068,0.7133,0.9289,1.2471
2253,0.9693,0.8336,0.7178,1.3041
2254,1.2086,0.826,0.9807,1.3517
2255,1.0195,0.767,0.9783,1.3517
2256,1.0885,0.6428,0.9926,1.3517
2257,1.191,0.402,1.1364,1.3517
2258,1.0686,0.3983,1.1357,1.3517
2259,1.1781,0.4271,1.1093,0.0016
2260,1.1974,0.4045,0.8691,0.7482
2261,0.8432,0.2989,1.0819,0.6017
2262,1.0389,0.27,1.0777,0.7744
2263,1.0813,0.4776,1.1261,0.7459
2264,1.1407,0.6819,1.1525,0.8808
2265,1.1975,0.658,1.1525,1.1321
2266,1.159,0.5448,1.1525,1.1317
2267,1.1494,0.675,0.9684,1.126
2268,1.1514,0.8601,1.1538,1.1
2269,1.1511,0.851,1.0986,0.7495
2270,1.1305,0.8498,1.1294,1.2044
2271,1.1635,0.8003,1.0617,1.1269
2272,1.0928,0.7978,0.9467,1.1208
2273,1.0698,0.66,1.131,1.0246
2274,0.6555,0.6701,1.1233,1.1552
2275,1.2348,0.7747,1.1539,1.1472
2276,0.8232,0.7997,1.0828,1.0723
2277,0.8903,0.7376,0.5587,1.1917
2278,1.2593,0.6175,1.1105,1.1827
2279,1.2593,0.6163,1.104,1.192
2280,1.1078,0.636,1.104,0.9388
2281,0.5467,0.6179,0.552,1.0389
2282,0.6781,0.6147,0.562,0.9455
2283,1.1841,0.5896,1.1003,0.8788
2284,0.8364,0.3325,1.1005,0.7102
2285,0.6166,0.6259,0.7338,1.0075
2286,1.035,0.6287,1.1555,0.9694
2287,1.1966,0.5108,0.8666,0.7735
2288,0.9621,0.5916,1.1598,1.2393
2289,1.1851,0.6845,1.0313,1.2393
2290,1.1851,0.6581,1.155,1.235
2291,1.1851,0.678,1.1192,1.2132
2292,1.1842,0.465,1.1163,1.2132
2293,1.1439,0.6658,1.1111,1.1439
2294,1.1271,0.6582,1.1235,0.7626
2295,1.1812,0.6557,1.1235,1.0903
2296,0.8456,0.6278,1.1141,1.0903
2297,1.2303,0.6666,1.0851,1.0903
2298,0.9437,0.6667,0.9293,0.8178
2299,1.0883,0.547,0.8455,1.101
2300,0.8181,0.7784,0.704,1.1082
2301,0.6598,0.7527,0.3129,0.8313
2302,0.8661,0.632,0.4631,1.0863
2303,0.8493,0.7869,0.5598,0.8578
2304,0.6003,0.854,0.7379,0.9631
2305,0.672,0.9581,0.6184,1.1742
2306,0.9021,0.9353,0.7972,1.2
2307,0.8514,0.8913,0.8922,1.1999
2308,0.9907,0.8945,0.8849,1.1933
2309,0.9656,0.8647,0.8757,1.1127
2310,1.0612,0.8722,0.89,0.9146
2311,0.8814,0.5782,0.8213,1.1844
2312,0.9161,0.9218,0.8854,1.1457
2313,1.063,0.8485,0.9003,1.227
2314,0.8842,0.9447,0.7815,1.227
2315,1.0456,0.8563,0.5056,1.131
2316,0.95,0.79,0.8443,0.6442
2317,0.8339,0.6264,0.6972,0.8931
2318,0.7547,0.7483,0.8613,1.2072
2319,0.9591,0.7297,0.807,0.9662
2320,0.8408,0.538,0.771,0.9174
2321,1.1375,0.7341,0.94,1.1211
2322,1.1375,0.7101,0.8593,0.9442
2323,1.1375,0.5791,0.8914,0.9519
2324,0.9164,0.6847,0.7874,1.0772
2325,1.0382,0.6686,0.7785,1.1293
2326,0.804,0.7023,0.9775,1.0651
2327,1.1618,0.608,0.9579,1.0981
2328,0.972,0.43,0.9771,1.1298
2329,1.1725,0.369,0.9411,1.0534
2330,1.0084,0.6553,0.7905,0.7435
2331,1.1478,0.6908,0.9524,0.8201
2332,1.1786,0.8368,0.7733,1.0058
2333,1.0471,0.3775,0.6926,1.0067
2334,0.9405,0.6942,0.703,0.9879
2335,0.9598,0.9186,0.5955,0.9732
2336,0.9925,0.9201,0.6775,0.912
2337,1.0554,0.8084,0.8403,0.8335
2338,1.1174,1.0832,0.6941,0.8181
2339,1.2097,1.0434,0.6577,0.4898
2340,1.2265,0.8917,0.7495,0.692
2341,1.1047,0.9038,0.6427,0.9225
2342,1.1543,0.6553,0.5974,0.7733
2343,0.7739,0.7326,0.9262,0.9515
2344,1.2337,1.0815,0.9189,0.8926
2345,0.6121,1.0815,0.9026,0.5945
2346,0.9425,1.0815,0.9056,0.5822
2347,0.9238,1.0815,0.9033,0.9078
2348,0.9232,1.0785,0.92,0.8103
2349,0.9267,0.8652,0.8929,0.8125
2350,0.7328,1.0369,0.923,0.8752
2351,0.9479,0.8943,0.6435,1.1874
2352,0.7975,0.6825,0.9944,1.1874
2353,0.995,0.8889,1.009,1.1762
2354,1.0179,0.7614,1.0009,0.7917
2355,0.9647,0.9371,0.9556,0.6556
2356,0.6962,0.9295,0.9102,0.9627
2357,0.39,0.9091,0.7358,0.9291
2358,0.6509,0.909,0.9063,0.7584
2359,0.7136,0.8977,0.9592,0.9014
2360,0.4105,0.8812,0.9482,0.8295
2361,0.4566,0.7739,0.9357,0.7032
2362,0.3475,0.78,0.9654,0.5633
2363,0.5508,0.7665,0.9532,0.588
2364,0.5754,0.6351,0.9024,0.4197
2365,0.5671,0.8534,0.598,0.4978
2366,0.4765,0.8313,0.6807,0.4193
2367,0.5841,0.9324,0.3395,0.2795
2368,0.7394,0.6944,0.8388,0.0141
2369,0.7676,0.869,0.8393,0.03
2370,0.4929,0.5285,0.8638,0.0253
2371,0.8583,0.8073,0.7826,0.0386
2372,0.91,1.0107,0.8433,0.0437
2373,0.8021,0.865,0.8711,0.0045
2374,0.9307,1.0125,0.8754,0.0175
2375,0.8993,1.0138,0.8645,0.0085
2376,0.8745,0.9921,0.5605,0.1212
2377,0.7025,0.9295,0.7119,0.0732
2378,0.4471,0.9604,0.9543,0.0265
2379,0.5741,0.8156,0.9802,0.6467
2380,0.682,0.8164,0.851,0.7864
2381,0.7164,0.6799,0.7244,1.1329
2382,0.7454,0.7169,0.4885,1.1329
2383,0.7377,0.697,0.2785,0.9007
2384,0.7509,0.7451,0.5349,0.9463
2385,0.7533,0.7219,0.4895,
2386,0.7201,0.729,0.4559,
2387,0.4604,0.7259,0.5441,
2388,0.7143,0.5236,0.6039,
2389,0.7211,0.5595,0.5838,
2390,0.6857,1.167,0.4998,
2391,0.6976,0.9711,0.6945,
2392,0.7076,0.9624,0.6868,
2393,0.7249,0.9763,0.6111,
2394,0.6861,0.8845,0.5164,0.0103
2395,0.4667,0.8671,0.4224,0.6473
2396,0.4634,0.7597,0.4134,1.2164
2397,0.6919,0.7622,0.2179,1.207
2398,0.665,0.6997,0.2905,1.2166
2399,0.5563,0.6597,0.2834,0.9348
2400,0.567,0.6718,0.2531,0.9702
2401,0.5793,0.66,0.2398,1.3003
2402,0.4792,0.5814,0.2618,1.3003
2403,0.7211,0.5566,0.2731,1.3003
2404,0.7336,0.5452,0.279,1.3003
2405,0.7185,0.5535,0.2752,0.6677
2406,0.7172,0.5867,0.263,1.2523
2407,0.7222,0.4458,0.2614,1.2545
2408,0.7037,0.3476,0.4389,1.2545
2409,0.5237,0.4163,0.4754,1.2087
2410,0.692,0.2701,0.2928,1.2087
2411,0.7381,0.2812,0.3019,1.2087
2412,0.6882,0.3033,0.2782,1.2087
2413,0.7021,0.3132,0.3277,0.6203
2414,0.7024,0.3469,0.2828,1.065
2415,0.3554,0.3751,0.311,1.1634
2416,0.3052,0.3291,0.401,1.1635
2417,0.6503,0.7407,0.3043,1.1635
2418,0.6698,0.7003,0.3463,1.1635
2419,0.6778,0.9326,0.3951,0.7756
2420,0.5897,0.7799,0.4967,0.9581
2421,0.9483,0.8932,0.8252,1.1754
2422,0.9508,0.8957,0.8251,0.9434
2423,0.8409,0.8687,0.8223,1.146
2424,0.8494,0.8745,0.6585,1.1781
2425,0.6393,0.8929,0.9173,1.2116
2426,0.8567,0.8554,0.8494,1.2116
2427,0.5442,0.8218,0.8744,1.2116
2428,0.9141,0.7303,0.6993,1.2037
2429,0.9419,0.7145,0.9217,1.0053
2430,0.8203,0.6983,0.8587,1.1491
2431,0.7772,0.561,0.7115,1.183
2432,0.9024,0.58,0.6299,1.2138
2433,0.8407,0.4511,0.8285,1.1131
2434,1.0503,0.6664,0.8503,1.012
2435,0.94,0.6118,0.9421,1.2154
2436,0.6888,0.6299,0.9646,1.2155
2437,0.8794,0.59,0.7939,1.2155
2438,1.0878,0.5822,0.7342,1.2155
2439,1.0184,0.5962,0.635,0.8104
2440,0.9712,0.5893,0.6969,1.2132
2441,0.6916,0.4629,0.5801,1.1439
2442,0.9883,0.5571,0.5578,0.8238
2443,0.9271,0.6667,0.4269,1.1244
2444,1.2151,0.7292,0.3004,1.132
2445,1.2463,0.6857,0.4442,1.1511
2446,1.0485,0.6809,0.7012,1.1635
2447,1.1046,0.6934,0.8793,0.7364
2448,1.1445,0.5359,1.0575,0.1923
2449,1.0404,0.8549,1.0961,0.0295
2450,0.9094,0.9357,0.8271,0.0188
2451,0.8693,0.9398,0.8347,0.0081
2452,0.6526,0.9327,1.1605,0.6943
2453,0.7693,0.9589,0.8848,0.6823
2454,0.8339,0.9408,1.1637,0.676
2455,0.785,0.7658,1.1637,1.2155
2456,0.9445,0.4369,1.1404,1.2155
2457,0.8948,0.4953,1.0038,0.7925
2458,0.9084,0.4032,0.7933,0.9025
2459,0.9842,0.7812,0.7322,1.1689
2460,1.0185,0.7978,0.8547,1.183
2461,1.0081,0.7794,0.7038,1.183
2462,0.8421,0.572,0.9138,1.1293
2463,0.9677,0.5728,0.6271,1.0285
2464,0.7521,0.5914,0.9074,1.1828
2465,0.6242,0.3824,0.9407,1.0987
2466,0.9632,0.6561,0.9412,1.0987
2467,0.9052,0.948,0.8542,1.0987
2468,0.7301,0.9286,0.8686,1.1182
2469,0.5978,0.9509,0.8636,1.1182
2470,0.5961,0.9331,0.6518,1.1182
2471,0.6975,0.9585,0.7714,
2472,0.5932,0.6395,0.7605,
2473,0.9324,0.8179,0.6537,
2474,0.9065,0.9608,0.6191,
2475,0.8111,0.9896,0.4022,
2476,0.9104,0.98,0.4427,
2477,0.9139,0.8332,0.4633,
2478,0.8779,0.8641,0.4435,0.0439
2479,0.8296,0.8873,0.3996,1.0789
2480,0.7217,0.8031,0.4461,1.0792
2481,0.6841,0.6099,0.3312,0.5398
2482,0.4696,0.54,0.5985,1.0987
2483,0.5,0.5372,0.6295,1.0987
2484,0.4925,0.5358,0.6068,0.7719
2485,0.5124,0.7022,0.6249,1.0199
2486,0.4912,0.6762,0.6192,1.0592
2487,0.6299,0.4249,0.5169,1.0602
2488,0.5528,0.8723,0.5116,1.0602
2489,0.542,0.9113,0.1184,0.8883
2490,0.5401,0.8269,0.0301,0.8491
2491,0.4128,0.923,0.1201,1.0549
2492,0.4176,0.846,0.0268,1.0602
2493,0.4151,0.8031,0.0993,1.0517
2494,0.4227,0.8761,0.6606,0.8704
2495,0.4019,1.1788,0.6877,0.6958
2496,0.4154,1.1788,0.6271,0.6953
2497,0.423,1.1788,0.6316,0.7203
2498,0.371,1.0577,0.4485,0.7012
2499,0.5065,1.1735,0.5765,0.7264
2500,0.4369,1.0635,0.8996,0.5178
2501,0.3812,1.1675,0.8889,0.8695
2502,0.4493,1.1613,0.8718,0.8181
2503,0.3792,1.1613,0.8464,0.6809
2504,0.475,0.9135,0.8664,1.1785
2505,0.6358,0.8443,0.9319,1.179
2506,0.6481,1.1649,0.804,0.9832
2507,0.7246,0.9324,0.8107,0.9832
2508,0.7002,1.1673,0.4838,
2509,0.5697,1.2163,0.9724,
2510,0.5429,1.2029,0.9365,
2511,0.5525,1.1107,0.7799,
2512,0.5195,0.9246,0.6537,0.0
2513,0.4227,1.019,0.9389,1.0792
2514,0.2548,1.2,0.9194,1.0792
2515,0.1034,1.2075,0.7846,1.0792
2516,0.0755,0.8795,0.8419,0.4042
2517,0.1098,1.175,0.8596,0.9083
2518,0.3,1.1751,0.9687,0.8727
2519,0.4496,0.8672,1.1585,1.0537
2520,0.4492,1.1101,1.1585,0.9562
2521,0.427,1.1101,1.1428,1.0884
2522,0.4335,0.8881,0.8806,1.1613
2523,0.2813,0.93,1.1359,1.0282
2524,0.6449,1.1691,1.1443,0.9915
2525,0.5611,1.1401,1.1372,0.9085
2526,0.5876,1.1658,1.1443,1.0288
2527,0.7351,1.1678,1.1638,0.8777
2528,0.8715,1.1559,1.1615,0.7664
2529,0.8867,1.1524,0.8496,0.7817
2530,0.8523,1.1559,0.8425,0.555
2531,0.8185,1.1559,1.178,0.9832
2532,0.7034,1.203,1.1976,0.9832
2533,0.7384,1.203,0.8984,0.9832
2534,0.7229,0.802,1.1147,0.9832
2535,0.7331,1.2124,1.2183,0.4916
2536,0.6417,1.1914,1.168,1.1199
2537,0.7345,0.9092,0.5841,1.1199
2538,0.7675,0.8445,1.1337,0.9646
2539,0.6028,1.1484,0.9132,1.118
2540,0.4614,1.2075,1.0947,0.747
2541,0.4336,1.0585,1.0641,1.1495
2542,0.4366,0.8299,1.1138,1.1494
2543,0.402,1.1905,1.1138,1.1495
2544,0.5678,0.9524,1.0909,0.8608
2545,0.5602,1.1603,0.8822,1.1062
2546,0.583,1.1603,0.5235,1.1319
2547,0.5652,1.1603,0.8629,1.1319
2548,0.5425,1.16,0.719,1.1815
2549,0.5399,1.158,0.9499,1.1679
2550,0.5774,1.1603,0.9251,1.0792
2551,0.635,1.1603,0.7896,1.0792
2552,0.6574,1.1436,0.6736,1.0664
2553,0.6927,0.8479,0.6468,0.5353
2554,0.7054,1.1923,0.3871,0.8838
2555,0.6078,1.1932,0.6273,1.0792
2556,0.5945,1.0474,0.9459,1.0792
2557,0.5932,0.6367,0.9461,1.0792
2558,0.5954,0.8906,1.2116,1.0792
2559,0.387,0.8935,1.1532,1.0792
2560,0.4332,0.9309,1.1532,0.5396
2561,0.4617,0.7016,1.1532,1.1679
2562,0.4603,0.7572,1.1532,1.2566
2563,0.4849,0.9819,0.7688,1.2566
2564,0.4361,0.9636,1.1471,0.6678
2565,0.0481,0.9812,1.1471,1.1908
2566,0.0859,0.9843,1.1296,1.1947
