tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
8481,0.7697,0.9106,1.0362,0.7992,0.8572,1.0174,1.064,1.1978
8482,0.751,1.0866,0.8748,0.6851,0.8115,0.9747,1.003,0.8382
8483,0.7012,1.064,0.7184,0.6021,0.979,0.5086,0.6538,1.1484
8484,0.7003,0.9702,0.743,0.5453,1.029,0.9399,0.9441,1.2511
8485,0.5849,1.0112,0.9292,0.5073,0.9772,0.9625,0.9419,0.9768
8486,0.7822,0.8902,0.7819,0.5335,0.8666,1.0168,0.9843,0.6314
8487,0.9227,1.0017,0.9773,0.4679,0.952,1.0097,0.8519,0.9438
8488,0.8053,0.8582,0.8358,0.6756,1.0276,0.8672,1.022,1.2395
8489,0.8716,0.9293,1.0854,0.7569,1.0731,1.1049,1.0654,1.2812
8490,0.9159,1.1461,0.8472,0.7821,0.8512,1.0617,1.0208,1.0219
8491,0.9702,1.1621,1.1513,0.759,1.0582,0.8738,1.1143,1.2151
8492,0.8028,1.1775,1.1513,0.7624,0.9732,0.7651,1.0546,1.0403
8493,0.8208,1.1602,0.7576,0.6395,0.8536,0.8832,0.813,1.1015
8494,0.806,0.8116,1.049,0.7862,0.8544,0.7589,0.699,0.9851
8495,1.0887,0.7705,0.8559,0.7826,0.9726,0.835,0.9496,1.1946
8496,1.1114,0.8854,0.9926,0.6355,0.9288,0.6919,0.9293,0.9368
8497,0.5456,0.9382,0.9067,0.8492,0.6684,0.9212,0.9723,1.204
8498,0.6422,0.8278,0.9269,0.8786,0.9487,0.8414,1.0311,1.1304
8499,0.8578,1.1194,0.7672,0.9239,0.8956,0.9867,0.7532,0.9024
8500,1.1804,1.0976,0.6667,0.7353,0.8885,0.8707,0.721,1.0325
8501,1.0855,1.026,0.9928,0.8766,0.7869,0.9528,1.1391,1.2602
8502,0.9381,1.0047,1.025,0.9822,0.6212,1.0165,0.7198,1.2979
8503,1.2417,1.1507,1.0211,0.7721,0.644,0.8498,0.9794,1.2979
8504,0.8939,1.1103,1.1431,0.8902,0.6632,0.9036,1.1753,1.0362
8505,0.8042,1.1294,1.2219,0.8959,0.7249,0.6379,1.1742,0.9184
8506,1.193,0.9226,1.0308,0.8131,0.6485,0.7476,1.1742,1.2275
8507,1.2036,1.1273,1.1095,1.0052,0.6442,0.5478,1.1742,1.2632
8508,1.2034,1.1305,1.1038,0.795,0.538,0.4595,1.1726,1.2632
8509,1.1754,1.1061,1.1289,0.831,0.5628,0.5858,0.6143,1.2632
8510,1.0357,1.0908,1.0043,0.7744,0.711,1.0653,0.6614,1.2892
8511,0.9621,1.0967,0.9889,0.9168,0.9037,1.0526,1.0897,0.9773
8512,1.1112,1.0679,1.1204,1.0334,0.944,1.0339,0.9554,0.9185
8513,1.0379,0.7791,0.9501,0.9249,0.7705,0.946,0.9776,1.235
8514,0.9902,0.9007,1.0091,0.9891,0.7875,0.9018,0.9883,1.0271
8515,0.8349,0.804,0.9181,0.9097,0.8345,1.054,0.9476,0.8492
8516,1.0321,0.6454,0.722,0.932,0.8072,1.0524,1.0844,0.9222
8517,0.9387,0.6298,0.6415,0.9222,0.746,0.9506,1.0063,1.2199
8518,0.8191,0.7105,0.88,0.7836,0.7914,1.07,1.0312,1.219
8519,1.0112,0.7211,0.8523,0.8681,0.8313,1.0694,0.9048,1.2186
8520,1.1812,0.5855,0.7703,0.7712,0.5597,0.8935,1.0075,1.0206
8521,1.2116,0.6369,0.8839,0.7626,0.9648,0.9556,1.0046,1.2234
8522,1.0405,0.4958,0.7077,0.7591,0.5322,1.123,1.0314,1.1901
8523,0.7759,0.3831,0.9471,0.4666,0.873,1.1996,1.0204,0.8732
8524,1.2709,0.2985,0.7361,0.927,0.9959,1.1669,1.0335,1.0863
8525,1.2135,0.4372,0.9536,0.9336,0.9126,1.2187,0.9946,0.7178
8526,1.2432,0.6165,0.9533,0.747,0.6203,1.0858,0.8595,0.963
8527,1.2979,0.8216,0.8511,1.0487,0.6196,1.0331,0.6515,1.0429
8528,1.2979,0.8306,0.978,0.8589,0.6457,1.1693,0.663,1.1152
8529,0.7889,0.7972,0.911,0.785,0.6164,1.2459,0.7158,1.1151
8530,1.2156,0.6366,0.4889,0.8224,0.6007,0.7536,0.8913,0.9655
8531,1.1428,0.7562,0.5952,0.84,0.6546,0.9985,0.937,0.8633
8532,0.9697,0.6062,1.0042,0.8855,0.7073,1.0163,1.1923,1.0131
8533,1.0399,0.646,0.9867,0.9081,0.7833,1.1404,1.1869,0.9744
8534,0.8331,0.9275,1.0009,0.8151,0.6885,1.2592,0.7949,0.88
8535,0.9006,0.9034,0.7777,0.9397,0.8266,1.0361,1.1561,0.9236
8536,0.8366,0.8596,0.8192,1.0789,0.8444,0.9645,0.7601,1.0085
8537,0.7174,0.9447,0.8423,0.7203,0.7703,1.1968,0.7092,1.0587
8538,0.878,0.9436,0.9326,1.121,0.7826,1.1876,1.1532,0.9934
8539,0.6534,0.9295,0.8665,0.8821,0.8853,1.1551,0.9432,0.8302
8540,0.7524,0.8133,0.9882,1.0085,0.8476,1.0569,0.9652,0.9947
8541,0.7475,0.8838,0.7296,0.916,0.7677,1.1881,1.0757,0.8398
8542,0.7795,0.8323,1.0435,0.9878,0.7397,1.1824,0.8986,0.9625
8543,0.7394,0.7541,1.0136,1.0256,0.6757,1.0285,1.1085,1.0993
8544,0.7221,0.7509,0.9286,0.8742,0.6711,1.1383,1.0538,1.1675
8545,0.8529,0.6737,1.0266,0.9308,0.3646,1.1246,0.9516,1.1696
8546,0.8846,0.6875,0.9676,1.112,0.2887,1.0045,0.8009,1.1696
8547,0.9536,0.8789,0.9774,1.2151,0.3236,1.0323,0.8648,0.5811
8548,1.007,0.7151,0.9582,0.7987,0.6206,1.0161,0.8473,1.1954
8549,0.6804,0.8007,1.0167,1.1738,1.1524,0.886,0.8092,0.8773
8550,0.7976,0.8064,0.7841,1.1455,0.7279,0.8987,0.8536,1.3013
8551,0.9288,0.6617,0.7953,1.0488,0.9068,0.8882,0.9626,1.2519
8552,0.718,0.4764,0.9444,1.2351,0.9091,0.7894,0.8988,1.0401
8553,0.6421,0.6913,0.6624,1.0512,0.7908,0.6866,1.1069,0.9613
8554,0.8175,0.818,0.7618,1.2133,0.8736,0.4542,1.1021,0.9647
8555,0.9781,0.7644,0.7976,0.9361,0.831,1.1611,1.0325,0.9521
8556,0.7419,0.8274,0.7977,1.1479,1.0776,0.7167,1.1002,1.0431
8557,0.9752,0.7825,0.9185,0.9186,1.0834,1.2031,0.9396,1.0901
8558,0.821,0.7776,0.9542,1.0888,1.0568,1.2081,0.8972,1.0918
8559,1.049,0.9534,0.7395,0.8729,1.1072,0.9667,1.0569,1.1039
8560,0.8265,0.9712,0.7631,0.7442,0.9541,1.0029,1.1193,0.8933
8561,1.003,0.9048,0.9459,0.8875,1.093,0.9565,0.9725,0.9854
8562,0.8376,0.8777,1.0231,0.903,0.8661,1.1438,1.1371,1.0495
8563,0.7512,0.8202,0.8763,0.8318,0.8635,1.201,0.9745,1.0015
8564,0.8753,0.8474,0.8265,0.8296,1.0005,0.9979,0.983,1.0492
8565,0.7715,0.7527,0.7116,0.2479,0.8846,1.0558,0.9702,0.9314
8566,0.7387,0.82,0.8448,1.069,0.7747,1.1668,0.9434,0.8584
8567,0.9726,0.9396,0.8964,1.0989,0.9653,1.0573,0.8731,0.7785
8568,0.6779,0.8894,1.0258,0.7669,0.9816,1.2016,0.7778,0.9616
8569,1.0382,0.8873,0.9039,0.9144,1.0482,1.2341,0.8721,1.1406
8570,1.0735,0.9203,0.907,0.9716,1.1176,1.2336,0.7056,0.6462
8571,1.0703,0.8945,0.9357,1.1034,1.1218,1.1907,1.19,1.2606
8572,1.2326,0.9107,0.7536,1.2093,0.9487,1.2202,0.7946,1.0086
8573,1.1754,0.9083,0.7757,0.9673,0.8131,1.229,0.8812,1.2653
8574,0.9226,0.768,0.7093,1.0583,0.8811,0.9523,1.1499,1.3054
8575,0.8753,0.7129,0.8083,0.9391,0.8524,1.029,0.7854,1.0649
8576,0.9326,0.7036,0.8779,1.0446,0.9786,0.9641,0.3473,1.2065
8577,0.825,0.8578,0.708,0.941,0.5815,0.7232,0.6527,0.9939
8578,0.9612,0.9055,0.5767,1.1236,0.9713,0.8282,0.6978,1.0259
8579,0.9381,0.8458,0.5572,1.1888,0.778,0.5523,0.8081,1.2964
8580,0.9721,0.9418,0.4531,1.1311,1.1614,0.7338,0.7292,0.9259
8581,0.7305,0.8539,0.5479,1.1235,1.1941,0.5944,0.9036,1.0142
8582,0.812,0.7851,0.7233,1.0692,0.8348,0.5788,0.7528,1.1007
8583,0.8953,0.7178,0.8031,0.9779,0.974,0.5928,0.9345,1.1554
8584,0.9504,0.4893,0.5627,1.1197,0.8319,0.4917,0.827,0.8554
8585,1.0644,0.8419,0.8185,1.0432,0.9707,0.601,0.8328,1.0562
8586,0.8501,0.9832,0.7954,1.0154,0.9493,0.4461,0.7307,0.8892
8587,0.8349,0.9986,0.4137,1.0716,1.0324,0.2886,0.7211,0.9658
8588,0.8922,1.0056,1.1209,1.1125,0.9693,0.4807,0.8839,0.8127
8589,0.8314,0.9539,1.1516,1.1604,1.1252,0.6154,0.9782,0.8903
8590,0.7834,0.5427,0.9544,1.1073,0.8493,0.8078,0.9891,0.8278
8591,0.9742,0.7517,0.8828,1.0867,1.1153,0.6298,1.0714,0.9794
8592,0.9838,0.7569,1.2045,1.1176,0.9229,0.7818,1.0097,1.1419
8593,0.9704,0.8159,1.0975,1.2155,1.1084,0.8423,0.9233,0.8277
8594,0.9615,0.5577,1.2008,1.0321,1.0289,0.6587,0.7856,1.1303
8595,0.8829,0.8395,0.9024,0.9869,0.9603,0.6777,0.9162,1.1244
8596,0.6914,0.6977,0.9178,1.1983,0.9423,0.8711,0.9324,1.082
8597,0.7625,0.9021,1.0073,1.1461,0.9277,0.8296,0.9164,1.054
8598,0.8216,0.9149,1.0418,1.1491,0.9096,0.7776,0.7525,1.2016
8599,0.9,0.8977,1.0194,0.9258,1.0393,0.786,0.6779,1.2016
8600,1.0005,0.9399,1.0342,0.77,0.9382,0.7805,0.6803,1.2016
8601,1.0165,1.0128,0.9385,1.1655,0.9414,0.7609,0.5035,1.052
8602,0.9022,0.809,0.846,1.0469,1.1317,0.5139,0.8564,1.1283
8603,0.9405,0.7433,0.971,1.1131,1.0997,0.5803,0.4613,1.1781
8604,0.6631,0.7729,0.969,1.0118,1.0769,0.6312,0.9488,1.219
8605,0.7838,0.6198,0.6298,1.0852,0.952,0.7082,0.8639,1.219
8606,0.8215,0.7725,0.7911,1.1778,1.0938,0.621,0.7474,0.6105
8607,0.7423,0.7657,0.9038,0.8915,1.1519,0.5456,0.7937,0.7924
8608,0.7948,0.7708,0.9456,0.9966,0.9216,0.4698,0.2908,0.4466
8609,0.7064,0.621,0.8931,1.132,0.993,0.7016,0.5682,1.2822
8610,0.7475,0.7175,0.9024,1.117,1.0568,0.667,0.6377,1.2863
8611,0.8422,0.7892,0.8844,1.0525,1.0855,0.5093,0.8601,1.1481
8612,0.654,0.7687,0.9388,1.1021,1.0184,0.7075,0.9576,1.2696
8613,0.961,0.5818,1.1027,1.1686,0.9494,0.7104,0.8148,1.0083
8614,0.6934,0.8413,0.8812,1.1686,0.9397,0.679,0.917,1.0442
8615,0.8737,0.8559,0.7445,1.0018,0.8771,0.4599,0.9077,0.9819
8616,0.6828,1.0857,0.8799,1.1774,0.7474,0.3959,0.9247,0.891
8617,1.0233,0.8143,0.9818,0.857,0.9179,0.4908,0.8644,1.211
8618,0.9423,0.8865,0.8939,1.153,0.7649,0.5139,0.9398,1.211
8619,0.7383,1.1734,0.7422,1.2088,0.9061,0.3205,0.911,1.0092
8620,0.6389,0.9976,0.8645,1.2084,0.8089,0.5506,0.9962,1.236
8621,0.5724,0.4553,0.8253,1.0571,1.1642,0.5026,1.0796,1.236
8622,0.631,0.8039,0.74,0.9066,1.1168,0.7035,1.0241,1.2552
8623,0.6247,0.9099,0.6157,1.0223,1.0237,0.7049,1.0573,1.1098
8624,0.6073,0.9863,0.7139,0.9576,0.9674,0.7066,0.8934,1.1432
8625,0.4493,1.1481,0.6972,0.8786,1.0487,0.741,0.6841,0.852
8626,0.3959,0.9595,0.5847,0.8175,1.1016,0.669,1.0774,0.9473
8627,0.5905,1.1246,0.6255,0.976,1.1228,0.715,1.1045,1.2715
8628,0.7915,1.0726,0.6232,0.9443,0.8092,0.6868,0.9204,1.2786
8629,0.8205,1.1198,0.6832,0.9221,0.8999,0.649,1.1185,1.2161
8630,0.8977,1.0149,0.5363,0.739,0.8089,0.6086,1.1185,1.0893
8631,0.8803,0.9545,0.6362,0.7586,0.6351,0.6538,0.9454,1.1484
8632,1.0811,1.1116,0.6449,0.5886,0.8362,0.6403,0.873,0.6804
8633,0.8342,1.0112,0.8761,0.6734,0.9481,0.4728,0.9228,0.9363
8634,1.0643,0.822,0.8392,0.8679,0.992,0.4609,1.0367,0.9807
8635,0.9052,0.9954,0.916,0.632,1.0335,0.5842,0.8039,1.0592
8636,1.0001,0.8969,0.9482,0.6904,1.1303,0.6094,0.7955,0.7589
8637,0.8998,0.7788,0.9417,0.4455,1.0748,0.6297,0.7637,0.9407
8638,0.8716,0.8953,0.9446,0.6826,0.699,0.5817,0.9648,1.2183
8639,1.0615,0.9254,0.8827,0.9491,0.8072,0.6282,0.9303,1.219
8640,1.1577,0.549,0.9341,0.7308,1.0891,0.8473,0.895,1.0269
8641,1.0453,0.9403,1.1143,0.897,1.1455,1.1164,0.8614,0.8884
8642,0.9619,0.7362,1.1229,0.8775,1.1586,1.2152,0.7436,0.8633
8643,0.8556,0.938,0.9798,0.9741,1.1586,0.6089,0.9305,1.2085
8644,0.9446,0.9093,0.9272,0.8558,1.0916,0.8656,0.7576,1.2929
8645,0.936,1.0413,0.9383,1.075,0.9298,1.1579,0.7031,1.055
8646,0.9354,0.8534,0.8351,1.12,0.9677,1.2011,0.9303,1.2824
8647,0.8831,1.136,0.8737,1.0401,1.0249,0.7209,0.9734,1.2708
8648,0.8787,0.9553,0.8546,1.1612,0.9059,1.2216,1.0507,1.0962
8649,1.1529,1.1321,1.1833,1.026,0.8002,1.1571,0.7627,1.1931
8650,1.1127,1.0043,0.8324,1.1768,0.9099,1.1574,0.9012,1.1633
8651,0.8389,1.1681,1.1709,0.9513,0.8831,0.7685,0.7947,1.2336
8652,1.1237,1.0466,1.1808,0.9342,0.7923,0.8791,0.7267,1.0172
8653,0.8288,0.8768,1.0098,1.0307,1.0632,1.092,0.8801,0.7476
8654,0.9661,0.8842,0.6756,1.0866,0.9854,0.8479,0.8811,1.0571
8655,1.2099,0.7901,0.9712,0.9452,0.6927,0.8124,0.7967,1.054
8656,1.2099,0.8956,0.7573,1.016,1.076,0.9343,1.1852,1.0162
8657,1.031,0.8414,1.0109,0.9489,0.9941,0.9213,0.7903,0.961
8658,0.9662,0.7274,0.7258,1.0207,0.813,0.7062,1.035,0.6209
8659,1.0619,0.7086,0.8428,0.9631,0.9823,0.8409,1.0518,1.0102
8660,0.9273,0.7903,0.7459,0.9507,0.9938,1.158,0.7302,1.0896
8661,0.9071,0.8282,0.8227,0.8417,0.9661,1.1328,0.7346,1.1663
8662,0.9204,0.864,0.9274,0.6973,0.9797,0.7727,0.9057,0.7782
8663,0.9642,1.0527,1.1349,0.8793,0.7805,0.8479,0.9975,0.9605
8664,1.0074,1.0527,1.0606,0.8762,0.5637,1.1615,1.0982,1.0085
8665,1.0247,0.9794,0.9472,0.8363,0.419,1.1411,0.8806,0.9576
8666,0.9678,1.0458,0.9615,0.7597,0.742,1.2221,0.9273,0.8418
8667,0.8964,1.0133,1.1513,0.6868,0.7316,1.1789,1.0767,0.616
8668,0.804,0.8562,1.0668,0.6757,0.8693,0.9052,1.145,0.7606
8669,0.8892,0.4388,0.9662,0.7839,0.8669,1.0156,1.0953,0.7501
8670,0.8238,0.8317,1.1167,0.6061,0.8611,0.357,1.0308,0.8914
8671,0.5257,0.8991,1.0225,0.8416,0.8394,0.6984,1.0634,0.9431
8672,0.6181,0.6864,0.9694,0.8602,0.7767,0.4536,1.0835,1.014
8673,0.7652,0.9486,0.7879,0.9072,0.8996,0.7086,1.1476,0.9739
8674,0.8979,1.0398,0.9509,0.8809,0.7188,0.7459,0.8817,0.7954
8675,0.5381,0.9497,0.8304,0.7898,0.8005,0.677,1.125,1.0817
8676,0.611,0.9771,0.655,0.7162,0.8504,0.7177,1.0126,0.9879
8677,0.6798,0.9959,0.9485,0.7603,0.8735,0.5352,0.8965,1.2621
8678,0.6591,0.9298,0.8436,0.4827,0.9023,0.677,0.6912,1.2106
8679,0.913,0.9357,0.6965,0.5593,0.9208,0.6812,0.8319,0.7241
8680,1.0077,0.902,0.6795,0.5867,0.7796,0.7303,0.7367,0.9611
8681,1.0242,0.8433,0.8489,0.6079,0.6343,0.9186,0.9226,1.0196
8682,0.9679,0.8858,0.8519,0.7381,0.8184,0.9467,0.8904,0.566
8683,0.8566,0.8189,0.7505,0.7972,0.7013,0.9801,0.8208,0.7208
8684,0.801,1.0324,0.8567,0.8753,0.8053,0.9026,0.8096,0.9005
8685,0.8641,1.0177,0.7803,0.7002,0.6837,0.9976,0.8462,0.8574
8686,0.9098,0.9159,0.9053,0.8205,0.8617,1.0183,1.0139,0.7577
8687,0.9119,0.8045,0.6799,1.0863,0.9117,1.1739,0.9383,0.789
8688,0.8825,0.835,0.8741,0.9333,0.8467,0.8547,0.8325,1.029
8689,0.7257,0.3617,0.8565,1.2287,0.7692,1.0441,0.7954,0.9716
8690,0.9233,0.61,0.8689,1.2773,0.6948,1.0291,0.8067,0.993
8691,0.8524,0.8375,0.8585,1.0674,1.0699,0.9901,0.753,0.8164
8692,0.8935,0.8084,0.8534,1.1107,1.1477,0.8854,0.8293,0.9205
8693,0.8225,0.9146,1.1331,1.2303,1.0545,1.1279,0.7732,1.0969
8694,0.7449,0.8098,0.8529,1.2815,1.1701,1.1212,0.497,1.1554
8695,0.6033,0.9664,1.1605,1.2568,1.1675,0.9909,0.7372,1.1508
8696,0.9373,0.8274,0.8281,1.1736,0.8641,1.2,0.6784,1.03
8697,1.0515,1.121,1.2002,0.7899,1.1464,1.0629,0.6332,1.2491
8698,1.0751,1.111,0.9026,0.9208,0.9436,1.2628,0.9601,1.1765
8699,1.0828,1.0992,0.7447,0.8937,0.8587,1.2883,0.8649,0.9978
8700,1.0956,0.8429,1.089,1.1313,1.0874,1.2027,0.8901,1.1282
8701,1.0313,0.8304,0.7764,1.1134,0.7845,1.2096,0.8864,0.9439
8702,0.7026,0.6142,1.0163,0.9647,0.6023,0.9762,0.869,1.0589
8703,1.0541,0.5602,0.9598,1.0431,0.8395,0.9222,0.8763,1.1022
8704,0.9182,0.7079,1.1923,0.8372,0.9083,0.8818,0.7494,1.0582
8705,1.1228,0.7567,1.1518,1.0357,0.7486,1.1842,0.7559,0.7516
8706,1.122,0.6902,0.9773,0.9099,0.9515,1.0364,0.4591,1.0235
8707,1.0928,0.5644,1.1512,0.9614,1.0128,0.824,0.855,0.9564
8708,0.7734,0.6401,1.0685,1.103,0.9836,1.0689,0.7931,0.75
8709,1.0837,0.7308,0.8641,1.1368,0.9503,1.066,0.8791,1.2028
8710,1.1288,0.6783,1.1151,1.1636,0.7949,1.1899,0.8197,1.2028
8711,0.7053,0.6538,0.9177,0.9394,0.5574,1.1268,0.6913,0.8257
8712,0.9512,0.6732,1.1436,0.748,0.6857,1.1997,0.8848,1.1596
8713,0.7986,0.5803,1.0597,1.2092,0.7209,1.0987,0.9104,1.0336
8714,1.1635,0.5179,1.0389,1.1212,0.7554,0.9447,0.9409,0.9804
8715,1.21,0.4495,0.9621,0.986,0.698,0.8737,0.962,0.7301
8716,1.21,0.3692,0.8746,1.0776,0.6348,0.8375,0.9433,0.3624
8717,1.0215,0.2578,1.005,1.0425,0.6163,0.5764,0.8631,0.7637
8718,1.2017,0.543,0.8035,1.2478,0.6766,0.8391,0.8491,0.5975
8719,1.1561,0.5915,0.8731,1.1234,0.6342,0.7654,0.9086,0.8264
8720,0.9742,0.622,0.994,0.9343,0.4274,0.8277,0.9644,0.6761
8721,0.9386,0.6051,1.0039,1.0278,0.6756,0.8874,0.9972,0.8113
8722,1.1343,0.6567,0.8809,0.9678,0.6267,1.044,0.8517,0.7351
8723,1.0576,0.641,1.0035,0.8596,0.7546,0.8235,0.9347,0.77
8724,1.0962,0.7679,1.0765,0.515,0.7121,1.0696,0.572,0.8768
8725,1.1722,0.5233,0.7154,0.9449,0.6932,1.0496,0.6919,0.8738
8726,1.1145,0.5666,0.9613,0.9739,0.7669,0.9782,1.1272,0.9264
8727,1.0182,0.6499,0.8382,0.7246,0.7949,1.0854,0.8488,0.9449
8728,0.914,0.5506,0.997,0.7766,0.671,1.1763,1.1363,0.6413
8729,0.8375,0.6085,0.7558,0.7925,0.8371,1.0227,0.8878,0.7857
8730,0.7539,0.539,0.9553,0.9247,0.7452,1.1198,0.861,0.8795
8731,0.7761,0.6189,0.9295,1.0251,0.8132,1.0844,1.0059,0.9098
8732,0.7711,0.5359,0.7259,0.9085,0.9161,0.9914,1.0086,0.7513
8733,0.7521,0.5465,0.6756,0.8661,0.879,0.9352,0.9083,0.7293
8734,0.6073,0.5062,0.7011,0.6967,0.7793,0.5794,0.5622,0.6328
8735,0.5691,0.4237,0.687,0.9431,0.7258,0.8252,0.7113,0.4597
8736,0.6338,0.5822,0.9853,0.9809,0.7029,0.6646,0.5779,0.8228
8737,0.7842,0.5975,1.0041,0.8319,0.8681,0.8873,0.8283,0.8669
8738,0.6651,0.591,0.9889,0.8454,1.0892,0.9737,0.6706,0.8078
8739,0.9495,0.3946,1.0809,0.926,1.1114,1.1974,0.7242,0.7917
8740,0.7793,0.303,0.9703,0.9673,0.4622,0.9532,1.0801,0.7868
8741,0.7125,0.34,0.9256,0.8783,0.9249,1.1953,1.1388,0.7928
8742,0.7791,0.3256,0.9786,0.9612,1.1193,1.1311,1.1396,0.7963
8743,0.7443,0.3022,0.7626,0.9508,1.107,1.1641,1.139,0.9593
8744,0.8362,0.3449,0.9735,0.8403,1.1196,1.1567,1.1383,0.9566
8745,0.7389,0.3652,1.0117,0.7543,1.119,0.9028,1.1042,1.0518
8746,0.5976,0.386,0.8117,0.6567,0.8468,1.0451,0.9321,0.7622
8747,0.5477,0.3862,0.9728,0.4919,0.884,1.2043,0.8747,0.7963
8748,0.4901,0.371,0.941,0.5681,1.0522,0.9256,0.9493,0.8501
8749,0.5484,0.4928,0.8241,0.5998,1.0452,1.0698,0.9405,1.0811
8750,0.7982,0.4159,0.9338,0.7875,0.9828,1.1063,1.0633,1.0165
8751,0.6962,0.474,1.053,0.575,1.123,1.0785,1.094,1.2263
8752,0.8099,0.5603,1.0589,1.0085,1.0308,1.093,1.047,1.2102
8753,0.9103,0.6459,1.2176,0.8845,0.9555,1.0655,1.0229,1.2264
8754,0.806,0.6064,1.1549,0.9687,0.8381,1.0312,1.0171,1.2495
8755,0.6304,0.6278,1.2018,0.5752,1.0332,0.9129,1.0056,0.987
8756,0.736,0.6555,0.778,0.7866,1.0485,0.9012,0.9547,0.8203
8757,0.8176,0.5635,0.8206,0.669,1.1119,0.9952,0.9448,1.1148
8758,0.8976,0.8136,1.1308,0.9009,0.8174,0.8063,0.8897,0.7331
8759,0.699,0.7872,1.0683,0.7792,0.9136,0.966,0.6522,1.2435
8760,0.6968,0.6306,1.0392,0.862,1.0223,0.8943,0.8492,1.2749
8761,0.8339,0.7916,1.0993,1.0364,0.9053,0.7332,0.6984,0.9705
8762,0.8063,0.6645,1.0994,0.854,1.0186,0.8726,0.9949,1.2357
8763,0.8594,0.9449,0.8273,0.9626,0.906,0.8554,0.7573,1.2526
8764,0.8267,0.9082,0.9133,1.0481,0.9496,0.9158,1.1785,1.0737
8765,0.6654,0.9178,0.9074,0.9848,0.9501,0.8292,1.1786,1.2443
8766,0.779,0.9352,0.8767,1.0287,0.9243,0.9539,1.0754,1.0607
8767,0.9262,0.8806,0.9017,0.9487,1.1688,0.3678,0.8688,1.2297
8768,0.9423,0.7208,1.0592,0.8751,1.0674,0.9485,0.924,1.0351
8769,1.1558,0.9192,0.9151,0.8155,0.9694,1.1482,0.9042,1.0726
8770,1.1559,0.7599,0.8926,0.7742,1.1369,0.9813,0.9317,1.1322
8771,1.1557,0.8954,1.032,0.7576,1.1679,1.2043,1.0054,0.9496
8772,0.8541,0.7421,1.1271,0.725,1.0204,1.2043,0.8616,1.0227
8773,1.1654,0.6953,1.0715,0.661,1.142,1.2043,1.0462,1.0199
8774,0.8794,0.8409,0.9302,0.681,1.142,1.0035,1.0841,0.843
8775,0.6353,0.8441,0.9779,0.6666,1.1419,1.0412,1.0831,1.0438
8776,1.0495,0.716,0.9595,0.7831,1.1144,1.1895,0.8786,0.8495
8777,0.7504,0.7011,0.7934,0.9976,0.8163,0.9659,0.8498,0.8658
8778,0.7466,0.5994,1.0237,0.7922,0.6233,0.9735,0.9313,0.766
8779,0.722,0.599,1.1862,0.8712,0.9016,1.06,1.0606,1.0412
8780,0.705,0.6738,1.1864,0.8265,0.7425,0.9812,0.9295,1.1302
8781,0.5755,0.5927,0.9811,1.2767,0.908,0.9387,1.1023,1.1064
8782,0.3472,0.7685,1.1355,1.0861,0.8307,1.0379,0.8978,0.9069
8783,0.5944,0.7544,0.792,0.9827,0.5357,1.0036,0.961,1.0413
8784,0.5894,0.7196,0.8381,1.0444,0.989,1.0242,1.13,1.0586
8785,0.7478,0.7154,0.7339,0.8422,0.9277,1.051,0.9716,1.0282
8786,0.7693,0.5539,0.8184,0.4777,0.821,0.9463,1.1086,0.809
8787,0.8516,0.5696,0.768,0.9331,0.8721,0.9368,1.0584,1.003
8788,0.8252,0.4032,0.8386,0.7369,0.7699,0.8608,0.906,0.7426
8789,0.7171,0.6685,0.8089,0.8352,0.9485,0.6068,0.8883,1.0408
8790,0.6985,0.583,0.7158,0.9664,0.8049,0.5484,1.0964,0.9123
8791,0.7188,0.7854,0.643,0.7189,0.8691,0.5998,0.9259,1.0795
8792,0.6899,0.8015,0.8322,1.0219,0.8247,0.5765,1.018,0.9849
8793,0.8139,0.7694,1.0398,1.1703,0.7339,0.6702,0.9989,0.7163
8794,0.9015,0.6533,1.132,1.1705,0.9249,0.4883,0.9159,0.9136
8795,0.8748,0.5542,0.8497,1.0025,1.1304,0.7389,0.8603,0.9398
8796,1.2118,0.6881,1.1193,1.1847,0.9092,0.8533,0.8316,1.0637
8797,1.108,0.6481,1.1756,1.0891,0.8941,0.6829,0.8324,1.103
8798,1.1532,1.0914,1.1562,1.1714,1.0918,0.8234,0.6092,0.9073
8799,0.8328,0.9355,1.0932,1.16,0.9859,0.6818,0.7739,0.957
8800,0.9525,0.7844,1.2032,1.0108,0.629,0.6871,0.6269,0.9088
8801,1.1056,0.7771,1.2006,1.1037,0.8712,0.6666,0.6885,0.8132
8802,0.9191,0.8697,0.9748,1.0642,0.9632,0.6779,0.5925,0.7765
8803,0.9009,0.8697,0.6862,0.929,0.9058,0.9148,0.583,0.8943
8804,0.6633,0.9341,1.1882,1.096,0.8415,0.9895,0.9287,0.8457
8805,1.0687,0.8729,1.1705,1.0053,0.7326,1.0509,0.8838,0.841
8806,1.0327,0.7426,0.8945,0.9429,0.8845,1.0956,0.9447,0.832
8807,1.0106,1.0128,0.7668,1.1199,0.835,1.0371,0.9682,0.8989
8808,0.8779,0.9139,0.8574,1.0898,0.9081,1.0465,0.8233,0.8891
8809,0.9406,0.8988,1.0029,0.9812,0.9712,0.9958,0.81,0.7326
8810,0.9715,0.9387,0.7028,1.119,0.9035,1.0798,0.8845,1.1965
8811,0.9098,0.9025,1.0305,1.1592,0.7086,0.9183,0.912,1.136
