row,col,avg_count
22,29,58.5
22,32,37.4
22,33,0.1
23,2,18.4
23,5,32.8
23,6,0.5
23,7,16.7
23,10,28.9
23,11,3.1
23,12,22.2
23,15,35.3
23,16,0.1
23,18,0.1
23,19,26.8
23,22,19.4
23,23,0.3
23,24,27.5
23,27,15.4
23,28,0.2
23,29,33.6
23,32,17.0
24,2,8.8
24,3,10.7
24,4,9.2
24,5,12.2
24,7,5.2
24,8,8.1
24,9,7.4
24,10,9.9
24,11,0.4
24,12,8.9
24,13,11.9
24,14,10.2
24,15,14.4
24,19,5.7
24,20,4.3
24,21,5.2
24,22,4.8
24,24,9.2
24,25,6.8
24,26,7.4
24,27,5.0
24,29,14.7
24,30,10.9
24,31,12.5
24,32,8.3
