row,col,avg_count
15,19,6.0
15,22,8.4
15,23,0.9
15,24,2.2
15,27,3.2
15,28,0.3
15,29,0.7
15,32,8.7
15,33,0.3
16,1,0.3
16,2,9.4
16,5,0.9
16,6,0.7
16,7,7.8
16,10,3.9
16,11,0.3
16,12,5.8
16,15,3.7
16,16,0.1
16,18,0.2
16,19,5.0
16,22,9.3
16,23,0.4
16,24,1.8
16,27,3.2
16,28,0.3
16,29,1.2
16,32,7.0
16,33,0.2
17,2,7.4
17,5,0.5
17,6,0.4
17,7,4.7
17,10,5.2
17,11,0.2
17,12,3.7
17,15,5.1
17,18,0.3
17,19,6.0
17,22,7.6
17,23,0.1
17,24,1.0
17,27,1.5
17,28,0.1
17,29,0.8
17,32,3.4
18,1,0.3
18,2,4.3
18,5,0.5
18,6,0.1
18,7,7.2
18,10,4.0
18,11,0.1
18,12,4.1
18,15,5.7
18,16,0.2
18,18,0.1
18,19,3.5
18,22,9.2
18,23,0.2
18,24,1.6
18,27,2.5
18,28,0.5
18,29,0.5
18,32,4.0
19,2,6.6
19,5,1.5
19,6,0.2
19,7,3.8
19,10,2.7
19,11,0.4
19,12,5.4
19,15,2.5
19,16,0.2
19,19,4.6
19,22,7.0
19,23,0.5
19,24,1.1
19,27,1.1
19,28,0.1
19,29,1.0
19,32,2.0
20,2,5.5
20,5,1.3
20,6,0.1
20,7,1.3
20,10,3.2
20,11,0.5
20,12,2.5
20,15,1.5
20,18,0.1
20,19,3.2
20,22,4.3
20,23,0.6
20,24,0.6
20,27,1.5
20,28,0.1
20,29,1.6
20,32,2.3
21,1,0.2
21,2,2.5
21,5,0.3
21,6,0.4
21,7,0.8
21,10,2.3
21,11,0.4
21,12,2.9
21,15,1.7
21,18,0.1
21,19,1.4
21,22,1.2
21,23,0.1
21,24,0.5
21,27,0.4
21,28,0.1
21,29,1.3
21,32,2.8
22,2,1.2
22,5,0.7
22,6,0.2
22,7,0.7
22,10,1.1
22,11,0.2
22,12,0.9
22,15,2.2
22,16,0.2
22,18,0.3
22,19,1.7
22,22,0.7
22,24,1.2
22,28,0.2
22,29,0.7
22,32,0.6
23,2,1.5
23,5,0.3
23,6,0.1
23,7,0.3
23,10,0.6
23,12,0.7
23,18,0.1
23,19,0.9
23,22,1.1
23,23,0.3
23,24,0.8
23,27,0.2
23,29,0.2
24,2,0.7
24,7,0.2
24,22,0.9
