tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6
14796,0.787,1.0471,0.8425,1.0302,0.9315,0.7516
14797,0.955,1.0597,1.1261,1.0356,0.9373,0.785
14798,1.0056,0.6483,1.1516,1.0442,0.9334,0.7627
14799,1.0023,0.9448,0.9139,0.9448,0.9076,0.6426
14800,1.0717,0.8661,0.9748,0.8969,0.8146,0.9175
14801,0.895,1.0268,0.555,0.9923,1.0119,0.9944
14802,0.7514,0.9393,0.8007,1.0074,0.8659,0.8658
14803,0.8083,0.7865,0.5407,1.0242,0.9239,1.053
14804,0.9375,0.9169,0.7003,1.0367,1.0583,0.8988
14805,0.9865,1.0303,0.8812,1.0486,1.009,0.9472
14806,1.2234,1.0763,0.9971,1.0604,1.1488,0.9069
14807,1.1591,0.9827,0.8403,0.8581,1.1531,0.9267
14808,0.9902,1.0859,0.9038,0.704,1.1531,0.8532
14809,1.2057,0.9812,1.0911,0.782,1.1861,0.9391
14810,0.9612,1.1158,1.0484,0.305,0.673,1.006
14811,0.9285,0.9536,1.1195,0.7546,1.2263,0.8326
14812,1.2641,1.0379,0.8929,0.9554,1.1914,1.0458
14813,0.9262,1.0232,0.7762,0.8895,0.8496,1.0407
14814,1.2451,1.0191,0.8704,0.8314,0.9682,1.0033
14815,1.1176,1.0851,0.9045,0.7123,0.3341,0.9738
14816,0.9445,1.0146,0.9802,0.8039,0.8961,1.2009
14817,1.1449,1.1319,0.8453,0.5343,0.6634,1.0517
14818,0.8282,1.1361,1.0538,0.8911,1.1313,0.6919
14819,0.9553,1.1496,0.9702,0.8648,0.9505,0.7262
14820,0.9716,1.1496,1.146,0.8527,1.1053,0.6171
14821,0.9219,1.1496,1.128,0.8985,1.0832,0.6228
14822,0.9225,0.6964,0.789,0.9875,1.1309,1.2524
14823,0.7689,1.0354,1.1312,0.9238,0.9737,1.1263
14824,0.8236,0.8577,1.119,1.1335,1.0297,1.2521
14825,0.9763,1.2133,1.0061,1.2505,1.144,0.7507
14826,0.9837,0.8437,1.1695,1.0449,1.0966,0.9659
14827,0.8889,0.723,1.0513,1.2258,1.1152,1.1539
14828,1.1627,1.1002,0.9729,0.9341,1.0975,1.2315
14829,1.1626,0.9023,1.1294,1.149,1.1014,1.0263
14830,0.6276,1.0711,1.0183,1.2162,1.0759,1.2525
14831,0.9913,1.0777,0.8966,1.2215,1.1049,0.7831
14832,1.0459,1.099,0.7231,1.0467,1.1328,1.0765
14833,1.0608,1.0877,0.8939,1.1381,1.1377,1.2149
14834,1.0589,0.7306,1.0253,0.8353,1.1382,1.2092
14835,0.9425,0.783,0.8995,1.1059,1.1226,1.1531
14836,1.1397,0.7887,0.8109,1.0901,1.009,1.1183
14837,0.4016,0.9068,1.0004,0.9105,0.9443,1.0729
14838,0.656,0.8447,1.0527,0.9953,1.0361,1.0464
14839,1.1159,0.8825,1.007,0.9603,0.5571,1.1582
14840,1.1436,0.8391,1.1894,0.9708,0.8364,0.9604
14841,1.1562,1.0165,1.1668,0.905,0.8369,1.0309
14842,1.1401,0.7997,1.1667,0.8432,1.1019,1.0377
14843,0.6957,0.9433,1.1145,0.8199,0.8483,0.8701
14844,0.6743,0.9208,1.0875,0.591,0.9103,0.7986
14845,0.8719,0.9323,0.9722,0.662,0.7768,0.9873
14846,0.9474,0.7598,1.1186,0.8175,0.9038,1.0275
14847,0.823,0.8973,1.1186,1.0213,0.9775,0.8238
14848,1.0279,0.8787,0.6748,0.8805,1.0766,0.9935
14849,0.8874,0.634,1.1046,0.8921,0.9501,1.2351
14850,0.9355,0.8493,0.9137,0.9878,1.1774,1.2245
14851,1.1902,0.9129,0.7296,0.8363,1.033,0.6622
14852,0.9228,0.7573,1.1681,1.1158,1.1678,1.0423
14853,1.0517,0.9808,1.1765,1.1624,1.1866,0.8816
14854,1.2828,0.8179,1.1869,1.2049,1.1601,0.553
14855,1.3205,0.8715,1.1869,1.0073,1.0841,1.2014
14856,1.3231,0.8792,0.6767,1.0379,1.163,1.2249
14857,0.9798,1.0611,1.1614,1.2087,0.9695,0.8857
14858,0.6819,1.0178,1.1819,0.9552,1.1582,0.2844
14859,0.653,1.0744,1.1914,1.2066,0.9714,0.5825
14860,0.3489,1.0401,1.0412,0.9983,1.0036,0.6992
14861,0.9455,1.0524,1.0501,0.9992,1.0446,0.7086
14862,0.9609,1.0213,0.9407,1.0233,1.0878,0.9909
14863,0.8086,0.8201,1.1475,1.0249,0.8311,1.0559
14864,0.4154,0.9161,0.9544,0.9764,1.0725,1.0407
14865,0.8569,1.1008,1.159,0.9405,0.9052,1.0947
14866,1.0133,0.8958,1.0339,0.9292,0.6443,0.9945
14867,1.0168,1.0911,1.0493,0.9325,0.721,1.112
14868,0.7253,0.9474,0.9505,0.9341,0.715,1.0553
14869,0.8754,0.9645,0.7282,0.7623,0.803,1.187
14870,0.9885,0.8713,0.7901,0.9819,0.8588,1.0826
14871,1.1626,1.0325,0.5561,0.7573,0.8061,1.2062
14872,1.2423,1.0034,0.8041,1.0867,0.7935,0.8663
14873,1.03,1.0118,0.7672,1.1259,0.764,1.1631
14874,0.8452,0.9876,0.6668,0.9718,0.6304,1.0541
14875,0.9043,0.7974,0.6583,0.9258,0.4687,0.6593
14876,0.9217,0.7842,0.8262,1.1201,0.8574,0.6725
14877,0.7537,0.9125,0.7221,1.0406,0.8633,0.6781
14878,0.5139,0.922,0.6946,0.8922,0.8242,0.5923
14879,0.9114,1.0632,0.5217,0.8678,0.7335,0.5581
14880,1.0128,0.9097,0.6711,0.8446,0.7879,0.7044
14881,0.9937,1.1256,0.6552,1.036,0.8427,0.5197
14882,0.9821,1.1376,0.4609,0.8703,0.9707,0.8361
14883,0.9353,1.0243,0.3719,1.1415,0.9495,0.8371
14884,1.0578,1.0534,0.4047,1.1136,0.7683,0.7479
14885,0.9692,1.0637,0.3572,0.8958,0.8729,0.6971
14886,1.2159,0.9938,0.7515,1.054,0.8754,0.8706
14887,1.2327,0.8272,0.7407,0.9133,0.755,0.9525
14888,1.2328,0.9058,0.6412,1.1245,0.707,0.9261
14889,0.9433,0.8086,0.7168,1.0259,0.7186,0.8364
14890,1.1239,0.7533,0.7638,0.7896,0.7595,0.7993
14891,1.0455,0.6628,0.8547,0.7433,0.7886,1.0449
14892,1.2673,0.7761,0.5492,0.6343,0.8796,1.0213
14893,1.2365,0.7881,0.7827,0.8356,0.8921,1.026
14894,1.2633,0.6958,0.6687,0.9256,0.7809,1.0133
14895,1.0905,0.9661,0.8583,1.0376,1.1055,0.9653
14896,1.1961,0.9339,0.6252,0.9653,1.1087,0.7272
14897,1.0347,0.862,0.9169,0.8185,0.8104,0.8886
14898,1.015,0.7557,0.8329,0.8023,1.0698,0.6105
14899,1.1606,0.6175,0.8503,0.84,1.0936,0.9839
14900,1.1606,0.8248,0.9291,0.5816,0.9902,0.9779
14901,0.9271,0.8482,0.8061,1.1733,0.8782,0.6322
14902,1.21,0.7202,0.6988,1.1577,1.0031,0.491
14903,1.1063,0.7986,0.9402,0.9167,0.9974,0.6866
14904,0.9138,0.9865,1.0179,1.0695,0.7643,0.6235
14905,0.8455,0.5851,0.9987,0.9548,0.8899,0.4566
14906,0.6315,0.7816,0.7247,0.9574,0.8759,0.6772
14907,0.7045,0.8311,0.852,1.1833,0.8328,0.7492
14908,0.5798,0.9263,0.9538,1.0461,0.6944,0.8323
14909,0.5741,0.7876,0.8871,0.8164,0.6587,0.9449
14910,1.0113,0.968,0.9541,1.0813,0.8614,0.9932
14911,0.9738,0.9487,0.7902,1.1109,0.899,0.8439
14912,0.8102,0.8696,1.0776,1.079,0.611,0.9924
14913,0.8427,0.8845,0.8226,1.1256,0.4801,0.7341
14914,1.1642,0.8238,1.1701,1.1158,0.6998,1.0149
14915,1.1686,0.9531,1.1926,0.9384,0.8016,1.0184
14916,1.1684,0.8606,0.8563,0.8996,0.7782,1.0513
14917,1.1692,0.9397,1.0671,0.9085,0.5614,1.0453
14918,0.7885,0.9136,1.1644,0.81,1.0609,0.9825
14919,1.0817,0.9305,1.0897,0.754,1.1122,0.9463
14920,0.8815,0.8933,0.8801,0.5705,0.8796,0.8037
14921,1.0037,0.9601,1.0392,0.6598,1.0028,0.9964
14922,1.0799,1.0587,1.2112,0.7062,0.898,1.2139
14923,1.0787,1.0155,1.1351,0.8926,1.0173,0.9436
14924,0.9309,1.0212,0.9828,0.7955,0.9696,1.1908
14925,1.0376,0.9881,1.1788,0.9431,1.0733,0.7879
14926,1.0966,1.0853,1.1683,1.1191,1.0644,0.7373
14927,1.0257,1.0643,1.1428,1.1583,1.0527,0.9362
14928,0.8039,1.1395,1.1428,0.9558,1.0116,0.6682
14929,0.6889,1.1395,1.1428,1.0487,0.9375,0.8636
14930,0.649,0.7342,1.1131,1.0151,0.8725,0.9018
14931,0.8758,0.8247,1.0686,0.952,0.8704,0.778
14932,0.9856,1.094,0.3868,0.9459,1.0773,0.7988
14933,1.03,1.0164,0.6673,0.9438,1.017,0.8767
14934,1.2093,0.7847,1.073,0.7641,0.7532,0.9136
14935,1.1892,0.8205,0.7958,1.0976,0.6001,1.1688
14936,1.1981,0.625,1.1537,0.9936,0.7793,0.9712
14937,1.0808,0.7502,0.9832,1.2207,0.8838,1.0184
14938,0.7045,0.9479,1.0373,1.0769,1.1128,1.1096
14939,1.0,0.9708,1.0167,1.1795,1.1128,1.187
14940,1.1596,0.8513,1.0144,1.0179,0.8911,1.187
14941,1.1501,1.0831,0.9738,1.0207,1.1178,1.1869
14942,1.141,1.1342,0.9696,1.0803,1.1099,1.1817
14943,1.0141,1.1417,1.1826,1.1087,0.9296,0.9441
14944,1.2249,1.172,1.1591,1.197,1.1493,1.1497
14945,1.1697,1.2122,1.1689,1.0557,1.1359,0.784
14946,0.8997,1.2122,1.1689,0.766,1.1359,0.8476
14947,0.8318,1.0102,1.1689,1.1523,1.1359,0.8363
14948,0.9547,1.1725,0.8404,1.1525,0.5937,0.932
14949,1.2404,1.033,1.1465,1.0657,0.9071,0.9615
14950,1.1637,1.0732,1.1143,1.0952,0.7496,1.1768
14951,1.2237,0.8316,0.9208,0.9499,0.9384,1.103
14952,0.8169,0.9765,1.1535,1.1495,0.9431,1.0177
14953,1.1604,0.8964,1.1398,0.7304,0.9426,0.8717
14954,0.9652,0.6845,0.9204,1.1786,0.9091,1.0374
14955,1.1648,0.6514,1.0102,0.9244,0.674,0.9295
14956,1.1654,0.7987,1.1676,1.2202,0.9866,0.7718
14957,1.167,0.7317,1.0868,1.0481,1.0856,1.1533
14958,0.8016,0.7902,1.0309,1.0963,0.8678,1.1533
14959,1.0338,0.7204,0.7103,0.9445,0.9674,1.1533
14960,1.2013,0.5896,0.6764,0.9944,0.858,0.8863
14961,1.1078,0.7743,0.8527,0.8058,0.9445,0.9933
14962,1.168,0.7178,1.1345,0.9157,0.925,1.0936
14963,0.9458,0.8663,1.0595,0.9986,1.0109,0.93
14964,1.1561,1.1572,1.0964,0.9885,1.1525,1.078
14965,1.1662,1.1433,0.8442,1.0669,0.7537,0.7704
14966,1.22,0.9317,0.9813,1.1538,0.8772,1.0335
14967,1.2089,1.1207,0.8613,1.0401,1.1787,1.0364
14968,1.1167,1.1436,1.1837,1.0205,1.0105,1.0865
14969,1.1693,1.1956,1.1707,0.8732,1.0353,1.0938
14970,1.0103,0.7971,1.0449,0.8721,1.1234,0.843
14971,1.1763,1.3049,0.9862,0.1271,1.1387,1.1225
14972,1.0078,0.5376,0.9222,0.105,1.0612,1.1456
14973,0.9973,0.7804,0.9901,0.5157,0.8447,1.0957
14974,0.8207,0.7453,0.8197,0.4942,0.9545,0.984
14975,0.5925,0.8857,1.0595,0.829,0.8903,1.0054
14976,0.4675,0.8622,1.1537,0.8555,0.7346,0.9585
14977,0.5726,0.8624,1.1621,1.179,0.9182,0.9583
14978,0.6279,1.0541,1.003,0.4717,1.003,0.9248
14979,0.7471,0.9264,1.1918,0.9839,0.9455,0.8513
14980,0.897,1.0175,1.1979,0.8887,1.0146,0.7662
14981,0.8923,0.8566,1.1048,0.6869,1.0002,0.8909
14982,0.621,1.0818,0.9315,0.6977,0.9553,0.6125
14983,0.8887,1.0045,0.8696,0.8335,0.9353,0.4318
14984,1.1551,0.9233,0.9039,0.6498,0.8989,0.2898
14985,1.1758,0.8808,0.4933,0.8557,1.0244,0.5523
14986,0.9926,0.975,0.8662,0.8364,1.0912,0.2648
14987,0.8167,0.8263,0.811,0.7512,1.1114,0.6583
14988,1.0492,1.074,0.7517,1.0141,1.1128,0.8864
14989,0.8567,0.9641,1.0702,1.1815,1.1128,0.8856
14990,0.8527,1.0575,0.6997,1.1815,1.07,0.8396
14991,0.8851,0.9291,0.9786,1.1665,0.9634,0.6427
14992,1.0166,1.094,0.8191,1.1665,0.6361,0.4944
14993,1.0084,1.094,0.916,1.1665,0.6618,1.0238
14994,1.1846,1.0898,0.9525,1.1021,0.9088,0.9441
14995,1.1323,0.953,0.865,0.972,0.6826,0.8172
14996,0.9655,0.8555,1.1582,1.1907,0.988,1.1337
14997,1.304,0.9986,1.1468,0.9657,0.852,1.0481
14998,1.3042,0.9706,1.028,1.0209,0.8098,0.9924
14999,1.0433,0.6406,1.0746,0.7987,0.9906,1.1404
15000,1.0404,0.9839,1.0534,0.9889,1.0496,1.1942
15001,0.9633,1.1091,1.1546,0.7575,1.1523,1.2091
15002,1.0696,0.8918,1.1837,1.041,1.1523,1.1998
15003,0.7521,1.0508,1.1768,1.0552,1.1574,1.1998
15004,1.0625,0.9549,1.1151,1.0676,1.0255,1.1761
15005,0.957,0.8093,1.1031,1.0609,0.672,1.1746
15006,0.9749,0.9937,0.9631,1.0074,0.5714,1.1746
15007,1.0914,1.0118,1.0433,0.7388,0.4293,1.1746
15008,1.1103,0.7551,1.1086,0.8304,0.4213,0.8637
15009,1.0017,1.018,1.036,0.9161,0.5433,1.1494
15010,0.9354,0.9473,0.9594,0.9167,0.8281,0.8595
15011,1.0,1.0153,0.9596,1.2049,0.6645,0.7664
15012,1.0925,0.9701,0.7785,1.1229,0.9331,0.8398
15013,1.1899,0.9821,0.9178,1.1804,0.8475,1.1498
15014,1.2522,1.129,0.7883,1.2178,0.7462,0.9584
15015,0.8683,0.9156,0.5936,1.2178,0.9747,0.841
15016,1.0466,1.107,0.6926,0.9579,1.1901,1.0748
15017,1.0254,1.1415,0.7654,1.1995,1.1093,1.2326
15018,0.9487,1.1419,0.8344,0.9579,1.0059,1.052
15019,0.9404,1.0943,1.1406,0.9991,1.1254,1.198
15020,0.7343,1.0563,1.085,1.0056,1.133,1.0262
15021,1.2301,1.0634,0.842,1.184,0.9939,1.1855
15022,1.2122,0.8116,1.0812,0.8394,0.8911,0.9488
15023,0.8985,0.8781,0.8707,1.0149,0.9921,1.1452
15024,0.8807,0.8789,0.8391,1.1453,0.9973,1.0327
15025,1.1502,0.8428,0.9297,1.1117,0.8369,1.0956
15026,0.8824,0.6801,0.8545,0.8016,0.9322,1.1108
15027,1.1782,0.5457,0.8096,1.1749,0.9226,0.9967
15028,0.9072,0.8158,0.7216,0.9732,0.8246,0.8278
15029,1.1349,0.7537,0.5467,1.0389,0.8697,0.4389
15030,0.9864,0.9786,0.4377,1.0614,0.8541,0.8471
15031,1.0494,0.9292,0.7138,0.991,0.6441,0.9522
15032,1.1192,0.8174,0.7535,1.0591,0.5907,0.8704
15033,1.1909,0.8276,0.7549,0.9091,0.8616,0.9057
15034,1.1749,0.8237,0.8674,0.9862,0.8105,0.3172
15035,0.8964,0.9199,0.9108,1.0569,0.8854,1.1519
15036,0.8878,0.978,0.8404,1.1279,0.7186,0.4967
15037,1.1981,0.977,0.9964,1.1586,0.8298,0.2832
15038,1.0623,0.9441,0.977,1.0829,0.8688,0.7034
15039,1.2108,0.9426,0.8083,1.0643,0.8428,0.9459
15040,1.2163,0.9718,0.7533,1.0195,0.8301,0.9829
15041,1.2149,0.7094,1.0189,1.1664,0.7459,1.0112
15042,1.0126,0.9791,0.9481,1.218,0.8511,1.0158
15043,1.1915,1.1212,0.9903,0.9142,0.9533,1.189
15044,1.1222,0.5402,1.0264,1.2461,0.8603,0.9303
15045,1.1722,0.7484,1.0357,1.2185,0.9142,1.2076
15046,1.0907,0.9402,1.0406,1.0992,0.7743,1.2196
15047,1.1411,1.019,0.8833,1.2084,0.8573,1.0947
15048,1.1045,0.8558,0.7584,1.0379,0.8772,0.9941
15049,0.9083,1.0501,0.7498,1.2108,0.8698,1.043
15050,0.9284,1.0501,0.7497,1.2206,0.7756,1.0297
15051,0.8514,1.0501,0.6706,0.9397,0.7948,0.9867
15052,0.994,0.7661,0.8232,1.0178,0.7741,0.7268
15053,1.084,0.765,0.9439,1.1016,0.3815,0.8383
15054,1.0593,0.7199,0.7584,0.9257,0.6303,0.8789
15055,1.0422,0.9375,0.9783,0.8805,0.5026,0.7816
15056,0.8913,0.9375,0.8132,1.1563,0.7392,0.6518
15057,0.9724,1.0034,0.6302,0.9984,0.8929,0.9921
15058,1.0993,1.0201,0.7415,1.1361,0.8562,1.2245
15059,1.0569,0.9734,0.5536,1.2384,0.8212,1.2245
15060,1.0322,0.9406,0.828,1.0615,0.689,1.2245
15061,1.0818,0.9935,0.8958,1.2342,0.8499,0.9362
15062,0.9339,0.9212,0.9367,1.2342,0.8002,0.8829
15063,0.968,1.14,0.7454,1.1747,0.7084,0.9778
15064,0.8504,1.0531,0.8031,1.0817,0.8736,1.023
15065,0.7097,0.9615,0.9192,1.0006,0.8518,0.9609
15066,1.0508,0.9503,0.597,0.9054,0.8089,1.2425
15067,1.0111,0.95,1.0341,1.0003,0.7953,1.1753
15068,1.0226,0.9422,0.9483,1.0036,0.6867,1.0878
15069,1.0007,0.8787,1.0622,1.1959,0.5693,1.0952
15070,0.9512,0.6247,1.0641,1.2155,0.7501,1.0959
15071,0.7643,0.7864,1.0144,1.2296,0.9113,0.9412
15072,1.0148,0.971,0.9825,1.2289,0.8138,0.9922
15073,1.0001,1.1047,0.9562,1.1178,0.952,1.0587
15074,1.189,1.0115,0.9462,1.2277,0.9422,1.1012
15075,1.2226,0.9601,0.9531,1.2146,0.949,1.0614
15076,0.9617,1.0604,0.8424,0.8733,0.7671,1.0899
15077,0.941,0.9797,0.7394,0.4054,0.5876,1.0327
15078,1.0278,1.0302,0.8261,1.0716,0.9801,1.1443
15079,0.8436,1.0445,0.552,1.1231,0.9876,1.0096
15080,1.0856,1.1156,0.5489,0.9741,0.9844,1.0667
15081,0.9696,1.0874,0.3457,0.7413,0.9549,1.15
15082,0.946,1.08,0.7927,1.1801,0.853,1.1211
15083,1.0061,1.0773,0.8244,1.1145,0.8123,1.1833
15084,1.02,1.0465,0.6132,1.1617,0.8027,1.1839
15085,0.8376,1.0465,0.7161,1.2004,0.7046,0.7893
15086,0.9575,1.0115,0.4639,0.9491,0.698,0.9446
15087,1.0191,0.9167,0.6936,1.148,0.6948,1.079
15088,0.9717,1.0141,0.8685,1.2194,0.5379,0.8375
15089,0.9846,0.7546,0.7188,1.0162,0.7429,1.267
15090,1.2371,1.0879,1.0398,1.2343,0.6565,0.8046
15091,1.2392,0.8178,1.0528,1.0253,0.6811,1.1992
15092,1.2624,0.9088,1.0291,0.933,0.5686,0.8994
15093,0.9901,0.9708,0.9732,1.0399,0.6488,0.7871
15094,1.1843,0.9816,1.0615,1.0064,0.9185,1.0369
15095,1.1652,1.0964,1.0262,1.1949,0.9256,1.2002
15096,1.2125,1.1583,0.9848,1.0242,0.8003,1.2056
15097,1.1637,0.9593,0.8917,1.2012,0.9338,1.1147
15098,1.0868,1.0464,0.996,1.1365,0.9175,1.0539
15099,1.1292,0.9015,0.9468,1.1886,0.8115,1.0786
15100,1.1361,0.8906,0.8461,0.816,0.7852,1.0757
15101,1.1825,1.077,0.8772,1.0778,0.5894,1.1473
15102,0.9516,1.0589,0.8646,0.7412,0.868,1.0468
15103,1.1793,0.9232,0.9639,1.172,0.8515,0.9471
15104,1.1793,0.9703,1.0564,1.174,0.7286,0.9571
15105,1.1525,0.9477,0.8926,1.1297,0.8442,1.1355
15106,0.946,0.8345,1.1621,1.1297,0.7037,1.1091
15107,0.9658,0.8307,1.162,1.0575,0.7535,1.1188
15108,1.117,0.9164,0.9626,0.7784,0.8203,1.0669
15109,0.9569,0.7716,0.8559,0.8182,0.7198,0.8726
15110,1.1198,0.7945,1.0442,0.763,0.8968,0.8455
15111,1.1844,0.8132,0.8904,0.5406,0.8793,0.997
15112,0.709,0.7992,1.1139,1.072,0.8342,0.9433
15113,0.9629,0.8178,1.1874,0.9049,0.8993,0.9392
15114,1.0201,0.8199,1.1799,1.1464,0.9623,0.8664
15115,0.7984,0.8397,0.9899,0.9891,0.6248,0.6417
15116,1.032,0.6991,1.1826,1.0952,0.5785,0.7795
15117,1.0672,1.0521,1.1558,1.0664,0.429,0.8388
15118,0.8559,1.0139,1.1773,1.0691,0.6229,0.4811
15119,1.2419,1.0077,0.7834,1.194,0.5809,0.9529
15120,1.1975,1.0616,1.0495,1.0463,0.6041,0.9019
15121,1.0729,1.0215,0.8825,1.2408,0.7914,0.9708
15122,1.1893,0.6399,1.1317,1.0114,1.145,0.9981
15123,1.037,0.7881,0.8197,1.1186,0.859,1.0837
15124,0.7331,1.1666,1.0259,0.9598,0.761,0.9349
15125,0.9003,1.144,1.1617,0.9503,0.9404,1.2082
15126,0.86,0.9796,0.9601,0.9851,0.903,1.2141
15127,0.7368,0.8163,1.1342,0.9916,1.0728,1.0569
15128,0.8174,1.0906,0.9898,0.9918,0.9914,1.2272
15129,0.7971,0.9866,0.912,0.7612,1.1614,1.1006
15130,0.7536,0.8954,1.029,0.8553,1.0787,1.1298
15131,0.7639,0.7379,0.9834,0.8811,0.8462,1.0143
15132,0.7576,1.0693,1.0679,0.8731,0.9856,1.1068
15133,0.8021,1.1197,1.1238,0.7285,1.118,1.2474
15134,0.7575,1.1957,1.1376,0.88,1.0344,1.2474
15135,0.7478,1.148,1.1376,0.7498,0.8929,1.2248
15136,0.6881,0.9567,1.1376,0.824,0.7262,1.116
15137,0.8496,1.1239,0.9476,1.0363,0.7897,1.0159
15138,0.8624,0.8958,1.1477,1.0313,0.8009,1.2089
15139,0.6391,0.841,1.107,1.0221,0.8018,1.1261
15140,0.7587,1.0454,1.1851,0.9643,0.8806,1.2153
15141,0.7233,0.9956,0.9345,0.9798,0.887,1.1693
15142,0.8221,1.0995,0.8588,0.7887,0.4239,0.8638
15143,0.9279,1.0456,0.8076,0.9239,0.7353,0.9685
15144,0.9495,0.7033,0.791,0.8746,0.8588,1.0022
15145,0.8143,0.7447,1.0408,1.0298,0.9239,1.1465
15146,0.8278,0.9688,1.0211,1.0264,1.1303,1.1339
15147,0.8022,0.8773,1.1436,0.8641,1.1287,1.1334
15148,0.8393,1.0158,1.1439,0.9954,0.7058,0.888
15149,0.9219,0.9474,1.053,1.1809,1.0598,0.7684
15150,0.8403,0.8134,0.8296,0.8889,0.9192,1.0068
15151,0.9107,0.7706,1.1781,1.2025,0.7617,1.1163
15152,0.7807,0.7966,1.1895,1.0619,0.9479,0.8861
15153,0.9755,0.8183,0.9581,1.1882,0.7121,0.8179
15154,0.9379,1.1171,0.8182,1.1978,0.7663,1.007
15155,0.9537,1.1355,1.1543,0.9583,0.6942,0.9747
15156,0.81,1.1385,1.1317,0.9784,0.861,1.0844
15157,0.9498,1.0559,1.1757,1.0258,0.9039,1.2536
15158,0.8447,0.9687,1.1546,0.9902,0.8414,1.2468
15159,1.0346,0.5076,1.0458,0.6464,1.0199,1.2458
15160,1.05,0.3842,0.6951,0.8424,1.0049,1.1336
15161,1.2347,0.5574,0.8881,0.8138,1.2288,1.1781
15162,1.1718,0.8881,0.8402,0.894,0.7827,1.0895
15163,1.1244,0.8719,0.9308,0.8381,0.9037,1.1666
15164,1.0113,1.0851,0.9551,1.0305,1.1111,1.0925
15165,1.2702,0.9247,0.9727,1.0226,1.0097,1.0625
15166,1.2702,1.0985,1.0295,0.9147,1.0832,1.1973
15167,1.1655,0.8825,1.1117,0.8417,0.6375,1.1441
15168,1.2643,0.8769,1.0375,1.0146,1.0013,1.0547
15169,0.8554,1.0226,0.989,0.6841,1.0845,1.2198
15170,1.1908,1.1017,0.6677,0.8719,0.9125,1.2201
15171,1.0826,1.0856,1.1224,0.9536,0.7651,1.2201
15172,0.7942,0.9924,0.9236,1.0782,0.8855,1.2183
15173,0.8613,1.0464,0.776,1.0349,1.0287,0.9491
15174,1.0768,1.0047,0.8107,1.0019,1.1399,0.8611
15175,1.0866,1.0003,1.1763,0.9171,0.9954,1.1662
15176,1.1349,1.0722,1.1688,1.0465,1.1,0.9537
15177,1.1166,0.7896,1.1217,1.0449,0.9896,1.1676
15178,1.0443,1.0922,1.0662,1.0154,1.1452,0.8555
15179,1.1504,1.1149,1.1181,0.9538,1.1453,0.9981
15180,1.162,1.1238,1.0908,0.9547,1.1453,0.7643
15181,0.817,1.0818,0.8796,0.9501,1.1362,0.8977
15182,1.2241,0.7,0.8998,0.5907,1.0796,0.8455
15183,1.2143,0.8889,0.5103,1.0015,1.1569,0.6831
15184,1.1462,1.0198,0.9328,1.0651,0.9888,0.8841
15185,1.2447,1.0419,0.9517,0.7526,1.1401,1.0878
15186,1.0702,0.765,0.9331,0.8968,0.9848,1.255
15187,1.2294,0.7082,1.0705,1.1912,1.1238,0.7844
15188,0.9733,0.8402,0.8229,1.1899,1.1337,1.2345
15189,1.1531,1.1249,1.143,0.7802,1.0635,1.2345
15190,1.1996,1.0945,0.8581,1.0529,1.1085,1.1942
15191,1.0258,1.0945,0.5822,1.1497,0.9773,1.03
15192,1.0486,0.828,0.9354,1.0434,0.8995,1.2405
15193,0.8655,0.9418,0.9086,1.0879,0.9094,1.2356
15194,1.0443,1.1516,1.0084,1.0661,0.9391,1.2187
15195,1.0836,0.7198,0.9747,1.2113,1.1238,0.9791
15196,1.1718,1.0063,0.9706,1.1813,1.1363,1.0907
15197,1.1718,1.126,0.8725,0.9307,0.947,0.9447
15198,0.6024,1.1259,0.9965,1.0898,1.1648,0.9986
15199,0.8585,1.1302,0.8975,1.0771,0.9984,1.0069
15200,0.9557,0.9674,0.9689,1.0724,1.0353,0.8094
15201,1.2472,1.1137,0.7907,1.0225,1.106,1.1794
15202,0.9978,1.062,1.1369,1.051,1.1075,1.1951
15203,1.0437,1.1,0.9475,1.0391,0.9619,1.1951
15204,1.0769,1.0905,1.1314,0.7465,0.9237,0.8629
15205,0.9012,1.1182,1.1314,0.88,1.0298,1.0448
15206,1.2216,1.0174,1.1161,0.8657,0.8987,0.8122
15207,1.222,1.0908,1.089,0.7429,1.1239,0.7716
15208,1.0962,0.8647,0.9223,0.9853,1.1429,0.6785
15209,1.2264,0.6678,0.8741,0.9596,1.1429,0.6436
15210,1.1814,0.8889,1.0316,0.7656,1.1429,0.6722
15211,1.0893,0.7807,0.9089,0.7364,1.1444,0.4482
15212,1.0252,0.6667,0.9531,0.9589,1.1444,0.8299
15213,0.8209,0.989,1.2024,0.9356,0.9614,0.9491
15214,1.0033,0.7072,1.1653,1.1609,1.0512,0.9025
15215,0.8462,0.9581,1.128,1.1496,0.9614,1.0011
15216,0.9317,1.0,1.0618,1.132,1.0182,0.5685
15217,0.7174,0.8731,0.8131,1.132,1.0179,1.0289
15218,0.8655,0.7056,1.0171,1.1321,0.4983,0.785
15219,0.9628,1.145,0.8768,0.6564,1.0863,0.8982
15220,1.0481,1.1451,0.812,0.8319,1.0863,0.8468
15221,1.189,1.0178,0.7746,0.6411,0.8691,0.6858
15222,0.9043,0.9124,0.7523,0.6894,1.0957,0.6617
15223,0.9584,0.8982,0.9564,0.7422,1.0947,0.5857
15224,0.9352,1.1187,1.0014,0.6483,0.9111,0.7262
15225,0.9068,0.9325,1.1525,0.8789,0.97,0.8954
