row,col,avg_count
16,34,0.3
17,0,0.2
17,1,61.5
17,4,69.7
17,5,71.7
17,8,69.5
17,9,66.1
17,12,72.9
17,13,69.6
17,16,66.3
17,17,9.5
17,18,32.8
17,21,111.1
17,22,68.6
17,25,63.8
17,26,64.1
17,29,75.4
17,30,67.1
17,33,67.4
17,34,0.2
18,0,0.5
18,1,53.2
18,4,58.0
18,5,59.6
18,8,56.8
18,9,54.8
18,12,59.6
18,13,59.5
18,16,57.4
18,17,1.6
18,18,36.9
18,21,96.1
18,22,55.4
18,25,54.8
18,26,57.6
18,29,70.5
18,30,57.6
18,33,55.9
18,34,0.3
19,0,0.4
19,1,44.3
19,4,48.9
19,5,46.5
19,8,47.3
19,9,46.5
19,12,52.9
19,13,49.1
19,16,51.6
19,17,0.3
19,18,37.3
19,21,84.1
19,22,46.0
19,25,43.5
19,26,45.0
19,29,56.2
19,30,46.1
19,33,45.4
19,34,0.2
20,0,0.1
20,1,33.1
20,4,36.9
20,5,33.5
20,8,36.2
20,9,35.7
20,12,41.5
20,13,41.6
20,16,36.9
20,17,0.2
20,18,35.2
20,21,73.6
20,22,33.5
20,25,36.1
20,26,32.6
20,29,47.0
20,30,35.3
20,33,37.1
20,34,0.2
21,1,23.9
21,4,28.4
21,5,24.8
21,8,27.1
21,9,27.3
21,12,28.6
21,13,30.8
21,16,25.6
21,17,0.1
21,18,36.5
21,21,64.1
21,22,26.2
21,25,27.1
21,26,24.0
21,29,36.8
21,30,26.6
21,33,27.5
22,0,0.1
22,1,15.6
22,4,19.8
22,5,17.6
22,8,17.4
22,9,18.7
22,12,17.7
22,13,21.0
22,16,14.3
22,17,0.1
22,18,36.2
22,21,52.4
22,22,16.4
22,25,14.9
22,26,11.9
22,29,26.2
22,30,17.2
22,33,18.2
23,1,5.4
23,4,7.1
23,5,6.9
23,8,6.8
23,9,6.6
23,12,5.9
23,13,10.0
23,16,9.9
23,18,59.3
23,21,42.2
23,22,5.9
23,25,6.2
23,26,15.4
23,29,14.5
23,30,6.2
23,33,7.2
24,1,0.1
24,2,0.1
24,3,0.1
24,13,3.9
24,14,4.6
24,15,3.8
24,16,5.0
24,18,50.4
24,19,34.9
24,20,44.2
24,21,31.9
24,26,10.0
24,27,7.8
24,28,9.9
24,29,7.8
