tick,agent_1,agent_2,agent_3,agent_4
8008,0.6526,1.0722,1.1481,0.9696
8009,0.7867,1.0749,0.9376,0.8153
8010,0.4493,0.9505,0.9226,1.1615
8011,0.7804,0.9722,1.171,1.0771
8012,0.9294,1.1054,1.1715,1.0992
8013,0.9708,0.7475,1.1827,1.1483
8014,1.1492,1.1035,1.1827,1.1632
8015,0.6908,0.9401,1.1827,0.9214
8016,0.9174,1.0935,1.0138,1.1905
8017,1.1868,1.0923,1.1617,0.9625
8018,1.2007,0.8777,0.9563,1.188
8019,1.2007,0.9268,1.1452,0.9439
8020,0.9386,0.9788,1.1421,1.1598
8021,1.1513,1.1314,0.9351,1.1254
8022,1.2375,1.1035,1.1225,1.2539
8023,1.2149,1.1411,0.9444,0.941
8024,0.6028,1.1578,1.1337,1.2162
8025,1.1926,1.1778,1.1232,1.1931
8026,1.1855,0.9422,1.0719,1.1876
8027,0.9354,1.1424,0.9695,0.9585
8028,1.1511,1.0568,1.0208,1.1833
8029,1.1206,0.9561,1.2107,0.9939
8030,0.841,1.1023,1.1188,1.2504
8031,1.1326,1.1936,0.9562,1.0542
8032,0.9901,0.9403,1.1889,1.235
8033,0.9037,0.7948,1.2003,1.1523
8034,1.0441,0.942,1.1682,0.89
8035,1.2293,0.991,1.1683,0.9355
8036,1.2293,1.1095,0.8962,0.5433
8037,1.0757,1.1301,0.7597,0.7426
8038,1.2455,1.1512,0.9751,0.8408
8039,1.2433,1.0881,0.9232,0.9516
8040,1.0664,1.0933,0.8928,0.955
8041,1.1495,0.8825,1.1536,0.9514
8042,1.2379,0.9936,1.1536,0.7937
8043,1.0702,0.9417,0.9744,0.7169
8044,1.2091,1.0919,0.8763,0.9789
8045,1.1317,1.092,1.0939,0.7564
8046,1.1574,0.9283,1.1792,1.095
8047,1.1269,1.1044,1.139,0.9755
8048,1.0464,0.9575,0.9265,1.1713
8049,0.7553,1.0376,0.9751,1.1723
8050,0.9049,0.8534,0.992,1.1658
8051,0.9828,0.8904,1.0985,1.1038
8052,1.1689,0.8186,1.0982,1.2267
8053,0.9193,0.7189,1.0199,0.9931
8054,1.0821,0.7057,1.0831,0.8534
8055,1.0821,0.8014,1.0515,0.9274
8056,0.7225,0.8013,1.0666,1.2335
8057,1.0133,0.7576,0.7751,1.1784
8058,1.1915,0.7018,0.8408,1.2578
8059,1.1915,0.9443,0.9089,0.972
8060,1.1946,1.3252,1.1892,1.1349
8061,1.0521,1.3252,1.1508,0.9847
8062,0.9612,1.2159,0.8893,0.7099
8063,0.8446,0.608,0.8394,0.7833
8064,1.0662,1.1956,1.16,0.9143
8065,1.2137,1.1956,0.8933,0.8649
8066,1.1559,0.7984,1.1889,1.0449
8067,1.2201,0.8827,1.1275,0.9738
8068,1.2528,0.7504,1.184,1.0381
8069,1.2528,0.9394,0.8556,0.8676
8070,1.1056,0.8369,1.0574,1.0081
8071,1.2214,1.0706,1.0819,1.1965
8072,1.2086,0.991,1.0016,1.2731
8073,1.266,0.9603,0.7964,1.2731
8074,1.272,0.8131,0.8376,1.0185
8075,0.9757,0.9801,0.9564,1.2074
8076,0.9259,1.0237,1.1534,0.8661
8077,1.0338,1.0976,1.059,1.1557
8078,1.0447,1.1244,1.0474,1.251
8079,1.1168,1.1287,0.7251,1.0072
8080,1.1168,1.1287,1.0735,1.2148
8081,0.8376,1.1287,0.9234,0.7384
8082,0.8656,1.0848,0.9312,1.0756
8083,0.8235,1.1287,0.8166,1.1787
8084,0.9787,0.892,0.7305,1.1767
8085,1.1527,1.0612,0.8653,1.1986
8086,1.0237,0.7894,0.982,1.1868
8087,1.1873,0.9354,1.1634,1.0599
8088,1.1214,1.0632,0.7644,0.97
8089,0.9777,1.1476,1.1534,1.1575
8090,1.2091,1.0185,1.1718,1.1575
8091,1.1928,0.9334,0.9462,0.9921
8092,1.1393,1.0394,1.03,1.1704
8093,1.1768,1.0882,1.0553,1.1703
8094,1.1975,0.6219,1.0419,1.1363
8095,1.1162,1.1022,1.1459,1.1323
8096,1.0003,0.9644,1.0042,0.9269
8097,1.2107,1.1183,1.0273,0.8472
8098,1.2142,1.1183,1.1701,1.1172
8099,1.2143,0.958,1.1701,1.2049
8100,1.041,0.8929,0.9959,1.1874
8101,1.1432,1.1277,1.1482,1.2039
8102,0.9064,1.1463,1.1604,1.2044
8103,0.8926,1.0861,1.0987,1.124
8104,1.0991,1.0475,1.1992,0.9431
8105,1.1852,1.1295,1.1646,1.0703
8106,1.1225,0.9045,1.2109,0.9343
8107,1.1171,1.0429,1.0157,1.0757
8108,0.8774,1.0756,0.9995,1.0565
8109,1.188,0.7592,1.2095,1.0452
8110,1.1858,0.8885,0.9636,1.2076
8111,0.7923,1.0948,1.135,1.1212
8112,1.0739,1.0948,1.0122,1.1758
8113,1.187,1.0941,1.1768,0.9532
8114,1.0153,1.0633,1.0731,1.1425
8115,1.0256,0.9538,0.9553,1.1425
8116,1.1943,0.3741,1.0916,1.1425
8117,1.1762,0.9671,1.1228,0.9045
8118,0.9882,0.9004,0.7899,1.1107
8119,1.1959,0.7523,0.707,0.7407
8120,1.1541,1.0064,0.9736,1.1436
8121,1.1111,0.7527,1.1056,1.1564
8122,1.1,1.0082,1.0733,1.1267
8123,1.1955,0.9794,0.8174,0.7348
8124,1.1947,1.0394,0.8227,1.0042
8125,0.9998,1.1054,1.1947,1.2309
8126,1.1789,0.9068,1.2104,1.2266
8127,0.8247,1.1302,1.2104,1.2266
8128,0.9782,1.171,0.8648,1.0393
8129,1.0974,0.9559,1.0524,1.1336
8130,1.114,1.1303,1.1478,1.1327
8131,1.1941,1.1735,1.1704,0.9197
8132,1.1941,1.1671,1.1975,1.2301
8133,1.1461,0.9488,1.1964,1.2388
8134,1.1461,1.0944,1.0102,1.2388
8135,1.1461,0.9898,1.1867,1.0618
8136,1.1881,1.0388,0.9885,1.052
8137,1.1583,0.8629,1.1317,1.2091
8138,0.69,1.1688,1.091,1.1792
8139,0.9274,0.9461,1.1475,0.9412
8140,1.0144,1.1145,1.149,1.1978
8141,1.0228,0.8757,1.149,0.9778
8142,1.2295,1.0454,1.149,1.1449
8143,0.9105,0.6671,1.1484,1.0855
8144,1.278,1.0676,0.9804,1.0129
8145,1.278,1.08,0.9453,1.0708
8146,1.0409,0.9001,0.8803,1.0418
8147,0.9051,1.09,0.9573,1.113
8148,0.8114,0.8974,0.8627,0.8904
8149,0.9841,0.743,0.9196,1.1636
8150,0.9534,0.8524,1.1059,0.8273
8151,0.8167,1.1086,0.984,1.0106
8152,0.8346,1.1475,1.1839,1.1287
8153,0.9728,0.9073,1.12,1.1524
8154,1.0125,1.168,1.1321,1.0107
8155,1.0283,1.0694,0.8435,1.2707
8156,0.9728,0.9876,0.9174,0.9528
8157,0.7557,1.1758,1.1885,1.2368
8158,0.8595,0.9798,1.1881,1.2453
8159,1.0221,1.1846,1.1802,1.2298
8160,0.8893,0.9872,1.1162,1.2452
8161,1.0388,0.9851,1.0236,0.9958
8162,0.9989,0.997,1.0954,1.2051
8163,0.9414,1.0236,1.0977,0.9408
8164,0.9471,1.0711,1.1284,0.8708
8165,1.2069,1.0842,1.102,1.1589
8166,1.251,1.0354,1.0979,1.057
8167,1.2581,0.8297,1.1551,1.0311
8168,1.1441,1.1113,1.1419,0.7159
8169,1.2141,0.8333,0.9891,1.1435
8170,1.2772,1.1095,0.9934,1.1485
8171,1.0969,1.1097,0.9614,1.1079
8172,0.9702,1.1097,0.9673,1.1135
8173,1.0437,0.9507,0.9477,0.8488
8174,0.9593,0.9741,0.8796,0.9453
8175,1.1969,1.0327,0.5908,1.0152
8176,1.0487,1.163,0.8654,1.0419
8177,0.9859,1.1464,0.6966,1.2371
8178,1.1402,0.9795,0.9193,1.0495
8179,1.0598,1.1054,1.1301,1.1717
8180,0.9949,0.999,0.9898,1.1578
8181,1.0324,0.9385,1.1237,1.1589
8182,0.8771,0.6848,1.134,1.15
8183,1.0112,0.8094,0.56,1.1998
8184,1.0973,1.068,0.9122,1.0394
8185,1.1759,0.727,1.1019,1.2376
8186,1.0094,0.9077,0.7672,1.0408
8187,1.0748,0.8499,1.1474,0.9724
8188,1.1997,1.058,1.181,1.1413
8189,1.1997,1.0977,1.0048,1.0068
8190,1.0283,1.1326,1.0567,1.1233
8191,1.1989,1.1326,1.1062,1.2016
8192,1.1989,0.8458,1.1022,1.1484
8193,1.1989,1.092,0.7904,0.8635
8194,0.926,0.78,1.0653,0.7436
8195,1.2375,0.9405,1.1608,0.9617
8196,1.2364,1.0874,1.161,1.1033
8197,0.8793,1.0364,1.1329,0.8275
8198,0.7508,0.931,0.9398,1.101
8199,0.83,1.1017,1.1092,0.9075
8200,0.7425,1.1017,1.0994,1.1836
8201,0.7699,1.1017,0.8497,0.9227
8202,1.1125,0.9914,0.9875,0.7832
8203,1.0975,1.1009,0.9369,1.2313
8204,0.9403,1.0518,0.9613,1.0847
8205,0.9741,1.0104,0.4944,1.1556
8206,0.9969,0.9159,0.6604,1.1045
8207,0.6865,0.9517,0.6622,1.1349
8208,1.0,0.9034,0.9205,1.1311
8209,0.9663,0.8904,1.0062,1.0183
8210,0.8508,0.7125,1.0143,1.0816
8211,0.9533,0.5162,0.9113,0.9852
8212,0.8224,0.5353,0.9555,1.1195
8213,0.9098,0.0821,0.8758,0.7466
8214,0.8317,0.3589,0.9734,1.1063
8215,0.8523,0.7235,0.8015,0.6642
8216,0.7821,0.3817,0.988,0.9959
8217,0.971,0.7964,1.0031,1.0964
8218,1.0497,0.9318,0.8056,1.0209
8219,0.9521,1.1352,1.0493,0.9675
8220,1.071,0.9028,0.8898,1.1357
8221,1.0638,0.9387,0.9261,1.0611
8222,1.0432,0.8959,0.7998,1.0754
8223,0.9625,0.9061,0.7514,1.1806
8224,1.0812,1.0095,1.0106,1.1802
8225,1.1657,1.0174,0.9808,1.1335
8226,1.1674,0.9266,0.9347,0.9939
8227,1.1183,0.9867,0.8293,1.0034
8228,0.8916,0.9998,0.6949,1.0346
8229,0.9741,0.9946,0.9974,0.8748
8230,0.8849,1.0471,0.876,1.0578
8231,0.8456,0.9716,0.939,1.1627
8232,0.649,1.0121,0.9193,1.1774
8233,0.9092,1.0139,0.9258,0.9224
8234,0.8034,0.9479,0.9364,1.2604
8235,0.9478,0.8619,0.7789,0.8621
8236,0.9252,0.9448,0.9583,1.2331
8237,0.9568,0.9276,0.7569,1.2332
8238,1.0224,0.8245,0.9463,1.0637
8239,1.0068,0.7151,0.9236,0.8226
8240,0.9972,1.0484,0.8377,1.001
8241,1.0211,0.9094,1.0121,1.1008
8242,0.9458,1.1122,1.0604,1.1612
8243,0.8929,1.1122,1.1153,0.7827
8244,0.9277,0.9534,1.0856,1.1489
8245,0.9324,1.1582,1.1662,1.1274
8246,0.9352,1.1582,1.1709,1.1274
8247,0.8706,1.0136,1.0793,1.1232
8248,0.6648,1.0314,1.1657,0.9265
8249,0.9209,0.9965,1.1711,0.8723
8250,0.8973,1.1474,0.8509,1.0162
8251,0.859,1.0662,1.0384,0.8297
8252,0.9545,0.874,0.9185,1.0454
8253,1.3127,1.1059,0.8472,1.2421
8254,1.0505,1.1518,0.9464,1.2417
8255,1.277,1.0557,0.9554,1.0869
8256,1.0286,0.927,0.9907,1.1856
8257,1.0013,0.9863,0.9844,1.1695
8258,1.0954,0.9188,1.1081,1.2068
8259,1.2524,0.6789,1.1213,1.0126
8260,1.0447,0.8493,0.9777,1.231
8261,0.9121,0.9401,1.1053,1.0754
8262,1.1704,1.0871,1.1141,1.1618
8263,1.1609,1.0874,0.9917,1.1568
8264,1.2301,1.0862,1.2073,1.1632
8265,1.2301,1.0862,0.9052,1.188
8266,1.2267,1.1054,1.1898,1.2416
8267,1.187,1.1054,1.1552,1.2359
8268,1.1291,0.9475,1.1213,1.1182
8269,0.9402,1.0912,1.165,0.92
8270,1.1501,1.1477,1.0763,1.0026
8271,0.9875,1.1494,0.9661,0.9952
8272,1.1866,0.8675,1.1543,1.2031
8273,1.1867,1.166,1.0635,0.8744
8274,1.0104,0.9787,0.882,1.111
8275,1.2087,1.1585,0.9923,1.0636
8276,1.1486,0.8718,0.8438,0.7456
8277,1.2085,1.0651,0.9522,1.0762
8278,0.9888,1.06,0.9339,1.1359
8279,0.9761,1.0629,1.1215,1.1576
8280,1.2246,1.0615,0.9047,1.1729
8281,1.2246,0.7877,0.9691,0.9761
8282,1.0205,0.7417,1.1695,1.1652
8283,1.2285,0.693,1.167,1.0115
8284,1.1598,0.8272,1.1543,1.156
8285,1.0376,0.7736,1.1353,1.0706
8286,1.0601,0.9671,1.1694,1.0543
8287,1.1942,1.2061,0.7623,0.9789
8288,0.8074,1.206,1.0033,1.227
8289,0.9312,1.0106,1.0246,0.7185
8290,1.1168,1.1299,1.1809,0.88
8291,1.0569,1.0457,1.1292,1.1788
8292,1.0212,0.9151,1.1632,1.1854
8293,1.0423,0.74,1.1889,1.1655
8294,1.0744,1.1013,1.1019,1.121
8295,1.1981,1.0967,1.1753,1.181
8296,1.1925,0.9515,1.2059,0.9817
8297,1.0108,1.118,0.9648,1.123
8298,1.035,1.0805,1.067,1.1064
8299,1.2063,1.1017,1.0067,1.018
8300,1.1847,1.0075,0.975,1.2332
8301,1.1353,0.9658,0.9205,1.1248
8302,0.7838,1.0521,1.128,0.9591
8303,1.0963,1.1217,1.0298,1.197
8304,1.0727,1.1639,1.1746,1.0841
8305,1.0641,1.1367,1.1457,1.0286
8306,1.0818,1.063,0.874,1.2405
8307,0.8595,0.7519,1.0876,1.2163
8308,1.0258,0.8423,1.1267,1.212
8309,1.1299,1.1419,1.1455,1.2086
8310,1.1318,1.1762,1.0628,0.8951
8311,0.9436,1.082,1.1171,0.982
8312,0.9694,1.1756,1.1407,1.0306
8313,1.1754,1.178,0.9502,1.1866
8314,0.6739,0.7426,0.997,0.9055
8315,1.2311,1.1058,0.9603,1.103
8316,1.2236,1.1058,1.1265,0.9331
8317,1.1938,0.8262,0.9537,0.9597
8318,1.2386,1.0234,1.168,1.211
8319,1.2284,1.0952,0.9633,1.0021
8320,1.233,0.9673,1.1569,1.0569
8321,1.2305,1.0923,1.1065,1.1614
8322,0.9889,1.0627,1.1462,1.2112
8323,1.061,1.0748,1.0374,0.7437
8324,0.9059,0.899,0.9991,1.1708
8325,1.0583,1.1039,1.152,1.0002
8326,1.2444,1.1039,0.7573,1.1038
8327,1.2444,1.1017,1.1011,1.1949
8328,1.2271,0.8988,0.9491,0.897
8329,1.188,1.1099,1.0658,1.187
8330,0.6657,1.112,0.8508,1.0791
8331,0.9156,1.115,0.9781,1.1201
8332,1.1285,1.062,1.1741,1.1108
8333,1.1321,0.8167,0.9398,0.943
8334,1.2161,0.9132,1.1307,0.9599
8335,1.231,1.0739,1.0127,1.1636
8336,0.8531,1.0204,0.5743,1.1205
8337,1.1629,0.9383,1.0044,1.0781
8338,0.954,1.1215,0.8964,1.1255
8339,1.0061,1.1212,1.0585,1.1256
8340,1.1762,1.0481,1.0415,0.6803
8341,1.0493,1.1215,1.0408,1.2174
8342,1.1202,0.9472,0.903,1.0393
8343,1.1362,0.9926,1.0022,0.7515
8344,1.1805,0.965,0.9751,0.7748
8345,0.9446,0.9208,0.9285,1.2221
8346,1.1929,1.0416,1.0547,0.7055
8347,0.9941,1.03,1.0378,1.0802
8348,1.0313,1.1364,1.1514,1.0428
8349,1.0697,1.0517,1.1701,1.1503
8350,1.1007,1.1259,1.116,1.1093
8351,1.0192,1.0628,1.1538,0.9416
8352,0.7705,0.8814,0.8173,1.0668
8353,0.8295,0.7621,0.933,1.1212
8354,0.8198,0.9643,1.0209,1.1154
8355,0.9526,0.8187,0.7638,1.1424
8356,0.9804,0.9544,1.1716,1.0337
8357,1.0272,0.9248,1.1104,1.0239
8358,1.0236,0.6996,1.1717,0.6558
8359,1.0339,0.6505,1.0102,1.0329
8360,1.0071,0.6761,1.001,1.0488
8361,1.0719,0.8062,1.0897,1.0367
8362,0.7736,0.7519,1.1387,1.0098
8363,0.9152,0.6657,1.1429,1.0761
8364,0.9912,0.8289,1.1259,1.0641
8365,0.988,0.8275,0.5551,0.9248
8366,1.02,0.6577,0.9203,1.0999
8367,0.9014,0.6556,1.0632,1.0675
8368,1.0747,0.7663,1.143,0.9329
8369,0.9721,1.0263,1.1028,1.0998
8370,0.9514,0.7666,1.0894,1.2023
8371,0.9586,0.9112,0.8523,1.2023
8372,0.9062,0.6628,0.7528,1.1176
8373,0.764,0.9651,1.1318,1.0956
8374,0.933,0.9409,0.9457,1.166
8375,0.6257,0.8628,0.9885,1.0788
8376,1.1053,0.6722,1.0515,0.8282
8377,1.1178,1.0013,1.126,0.7931
8378,1.2536,0.8647,1.2005,1.1769
8379,1.2536,0.9108,0.994,1.2338
8380,1.2019,1.1078,1.2124,0.8961
8381,0.9928,1.1074,0.9598,1.1287
8382,1.2125,1.1192,0.9668,0.7437
8383,1.2125,1.0113,1.0623,0.826
8384,1.0393,0.9632,0.7994,0.7843
8385,1.2263,1.1121,0.8605,1.0761
8386,1.2127,1.1182,0.8798,1.2179
8387,0.8159,0.8704,0.6467,1.2453
8388,0.7038,1.0174,0.7937,0.9287
8389,0.84,1.1397,1.0048,0.9388
8390,1.0117,0.9848,1.1046,1.0111
8391,1.2176,1.1108,1.1347,1.2814
8392,1.2357,0.9054,1.1396,0.8494
8393,1.2087,0.8402,1.0574,1.1556
8394,1.1863,1.1212,0.9667,1.2354
8395,0.9818,1.1364,1.1535,1.2403
8396,1.2064,1.1232,1.1067,1.0623
8397,1.1305,1.1208,1.1448,0.886
8398,0.8472,1.0453,1.0382,1.0849
8399,1.149,0.8235,1.0569,0.9065
8400,0.9193,1.0838,0.8591,1.1371
8401,0.8251,0.8547,1.1912,1.1408
8402,0.9281,1.0645,0.9311,1.082
8403,1.1609,0.754,0.9877,1.1144
8404,1.1644,1.0165,1.0727,1.0034
8405,1.1307,1.0873,1.1805,1.1597
8406,0.9667,0.9526,0.5901,1.1592
8407,1.0611,1.0585,0.8673,1.1247
8408,1.2151,0.9672,1.1674,0.9036
8409,1.192,1.1468,0.961,1.1821
8410,1.0253,0.9749,1.0133,1.0402
8411,1.2251,1.0873,1.1834,1.2744
8412,1.2012,1.1061,1.1163,1.2185
8413,1.1919,1.0515,1.1107,1.0946
8414,1.1909,1.0812,0.7927,1.223
8415,1.1474,1.1571,1.1762,1.0082
8416,0.5815,1.1488,0.9685,1.2505
8417,1.067,1.1873,1.1888,1.2505
8418,1.1293,0.9893,0.9694,1.2505
8419,0.8472,1.1214,1.1697,0.996
8420,0.8966,1.184,1.1697,0.969
8421,1.1861,1.1796,0.8774,0.7968
8422,0.8551,1.1986,1.1582,1.0126
8423,1.009,0.8829,1.082,0.8277
8424,1.158,1.0987,1.1412,1.0775
8425,1.2278,1.1279,1.0857,0.8601
8426,0.6592,1.1279,0.9877,0.9961
8427,1.1398,0.9025,1.1369,1.1453
8428,0.6834,1.0966,0.9433,1.1094
8429,0.928,0.8397,1.1644,1.1588
8430,0.7199,0.8123,1.1644,1.117
8431,0.9465,1.0705,1.1043,0.9108
8432,0.7901,1.0705,0.8608,1.1148
8433,0.9476,1.0618,0.7662,1.0239
8434,0.9889,0.7862,1.0833,1.0608
8435,0.9323,0.7707,0.9601,1.0835
8436,1.0079,1.111,1.1789,1.1857
8437,1.1255,1.0257,0.911,1.1497
8438,0.7774,1.1455,0.9678,1.1875
8439,1.171,0.96,1.2081,1.1164
8440,1.1715,0.9924,1.0338,1.1868
8441,1.1251,1.0049,0.9829,1.2593
8442,1.1739,1.143,1.1551,1.1723
8443,1.0026,1.143,1.1332,0.6151
8444,1.1525,1.0774,1.2281,1.1954
8445,0.9153,1.0257,1.2453,1.0004
8446,1.2173,0.9036,0.8303,1.1853
8447,1.2173,1.0551,0.9327,0.9704
8448,1.245,0.9574,0.9371,0.6627
8449,1.2472,1.0924,1.1438,1.0636
8450,1.2184,1.0827,1.1172,1.1044
8451,1.2669,0.9277,1.0818,0.8558
8452,1.2441,1.082,0.9861,0.9172
8453,1.0635,1.0872,0.7862,1.1922
8454,0.9457,0.8711,0.8922,1.1922
8455,1.2087,0.9938,0.7615,1.1922
8456,1.1376,0.9928,0.8427,1.1922
8457,1.2206,0.9139,0.7238,0.9935
8458,1.0266,0.9493,0.9906,0.914
8459,1.0979,1.1088,0.9491,1.2204
8460,0.8513,0.8906,0.572,1.1972
8461,0.8167,1.0323,0.745,0.9277
8462,0.9803,1.0619,1.1291,0.9005
8463,1.0943,0.8281,1.1901,1.1138
8464,0.9853,0.7551,1.1635,1.1797
8465,1.1373,1.0564,1.0316,1.2004
8466,1.1517,1.0564,1.1439,1.2004
8467,1.1247,0.8452,0.9079,1.1655
8468,0.9929,1.0883,1.1571,1.0825
8469,1.2544,0.9071,1.1585,0.9938
8470,1.2531,0.8449,0.9436,0.9018
8471,1.0328,1.1131,0.9898,1.1519
8472,1.048,1.1393,0.7413,0.9225
8473,1.1442,0.9969,1.0654,1.1497
8474,1.026,1.1764,0.9044,0.7661
8475,1.1651,0.9257,1.1563,0.9806
8476,1.2006,1.1213,1.1124,1.1238
8477,1.1496,1.1401,0.9938,0.9984
8478,0.9138,1.122,1.0066,1.0727
8479,0.8529,1.1001,1.1451,0.9552
8480,0.9272,1.0711,1.0492,1.0642
8481,0.6807,0.8415,1.1409,1.0443
8482,1.1344,1.0471,0.9542,0.8947
8483,0.9188,0.9519,1.1757,1.1553
8484,1.177,0.6444,1.1757,1.2006
8485,1.1654,0.9429,0.9566,1.1285
8486,0.9509,1.0524,0.9874,1.1589
8487,1.1707,1.0194,1.037,1.2028
8488,0.8878,0.5258,1.1664,1.2028
8489,0.9834,0.9281,1.0438,1.2028
8490,1.1825,0.974,1.1133,1.1989
8491,0.9732,1.0487,1.1593,1.2022
8492,0.7204,1.0026,0.9151,0.8981
8493,1.0183,0.8948,1.0813,0.937
8494,0.9987,0.8651,1.1945,1.0206
8495,0.9823,0.9374,1.1987,1.07
8496,1.0834,1.0592,1.2018,1.2384
8497,0.8627,0.9162,0.8054,1.0052
8498,1.2571,1.1015,1.131,1.093
8499,1.2581,1.0259,1.1779,0.9991
8500,1.1794,1.0822,0.8558,1.008
8501,1.257,1.1018,0.7588,1.1708
8502,1.0822,1.1028,1.1607,0.7806
8503,1.0435,0.8219,1.1614,0.8159
8504,1.1996,1.1154,0.9911,0.8621
8505,1.0204,1.1524,1.0798,0.9862
8506,1.0799,1.004,0.8164,1.1374
8507,1.1924,1.1427,0.9637,1.1417
8508,1.1674,1.1363,0.8955,0.6716
8509,1.0613,1.1024,0.649,1.2169
8510,1.0718,1.0411,0.9876,1.0141
8511,1.1604,1.1365,0.9044,0.9165
8512,1.1596,0.9388,0.9504,1.2134
8513,0.8291,1.1492,0.9528,1.0775
8514,1.1493,0.9516,0.9329,1.1995
8515,1.0116,0.9459,0.9481,1.1097
8516,1.161,0.9217,1.1351,1.1669
8517,1.006,1.0522,0.7567,1.184
8518,1.1853,1.0142,0.9762,0.9786
8519,1.0249,1.1629,1.1907,1.0625
8520,1.1988,1.1629,1.1401,0.9814
8521,1.1075,1.1138,1.1906,0.9955
8522,1.1472,0.9833,1.0112,0.8998
8523,1.2022,1.044,1.2043,1.098
8524,1.0168,0.9533,0.9492,0.8237
8525,1.2568,1.1015,1.2079,0.9308
8526,1.2067,0.9527,0.9624,1.1832
8527,1.2066,1.0213,1.0825,0.9472
8528,0.7011,1.0608,0.9904,1.0019
8529,1.0781,1.0507,0.9831,1.0467
8530,1.226,1.0632,1.1668,1.0254
8531,0.8175,0.8808,1.1845,0.903
8532,0.7031,1.103,0.9998,0.7211
8533,1.1848,1.0794,1.1302,0.641
8534,0.9388,1.0979,0.9942,0.9871
8535,0.9876,0.912,0.8892,1.031
8536,0.8669,0.9007,0.9906,0.9872
8537,1.1561,1.118,0.9209,1.0554
8538,1.1305,1.118,1.017,1.0538
8539,1.1695,0.975,0.811,1.0032
8540,0.9071,0.9716,1.1555,0.9482
8541,1.1878,0.9592,1.1758,1.2134
8542,1.1429,1.0926,1.1003,1.0113
8543,1.1752,1.0087,0.9337,0.9035
8544,1.2108,1.1017,1.2022,1.1087
8545,1.2108,1.1017,0.9016,0.9916
8546,1.0099,1.0888,1.2276,0.9408
8547,1.2308,1.1084,1.1939,0.6859
8548,1.2314,1.1084,1.1939,0.8274
8549,1.2071,1.0647,0.7166,0.7361
8550,0.8477,1.0543,0.9723,0.5521
8551,1.1131,1.1088,1.0699,0.912
8552,1.2226,1.1531,0.9476,1.1987
8553,1.0171,1.1555,1.152,0.8563
8554,1.1523,0.7904,0.8424,1.2091
8555,1.1217,1.2685,1.1625,1.203
8556,1.1738,0.7194,1.0632,1.2025
8557,1.1853,1.0145,0.9412,1.0565
8558,0.889,1.0306,1.1311,1.0663
8559,0.9523,0.9538,0.9841,1.1867
8560,1.1092,1.155,0.9846,1.1946
8561,1.0951,0.9949,1.0101,0.9396
8562,0.7683,0.9827,0.9684,1.0443
8563,1.1418,1.1258,0.9215,0.9549
8564,0.7318,0.9908,0.9077,0.9638
8565,0.8487,1.0746,0.8257,1.076
8566,1.0837,1.0772,0.9871,1.1301
8567,0.96,1.069,0.8984,1.0912
8568,0.9324,0.9016,0.9464,0.9558
8569,1.0856,0.9981,1.1261,0.935
8570,0.8366,1.0197,1.0723,1.1154
8571,1.0857,1.0596,0.9221,1.1154
8572,0.9005,0.9116,0.862,0.7436
8573,1.062,0.9746,0.8529,0.8728
8574,1.0792,1.036,0.8709,0.6393
8575,1.0556,0.9079,1.0843,1.0322
8576,1.0466,1.0934,1.0401,0.9717
8577,1.0747,1.0696,0.5703,0.9346
8578,0.9097,0.9998,0.5585,0.8733
8579,0.8913,1.135,0.4442,0.9739
8580,0.927,1.1441,0.9776,1.2174
8581,1.0368,1.2063,1.048,1.2157
8582,1.0174,1.0531,1.1765,1.1349
8583,1.0475,1.0315,0.9917,1.1979
8584,1.0074,1.1599,1.001,0.9277
8585,1.1214,1.1605,1.0366,1.0334
8586,1.1676,1.1567,1.1733,0.9336
8587,1.1747,1.1605,0.8209,1.0882
8588,1.1215,0.9278,1.0055,1.0761
8589,1.1285,0.9533,1.0242,1.0872
8590,0.9649,1.119,1.0954,1.1114
8591,1.155,0.7499,1.0416,1.2166
8592,1.1926,1.0022,1.0064,1.2545
8593,0.9567,0.9386,1.1332,1.2545
8594,0.947,1.1179,1.1217,0.8349
8595,1.0136,1.1164,1.124,1.1408
8596,1.022,1.0451,0.9234,0.9217
8597,1.2323,0.8854,1.1668,0.8965
8598,1.2079,1.1095,1.1885,0.7254
8599,0.9513,1.1178,0.7883,0.7864
8600,0.8402,1.089,1.1169,0.7648
8601,0.8341,1.0935,1.0923,0.768
8602,1.0454,0.7227,1.0774,0.6675
8603,0.8688,1.0499,0.7406,1.1583
8604,1.0431,1.0673,1.1749,1.2099
8605,0.9291,1.1686,0.8064,1.2169
8606,0.9414,0.9692,0.8471,1.1338
8607,0.9012,0.9925,0.7763,1.1396
8608,0.8822,1.1554,0.9117,1.0101
8609,0.9861,1.1554,1.1087,1.018
8610,1.1975,1.1383,1.1388,1.147
8611,0.9933,0.8851,1.0922,1.1741
8612,1.0164,1.0172,0.9997,1.1751
8613,1.127,0.9396,1.0155,1.1028
8614,1.1395,0.9026,1.1847,1.1672
8615,1.1838,1.1102,1.0528,1.1672
8616,0.8878,1.0287,1.1649,1.1672
8617,1.1793,0.9635,1.1685,0.9785
8618,0.9435,0.835,1.0472,1.17
8619,0.9231,0.6374,0.9871,1.0213
8620,0.9761,0.8044,1.123,1.1562
8621,1.0982,0.7608,1.0287,1.1562
8622,0.8811,0.4122,1.1528,0.9835
8623,1.1874,0.8835,1.0645,1.1837
8624,1.2099,1.2752,0.9581,1.0119
