tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6
16358,1.1294,0.9919,0.8563,0.8668,0.7831,0.7985
16359,1.1982,0.9006,0.9402,0.8849,0.6417,0.6369
16360,1.1984,0.9075,0.8735,0.8322,0.7534,0.6241
16361,0.9971,1.0622,1.0496,0.7943,0.749,0.6505
16362,0.8909,0.7973,1.0018,0.7723,0.6725,0.3738
16363,0.8401,0.8963,1.0074,0.7043,0.63,0.3498
16364,0.664,1.0752,0.8022,0.7226,0.5976,0.4287
16365,0.5466,0.9685,0.7686,0.4687,0.3262,0.3331
16366,0.7742,1.2117,0.7665,0.7984,0.4781,0.5672
16367,0.5799,1.2117,0.7434,0.6376,0.8297,0.8215
16368,0.9286,1.2117,0.4988,0.718,0.7195,0.6222
16369,0.9957,0.9838,0.9596,1.025,0.6441,0.7248
16370,0.9295,0.8593,0.959,0.9526,0.6217,1.0009
16371,0.609,1.1461,0.7815,0.8009,0.6397,0.7217
16372,0.7239,1.1021,0.592,0.9169,0.6656,0.9617
16373,0.7906,1.1021,0.75,1.0909,0.7232,1.0101
16374,0.9147,0.8942,0.7963,1.073,0.3472,1.0128
16375,0.8092,1.0493,1.0129,0.899,0.5795,1.0228
16376,0.8145,1.0866,0.9371,0.9462,0.7018,0.9628
16377,0.814,1.0526,0.963,1.0197,0.5468,0.8182
16378,0.6218,1.0517,0.9541,1.0428,0.8133,0.9352
16379,0.8698,0.8127,0.9807,1.0197,0.7778,0.9293
16380,0.8525,1.019,0.9829,1.0201,0.8214,0.881
16381,0.8799,1.0615,0.6362,1.0197,0.7681,0.5437
16382,0.7657,0.6862,0.9639,1.2224,0.7072,0.7371
16383,0.8779,1.1121,0.8967,1.2029,0.9711,0.756
16384,0.9113,0.9813,0.7338,1.1948,0.8425,0.7614
16385,0.8028,0.9792,0.6395,1.0349,0.9797,0.7087
16386,0.7472,1.0666,0.3881,0.8463,0.9207,0.689
16387,0.7434,0.9613,0.2631,0.6233,0.7,0.64
16388,0.7012,1.1168,0.2481,0.8899,0.9516,0.646
16389,0.6881,1.0676,0.2785,0.9933,0.6869,0.6668
16390,0.6896,1.0254,0.4852,0.8494,0.9458,0.6622
16391,0.6809,0.9929,0.4578,0.8478,0.8106,0.5478
16392,0.6814,0.9887,0.5764,0.8763,0.9454,0.7521
16393,0.6822,1.0096,0.4158,0.6355,0.7852,0.6368
16394,0.5685,1.0681,0.6205,0.6406,0.7196,0.3487
16395,0.5832,0.9385,0.5817,0.9106,0.5845,0.6169
16396,0.5621,1.0961,0.6635,0.9598,0.4473,0.6314
16397,0.2468,0.7086,0.7316,1.06,0.8687,0.4839
16398,0.4448,0.6421,0.8265,0.9539,0.7194,0.7062
16399,0.3922,0.5905,0.8301,0.6323,0.6174,0.6196
16400,0.4163,1.1304,0.7783,1.0532,0.7805,0.7304
16401,0.6787,0.8506,0.7564,1.2057,0.6666,0.7416
16402,0.5805,1.0996,0.5592,1.1451,0.3675,0.6308
16403,0.8208,1.1509,0.6887,1.0938,0.3085,0.489
16404,0.5235,0.77,0.7228,1.0517,0.354,0.5737
16405,0.7788,1.1035,0.6506,1.0241,0.2313,0.8223
16406,0.8887,0.9589,0.759,0.9769,0.6157,0.7602
16407,0.7279,0.9594,0.6213,0.8958,0.8402,0.7084
16408,0.8506,0.8627,0.6722,0.8408,0.728,0.687
16409,0.838,1.1128,0.7801,0.9562,0.7549,0.6641
16410,0.8048,1.0635,0.6606,1.1076,0.5275,0.6529
16411,0.819,1.0368,0.8308,1.0019,0.8714,0.4492
16412,0.9078,0.9166,0.6622,0.6991,0.7919,0.7999
16413,0.8109,0.8153,0.8401,1.0906,0.5849,0.717
16414,0.8877,0.8251,0.8263,0.935,0.5483,0.7958
16415,0.7947,0.8699,0.9626,0.9853,0.5135,0.8064
16416,0.8294,1.0232,0.9006,1.0192,0.6473,0.6691
16417,0.8544,0.7235,0.7912,1.1273,0.6765,0.7367
16418,0.8494,1.1515,0.9,0.8082,0.5839,0.8454
16419,0.8348,1.1294,0.8273,0.7107,0.8825,0.7535
16420,0.814,1.0722,0.8573,1.184,0.905,0.7462
16421,0.7541,0.9755,0.8282,1.0129,0.8717,0.7727
16422,0.6759,1.1104,0.8215,1.1314,0.8629,0.7473
16423,0.5319,1.0866,0.7291,1.1938,0.6489,0.4788
16424,0.5813,1.149,0.5632,1.0809,0.6603,0.586
16425,0.5042,1.126,0.5218,0.9222,0.7343,0.7185
16426,0.4296,1.0893,0.4587,0.9544,0.8099,0.6826
16427,0.5546,0.9006,0.5284,0.7518,0.8148,0.5935
16428,0.6531,1.007,0.5174,0.9617,0.6593,0.4904
16429,0.6327,0.9956,0.558,0.9863,0.6714,0.7333
16430,0.6103,0.8526,0.3934,0.9595,0.3666,0.7032
16431,0.53,0.7806,0.2241,0.7864,0.7297,0.6701
16432,0.4092,0.5975,0.3481,0.8631,0.8433,0.6132
16433,0.5908,0.8616,0.6068,1.0608,0.5901,0.6292
16434,0.6167,0.6437,0.5528,0.984,0.7317,0.4241
16435,0.3694,0.9346,0.4763,1.0104,0.6373,0.1005
16436,0.6043,0.7783,0.6556,0.7203,0.7924,0.0772
16437,0.5415,0.9948,0.5974,0.7879,0.883,0.2972
16438,0.7276,0.8979,0.6964,0.966,0.7767,0.4462
16439,0.9139,0.8541,0.7523,1.003,0.951,0.6206
16440,1.011,0.7589,0.722,0.8859,0.9284,0.7012
16441,0.8748,1.0081,0.5474,0.8404,0.7952,0.6376
16442,1.0331,0.8501,0.6853,0.8088,0.5342,0.5361
16443,1.0438,1.0045,0.4619,0.8203,0.4502,0.5708
16444,1.0312,0.9514,0.5436,0.8203,0.4017,0.5127
16445,0.8657,0.967,0.7156,1.1559,0.7443,0.5732
16446,1.1066,0.7721,0.7997,1.1071,0.6991,0.8624
16447,1.0963,0.7956,0.7423,1.0026,0.5151,0.8292
16448,1.2456,0.8375,0.5646,0.7598,0.6992,0.7435
16449,1.1943,0.9891,0.8349,0.8472,0.6225,0.808
16450,0.9638,0.9822,0.7599,0.7427,0.7435,0.7382
16451,1.0193,1.0173,1.0522,1.032,0.7527,0.5861
16452,0.9497,0.9957,0.9688,1.1085,0.7495,0.7272
16453,1.1735,0.9517,1.007,1.0576,0.7136,0.722
16454,1.2056,0.8099,1.0067,0.8659,0.6699,0.7197
16455,1.0326,0.9016,1.0226,0.8359,0.4989,0.6095
16456,1.0491,0.8062,0.8902,0.8353,0.4748,0.6188
16457,1.101,0.5999,0.7384,0.8079,0.4581,0.5961
16458,0.7722,0.6143,0.7804,0.8222,0.5721,0.4716
16459,0.8198,0.4041,0.8359,0.9601,0.5452,0.734
16460,0.8113,0.5611,0.6179,0.9217,0.5545,0.6195
16461,0.8457,0.6027,0.7472,0.9568,0.3391,0.5984
16462,0.902,0.6299,0.7124,0.7147,0.4795,0.8344
16463,1.0407,0.5015,0.6996,0.9349,0.676,0.8124
16464,1.0054,0.638,0.6982,0.825,0.651,0.9586
16465,0.8622,0.5977,0.6906,1.0193,0.5868,0.644
16466,1.0346,0.598,0.7624,0.7332,0.8969,0.9843
16467,0.9999,0.5416,0.7761,0.822,0.7204,0.9034
16468,0.8254,0.7841,0.5734,0.7961,0.8474,0.8944
16469,1.0634,0.8161,0.9124,0.9981,0.8987,0.9165
16470,0.9882,0.8162,0.8528,1.0432,0.9297,0.8313
16471,1.0418,0.7419,0.647,1.0448,0.7572,0.6174
16472,0.8818,0.7346,0.7558,0.9073,0.98,0.931
16473,0.9214,0.6568,0.9786,0.5438,1.0054,0.986
16474,0.8427,0.7285,0.8311,0.3849,0.9626,0.752
16475,0.7993,0.7314,0.971,0.5872,0.96,0.8426
16476,0.692,0.8102,0.9435,0.8725,0.8185,0.9416
16477,0.7551,0.6487,0.6407,0.8098,1.1468,0.9351
16478,0.9017,0.9247,0.9269,0.6805,0.7317,0.8127
16479,0.879,0.7393,0.8583,0.6271,1.0336,0.7993
16480,1.0504,0.7997,0.662,0.6793,1.0336,0.6477
16481,0.9305,0.6795,0.7253,0.8634,0.9835,1.0061
16482,1.1318,0.8536,0.7958,0.7193,0.906,1.0544
16483,0.9701,0.7404,0.7175,0.88,0.906,0.9871
16484,1.1269,0.8102,0.6493,0.9033,0.906,1.0601
16485,1.1502,0.714,0.5998,0.8877,0.4519,1.0628
16486,1.0983,0.7314,0.788,0.8854,1.0612,1.0352
16487,1.119,0.6682,0.7631,0.7284,0.9379,1.0601
16488,0.9955,0.661,0.5722,0.6572,0.0793,0.9186
16489,1.1354,0.7567,0.8166,0.8039,0.5278,0.9164
16490,1.1407,0.8241,0.7163,0.5546,0.7422,0.9973
16491,0.7602,0.7282,0.7972,0.4004,1.0016,0.9931
16492,1.2033,1.0371,0.8052,0.2957,1.0064,0.7415
16493,1.0139,1.0896,0.6143,0.3113,1.0874,1.0132
16494,1.2756,0.7491,0.7772,0.2941,1.1379,0.8168
16495,1.2856,0.8546,0.7215,0.3162,1.1622,0.7676
16496,0.7624,1.0338,0.6402,0.3097,1.1081,0.6207
16497,1.2471,0.8039,0.6431,0.2496,1.1304,0.8228
16498,1.2471,1.062,0.6506,0.5079,1.0379,0.5887
16499,1.2471,1.062,0.6558,0.6557,1.1472,0.9147
16500,0.8116,0.8248,0.4836,0.6201,0.9925,0.8005
16501,1.212,1.0982,0.3588,0.6888,0.8045,0.722
16502,1.2201,0.8293,0.4417,0.8032,0.7113,0.987
16503,0.9761,0.8955,0.4928,1.0205,0.8005,0.9305
16504,0.8985,0.9027,0.6762,0.9621,0.7022,0.5113
16505,1.147,0.8733,0.5993,0.9676,0.9256,1.015
16506,0.8975,1.1547,0.7867,1.0139,0.8187,1.0202
16507,0.9699,1.1892,0.874,0.9082,0.8617,1.0231
16508,1.2085,0.9654,0.8597,0.7787,0.7693,0.9757
16509,1.2082,1.1518,0.8682,0.3942,0.6908,0.6915
16510,1.0493,1.1288,0.8542,0.5082,0.5427,0.3937
16511,1.0943,1.0245,0.7178,0.4693,0.5213,0.6514
16512,1.0914,0.8945,0.8879,0.4481,0.8623,0.7408
16513,0.8907,1.132,0.8036,0.4137,0.5788,0.4417
16514,1.0639,0.9439,0.8923,0.3986,0.9364,0.4441
16515,0.8377,0.8879,0.8064,0.4257,0.9008,0.5993
16516,0.5773,0.8706,0.7214,0.5765,0.771,0.5737
16517,0.6362,0.6917,0.719,0.3935,0.9162,0.5076
16518,0.8339,0.9451,0.7449,1.0574,0.8481,0.637
16519,0.8236,0.9272,0.4866,0.7053,1.0206,0.4968
16520,0.8435,0.9094,0.5993,1.1216,0.7774,0.4984
16521,0.6177,0.6562,0.6022,1.0847,1.0254,0.5716
16522,0.9711,0.7561,0.4945,0.8727,0.9433,0.6211
16523,0.9987,0.8485,0.3395,1.1199,0.9483,0.4635
16524,0.7783,0.8445,0.1958,1.1191,0.9148,0.6093
16525,0.9094,0.7133,0.0766,1.0936,0.8037,0.4112
16526,0.8707,0.4777,0.0587,0.8155,0.5581,0.4746
16527,0.6415,0.6309,0.5752,0.6478,0.5877,0.4146
16528,0.6005,0.7734,0.5654,0.8665,0.5956,0.4187
16529,0.7309,0.5836,0.471,1.2101,0.6452,0.5551
16530,0.8567,0.7571,0.649,1.1342,0.5004,0.532
16531,0.712,0.7748,0.676,1.0268,0.5875,0.652
16532,1.0352,0.9745,0.59,1.0655,0.4776,0.6448
16533,1.0311,0.9826,0.626,0.9105,0.617,0.45
16534,1.0016,1.0001,0.458,1.2815,0.6881,0.3194
16535,0.8842,0.8071,0.3909,1.3632,0.7312,0.5286
16536,0.9716,0.9817,0.5359,1.317,0.5794,0.5526
16537,0.7613,0.6803,0.5518,1.2522,0.7964,0.4433
16538,1.036,0.9286,0.4519,0.5971,0.9573,0.3376
16539,1.1052,0.9167,0.4086,0.3409,0.8703,0.7283
16540,1.1082,0.9241,0.4856,0.4299,0.8064,0.7041
16541,1.142,0.9003,0.5615,1.1889,0.4365,0.4149
16542,1.0533,0.8122,0.5698,0.896,0.481,0.3339
16543,0.8665,0.7839,0.8089,0.6125,0.4534,0.2865
16544,0.8741,0.7399,0.5975,0.6154,0.4607,0.4193
16545,1.1365,0.8367,0.8179,0.6392,0.4827,0.6305
16546,1.1365,0.861,0.7479,0.9039,0.4812,0.5935
16547,1.1365,0.7926,0.7939,0.9955,0.4722,0.6232
16548,0.9852,0.5552,0.6891,0.8611,0.3886,0.7214
16549,0.8609,0.17,0.7718,0.9763,0.5819,0.3757
16550,0.9164,0.9373,0.7817,0.9313,0.6919,0.49
16551,0.8887,0.9544,0.5873,0.7779,0.5944,0.4788
16552,0.9996,0.7349,0.6936,0.9739,0.7721,0.7906
16553,1.0315,0.6287,0.7338,0.9751,0.7263,0.9055
16554,1.0984,0.9968,0.6826,0.9797,1.1504,0.771
16555,0.9626,0.9787,0.6592,0.8056,1.1504,0.66
16556,1.0053,0.7965,0.6964,0.8753,1.1504,0.6437
16557,1.0439,0.8151,0.6311,0.9942,1.1048,0.8689
16558,1.0551,0.8335,0.497,0.9547,0.998,0.6719
16559,1.0091,0.7696,0.886,0.9355,0.8575,0.7412
16560,0.7469,0.7771,0.746,0.8897,0.6639,1.1733
16561,0.5462,0.9307,0.5015,0.8548,1.152,1.1604
16562,0.9589,0.8927,0.5398,0.7138,0.9948,0.9559
16563,0.9831,0.7951,0.6026,0.2967,0.875,1.2149
16564,0.9625,0.6743,0.5155,0.1373,0.5641,1.1154
16565,0.89,0.6355,0.6485,0.4053,0.6706,1.2232
16566,0.5819,0.7129,0.5356,0.644,0.9154,1.1994
16567,0.8851,0.8451,0.5815,1.2087,0.5803,0.7806
16568,0.952,0.9328,0.65,,0.7996,1.0095
16569,1.0589,0.8922,0.7901,,0.8675,0.6859
16570,0.8429,0.9076,0.6105,,0.9464,0.5958
16571,1.0595,0.6141,0.9668,0.0081,0.9819,0.8781
16572,1.2223,0.8288,0.9676,0.7908,0.813,1.1974
16573,1.1799,0.6263,0.968,0.578,0.9119,1.1975
16574,0.94,0.7269,0.9092,0.656,0.9024,1.1975
16575,0.9402,0.7333,1.1964,1.0218,0.6611,1.1975
16576,1.1215,1.0474,1.0278,1.2229,0.8484,0.7984
16577,1.081,1.0232,0.8669,1.1803,0.6149,0.9156
16578,0.858,1.0232,0.8212,0.9134,1.0284,1.2442
16579,0.7989,1.0672,0.6219,1.0771,1.142,0.8524
16580,0.8454,,0.6099,1.0564,1.1322,1.1296
16581,0.8431,,0.3779,1.0204,1.0972,1.022
16582,0.8317,,0.7613,1.0915,0.8251,0.9263
16583,0.639,0.0,0.7554,1.1083,0.9904,0.9109
16584,0.8257,1.1397,0.3139,0.9575,1.0031,0.7875
16585,0.814,1.1397,0.6453,0.953,1.0809,0.7629
16586,0.822,0.9948,0.4489,1.0532,0.8779,0.7856
16587,0.7192,,0.4705,0.9331,1.1472,0.7942
16588,0.9039,,0.5036,0.7927,1.0849,0.7863
16589,0.8544,0.0,0.3739,0.7002,1.1313,0.7579
16590,0.8742,0.4846,0.5587,0.6585,0.9902,0.765
16591,0.7125,1.0232,0.6153,0.6554,0.8391,0.4617
16592,0.6048,1.0232,0.6754,0.5172,0.6901,0.9087
16593,0.7067,1.0232,0.5629,0.53,0.4464,0.8517
16594,0.5303,0.6823,0.3584,0.415,0.7933,0.5273
16595,0.7289,0.7597,0.5384,0.516,0.6448,0.6825
16596,0.6631,0.8811,0.9082,0.5007,0.7391,0.7725
16597,0.765,0.6392,0.903,0.3223,0.7905,0.6963
16598,0.6114,0.7067,0.8993,0.366,0.3988,0.7182
16599,0.6735,0.7192,0.9274,0.3374,0.5566,0.8525
16600,0.6282,0.6595,1.1549,0.4618,0.4589,0.9486
16601,0.8082,0.8776,1.0704,0.4394,0.7834,0.9255
16602,0.7748,0.6894,0.9265,0.308,0.6131,0.735
16603,0.7169,0.7504,0.8767,0.5994,0.8636,0.543
16604,0.5743,0.8522,0.8287,0.6559,0.7869,0.6036
16605,0.7617,0.9008,0.8174,0.6195,0.8737,0.5689
16606,0.8197,0.8969,1.1744,0.4938,0.877,0.1358
16607,0.9119,0.992,1.2319,0.5869,1.034,0.0404
16608,0.8453,1.0312,1.2319,0.7877,0.7297,0.1312
16609,0.8814,0.9045,1.2319,0.7874,0.9615,0.1191
16610,0.782,0.9891,1.2319,0.6549,0.8223,0.0617
16611,0.9119,0.8483,0.6161,0.8687,0.9231,0.042
16612,0.8239,0.9359,1.1834,0.8353,0.837,0.2026
16613,0.6126,0.9528,1.0508,0.7485,0.8179,0.0577
16614,0.8101,0.9205,1.1834,0.5911,0.8097,0.0298
16615,0.7686,0.787,0.592,0.5239,0.6019,0.157
16616,0.7357,0.729,1.2085,0.4957,0.5937,0.0693
16617,0.6727,0.377,0.5565,0.482,0.4251,0.6378
16618,0.6523,0.9439,1.115,0.4945,0.4536,0.5935
16619,0.6011,0.8907,1.115,0.3151,0.3669,0.6319
16620,0.6311,0.6603,0.7508,0.3635,0.5059,0.5947
16621,0.6569,0.7613,0.4491,0.36,0.4035,0.4129
16622,0.3033,0.72,0.6605,0.2671,0.539,0.8406
16623,0.468,0.8706,0.6772,0.2688,0.7155,0.5212
16624,0.9757,1.0408,0.5795,0.3616,0.9181,0.9691
16625,0.8906,0.8477,0.6385,0.6534,0.6345,0.9406
16626,0.9572,1.1745,0.5227,0.6919,0.9082,0.9944
16627,0.8694,1.2253,0.902,0.6336,0.9776,0.9905
16628,0.789,1.2252,0.8834,0.5592,0.9709,0.8514
16629,0.8596,0.915,0.8177,0.5761,0.9986,0.7182
16630,0.6035,0.9576,0.7349,0.7973,0.9689,0.6986
16631,0.8436,0.8822,0.6202,0.7989,0.8967,0.6804
16632,0.6639,0.8777,0.5692,0.9191,0.7476,0.6048
16633,0.8929,0.8465,0.5985,0.9356,0.8406,0.7958
16634,0.7629,0.6267,0.6636,0.9104,0.8334,0.7492
16635,0.6509,0.499,0.6451,0.9339,0.8066,0.6776
16636,0.7079,0.806,0.6134,0.914,0.7753,0.7547
16637,0.7011,0.6019,0.5799,0.7475,0.7795,0.7896
16638,0.5277,0.753,0.5182,0.8466,0.9109,1.0336
16639,0.7729,0.5427,0.5818,0.792,0.8778,1.0322
16640,0.659,0.8257,0.5507,0.9599,0.8015,0.7847
16641,0.6888,0.5986,0.547,0.9403,0.7058,0.902
16642,0.6262,0.4076,0.4237,0.9372,0.8298,0.8081
16643,0.653,0.4169,0.4003,0.4913,0.831,0.8598
16644,0.705,0.4255,0.549,0.9852,0.7728,0.9789
16645,0.6178,0.4671,0.4844,0.871,0.6339,1.0479
16646,0.6201,0.4304,0.8428,0.8604,0.8556,1.0421
16647,0.5889,0.4056,0.8407,0.8672,0.3997,1.316
16648,0.4142,0.2203,0.839,0.8664,0.8061,1.294
16649,0.469,0.7294,0.8625,0.6273,0.7697,1.3098
16650,0.4939,0.7882,0.7123,0.6164,0.8062,1.2395
16651,0.3009,0.6922,0.5686,0.3779,0.58,0.827
16652,0.2682,0.7157,0.4121,0.7995,0.8666,1.1832
16653,0.2658,0.6352,0.7107,0.454,0.8651,1.1832
16654,0.295,0.4433,0.5646,0.9244,0.9186,1.1832
16655,0.2822,0.7236,0.6254,0.7316,0.8605,1.1832
16656,0.1176,0.6188,0.7131,0.76,0.8742,0.7891
16657,0.2234,0.7564,0.6846,0.9565,0.6021,1.1618
16658,0.1893,0.6662,0.3415,0.9065,0.9149,1.0947
16659,0.4039,0.6288,0.4786,0.7461,0.7752,0.6304
16660,0.3584,0.7282,0.5455,0.7649,0.685,1.0455
16661,0.478,0.7485,0.6825,0.8126,0.5343,0.758
16662,0.696,0.6935,0.8954,0.9268,0.7691,0.9343
16663,0.6859,0.6847,0.692,0.956,0.5439,1.3189
16664,0.8442,0.6245,0.9088,0.6911,0.7388,0.7412
16665,0.9927,0.7977,0.9085,0.7418,0.8204,1.0377
16666,0.7153,0.6856,1.0177,0.8475,0.8218,0.9161
16667,0.9271,0.6173,1.0331,0.621,0.8254,0.8757
16668,0.8995,0.7757,1.0357,0.906,0.8507,0.9704
16669,0.9173,0.7417,0.8833,0.9596,0.7392,0.688
16670,0.7548,0.6622,0.5993,0.8869,0.7887,0.9447
16671,0.8225,0.6809,0.6717,0.8072,0.7329,0.9485
16672,0.5789,0.5854,0.7827,0.8117,0.7393,0.9735
16673,0.7361,0.5426,0.6572,0.8142,0.4518,0.7808
16674,0.9376,0.5523,0.9755,0.7618,0.9189,0.9482
16675,1.1773,0.4554,1.061,0.5527,0.9029,0.8828
16676,0.9607,0.4144,1.1985,1.0126,0.8994,0.9827
16677,1.1145,0.7204,1.155,0.9523,0.7769,0.7885
16678,0.9136,0.4933,0.9205,0.8574,0.6484,1.0307
16679,0.8672,0.6377,0.748,1.0453,0.6472,0.7982
16680,0.9759,0.5969,0.8642,0.9604,0.9175,0.9197
16681,0.8517,0.9638,1.023,0.9722,0.7144,0.9069
16682,0.9983,0.8306,1.0243,0.8299,0.6907,0.9048
16683,0.8538,0.9832,0.9948,0.8336,0.8558,0.718
16684,0.9103,0.9327,0.8725,0.5778,0.838,0.5507
16685,0.7815,0.8616,0.947,0.3198,0.7009,0.4989
16686,0.9671,0.7753,0.918,0.8389,0.8639,0.3434
16687,0.9967,0.6432,0.8504,0.8281,1.0587,0.4236
16688,0.8648,0.8011,0.5856,0.8277,1.0469,0.4203
16689,0.8517,0.7941,0.4979,0.8046,0.785,0.3555
16690,0.8874,0.7941,0.7117,0.6403,0.9348,0.3836
16691,1.0076,0.8458,0.7472,0.9096,0.8145,0.2899
16692,1.1369,0.8257,0.5531,0.6417,0.9903,0.6482
16693,1.1453,0.753,0.4966,1.1598,0.978,0.5749
16694,1.1451,0.6879,0.6948,0.8351,0.8115,0.7319
16695,1.2684,0.5532,0.9411,1.2399,0.7775,0.5879
16696,0.6345,0.6988,0.9411,1.2022,0.5413,0.4106
16697,1.3046,0.7702,0.7843,1.2227,0.6058,0.4058
16698,1.3045,0.6443,1.1196,1.1123,0.723,0.6252
16699,1.1898,0.7922,1.1456,0.9161,0.7711,0.6574
16700,1.166,0.6574,1.1992,1.093,0.8015,0.7385
16701,1.166,0.6154,1.2029,1.0377,0.8696,0.682
16702,1.166,0.5643,1.2029,1.0366,0.825,0.585
16703,0.5832,0.6139,0.8322,0.8679,0.5148,0.6178
16704,1.2482,0.6639,1.0228,0.6072,0.8011,0.6412
16705,0.4995,0.5723,0.9749,0.783,0.7149,0.4261
16706,1.1372,0.6904,1.0322,0.8183,0.6147,0.6373
16707,0.9557,0.7,1.1886,0.6558,0.6686,0.5215
16708,1.1359,0.7674,0.9864,0.2704,0.7526,0.5171
16709,0.9518,0.7644,1.141,0.5503,0.877,0.437
16710,1.1593,0.5599,0.9884,0.5273,0.7443,0.1188
16711,1.0872,0.8017,0.9113,0.4368,0.744,0.044
16712,1.1201,0.8157,0.9081,0.7046,0.7436,0.0252
16713,1.0597,0.6521,0.7631,0.6242,0.5713,0.0836
16714,1.1241,0.78,0.9418,0.2945,0.8717,0.068
16715,1.1416,0.8886,0.8867,0.6732,0.6322,0.0484
16716,0.7573,0.9097,0.8894,0.6055,0.7295,0.0238
16717,0.8951,0.7409,0.9433,0.4876,0.8999,0.024
16718,0.8889,0.6321,0.8208,0.5677,0.8147,0.0167
16719,0.7581,0.8844,0.7875,0.7293,0.6226,0.0543
16720,0.7119,0.8734,0.911,0.9275,0.39,0.0699
16721,0.6533,0.8689,0.8184,0.8906,0.4274,0.6231
16722,0.6093,1.0207,0.9266,0.893,0.463,0.6187
16723,0.5989,0.8384,0.761,0.8941,0.4569,0.6217
16724,0.5967,0.9287,0.9768,0.9053,0.4692,0.6221
16725,0.5065,0.9757,0.9779,0.8708,0.4627,0.4378
16726,0.4793,0.9657,0.9766,0.721,0.5321,0.8233
16727,0.5993,1.0105,0.9106,0.9593,0.5775,1.1683
16728,0.5063,0.7485,0.8418,0.9383,0.5233,1.1683
16729,0.7271,0.7907,0.7158,0.7683,0.5349,0.7789
16730,0.6476,1.001,0.7361,0.7089,0.3093,1.1729
16731,0.5778,0.9171,0.9303,1.0075,0.6727,1.1729
16732,0.7986,0.9135,0.8037,0.9186,0.9026,1.1729
16733,0.6303,0.9655,0.9279,1.0164,0.9449,1.1573
16734,0.6733,1.0169,0.8618,0.9434,0.8968,0.7302
16735,0.7243,0.8574,0.9462,0.8069,0.7923,1.1509
16736,0.7165,0.6016,0.9483,0.8451,0.568,1.1548
16737,0.7427,0.9842,0.9425,0.9188,0.7077,1.1421
16738,0.8241,1.062,1.1338,0.8985,0.9537,0.7875
16739,0.8027,0.879,1.204,0.9106,0.9719,0.7869
16740,0.8506,0.9999,1.2645,0.8922,0.7939,0.8827
16741,0.7868,0.7711,0.9484,0.7136,0.9949,0.8402
16742,0.5971,0.4957,1.1989,1.1945,0.9082,0.9771
16743,0.4816,0.3954,1.1989,1.1945,0.7311,0.9541
16744,0.3785,0.6588,1.1307,0.9069,0.9712,0.9123
16745,0.4132,0.5862,0.8025,1.179,0.9487,1.1046
16746,0.4224,0.8821,0.7021,1.106,1.0032,1.1421
16747,0.7605,1.0764,0.6647,1.106,0.9831,1.1093
16748,0.5483,1.1486,0.8928,0.7375,0.9,1.1141
16749,0.8419,1.0048,0.9264,0.8555,0.9202,0.9446
16750,0.9729,0.8436,0.919,0.7821,0.8947,1.1086
16751,0.8791,0.744,0.801,1.0734,0.8583,1.1146
16752,0.8082,0.921,0.8383,1.0003,0.933,1.1144
16753,0.8841,0.8202,0.8825,1.1739,0.7629,1.1136
16754,1.0104,0.9956,0.7827,1.0632,0.9449,1.1216
16755,1.0394,0.9933,0.692,1.0899,0.8842,0.715
16756,1.0624,0.9444,0.6329,0.78,0.9,1.1119
16757,0.9927,0.869,0.8314,1.1943,0.907,0.7303
16758,0.7553,1.0051,1.0124,1.253,0.8545,0.9115
16759,0.9634,0.9369,1.0079,1.2529,0.8017,1.002
16760,0.9799,1.1218,1.0783,1.1828,0.9531,1.0531
16761,0.6775,1.1007,1.1573,1.1404,0.8561,0.9608
16762,0.3965,1.1089,1.0914,1.1884,0.7022,0.9481
16763,0.6048,1.1105,1.1135,1.1406,0.9018,0.9107
16764,0.9451,1.1106,1.0493,1.1513,0.9006,0.7751
16765,0.9507,1.1101,0.9391,0.6485,0.9017,1.1442
16766,0.8731,0.9442,0.7897,0.9727,0.8312,1.1487
16767,0.7819,0.8806,0.9658,0.9916,0.5087,0.9761
16768,0.9323,0.7171,0.9149,1.0259,0.782,1.2034
16769,0.7729,0.7929,0.7538,1.0083,0.6644,1.2123
16770,0.9952,0.8905,0.7565,0.9851,0.3593,1.2096
16771,0.8198,0.5536,0.9616,0.8256,0.7124,1.2095
16772,1.0202,0.8126,0.9791,1.0368,0.5933,1.1455
16773,0.8926,0.9641,0.9572,1.0437,0.7032,0.5974
16774,0.8479,1.0082,0.9386,1.0193,0.7772,0.5992
16775,0.8542,0.9698,0.7876,1.0434,0.8823,0.7051
16776,0.6702,0.9513,0.7227,1.2917,0.5303,0.837
16777,0.8779,0.8198,0.8577,1.2766,0.752,1.2093
16778,0.8185,0.9929,0.8109,1.1569,0.9777,0.6049
16779,0.7239,0.8792,0.5539,0.5886,0.9758,1.1873
16780,0.7151,0.952,0.9623,1.2086,0.6678,0.8909
16781,0.7769,1.0177,0.8152,,0.9998,1.1949
16782,0.7784,1.1704,0.8376,0.0,1.0079,1.1949
16783,0.7334,1.0647,0.8341,1.0791,0.8101,1.1949
16784,0.8254,1.1773,0.8008,0.5396,0.7956,1.1949
16785,0.8118,0.9425,0.6468,0.7325,0.7265,1.1949
16786,0.6535,0.7275,0.6689,0.8331,0.7047,1.1851
16787,0.9001,0.8835,0.7811,1.1705,0.6995,1.1018
16788,0.5951,1.1267,0.5761,1.1687,0.641,0.8906
16789,0.8268,1.0877,0.9163,1.1617,0.6404,1.0858
