episode,reward,picks_per_hour,dist_per_agent,congestion_rate,norm_picks,norm_distance,norm_congestion,aisle_width,centre_aisle_width,depot_col,shelf_start_row,shelf_end_row,cross_aisle_row
1117,0.7526908470343152,52.04522344934234,2908.1,0.36142061281337046,0.7579456574871785,0.605258924405978,0.8948679592097895,2,1,17,1,23,16
1118,0.7176972116765044,51.20165071527639,3118.7,0.35297927461139894,0.7110976638936152,0.5374993967278519,0.9044945744080464,1,1,17,1,23,14
1119,0.7396732000173412,51.53046783388997,2895.0,0.3742937853107345,0.7293585934426479,0.6094737858142565,0.8801872207951192,2,1,17,1,23,14
1120,0.7778029938800717,54.22053621776498,2984.1,0.3798502382573179,0.8787521209060081,0.5808062933350493,0.873850567399158,2,1,17,1,23,15
1121,0.7603514919653397,52.210994715858924,2867.5,0.3607954545454545,0.767151800500282,0.6183217773201847,0.8955808980755525,2,1,17,1,23,14
1122,0.8122241775414907,53.39664236051968,2651.6,0.3429878048780488,0.8329969979778807,0.6877865542703624,0.915888980376229,2,1,17,1,23,15
1123,0.77804914805499,52.05910091166048,2598.4,0.38276397515527943,0.758716345347894,0.7049033960200125,0.8705277027970637,2,1,17,1,23,16
1124,0.8003819552940618,52.327733973257715,2578.3,0.34276729559748426,0.7736349403196261,0.7113704734479818,0.9161404521145776,2,1,17,1,23,13
1125,0.7991968544413177,51.6007754214862,2473.1,0.3401639344262295,0.73326314047253,0.7452180627724779,0.9191093600789452,2,1,17,1,23,15
1126,0.7637350661040608,51.275332304893766,2749.0,0.33976261127596435,0.7151895868529088,0.6564485770820933,0.9195670343771806,2,1,17,1,23,16
1127,0.7405148248103304,51.350921805464544,2916.6,0.35724233983286907,0.7193874660581934,0.602524090667782,0.8996329177050156,2,1,17,1,23,15
1128,0.8371338205358786,53.961550198349656,2494.3,0.3493485342019544,0.8643692765009837,0.7383970656842713,0.9086351194223807,2,1,17,1,23,15
1129,0.73764659654624,51.73496497866238,2910.7,0.3851540616246498,0.740715386450909,0.6044223870272357,0.8678020161605756,2,1,17,1,23,14
1130,0.7727576936123012,51.40719743390015,2730.7,0.32761194029850743,0.7225127452119159,0.6623365132478564,0.9334238223771315,2,1,17,1,23,16
1131,0.7098304070462802,50.72192539295933,2994.3,0.3854094975911906,0.6844560147280998,0.577524492849214,0.867510713561527,2,1,17,1,23,13
1132,0.7707543982261271,51.962454629146855,2777.3,0.34677419354838707,0.7533490732192455,0.6473431894596289,0.9115709319995069,2,1,17,1,23,14
1133,0.7001444836240945,51.601027865353984,3194.1,0.3973299427844882,0.7332771599971345,0.5132398127443252,0.853916478130824,2,1,17,1,23,16
1134,0.7811864293093108,53.215536281848195,2807.9,0.37172011661807586,0.8229392328667887,0.6374977880021234,0.8831222670590205,2,1,17,1,23,15
1135,0.6953426166511104,50.74211766041087,3154.9,0.37919463087248323,0.6855773966528685,0.5258522224545936,0.8745982308458691,2,2,17,1,23,17
1136,0.768066811068743,52.79414996703078,2950.9,0.3453678474114441,0.7995374530560179,0.591488232171297,0.9131747479789143,2,1,17,1,23,15
1137,0.7240316588072363,52.049000884994015,3162.1,0.3653350515463918,0.7581554381902091,0.5235356574057688,0.890403880825731,2,1,17,1,23,14
1138,0.747831558463519,52.56181199930549,3064.4,0.35526315789473684,0.7866345139448007,0.554970158137739,0.9018900033080174,2,1,17,1,23,16
1139,0.7542962171279662,51.543289931003216,2787.9,0.3666666666666667,0.7300706713692565,0.6439326909155257,0.8888852890991166,2,1,17,1,23,15
1140,0.824024318885905,53.04121122246162,2499.1,0.33766233766233766,0.8132580531231327,0.736852688985055,0.9219622145495275,2,1,17,1,23,16
1141,0.7777820551464172,51.94316363978279,2779.2,0.32681159420289857,0.7522777439673085,0.6467318736828558,0.9343365477890874,2,1,17,1,23,15
1142,0.7650457124668808,52.153625667971326,2676.5,0.39953987730061347,0.7639657980616389,0.6797751001431765,0.8513962391958273,1,1,17,1,23,13
1143,0.7949362944909109,51.00437537533637,2337.0,0.36072664359861595,0.7001419353731682,0.7890075770981805,0.895659371001384,2,1,17,1,23,16
1144,0.694019985230764,50.950584337900914,3113.8,0.4044213263979194,0.6971546385161191,0.5390759479416353,0.8458293692345377,2,1,17,1,23,15
1145,0.7468731182803691,52.702071328450586,3048.8,0.3690159574468085,0.7944238460176332,0.5599893824101928,0.8862061264132813,2,1,17,1,23,15
1146,0.7563182832022348,51.54004954582722,2823.6,0.3511175198269647,0.7298907158801383,0.6324463892151027,0.9066177445114638,2,1,17,1,23,16
1147,0.7055846363613448,52.13840415974434,3243.1,0.3953634085213033,0.7631204683217062,0.49747430060648956,0.8561591401558388,1,1,17,1,23,15
1148,0.8325524797448364,52.92930299782965,2407.6,0.3355932203389831,0.8070432057496807,0.7662923698138704,0.9243218636709583,2,1,17,1,23,14
1149,0.755027711734577,51.655588817288894,2864.3,0.34865629420084865,0.7363072142218429,0.6193513617863289,0.9094245591955592,2,1,17,1,23,15
1150,0.7442226513785875,51.58200518175114,2984.0,0.33972602739726027,0.7322207311634725,0.5808384678496162,0.9196087551226736,2,1,17,1,23,13
1151,0.6969356142675599,50.861903482163974,3117.8,0.391304347826087,0.6922297280802265,0.5377889673589549,0.8607881473634984,2,2,17,1,23,17
1152,0.7475269255986299,51.88251835650396,2994.1,0.3428184281842819,0.7489097950901173,0.5775888418783481,0.9160821398274244,2,1,17,1,23,15
1153,0.7429053859999057,51.49256072186336,2918.0,0.35745614035087714,0.7272534138064907,0.6020736474638438,0.8993890967293827,2,2,17,1,23,17
1154,0.710698760257128,52.36363636363333,3219.2,0.3996212121212121,0.7756287873068368,0.5051640095880053,0.8513034838765416,1,1,17,1,23,14
1155,0.7032440429149673,49.873738633979116,2924.5,0.3811239193083573,0.6373517802665061,0.599982304016988,0.8723980444614081,2,2,17,1,23,17
1156,0.8107661123373592,52.948592239807,2540.5,0.35634920634920636,0.8081144379601196,0.7235324399543122,0.9006514590976458,2,1,17,1,23,16
1157,0.7568919591627125,52.4306092768484,2871.0,0.3796033994334278,0.7793481424762708,0.6171956693103392,0.8741320657015273,2,1,17,1,23,15
1158,0.7069608300950794,50.58317025440033,3030.3,0.3760445682451254,0.6767502182036501,0.5659416676050899,0.878190604476498,2,2,17,1,23,16
1159,0.7242697311855391,51.73435452987733,2896.7,0.42426367461430575,0.7406814850460668,0.6089268190666173,0.823200889443933,2,1,17,1,23,16
1160,0.8101548587331135,52.05320994794443,2449.6,0.33999999999999997,0.7583891894082998,0.7527790736957256,0.9192963130953153,2,1,17,1,23,15
1161,0.8037308837441302,52.527776538304536,2631.3,0.32874617737003053,0.7847443472827733,0.6943179807274656,0.9321303232221515,2,1,17,1,23,16
1162,0.717410844543023,52.226366873687454,3162.8,0.3911917098445596,0.7680054965983044,0.5233104358037997,0.860916601226965,2,1,17,1,23,15
1163,0.7594829393711264,51.20591300237167,2677.2,0.3678247734138973,0.7113343709260621,0.6795498785412075,0.8875645686461096,2,1,17,1,23,15
1164,0.7112875228360486,51.21067464197106,3033.9,0.3942048517520215,0.711598809607445,0.5647833850806775,0.8574803738200234,2,1,17,1,23,15
1165,0.7469435897859327,51.479717351476026,2764.7,0.38945827232796487,0.7265401544640204,0.6513971782950725,0.8628934365987052,2,1,17,1,23,16
1166,0.7213938268100286,50.33133990625245,2807.3,0.38872832369942195,0.6627647655446572,0.6376908350895255,0.8637258797959033,2,1,17,1,23,16
1167,0.7415216980492028,50.067717521194886,2588.7,0.3846153846153846,0.6481244395744591,0.7080243239330126,0.8684163306401368,2,2,17,1,23,17
1168,0.7585350372413804,52.16770663234698,2714.2,0.40671641791044777,0.764747787452977,0.6676453081514133,0.8432120161197512,2,1,17,1,23,16
1169,0.7581369348703548,50.388608515894134,2571.5,0.3613861386138614,0.6659451901236669,0.7135583404385386,0.894907274048859,2,2,17,1,23,17
1170,0.7441825346617921,51.272305812821685,2789.0,0.3797653958944281,0.7150215099634147,0.6435787712552886,0.8739473227666732,2,1,17,1,23,14
1171,0.707245999360738,50.00542593597135,2856.1,0.3963068181818181,0.6446650629639571,0.621989671980824,0.8550832631374329,2,1,17,1,23,15
1172,0.7505324090251139,51.16117850952946,2770.4,0.3628972653362897,0.7088500312248697,0.6495632309647528,0.8931839648857192,2,1,17,1,23,13
1173,0.7585948380190722,51.079765322678675,2774.7,0.33651026392961875,0.7043287323469015,0.6481797268383713,0.923276054871944,2,1,17,1,23,15
1174,0.7832179473899598,51.422317055640875,2628.3,0.3297213622291022,0.7233524166638753,0.695283216164476,0.931018209341528,2,1,17,1,23,15
1175,0.8025657816342917,52.17391304347587,2473.2,0.35918367346938773,0.7650924618326289,0.7451858882579109,0.8974189948123357,2,1,17,1,23,16
1176,0.7024970685665967,50.78535957329125,3111.1,0.3748370273794002,0.687978845604199,0.5399446598349447,0.8795677002606465,2,1,17,1,23,16
1177,0.7786057299029414,51.851296175235625,2700.9,0.34226190476190477,0.7471758645243607,0.6719245185888257,0.9167168065956377,2,1,17,1,23,16
1178,0.7265223931709294,51.58834951456028,3011.9,0.3787262872628726,0.7325730650533616,0.5718617782854201,0.8751323361740065,2,1,17,1,23,14
1179,0.7412849676854358,50.71001921778166,2763.3,0.3672566371681416,0.6837948027235831,0.6518476214990105,0.888212478833714,2,1,17,1,23,14
1180,0.7475608152572266,50.31907702530604,2605.5,0.3762295081967213,0.6620837438083963,0.7026190054857547,0.877979696477529,2,2,17,1,23,17
1181,0.71695745280661,51.24413426877436,3149.0,0.34844559585492224,0.7134569971932014,0.5277505188140473,0.9096648424125815,2,1,17,1,23,14
1182,0.7605784264131543,52.026529108324446,2869.8,0.3505665722379604,0.7569074632297363,0.6175817634851433,0.9072460525245836,2,1,17,1,23,14
1183,0.7424105450265751,49.791305320872645,2614.1,0.36165048543689327,0.6327738284570701,0.6998519972329917,0.8946058093896636,2,2,17,1,23,16
1184,0.7210210609047613,51.038997474980796,3090.3,0.34432717678100266,0.7020646811386931,0.546636958864883,0.9143615427107078,2,1,17,1,23,15
1185,0.7606236228979485,52.64179236129197,3032.7,0.3344504021447721,0.7910762405851267,0.5651694792554818,0.9256251488532373,2,1,17,1,23,15
1186,0.7190463567558474,51.98591795276881,3211.1,0.36155315085932527,0.7546521139534177,0.5077701452679332,0.8947168110461916,2,1,17,1,23,15
1187,0.7786612072276866,50.61309916509083,2492.5,0.3406148867313916,0.6784123267091406,0.7389762069464777,0.9185950880274417,2,1,17,1,23,16
1188,0.6584914335866217,49.7804445656592,3236.4,0.40631163708086787,0.6321706740755761,0.49962999308247924,0.8436736336018095,2,2,17,1,23,15
1189,0.7811885052030565,51.73671936890949,2609.8,0.35559006211180116,0.7408128168913891,0.7012355013593732,0.9015171973584074,2,1,17,1,23,15
1190,0.8019916543386232,53.8361252013075,2768.8,0.35824175824175825,0.8574037722585907,0.6500780231978249,0.8984931675594541,2,1,17,1,23,15
1191,0.6879707471934824,49.83571618861285,2999.0,0.39843193157519596,0.6352401955684743,0.5760122906645645,0.8526597553474082,2,2,15,1,23,16
1192,0.6835589089772478,49.96398886574382,3042.8,0.4039270687237027,0.6423638463383334,0.5619198532842135,0.8463930273091967,2,2,17,1,23,16
1193,0.8027968696216571,52.82685922589084,2536.1,0.372626582278481,0.8013539687963268,0.7249481185952606,0.882088521473384,2,1,17,1,23,16
1194,0.7351700364058495,51.04857501344056,2898.6,0.3616573033707865,0.702596571801212,0.6083155032898441,0.8945980341264924,2,1,17,1,23,14
1195,0.7220388359572165,50.45677726528524,2876.3,0.37367303609341823,0.6697309563128644,0.6154904200382876,0.8808951315204977,2,1,17,1,23,15
1196,0.7307656629260183,51.93608861566284,3063.1,0.37005277044854884,0.7518848309779945,0.5553884268271102,0.8850237309729503,2,1,17,1,23,15
1197,0.7261155486133859,52.39162439165892,3160.7,0.3769329896907217,0.7771831084752315,0.5239861006097071,0.8771774367552193,2,1,17,1,23,15
1198,0.7836524417625839,51.1507069778111,2570.3,0.33171521035598706,0.708268492454061,0.7139444346133427,0.9287443982203478,2,1,17,2,23,14
1199,0.7678453607815592,51.12521768439729,2582.3,0.3686708860759494,0.7068529390508602,0.7100834928653013,0.8865996504285163,2,1,17,1,23,14
1200,0.7545844522352112,50.51322734190083,2636.5,0.3584615384615385,0.6728659234838594,0.6926449059699811,0.8982425272517931,2,1,17,1,23,16
1201,0.7338427158363782,51.823850727507185,3034.1,0.3646742780389523,0.7456516756697054,0.5647190360515435,0.8911574357878858,2,1,17,1,23,14
1202,0.7339423980143411,52.22470697100263,3069.0,0.3740863787375415,0.7679133135449598,0.5534901304676565,0.880423750030407,2,1,17,1,23,14
1203,0.7068085287842978,51.28353460119747,3178.8,0.3686548223350254,0.7156451031458981,0.5181625134730778,0.8866179697339177,2,1,17,1,23,15
1204,0.7699943366389249,50.929906084380086,2632.9,0.3392307692307692,0.6960062672502526,0.6938031884943935,0.9201735541721286,2,1,17,1,23,14
1205,0.79421659120308,52.63600704905662,2603.0,0.36702954898911355,0.7907549520232834,0.7034233683499299,0.8884714532360268,2,1,17,1,23,16
1206,0.7743179723102767,52.757537817365474,2894.2,0.34313725490196073,0.7975041894336864,0.6097311819307926,0.9157185455663509,2,1,17,1,23,15
1207,0.7871764084457693,51.82076621090856,2634.4,0.3369905956112853,0.7454803763756241,0.6933205707758884,0.9227282781857953,2,1,17,1,23,13
1208,0.7418632080758747,51.12682413118429,2877.5,0.3538135593220339,0.7069421534193985,0.6151043258634835,0.903543144944742,2,1,17,1,23,14
1209,0.7405564238907985,51.952050181829335,3029.1,0.3546666666666667,0.7527712599950954,0.5663277617798941,0.902570249897406,2,1,17,1,23,16
1210,0.7605632778776884,51.822214490734105,2703.9,0.3874622356495468,0.7455608069078697,0.6709592831518154,0.8651697435733803,2,1,17,1,23,16
1211,0.7612008080911623,50.56699993289701,2567.8,0.36305732484076436,0.6758521959139278,0.714748797477518,0.8930014308820415,2,1,17,1,23,15
1212,0.7690264105189211,51.553930530161985,2664.6,0.36322188449848025,0.7306615993368059,0.6836038673766509,0.8928137648433064,2,1,17,1,23,15
1213,0.7236308595593821,50.560604272392,2905.7,0.36624649859943975,0.6754970115293859,0.6060311127555863,0.8893644543931744,2,1,17,1,23,13
1214,0.722072736219243,50.978744854235586,3096.6,0.3368490441661174,0.6987185388599335,0.5446099644471614,0.922889705350634,2,1,17,1,23,13
1215,0.7546473775255023,53.10008945432565,3003.5,0.3807277628032345,0.816527868419167,0.5745644375090491,0.8728498266482909,2,1,17,1,23,16
1216,0.7748547058694171,51.19048979824875,2512.9,0.3729903536977492,0.7104778399610789,0.7324126059748073,0.8816736716723653,2,1,17,1,23,16
1217,0.7120937592774836,50.954417042067924,3031.4,0.380310182063385,0.6973674885680603,0.5655877479448528,0.8733260413195377,2,1,17,1,23,15
1218,0.7744894387066035,52.77329734355704,2708.1,0.39595808383233533,0.7983793981172359,0.6696079535400009,0.8554809644625736,2,1,17,1,23,15
1219,0.7157530579347713,51.09151613731423,3026.7,0.378686327077748,0.7049813163702283,0.5670999501295024,0.8751779073045833,2,1,17,1,23,15
1220,0.767392757059125,51.37754132623719,2736.1,0.33875739644970415,0.7208657868813546,0.6605990894612377,0.9207133948347831,2,1,17,1,23,15
1221,0.7742691419690151,51.52523948637571,2557.8,0.3781645569620253,0.7290682360366273,0.7179662489342191,0.8757729409361987,2,1,17,1,23,14
1222,0.7439585237993962,52.738678090572314,3106.2,0.3622715404699739,0.7964568104415707,0.5415212110487283,0.8938975499078896,2,1,17,1,23,15
1223,0.7884202788488899,52.63620589936133,2541.9,0.39952531645569617,0.7907659952178115,0.723081996750374,0.8514128445784842,2,1,17,1,23,16
1224,0.7338822871008006,52.11467499290083,3123.2,0.3535947712418301,0.7618026639269302,0.5360515435723363,0.9037926538031354,2,1,17,1,23,13
1225,0.759359983003827,51.494057724954935,2769.7,0.35608308605341243,0.727336550195816,0.6497884525667219,0.9009549462489432,2,1,17,1,23,15
1226,0.7385965798707547,51.41314131412867,2900.9,0.36974789915966383,0.7228428398814348,0.6075754894548028,0.8853714102760265,2,1,17,1,23,13
1227,0.7312556811800608,51.69347644671806,3059.2,0.35804943219772883,0.7384113118877521,0.5566432328952237,0.8987124987572069,2,1,17,1,23,14
1228,0.7671954039905267,52.422166618808504,2878.4,0.35000000000000003,0.7788792776424593,0.6148147552323804,0.9078921790967407,2,1,17,1,23,16
1229,0.7733595815135147,52.86445754033154,2795.7,0.37865497076023386,0.8034419992919983,0.6414230787792989,0.8752136664692468,2,1,17,1,23,15
1230,0.734716455193023,52.09490156486328,3144.9,0.34431524547803616,0.7607045423392857,0.5290696739112948,0.9143751493284886,2,1,17,1,23,13
1231,0.787838399415373,52.83829995114533,2737.3,0.3557692307692308,0.8019893319390455,0.6602129952864335,0.9013128710206401,2,1,17,1,23,15
1232,0.7425338255434556,51.524961662972245,2895.9,0.36624649859943975,0.7290528070540392,0.6091842151831534,0.8893644543931744,2,1,17,1,23,14
1233,0.7616073716124815,51.514376081146175,2848.1,0.32904148783977105,0.7284649344859185,0.6245636331461849,0.9317935472053411,2,1,17,1,23,13
1234,0.6803287102430287,49.25162491959138,3038.5,0.37894736842105264,0.6028025610597293,0.563303357410595,0.8748802122587619,2,2,17,1,23,16
1235,0.743495641032905,51.316323180033116,3003.6,0.3231707317073171,0.7174660239381462,0.574532262994482,0.9384886361660869,2,1,17,1,23,14
1236,0.7422437495324367,50.47726111394736,2770.7,0.3513119533527697,0.6708685312630042,0.6494667074210518,0.9063960099132542,2,1,17,1,23,13
1237,0.7841695241576683,50.859430186011416,2385.1,0.3684210526315789,0.6920923730453482,0.773531635591448,0.8868845638362088,2,1,17,2,23,14
1238,0.7455204700365383,51.58798719446855,2869.9,0.36879432624113473,0.7325529435289803,0.6175495889705763,0.8864588776100583,2,1,17,1,23,12
1239,0.7327583901301504,51.066617695229525,2889.0,0.3715885234429671,0.7035985760229297,0.6114042566882771,0.8832723376792444,2,1,17,1,23,14
1240,0.7069160426231755,50.4725077028034,2899.0,0.4078171091445428,0.670604549550667,0.608186805231576,0.8419567730872836,2,2,17,1,23,17
1241,0.7806052467375014,53.187718936737305,2890.2,0.34867503486750345,0.8213943906108475,0.6110181625134731,0.9094031870881838,2,1,17,1,23,16
1242,0.7202905063921028,51.42350856467534,2942.7,0.4066161268090972,0.7234185873748987,0.5941265423657921,0.8433263894356178,2,1,17,1,23,16
1243,0.7532510417357088,51.8256482820115,2858.5,0.36324786324786323,0.7457515032465123,0.6212174836312157,0.8927841383293985,2,1,17,1,23,16
1244,0.7880911542894087,51.87937013883183,2596.5,0.34813084112149534,0.7487349581431904,0.7055147117967857,0.91002379292825,2,1,17,1,23,16
1245,0.8063622883071462,53.24241516735903,2620.0,0.3598130841121495,0.8244319575665835,0.697953700873538,0.8967012064813172,2,1,17,1,23,15
1246,0.7028317440931631,52.21193790539748,3215.6,0.41394472361809054,0.7672041807345822,0.5063222921124177,0.8349687594324893,2,1,17,1,23,16
1247,0.7701613799905718,51.03969754253059,2652.4,0.3386363636363637,0.7021035595409498,0.6875291581538263,0.9208514222769391,2,1,17,1,23,16
1248,0.7256371625796021,51.412808183748446,3020.0,0.3702213279678069,0.7228243394139725,0.5692556426054921,0.8848315057193417,2,1,17,1,23,16
1249,0.7380669888299014,51.25974558883604,2846.7,0.37896253602305474,0.7143239752173862,0.6250140763501231,0.8748629149221951,2,1,17,1,23,15
1250,0.7519160893292347,52.675420721461116,2985.6,0.37228260869565216,0.792943798814721,0.5803236756165441,0.882480793556439,2,1,17,1,23,14
1251,0.7452551531683743,51.208568231021594,2831.8,0.361764705882353,0.7114818296213917,0.6298080790206076,0.8944755508631237,2,1,17,2,23,15
1252,0.6801159523139969,50.78317915453214,3224.2,0.40169823644676683,0.6878577555784869,0.5035552838596548,0.8489348175038491,2,2,17,1,23,17
1253,0.7982584956687395,52.73893102243404,2618.9,0.3569230769230769,0.7964708570670235,0.6983076205337752,0.89999700940542,2,1,17,1,23,15
1254,0.8108376231686321,52.62930887710726,2539.7,0.3408385093167701,0.7903829676004824,0.7237898360708482,0.9183400658345654,2,1,17,1,22,15
1255,0.8013022451906698,51.94572482817732,2482.2,0.3488562091503268,0.7524199801167873,0.7422901819468799,0.9091965735083425,2,1,17,1,23,15
1256,0.7574052742791957,51.559792937616095,2772.5,0.36363636363636365,0.7309871693982388,0.6488875661588455,0.8923410872805029,2,1,17,1,23,15
1257,0.7334483827994405,52.26785951211819,3134.5,0.35900783289817234,0.7703097992160693,0.532415823426264,0.8976195257559884,2,1,17,1,23,13
1258,0.7906283015926773,51.168207639101176,2424.5,0.3553511705685619,0.7092403954505566,0.7608548768520454,0.90178963247543,2,1,17,1,23,16
1259,0.746846622439556,50.486889784397796,2675.2,0.3666158536585366,0.6714032615516451,0.6801933688325478,0.8889432369344752,2,1,17,1,23,14
1260,0.7503420820050452,51.820521163001146,2958.4,0.3424657534246575,0.745466767587273,0.5890751435787711,0.9164843348490914,2,1,17,1,23,16
1261,0.7865159790273917,52.19791935537917,2616.2,0.3622291021671827,0.7664256575380308,0.6991763324270845,0.89394594711706,2,1,17,1,23,15
1262,0.738356757205304,51.602577089830724,2876.2,0.38657243816254416,0.7333631965123398,0.6155225945528546,0.8661844805507175,2,1,17,1,23,14
1263,0.7449723233441972,51.95794849288554,2938.0,0.36903939184519696,0.7530988239708087,0.5956387445504415,0.8861794015113416,2,1,17,1,23,15
1264,0.7510296175427533,52.24685912330857,2981.8,0.3548168249660787,0.7691435380975127,0.5815463071700905,0.9023990073606567,2,1,17,1,23,16
1265,0.7013934710763796,50.64534098741141,3034.2,0.3926174496644295,0.6802028832604874,0.5646868615369766,0.8592906684316751,2,1,17,1,23,13
1266,0.7915943216977263,52.63478525738387,2741.4,0.33482142857142855,0.7906870995594159,0.6588938401891861,0.9252020253445771,2,1,17,1,23,14
1267,0.7513016267524553,51.79907872780226,2941.2,0.34375,0.7442759573272189,0.5946091600842972,0.9150197628458498,2,1,17,1,23,15
1268,0.7306117566593143,51.22999761165243,2896.0,0.3832167832167832,0.7126719148931957,0.6091520406685863,0.8700113144161612,2,1,17,1,23,15
1269,0.7131050160666876,51.375943800644286,3158.2,0.3624031007751938,0.720777067953253,0.5247904634738824,0.8937475167729275,2,1,17,1,23,13
1270,0.7535893019843678,51.360666010202415,2703.2,0.3835294117647059,0.7199286125683868,0.6711845047537845,0.8696547886309322,2,2,17,1,23,17
1271,0.8075958825625269,51.846428957188365,2423.0,0.3441666666666666,0.7469055625211208,0.7613374945705507,0.9145445905959093,2,1,17,1,23,15
1272,0.7720430181395983,52.20588999116748,2830.4,0.34025787965616044,0.7668683085143699,0.6302585222245458,0.9190022236798794,2,1,17,1,23,15
1273,0.7343299234192431,52.13897604652648,3077.2,0.3665785997357992,0.7631522281774057,0.5508518202731616,0.8889857218071622,2,1,17,1,23,13
1274,0.7420088727493571,51.55295085750713,2907.2,0.365802382620883,0.7306071930047788,0.6055484950370811,0.8898709302062114,2,1,17,1,23,14
1275,0.8270366118795851,54.12959711534804,2555.7,0.3667711598746081,0.8737017982540433,0.7186419137401264,0.8887661236445861,2,1,17,1,23,16
1276,0.7337641970169775,51.1529627928315,2836.6,0.3879310344827587,0.7083937696273935,0.6282637023213912,0.8646351191021479,2,1,17,1,23,15
1277,0.7837313722530846,50.8394102823172,2383.8,0.36896551724137927,0.6909805633789906,0.773949904280819,0.8862636490994444,2,1,17,1,23,14
1278,0.7795543313065743,53.66155813534979,3013.2,0.33981233243967834,0.8477091526278493,0.571443509596049,0.9195103316958246,2,1,17,1,23,15
1279,0.6896338917012259,49.790248811739424,2937.4,0.40922190201729103,0.6327151549946572,0.5958317916378436,0.8403547284711772,2,2,17,1,23,17
1280,0.6960528726125417,50.29411764705602,3094.6,0.37252221462747775,0.6606976193580237,0.5452534547385016,0.8822075437410997,2,2,17,1,23,17
1281,0.7769542836160934,52.364193133363976,2771.7,0.3516081871345029,0.7756597076338234,0.6491449622753817,0.9060581809390753,2,1,17,1,23,16
1282,0.7317957438123142,51.00371298336434,2900.2,0.36789772727272724,0.7001051492922422,0.6078007110567719,0.8874813710879285,2,1,17,1,23,12
1283,0.7383799573740033,50.814606741570394,2865.7,0.35110163468372424,0.6896030933979452,0.6189009185823909,0.906635860141674,2,1,17,1,23,15
1284,0.7806167147897851,51.574514829730255,2542.4,0.3682108626198083,0.7318047528496682,0.7229211241775388,0.8871242673421483,2,1,17,1,23,16
1285,0.7226296616727744,50.39394987889605,2900.3,0.3622881355932203,0.6662418238691517,0.6077685365422048,0.893878624606967,2,1,17,1,23,14
1286,0.7900212633740158,51.79856115107675,2510.9,0.36326860841423947,0.744247213592219,0.7330560962661475,0.8927604802636808,2,1,17,1,23,16
1287,0.705965833058982,50.333736171792346,3061.5,0.3577127659574468,0.6628978426678596,0.5559032190601824,0.8990964374489041,2,1,17,1,23,16
1288,0.739326422728366,50.967845144774174,2863.7,0.3566384180790961,0.6981132211458831,0.6195444088737311,0.9003216381654837,2,1,17,1,23,15
1289,0.7483898862738259,51.95429945880664,2889.3,0.3736111111111111,0.7528961740767952,0.6113077331445761,0.8809657516001066,2,1,17,1,23,16
1290,0.7716294133368482,52.758488476118764,2816.8,0.372093023255814,0.7975569844724368,0.6346342562056594,0.8826969993324484,2,1,17,1,23,14
1291,0.7569501833013299,50.77431295831824,2558.2,0.38704318936877075,0.6873653694609009,0.7178375508759511,0.8656476295671377,2,2,17,1,23,17
1292,0.7990387565517191,53.32684803395669,2705.9,0.35895522388059703,0.8291209550100977,0.6703157928604752,0.8976795217845844,2,1,17,1,23,16
1293,0.8417603610522181,52.19632692514032,2137.6,0.35185185185185186,0.7663372215815148,0.8531635591448014,0.9057803024303381,2,1,17,1,22,14
1294,0.7912990617345681,51.18224936196755,2474.5,0.3401639344262295,0.7100202055562197,0.7447676195685398,0.9191093600789452,2,1,17,1,23,15
1295,0.7159340038946866,51.605808599001584,2982.4,0.4157534246575343,0.7335426590706,0.5813532600826884,0.8329060925307715,2,1,17,1,23,15
1296,0.8003871156858308,52.82550196646404,2565.2,0.3706896551724138,0.801278593101542,0.7155853348562604,0.8842974190996901,2,1,17,1,23,15
1297,0.7706850707652586,51.30177305382619,2575.6,0.3716887417218543,0.716657979543394,0.7122391853412912,0.8831580474110908,2,2,17,1,23,17
1298,0.7667347023490665,52.26752459320396,2855.5,0.3501420454545454,0.7702911994219855,0.622182719068226,0.9077301885569884,2,1,17,1,23,15
1299,0.7793160058456153,53.79932850467458,3040.9,0.3393333333333333,0.855360259780639,0.5625311690609867,0.9200565886952203,2,1,17,1,23,15
1300,0.6821996503662573,50.83016973337383,3270.2,0.38552713661883964,0.6904673875018926,0.48875500715882947,0.8673765564380498,2,1,17,1,23,15
1301,0.716148030285948,51.15995725684557,3009.6,0.38580463808854526,0.7087822086938652,0.5726017921204614,0.8670600900435174,2,2,17,1,23,17
1302,0.7480955939665536,50.5235968358152,2659.2,0.36963190184049083,0.6734417955632324,0.6853412911632696,0.885503695173159,2,1,17,1,23,13
1303,0.7416555150888189,51.62749181790857,2945.3,0.359612724757953,0.7347468413057775,0.5932900049870496,0.8969296989736297,2,1,17,1,23,15
1304,0.8165098896813654,52.93679594321177,2517.1,0.34726688102893893,0.80745932808636,0.7310612763629929,0.9110090645947434,2,1,17,1,23,16
1305,0.7427281877166975,51.29421221864683,2872.6,0.3610719322990127,0.7162380869321933,0.616680877077267,0.8952655991406322,2,1,17,1,23,16
1306,0.7998615137139609,54.327286878686095,2840.7,0.3674785100286533,0.8846805418672172,0.6269445472241437,0.8879594520505217,2,1,17,1,23,14
1307,0.6480910860224431,50.6439837454339,3477.9,0.40758873929008566,0.6801275085347529,0.42192854040314653,0.84221720912943,2,2,17,1,23,17
