tick,agent_1,agent_2,agent_3,agent_4
8490,1.2046,0.7995,0.0051,0.8243
8491,1.2046,0.7961,0.6271,0.684
8492,0.6459,0.6908,0.5697,0.7489
8493,0.6101,0.907,0.5877,0.6883
8494,1.2872,0.8587,0.5625,0.6862
8495,1.0298,0.8573,0.5632,0.3519
8496,1.2253,0.8572,0.5695,0.9119
8497,1.0211,0.855,0.396,0.8673
8498,1.211,0.8474,0.756,0.9001
8499,1.2009,0.7238,0.5593,0.5459
8500,1.0099,0.8374,0.8696,0.3352
8501,1.15,0.7774,0.8378,0.0467
8502,1.2471,0.8229,0.8957,0.5223
8503,1.2492,0.6879,0.8344,0.5248
8504,1.1735,0.7577,0.8507,0.5576
8505,1.2418,0.7464,0.8389,0.5567
8506,1.1206,0.5553,0.7474,0.5579
8507,1.1574,0.3457,0.6981,0.5579
8508,0.9968,0.3998,0.8142,0.3769
8509,0.8911,0.4632,0.8687,0.4264
8510,1.1973,0.2794,0.6993,0.7237
8511,1.1733,0.4636,0.6499,0.8706
8512,1.1733,0.4106,0.5676,0.8925
8513,0.9621,0.4132,0.7668,0.7562
8514,0.9647,0.821,0.7795,0.5696
8515,0.9322,0.617,0.7692,0.5241
8516,0.5611,0.6109,0.8135,0.4991
8517,0.782,0.6119,0.7395,0.451
8518,0.9676,0.6618,0.5486,0.5455
8519,0.9866,0.7328,0.7228,0.5444
8520,1.1078,0.5876,0.7918,0.6275
8521,0.8289,0.757,0.489,0.5603
8522,1.1532,0.8364,1.1216,0.7015
8523,1.1053,0.7921,1.1315,0.7304
8524,1.0352,0.9177,1.0088,0.3281
8525,1.1868,0.9445,1.1287,0.7909
8526,1.0686,0.8971,1.0938,0.7832
8527,1.1851,0.8324,0.9056,0.7451
8528,1.1696,0.8683,0.7047,0.6308
8529,1.1126,0.9446,1.1604,0.6347
8530,1.0484,0.8978,1.1803,0.6245
8531,0.9388,0.7916,1.1903,0.6553
8532,0.9645,0.9949,1.1656,0.4264
8533,0.9885,1.1192,1.1581,0.87
8534,0.9063,1.0445,0.8958,0.6706
8535,0.8322,1.1593,1.0716,1.2244
8536,0.8315,1.1423,0.9743,0.9152
8537,0.8322,1.054,1.0902,1.2338
8538,0.7934,1.1251,1.1651,0.987
8539,0.8275,1.1286,1.1446,1.1816
8540,0.7919,1.0266,1.0535,1.1831
8541,0.5922,1.0266,0.9545,1.1836
8542,0.8012,1.0555,1.1374,1.1778
8543,0.5672,0.5281,1.0763,1.1794
8544,0.7493,1.0711,1.1323,1.0996
8545,0.6949,1.0483,1.1217,0.8913
8546,0.9367,0.7862,1.1165,1.1636
8547,1.0586,1.1349,0.9932,0.9995
8548,1.0586,0.849,0.8783,1.1415
8549,1.0586,1.031,0.8681,1.1327
8550,1.0586,0.9238,0.7031,1.0706
8551,1.0586,1.2111,0.8089,0.8996
8552,0.5293,1.0092,0.6298,0.849
8553,1.0725,1.1706,0.9143,0.8441
8554,1.0725,1.1707,0.7968,0.848
8555,0.8719,1.0034,0.7278,0.648
8556,0.9168,0.9989,0.804,1.1829
8557,1.1529,0.8343,0.754,0.5591
8558,0.826,0.9424,0.9254,1.235
8559,1.0393,0.7219,0.9183,1.235
8560,1.0349,0.7123,1.0409,0.8202
8561,1.0045,0.6481,0.8126,0.8734
8562,1.248,0.8453,1.1154,1.1579
8563,1.2478,0.9054,1.157,1.1654
8564,1.2444,0.8414,1.0781,1.1653
8565,1.0988,0.8276,0.9539,1.1654
8566,0.9406,0.9028,0.9572,0.9296
8567,1.0269,0.7797,0.9601,0.828
8568,1.0601,0.8341,1.1429,1.0887
8569,1.2149,0.976,1.1494,1.1614
8570,1.2257,0.7603,0.7667,1.0111
8571,1.1839,0.8923,1.1768,1.0774
8572,0.9677,0.848,1.2067,1.0198
8573,1.1211,0.9336,1.0933,1.1134
8574,1.0947,0.937,1.2065,1.1239
8575,0.8378,0.9473,0.9642,1.1857
8576,1.1592,0.913,0.946,1.2171
8577,0.9892,0.8453,0.9813,1.2187
8578,1.188,0.7401,0.9147,1.1785
8579,1.188,0.6359,1.0208,1.211
8580,1.1731,0.5027,1.111,0.9012
8581,0.9385,0.613,1.0357,1.2176
8582,1.0997,0.4892,0.7259,1.2221
8583,1.1832,0.424,0.9759,1.2093
8584,0.877,0.5743,0.9206,1.2093
8585,0.8545,0.4587,1.0032,1.2093
8586,1.1597,0.3324,0.9523,0.8066
8587,1.0875,0.396,0.9607,1.1339
8588,0.9487,0.4503,0.9339,1.1417
8589,1.1984,0.6068,0.9508,0.7879
8590,1.1984,0.6053,0.929,1.1633
8591,0.9478,0.662,0.817,0.8915
8592,1.1442,0.7588,0.8868,1.2043
8593,0.8504,0.9809,0.96,1.1866
8594,1.0914,0.8983,0.9614,1.109
8595,0.8124,0.896,0.9784,0.9446
8596,0.9607,0.8463,0.8662,0.715
8597,1.1891,0.7985,0.7108,0.7141
8598,1.1436,0.6594,0.8582,0.4745
8599,1.0153,0.788,0.9149,0.8529
8600,1.1807,0.6116,0.9905,0.8319
8601,1.1597,0.8,0.8646,0.8044
8602,1.1995,0.6958,0.7385,0.5381
8603,0.757,0.8557,0.987,0.9049
8604,1.2922,0.8653,0.9593,0.9129
8605,1.3238,0.7564,0.948,0.7312
8606,1.0507,0.7608,0.7801,0.8048
8607,1.1118,0.85,0.8853,1.14
8608,1.2507,0.9919,0.8331,1.2134
8609,1.2236,1.0838,0.7627,1.181
8610,1.0163,0.8054,0.9057,0.9646
8611,1.0256,1.0998,0.8916,1.1864
8612,1.0275,1.1155,0.8781,1.2162
8613,1.1253,0.7618,0.8802,1.2408
8614,1.1123,1.0851,0.7725,1.2408
8615,0.9316,1.1647,0.6859,1.2407
8616,1.2124,1.1968,0.61,1.2407
8617,1.1758,0.8641,0.8137,0.7376
8618,1.205,1.1853,0.7298,1.1394
8619,1.1622,1.2016,0.6194,1.1408
8620,1.1072,1.4346,0.4631,1.1408
8621,1.1248,,0.4513,1.1408
8622,0.75,,0.4673,1.1408
8623,1.1657,0.002,0.384,0.8228
8624,0.8743,0.6157,0.5846,1.1294
8625,1.2168,1.1838,0.6311,1.0773
8626,1.217,0.4776,0.839,1.0495
8627,1.217,1.1491,0.8522,1.1392
8628,1.217,1.1562,0.6751,0.8484
8629,0.9736,1.1519,0.7687,1.1394
8630,1.2568,0.7157,0.7678,1.1248
8631,1.0054,0.657,0.8889,1.0922
8632,1.2922,0.8981,0.7906,1.1731
8633,1.2922,0.9315,0.8287,1.1096
8634,1.3508,1.0157,0.8432,1.0969
8635,1.3508,0.9691,0.7404,1.1727
8636,1.3508,0.5637,0.8273,1.1727
8637,0.8169,0.8387,0.8117,0.9582
8638,1.0454,0.6599,0.9251,0.8995
8639,1.0023,0.7443,0.9667,0.9465
8640,0.8058,0.8668,0.9956,1.0639
8641,0.8291,0.9357,0.9916,1.0751
8642,0.8433,1.0041,0.705,1.069
8643,0.7944,0.7542,0.5922,1.1461
8644,0.5981,0.991,0.5778,1.1495
8645,0.8668,0.9419,0.5743,1.1044
8646,0.7349,0.6938,0.597,0.8801
8647,1.0942,1.1278,0.451,1.0803
8648,1.0044,0.9668,0.0548,1.1766
8649,1.0758,1.1041,0.0468,0.8971
8650,1.0759,0.9729,0.4642,1.2112
8651,1.0759,1.0417,0.4494,1.212
8652,0.8072,1.1397,0.1528,1.212
8653,1.1105,0.9558,0.7714,1.212
8654,0.9234,0.8771,0.8624,1.212
8655,1.0805,1.0223,0.7557,1.212
8656,0.9117,1.0944,0.5844,0.9355
8657,0.8052,1.0682,0.4227,1.1922
8658,1.0411,1.1162,0.6841,0.868
8659,0.9856,1.0864,0.9159,0.9577
8660,0.9704,1.0659,0.9187,1.0199
8661,0.7963,1.1417,0.9213,0.9475
8662,0.7545,0.9019,0.9294,0.8728
8663,0.7806,1.1377,0.8153,0.7968
8664,0.7703,1.1413,0.775,0.8196
8665,0.9183,1.0934,0.7965,0.8612
8666,0.7934,1.0934,0.8704,0.742
8667,0.9039,0.893,0.8178,0.3766
8668,0.9821,1.0035,0.5671,0.751
8669,0.9942,1.0504,0.5717,1.2107
8670,0.7648,1.0081,0.7804,1.211
8671,1.0061,0.6825,0.747,1.1517
8672,1.0074,1.0739,0.674,0.9064
8673,0.8414,0.8055,0.6385,1.1638
8674,0.9621,1.0483,0.8221,1.1674
8675,0.8583,0.6195,0.8017,1.1674
8676,0.8424,1.1177,0.6098,1.1674
8677,0.8677,1.1552,0.5893,1.1483
8678,1.0658,0.9243,0.7966,0.6866
8679,1.0691,0.9754,0.6979,0.7548
8680,0.9978,1.1421,0.7551,1.0029
8681,1.0356,0.9074,0.6486,0.7953
8682,0.9527,1.0107,0.6228,1.0017
8683,0.8977,1.0003,0.616,0.7228
8684,0.7624,0.9938,0.8093,0.8023
8685,0.6771,0.8773,0.9757,0.9885
8686,0.6125,0.9981,0.7455,0.9417
8687,0.8791,0.8225,0.9351,0.8953
8688,0.7107,0.9833,0.9585,0.8334
8689,0.7707,0.968,0.8411,0.6228
8690,0.7581,0.8384,0.7542,0.8991
8691,1.194,0.8103,1.0599,0.8661
8692,1.004,0.9044,0.9173,0.9545
8693,1.229,0.8259,1.0325,0.8209
8694,1.1952,0.7618,0.9928,1.2742
8695,0.8724,0.6991,1.1022,1.1073
8696,1.2135,0.7672,0.8826,1.199
8697,1.2044,0.8008,1.1251,1.1439
8698,1.1846,0.6846,1.1251,1.2565
8699,1.0839,0.7061,0.85,0.6284
8700,1.2258,0.7425,1.1673,0.8221
8701,1.2264,0.6655,1.0572,1.1944
8702,1.0337,0.9302,1.1515,1.1942
8703,1.1514,0.6085,0.9215,0.7984
8704,1.1567,0.8506,0.7004,0.736
8705,1.13,0.8127,1.1367,1.1915
8706,1.1215,0.6444,1.1367,1.1397
8707,1.0711,0.6267,0.8525,1.0661
8708,1.0949,0.4955,0.9155,0.6173
8709,1.0773,0.446,1.1217,1.0413
8710,1.0693,0.4647,0.94,0.995
8711,1.1219,0.4744,1.1545,1.006
8712,0.6535,0.8747,1.1546,0.7998
8713,1.1938,0.3098,0.9621,0.9743
8714,1.2074,0.8637,1.1553,0.6439
8715,1.1276,0.8581,1.1546,0.6638
8716,0.9658,1.0966,1.1172,0.8795
8717,1.0386,0.9981,1.027,0.9117
8718,0.8919,0.862,0.8767,0.8085
8719,0.8364,1.0096,0.676,0.751
8720,0.9745,1.0584,0.8268,0.8193
8721,0.8997,0.9524,0.6584,0.8514
8722,0.6773,1.0059,0.7871,0.5115
8723,0.7889,0.6822,0.7373,0.9754
8724,0.7553,1.1604,0.9388,0.7971
8725,0.9468,1.0715,0.9058,1.0162
8726,0.9361,1.3711,0.752,1.0187
8727,0.8493,,0.9065,0.7474
8728,0.8966,,0.9244,0.8609
8729,1.0283,0.0,0.8938,0.7306
8730,1.0475,1.0956,0.9711,0.8653
8731,1.0286,0.5958,0.9586,0.8943
8732,1.0257,0.4487,0.8775,0.7069
8733,1.0284,0.6539,0.8959,0.9817
8734,0.9811,1.0089,0.6587,1.0465
8735,0.8275,0.8418,0.4735,1.1664
8736,0.58,0.5394,0.8092,1.0214
8737,0.4649,0.8589,0.8604,0.6362
8738,0.6785,1.0329,0.6723,1.235
8739,0.5856,1.0292,0.7939,1.235
8740,0.7676,0.8944,0.7251,1.235
8741,0.7689,1.0766,0.5594,1.235
8742,0.7625,1.0739,0.6395,1.2435
8743,0.7187,1.0816,0.6868,0.8847
8744,0.7202,1.1006,0.8751,1.253
8745,0.9637,1.1108,0.9669,1.0174
8746,0.6333,1.1108,0.9313,1.203
8747,0.9917,1.1456,0.9562,1.1046
8748,1.0043,0.943,0.891,0.9382
8749,1.277,1.1063,0.8644,1.1648
8750,1.277,0.9868,0.7307,0.7111
8751,1.277,0.8391,0.9282,0.6561
8752,1.2325,1.1514,1.0207,0.5838
8753,1.0735,1.1479,0.8927,0.8117
8754,1.2083,1.0905,1.0146,1.0572
8755,1.2361,1.1689,1.016,1.1678
8756,1.1888,1.1716,0.9961,1.1741
8757,1.0068,0.8746,0.9008,0.9368
8758,0.5039,0.9698,0.9163,0.9921
8759,0.9924,0.9918,0.9487,1.0863
8760,0.978,0.9065,0.9469,0.8275
8761,0.978,0.9854,0.758,1.1071
8762,0.489,0.9966,0.9604,1.1071
8763,1.1227,0.8353,0.7451,1.0387
8764,1.184,0.9212,0.9831,1.1059
8765,0.4647,0.8845,0.9339,1.1066
8766,0.7755,0.9211,0.9339,0.8857
8767,0.9075,0.8405,0.5924,0.8475
8768,1.1071,0.9231,0.9806,1.1665
8769,1.0981,0.8654,0.9806,1.0832
8770,0.9505,0.8502,0.916,0.9682
8771,1.0048,0.6832,0.8389,1.1737
8772,0.7447,0.8862,0.5721,1.1486
8773,0.8661,0.8043,0.7857,1.173
8774,0.8461,0.6594,0.8127,1.2105
8775,0.8059,0.932,0.6248,1.0756
8776,0.8239,0.8708,0.8958,0.8574
8777,0.9092,0.7654,0.6716,0.9014
8778,0.8938,0.7966,0.8213,0.8056
8779,0.972,0.6324,0.8602,0.9862
8780,0.9954,0.7515,0.6685,0.9731
8781,1.0023,0.7546,0.9817,0.9979
8782,1.1775,0.7379,0.964,0.8952
8783,1.1775,0.7475,1.0485,0.9708
8784,1.1775,0.961,1.0197,0.844
8785,1.1291,0.8299,1.0191,0.9409
8786,1.1291,0.9771,1.0202,0.8456
8787,1.0729,0.8748,1.021,0.7557
8788,0.7166,0.7659,1.0192,0.6955
8789,1.1587,0.8892,1.0189,0.7495
8790,1.1152,0.5827,1.0217,0.7459
8791,1.1586,0.6865,0.9008,0.5134
8792,0.9226,0.6837,0.7121,0.6091
8793,1.1204,0.6236,0.9982,0.514
8794,1.2348,0.905,0.9619,0.5059
8795,0.8232,0.894,0.7564,0.3663
8796,1.2667,0.863,0.7026,0.532
8797,0.7656,0.6778,0.8023,0.5068
8798,1.1474,1.119,0.8001,0.8869
8799,1.2278,1.1219,0.7556,0.8204
8800,1.0352,1.1008,0.4061,0.9285
8801,1.2423,1.1973,0.4656,0.8308
8802,1.2423,1.1117,0.4965,0.9636
8803,1.2421,0.7437,0.369,0.9181
8804,1.0511,0.6276,0.2986,0.9168
8805,1.1627,0.7155,0.4209,0.9351
8806,1.116,0.6715,0.2839,0.8179
8807,1.1789,1.0469,0.5789,0.7341
8808,1.1956,0.8054,0.4798,0.6162
8809,1.1827,1.0864,0.7234,0.4709
8810,0.8233,1.0194,0.6033,0.4725
8811,1.1321,0.9835,0.8025,0.3319
8812,1.1657,0.8156,0.7707,0.6137
8813,1.1657,1.2059,0.7878,0.6342
8814,1.1045,1.1368,0.6906,0.5962
8815,0.7243,0.9024,0.591,0.5379
8816,0.7568,1.0747,0.8576,0.8017
8817,0.7596,0.9975,0.8593,0.9893
8818,0.9112,0.8057,0.776,0.9751
8819,1.1023,0.6946,0.6778,0.7809
8820,1.0892,1.0711,0.6794,0.8629
8821,1.0286,0.9981,0.5793,0.8081
8822,0.6579,0.8358,0.7521,0.3729
8823,0.9986,0.8496,0.6262,0.2699
8824,0.8512,0.8059,0.7052,0.1723
8825,1.209,0.7749,0.6128,0.1351
8826,1.2069,0.7028,0.5203,0.3065
8827,1.2091,0.9579,0.5499,0.2891
8828,0.9945,0.9498,0.4448,0.4413
8829,0.9805,0.8953,0.588,0.5943
8830,0.9863,0.8911,0.5265,0.4708
8831,1.0236,0.6528,0.5355,0.7457
8832,1.1678,1.2163,0.6015,0.6165
8833,1.1766,1.2165,0.446,0.7454
8834,1.0344,1.1226,0.7784,0.7985
8835,1.1453,1.0329,0.8145,0.8112
8836,1.1643,1.2349,0.6949,0.8751
8837,1.2034,0.4437,0.9366,0.9781
8838,1.2044,0.5004,0.8551,0.9901
8839,1.0171,0.6408,0.8932,1.0566
8840,0.6019,0.9447,0.6934,1.0552
8841,1.0937,1.1414,0.9703,1.1908
8842,0.8346,1.1597,0.8921,1.1908
8843,1.1941,1.1529,0.4745,1.1908
8844,1.1941,0.8138,0.422,1.1908
8845,1.1941,0.6806,0.297,1.1908
8846,1.1941,0.7249,0.5125,1.1515
8847,0.5945,0.7738,0.3319,1.0234
8848,1.1716,0.9252,0.2998,1.1579
8849,0.8289,0.9103,0.8069,1.196
8850,1.046,0.8779,0.656,1.1266
8851,0.8051,0.9055,0.7469,0.8877
8852,0.8112,0.8984,0.8325,0.9998
8853,1.0431,0.9915,0.7209,1.1682
8854,0.874,1.0577,0.8986,0.825
8855,1.0428,1.0578,0.9069,1.0091
8856,0.9727,0.8815,0.8342,0.9194
8857,0.7831,1.1461,0.901,1.2316
8858,0.9685,1.1645,0.9565,0.9828
8859,0.75,1.1531,0.9893,1.0809
8860,0.8799,1.1204,0.8686,1.0292
8861,0.843,1.1613,0.8521,1.2536
8862,0.8798,1.1613,0.8875,1.2543
8863,0.9266,0.8387,0.8572,1.0376
8864,1.0722,0.881,0.7256,1.0621
8865,0.7839,1.1553,0.7766,1.23
8866,0.8641,1.0857,0.7279,1.23
8867,0.7111,0.6534,0.7836,1.23
8868,0.6795,0.9507,0.4038,1.2297
8869,0.8002,1.0068,0.4498,1.2035
8870,0.8027,1.0046,0.6411,1.1748
8871,0.5988,0.8863,0.8144,1.2159
8872,1.12,1.0825,0.6077,1.2523
8873,1.1104,0.8908,0.7337,0.9406
8874,0.7403,0.9764,0.9794,1.2629
8875,1.1289,1.0338,0.7797,0.988
8876,0.7148,0.8013,0.9739,1.2146
8877,0.8363,1.1465,1.0442,1.2146
8878,0.6233,1.1545,0.9082,1.2146
8879,1.1501,1.1549,0.8635,1.1426
8880,1.1206,1.1288,0.8281,1.2052
8881,0.8874,0.9889,0.7707,1.2146
8882,0.9786,1.1651,0.9694,0.9728
8883,1.0373,0.8611,0.8263,1.2258
8884,1.2271,0.9831,0.7639,0.9974
8885,1.2143,1.1433,1.1028,0.6994
8886,1.0322,1.1519,1.0531,1.0074
8887,1.2061,0.9846,0.7028,0.9483
8888,1.1794,1.1502,1.01,1.1629
8889,1.1354,1.1498,1.1366,1.0779
8890,1.0759,1.0064,1.1367,1.1481
8891,1.0733,1.1018,1.1367,1.1263
8892,1.0643,1.0917,1.1337,1.1063
8893,1.1489,1.0502,0.4193,0.9446
8894,1.0156,1.0338,1.1436,1.0736
8895,1.0193,1.0849,1.1879,0.9511
8896,1.0379,1.0988,1.1789,1.2073
8897,0.9494,1.1066,1.0812,1.1383
8898,1.013,0.9222,1.2232,1.2405
8899,1.0364,1.0841,0.9375,1.2633
8900,0.6924,1.0505,1.2211,1.1753
8901,0.9081,0.7766,1.2211,0.9565
8902,0.9067,0.9114,1.1953,0.7362
8903,0.9206,1.0732,0.9226,1.2055
8904,0.7211,1.0867,0.9108,1.2322
8905,0.8313,1.0988,1.1186,1.145
8906,0.6249,1.1016,1.2178,1.0564
8907,0.8849,1.0533,0.9743,1.1688
8908,0.9811,1.0232,1.1424,1.0373
8909,0.842,1.103,1.1424,1.1711
8910,0.8622,1.1036,1.1424,1.1303
8911,0.9909,0.8829,1.14,1.1256
8912,0.9663,0.789,0.914,0.9566
8913,0.9649,0.8704,1.1373,0.9017
8914,0.8993,0.9309,1.1456,0.9147
8915,0.8178,1.0818,0.9165,0.7881
8916,0.8844,1.028,1.1246,0.9605
8917,0.6535,0.8033,0.9692,0.9484
8918,0.6991,1.1016,0.8206,1.1032
8919,0.8593,1.1145,1.1159,0.9129
8920,0.6388,1.1145,1.1177,1.115
8921,0.6063,1.1145,0.9903,1.1256
8922,0.701,0.7431,0.9305,1.1256
8923,0.8596,1.1919,0.9203,1.1256
8924,0.8317,1.0069,0.7389,1.1182
8925,0.856,1.1987,0.8143,1.0837
8926,0.9418,1.0275,0.8089,1.1099
8927,1.0326,1.1654,0.6114,0.5582
8928,1.2117,1.158,0.9007,1.0987
8929,0.973,1.05,0.613,1.0987
8930,0.9373,1.1123,0.8313,0.6797
8931,0.7901,1.0744,0.8671,0.8515
8932,0.6232,1.0308,0.9716,1.0476
8933,0.6553,0.8698,0.983,0.9276
8934,0.6749,0.917,0.9772,0.6532
8935,0.7774,1.0854,0.8384,1.1414
8936,0.7394,1.0527,1.0298,1.0693
8937,0.6714,1.0527,0.9407,0.9743
8938,0.7985,1.0527,0.9556,0.8964
8939,0.4131,1.0527,1.0135,0.9536
8940,1.0022,1.0527,0.9725,1.1906
8941,1.0289,1.0527,1.0109,1.1445
8942,0.9622,0.8422,1.0202,1.1445
8943,0.8694,1.043,0.849,1.1445
8944,1.0266,0.8738,0.7891,1.1445
8945,0.8932,1.1368,0.8299,1.1445
8946,1.0327,1.1468,0.9533,1.1445
8947,0.9764,0.9898,0.8566,1.1374
8948,0.8625,0.8073,0.8274,0.7674
8949,1.0414,1.1026,0.9131,1.1556
8950,0.8696,0.9999,0.7314,1.1634
8951,0.9356,0.8926,0.955,0.0
8952,1.0665,0.7957,0.8976,1.3748
8953,1.094,0.524,0.7576,1.355
8954,0.977,0.3923,0.8429,0.7183
8955,0.8806,0.5943,0.9303,0.0787
8956,0.6838,0.4125,0.8391,0.6469
8957,0.8362,0.5584,0.705,0.4242
8958,0.823,0.8783,1.0452,0.5968
8959,0.8355,0.8751,1.0547,0.9066
8960,0.5964,0.7987,0.9872,0.7253
8961,0.6431,0.5873,1.0196,0.7038
8962,0.629,0.8748,1.0212,0.9743
8963,0.6345,0.9206,1.0192,1.0083
8964,0.3928,1.0697,1.0537,1.0124
8965,0.5417,0.8818,1.026,1.0275
8966,0.6529,1.0731,1.0197,1.0124
8967,0.8533,0.8759,0.8765,0.9981
8968,0.7935,0.9732,0.9711,0.9944
8969,0.8766,0.9881,0.9621,0.7194
8970,1.0096,0.9448,0.8772,1.0408
8971,0.9446,0.8346,0.8191,0.9631
8972,1.2872,0.9523,0.7859,0.9227
8973,1.2872,0.8308,0.5079,0.9488
8974,1.0516,1.0468,0.5072,0.9788
8975,1.1647,0.9568,0.2783,0.9744
8976,1.1125,1.0617,0.8264,0.8996
8977,0.9774,1.078,0.7758,0.8659
8978,1.1547,1.1419,0.3864,0.9068
8979,0.9826,1.1001,0.8011,1.2673
8980,1.2104,1.1169,0.7951,1.0442
8981,1.0087,1.1028,0.9079,1.2629
8982,1.0441,1.0476,0.9532,1.2784
8983,1.1571,0.8487,1.0166,1.2784
8984,1.1209,0.779,1.2021,1.2784
8985,1.0319,0.7887,1.2021,0.6813
8986,0.7968,0.7248,1.2021,0.5629
8987,0.8372,0.7322,1.0304,1.1087
8988,1.0082,1.0483,1.1733,0.8275
8989,1.0423,0.8118,1.1674,0.8052
8990,1.1055,0.602,1.1185,0.9107
8991,1.1625,0.9474,1.1036,1.2055
8992,1.0981,1.1986,0.9749,1.2053
8993,1.0359,1.1462,1.164,1.166
8994,1.148,1.1807,0.9183,1.1168
8995,0.8881,0.9108,0.9673,0.8841
8996,0.9882,0.8349,0.9881,1.0938
8997,0.7656,0.9221,0.8189,1.1859
8998,1.1227,0.7532,0.8463,1.1598
8999,1.2489,1.0818,0.5974,1.0395
9000,1.2869,1.1478,0.7538,1.1201
9001,1.0699,0.8897,0.5081,0.9938
9002,1.1921,0.7944,0.3395,1.1757
9003,1.2332,1.015,0.6783,1.1759
9004,1.0089,1.0249,0.6251,0.9306
9005,1.167,1.0386,0.6285,0.9764
9006,1.1513,0.8882,0.6474,0.8525
9007,0.8833,1.0535,0.316,0.9149
9008,1.0843,1.0483,0.8999,0.9557
9009,1.128,1.0246,0.9383,0.9711
9010,1.1282,1.0246,0.7455,0.7972
9011,1.1289,1.0246,0.7958,0.9038
9012,1.1289,1.0246,0.9926,0.9731
9013,0.9855,1.0246,0.7903,0.9386
9014,0.7978,1.0246,0.8986,0.8892
9015,0.5751,0.6832,0.8736,0.7459
9016,0.7641,0.8053,0.8474,1.1842
9017,1.0088,0.797,0.7909,1.1844
9018,1.0251,0.6944,0.816,1.2194
9019,1.0214,1.0178,0.7759,1.179
9020,0.8404,0.9731,0.787,1.179
9021,0.7397,0.8674,0.6855,1.1157
9022,0.9344,0.8404,0.7645,1.1757
9023,0.9164,0.8379,0.7744,0.5076
9024,0.8165,0.9172,0.7634,0.9234
9025,0.7002,0.9407,0.5697,1.2195
9026,0.7065,0.9452,0.6687,1.194
9027,0.6878,0.8179,0.6248,1.1798
9028,0.7042,0.7409,0.6483,0.8931
9029,0.5925,0.7445,0.7232,1.0657
9030,0.5635,0.754,0.7463,1.1513
9031,0.5994,0.6335,0.6207,1.1513
9032,0.4466,0.6532,0.7213,1.1513
9033,0.7057,0.684,0.6256,0.8635
9034,0.7205,0.7452,0.5344,1.1093
9035,0.6024,0.3985,0.4637,1.0198
9036,0.8175,0.6245,0.7509,1.1078
9037,0.8204,0.6293,0.7567,1.0602
9038,0.7974,0.3616,0.749,1.0602
9039,0.6201,0.356,0.7401,1.0602
9040,0.7431,0.2801,0.6768,0.766
9041,0.8035,0.5482,0.6719,0.8123
9042,0.7087,0.4178,0.6785,0.6342
9043,0.8916,0.4436,0.6487,0.6162
9044,0.8513,0.5668,0.3601,0.532
9045,0.7487,0.2657,0.6279,0.57
9046,0.7613,0.7014,0.5344,0.5479
9047,0.7966,0.7293,0.6542,0.4922
9048,0.601,0.6156,0.6424,1.1199
9049,0.6176,0.9152,0.6043,1.1199
9050,0.3874,0.9599,0.6194,1.1199
9051,0.7397,0.9698,0.7713,1.1199
9052,0.7386,0.7487,0.7618,1.1199
9053,0.7228,0.935,0.5812,0.5865
9054,0.983,0.7425,0.3615,0.7334
9055,0.9763,0.8099,0.8551,0.9103
9056,0.968,0.7595,0.8781,0.854
9057,0.8641,0.8513,1.126,0.932
9058,0.7235,0.844,1.126,1.1924
9059,0.8753,0.8226,1.126,1.1442
9060,1.0427,0.8152,1.126,1.0329
9061,0.9418,0.6207,1.126,1.1665
9062,1.0217,0.543,1.126,1.1768
9063,1.0553,0.8284,1.126,1.1153
9064,0.9914,0.8005,0.8446,1.1489
9065,1.0266,0.7691,1.0603,1.0279
9066,0.8269,0.6985,1.0929,1.0912
9067,0.754,0.8731,0.7126,0.8703
9068,0.7401,1.0396,0.7702,0.9722
9069,0.5635,0.9761,1.0709,1.057
9070,0.4404,0.9753,0.8112,1.1079
9071,0.4585,1.0034,0.8035,0.9758
9072,0.0838,0.9559,0.8152,1.1057
9073,0.1025,0.9109,0.6955,0.8312
9074,0.0998,1.2196,0.688,1.1431
9075,0.0671,0.7108,0.7929,1.1431
9076,0.0439,1.1293,0.8077,1.1431
9077,0.7569,1.206,0.5967,1.1431
9078,0.7985,0.9648,0.7167,1.1431
9079,0.7949,1.1121,0.8598,1.0489
9080,1.0439,0.8985,0.9135,1.0784
9081,1.0522,0.9435,0.6812,0.9744
9082,0.6882,0.9812,0.9393,0.6944
9083,1.0107,1.0013,1.0145,0.8086
9084,0.807,1.1437,1.1172,1.1465
9085,1.064,1.0888,1.1172,1.1465
9086,1.0993,1.0794,0.8931,1.1465
9087,0.9649,1.0554,1.1418,1.151
9088,0.9477,1.0762,0.9322,1.151
9089,1.0465,1.0296,1.1301,1.1026
9090,0.8851,1.0296,1.1656,1.3379
9091,0.9729,1.0246,1.0407,0.5092
9092,0.7977,1.0246,1.1654,0.6546
9093,0.9639,1.0246,1.1819,1.2802
9094,0.8701,1.0246,0.8139,0.8535
9095,0.8654,0.2499,1.1575,1.2693
9096,0.8941,0.9234,0.579,1.2693
9097,0.5987,0.9118,1.1374,0.8188
9098,0.6173,0.7931,1.1455,1.1942
9099,1.1391,0.7435,0.8592,1.062
9100,0.5697,1.0725,1.1417,0.8523
9101,0.8232,0.9624,0.8647,1.1431
9102,1.2118,1.0557,1.1147,1.122
9103,0.9008,1.1641,0.9555,1.1372
9104,0.9482,1.1643,1.1415,1.1431
9105,1.0913,1.178,0.9165,1.1431
9106,1.186,1.1779,0.9918,1.1431
9107,0.9836,1.1374,0.8131,0.8694
